controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, -7.00000e+01, 1.00000e+00, 2.62472e-03, 4.36306e-05, 4.36306e-05
1, 2, 6.34067e-02, 1.02033e+01, 1.09180e-01, 1.09180e-01, -7.00000e+01, 5.00000e-01, 6.13968e-03, 4.36306e-05, 4.36306e-05
2, 4, 1.26813e-01, 1.01828e+01, 2.18360e-01, 2.18360e-01, -7.00000e+01, 5.00000e-01, 1.41547e-02, 4.36306e-05, 4.36306e-05
3, 6, 1.90220e-01, 1.01660e+01, 2.18360e-01, 2.18360e-01, -7.00000e+01, 3.33333e-01, 2.32785e-02, 4.36306e-05, 4.36306e-05
4, 8, 2.53627e-01, 1.01528e+01, 2.84973e-01, 2.84973e-01, -7.00000e+01, 2.50000e-01, 3.54170e-02, 4.36306e-05, 4.36306e-05
5, 9, 2.85330e-01, 1.01530e+01, 3.39562e-01, 3.39562e-01, -7.00000e+01, 1.11111e-01, 4.16664e-02, 4.36306e-05, 4.36306e-05
6, 11, 3.48737e-01, 1.01432e+01, 4.48742e-01, 4.48742e-01, -7.00000e+01, 1.81818e-01, 5.36570e-02, 4.36306e-05, 4.36306e-05
7, 13, 4.12144e-01, 1.01446e+01, 5.57922e-01, 5.57922e-01, -7.00000e+01, 1.53846e-01, 6.60382e-02, 4.36306e-05, 4.36306e-05
8, 15, 4.75550e-01, 1.01374e+01, 6.67102e-01, 6.67102e-01, -7.00000e+01, 1.33333e-01, 7.53384e-02, 4.36306e-05, 4.36306e-05
9, 17, 5.38957e-01, 1.01280e+01, 7.76282e-01, 7.76282e-01, -7.00000e+01, 1.17647e-01, 7.99621e-02, 4.36306e-05, 4.36306e-05
10, 18, 5.70660e-01, 1.01402e+01, 7.21692e-01, 7.21692e-01, -7.00000e+01, 5.55556e-02, 7.97270e-02, 4.36306e-05, 4.36306e-05
11, 20, 6.34067e-01, 1.01209e+01, 1.15841e+00, 1.15841e+00, -7.00000e+01, 1.00000e-01, 8.78394e-02, 4.36306e-05, 4.36306e-05
12, 22, 6.97474e-01, 1.01072e+01, 1.32218e+00, 1.32218e+00, -7.00000e+01, 9.09091e-02, 9.15951e-02, 4.36306e-05, 4.36306e-05
13, 24, 7.60881e-01, 1.00920e+01, 1.43136e+00, 1.43136e+00, -7.00000e+01, 8.33333e-02, 9.52134e-02, 4.36306e-05, 4.36306e-05
14, 26, 8.24287e-01, 1.00830e+01, 1.43136e+00, 1.43136e+00, -7.00000e+01, 7.69231e-02, 1.19139e-01, 4.36306e-05, 4.36306e-05
15, 27, 8.55991e-01, 1.00760e+01, 1.37677e+00, 1.37677e+00, -7.00000e+01, 7.40741e-02, 8.07386e-02, 4.36306e-05, 4.36306e-05
16, 29, 9.19397e-01, 1.00706e+01, 1.37677e+00, 1.37677e+00, -7.00000e+01, 2.06897e-01, 1.00952e-01, 4.36306e-05, 4.36306e-05
17, 31, 9.82804e-01, 1.00633e+01, 1.75890e+00, 1.75890e+00, -7.00000e+01, 2.25806e-01, 1.02224e-01, 4.36306e-05, 4.36306e-05
18, 32, 1.01451e+00, 1.00533e+01, 1.75890e+00, 1.75890e+00, -7.00000e+01, 1.87500e-01, 7.03114e-02, 4.36306e-05, 4.36306e-05
19, 33, 1.04621e+00, 1.00403e+01, 1.64972e+00, 1.64972e+00, -7.00000e+01, 2.12121e-01, 7.83409e-02, 4.36306e-05, 4.36306e-05
20, 35, 1.10962e+00, 1.00140e+01, 1.64972e+00, 1.64972e+00, -7.00000e+01, 2.57143e-01, 8.73270e-02, 4.36306e-05, 4.36306e-05
21, 37, 1.17302e+00, 1.00042e+01, 1.86808e+00, 1.86808e+00, -7.00000e+01, 2.97297e-01, 1.09848e-01, 4.36306e-05, 4.36306e-05
22, 38, 1.20473e+00, 9.98877e+00, 1.58311e+00, 1.58311e+00, -7.00000e+01, 3.15789e-01, 1.05767e-01, 4.36306e-05, 4.36306e-05
23, 39, 1.23643e+00, 9.97956e+00, 1.74688e+00, 1.74688e+00, -7.00000e+01, 3.07692e-01, 1.12734e-01, 4.36306e-05, 4.36306e-05
24, 42, 1.33154e+00, 9.98605e+00, 2.45655e+00, 2.45655e+00, -7.00000e+01, 3.57143e-01, 1.02673e-01, 4.36306e-05, 4.36306e-05
25, 44, 1.39495e+00, 9.95612e+00, 2.62032e+00, 2.62032e+00, -7.00000e+01, 3.40909e-01, 1.23198e-01, 4.36306e-05, 4.36306e-05
26, 46, 1.45835e+00, 9.92428e+00, 2.67491e+00, 2.67491e+00, -7.00000e+01, 3.47826e-01, 1.23181e-01, 4.36306e-05, 4.36306e-05
27, 48, 1.52176e+00, 9.92015e+00, 2.62032e+00, 2.62032e+00, -7.00000e+01, 3.54167e-01, 1.26847e-01, 4.36306e-05, 4.36306e-05
28, 50, 1.58517e+00, 9.92954e+00, 3.22081e+00, 3.22081e+00, -7.00000e+01, 3.80000e-01, 1.55269e-01, 4.36306e-05, 4.36306e-05
29, 51, 1.61687e+00, 9.93910e+00, 3.76670e+00, 3.76670e+00, -7.00000e+01, 3.72549e-01, 1.70592e-01, 4.36306e-05, 4.36306e-05
30, 52, 1.64857e+00, 9.92650e+00, 4.31260e+00, 4.31260e+00, -7.00000e+01, 4.03846e-01, 1.39426e-01, 4.36306e-05, 4.36306e-05
31, 54, 1.71198e+00, 9.91399e+00, 4.80391e+00, 4.80391e+00, -7.00000e+01, 3.88889e-01, 1.72267e-01, 4.36306e-05, 4.36306e-05
32, 56, 1.77539e+00, 9.90313e+00, 5.18604e+00, 5.18604e+00, -7.00000e+01, 3.92857e-01, 1.58455e-01, 4.36306e-05, 4.36306e-05
33, 57, 1.80709e+00, 9.89420e+00, 5.13145e+00, 5.13145e+00, -7.00000e+01, 3.85965e-01, 1.43995e-01, 4.36306e-05, 4.36306e-05
34, 59, 1.87050e+00, 9.86627e+00, 5.34981e+00, 5.34981e+00, -7.00000e+01, 4.06780e-01, 1.43963e-01, 4.36306e-05, 4.36306e-05
35, 61, 1.93390e+00, 9.83413e+00, 5.73194e+00, 5.73194e+00, -7.00000e+01, 4.59016e-01, 1.37600e-01, 4.36306e-05, 4.36306e-05
36, 63, 1.99731e+00, 9.80772e+00, 6.11407e+00, 6.11407e+00, -7.00000e+01, 4.60317e-01, 1.39705e-01, 4.36306e-05, 4.36306e-05
37, 65, 2.06072e+00, 9.78923e+00, 6.33243e+00, 6.33243e+00, -7.00000e+01, 4.76923e-01, 1.58723e-01, 4.36306e-05, 4.36306e-05
38, 66, 2.09242e+00, 9.79285e+00, 6.27784e+00, 6.27784e+00, -7.00000e+01, 4.84848e-01, 1.64490e-01, 4.36306e-05, 4.36306e-05
39, 67, 2.12412e+00, 9.78110e+00, 6.71456e+00, 6.71456e+00, -7.00000e+01, 5.37313e-01, 1.50238e-01, 4.36306e-05, 4.36306e-05
40, 68, 2.15583e+00, 9.76731e+00, 7.26046e+00, 7.26046e+00, -7.00000e+01, 5.73529e-01, 1.57177e-01, 4.36306e-05, 4.36306e-05
41, 70, 2.21924e+00, 9.74769e+00, 8.13390e+00, 8.13390e+00, -7.00000e+01, 5.85714e-01, 1.81788e-01, 4.36306e-05, 4.36306e-05
42, 71, 2.25094e+00, 9.74292e+00, 8.07931e+00, 8.07931e+00, -7.00000e+01, 5.77465e-01, 1.87572e-01, 4.36306e-05, 4.36306e-05
43, 72, 2.28264e+00, 9.73175e+00, 7.75177e+00, 7.75177e+00, -7.00000e+01, 6.25000e-01, 1.54846e-01, 4.36306e-05, 4.36306e-05
44, 75, 2.37775e+00, 9.70631e+00, 7.86095e+00, 7.86095e+00, -7.00000e+01, 6.40000e-01, 1.86346e-01, 4.36306e-05, 4.36306e-05
45, 77, 2.44116e+00, 9.68567e+00, 8.07931e+00, 8.07931e+00, -7.00000e+01, 6.23377e-01, 1.74417e-01, 4.36306e-05, 4.36306e-05
46, 79, 2.50457e+00, 9.66037e+00, 8.18849e+00, 8.18849e+00, -7.00000e+01, 6.07595e-01, 1.98233e-01, 4.36306e-05, 4.36306e-05
47, 80, 2.53627e+00, 9.65952e+00, 8.07931e+00, 8.07931e+00, -7.00000e+01, 6.37500e-01, 2.14384e-01, 4.36306e-05, 4.36306e-05
48, 81, 2.56797e+00, 9.67695e+00, 8.13390e+00, 8.13390e+00, -7.00000e+01, 6.29630e-01, 2.12619e-01, 4.36306e-05, 4.36306e-05
49, 83, 2.63138e+00, 9.66732e+00, 8.89816e+00, 8.89816e+00, -7.00000e+01, 6.38554e-01, 2.36332e-01, 4.36306e-05, 4.36306e-05
50, 85, 2.69479e+00, 9.66207e+00, 8.46144e+00, 8.46144e+00, -7.00000e+01, 6.58824e-01, 2.41183e-01, 4.36306e-05, 4.36306e-05
51, 87, 2.75819e+00, 9.68132e+00, 9.22570e+00, 9.22570e+00, -7.00000e+01, 6.43678e-01, 2.49854e-01, 4.36306e-05, 4.36306e-05
52, 88, 2.78990e+00, 9.67944e+00, 9.88078e+00, 9.88078e+00, -7.00000e+01, 6.36364e-01, 2.31618e-01, 4.36306e-05, 4.36306e-05
53, 90, 2.85330e+00, 9.66641e+00, 1.07542e+01, 1.07542e+01, -7.00000e+01, 6.44444e-01, 2.38362e-01, 4.36306e-05, 4.36306e-05
54, 91, 2.88501e+00, 9.64767e+00, 1.02629e+01, 1.02629e+01, -7.00000e+01, 6.48352e-01, 2.50910e-01, 4.36306e-05, 4.36306e-05
55, 93, 2.94841e+00, 9.64760e+00, 1.15185e+01, 1.15185e+01, -7.00000e+01, 6.34409e-01, 2.39027e-01, 4.36306e-05, 4.36306e-05
56, 93, 2.94841e+00, 9.64176e+00, 1.21190e+01, 1.21190e+01, -7.00000e+01, 6.55914e-01, 2.34924e-01, 4.36306e-05, 4.36306e-05
57, 94, 2.98012e+00, 9.64117e+00, 1.22943e+01, 1.22943e+01, -7.00000e+01, 6.80851e-01, 2.46125e-01, 4.36306e-05, 4.36306e-05
58, 96, 3.04352e+00, 9.63825e+00, 1.28948e+01, 1.28948e+01, -7.00000e+01, 6.77083e-01, 2.42343e-01, 4.36306e-05, 4.36306e-05
59, 98, 3.10693e+00, 9.62651e+00, 1.30040e+01, 1.30040e+01, -7.00000e+01, 6.83673e-01, 2.52005e-01, 4.36306e-05, 4.36306e-05
60, 100, 3.17034e+00, 9.61476e+00, 0.00000e+00, 0.00000e+00, 8.00000e+00, 6.90000e-01, 2.43951e-01, 6.12736e-05, 4.36306e-05
61, 100, 3.17034e+00, 9.62175e+00, 1.43142e+01, 1.43142e+01, 8.00000e+00, 6.90000e-01, 2.66163e-01, 6.12736e-05, 4.36306e-05
62, 102, 3.23374e+00, 9.59593e+00, 1.41504e+01, 1.41504e+01, 8.00000e+00, 7.05882e-01, 2.51076e-01, 6.12736e-05, 4.36306e-05
63, 104, 3.29715e+00, 9.56016e+00, 1.43688e+01, 1.43688e+01, 8.00000e+00, 7.21154e-01, 2.64154e-01, 6.12736e-05, 4.36306e-05
64, 106, 3.36056e+00, 9.53646e+00, 1.43688e+01, 1.43688e+01, 8.00000e+00, 7.16981e-01, 2.67581e-01, 6.12736e-05, 4.36306e-05
65, 108, 3.42396e+00, 9.50783e+00, 1.48601e+01, 1.48601e+01, 8.00000e+00, 7.40741e-01, 2.55210e-01, 6.12736e-05, 4.36306e-05
66, 109, 3.45567e+00, 9.51293e+00, 1.54060e+01, 1.54060e+01, 8.00000e+00, 7.24771e-01, 2.71282e-01, 6.12736e-05, 4.36306e-05
67, 110, 3.48737e+00, 9.42006e+00, 5.74355e+00, 5.74355e+00, 8.00000e+00, 3.00000e-01, 3.35853e-01, 6.12736e-05, 4.36306e-05
68, 112, 3.55078e+00, 9.51062e+00, 6.01650e+00, 6.01650e+00, 8.00000e+00, 1.51786e-01, 4.07405e-01, 6.12736e-05, 4.36306e-05
69, 115, 3.64589e+00, 9.53845e+00, 6.39863e+00, 6.39863e+00, 8.00000e+00, 9.56522e-02, 4.48004e-01, 6.12736e-05, 4.36306e-05
70, 114, 3.61418e+00, 9.59510e+00, 4.22117e+00, 4.22117e+00, 8.00000e+00, 5.26316e-02, 5.00036e-01, 6.12736e-05, 4.36306e-05
71, 115, 3.64589e+00, 9.71197e+00, 4.16658e+00, 4.16658e+00, 8.00000e+00, 5.21739e-02, 5.79494e-01, 6.12736e-05, 4.36306e-05
72, 117, 3.70929e+00, 9.78771e+00, 4.53710e+00, 4.53710e+00, 8.00000e+00, 7.69231e-02, 6.66400e-01, 6.12736e-05, 4.36306e-05
73, 119, 3.77270e+00, 9.84134e+00, 5.02841e+00, 5.02841e+00, 8.00000e+00, 6.72269e-02, 6.41552e-01, 6.12736e-05, 4.36306e-05
74, 120, 3.80440e+00, 9.90564e+00, 5.02841e+00, 5.02841e+00, 8.00000e+00, 8.33333e-02, 5.25599e-01, 6.12736e-05, 4.36306e-05
75, 121, 3.83611e+00, 9.92427e+00, 5.68348e+00, 5.68348e+00, 8.00000e+00, 9.09091e-02, 3.80049e-01, 6.12736e-05, 4.36306e-05
76, 123, 3.89951e+00, 9.88296e+00, 6.33856e+00, 6.33856e+00, 8.00000e+00, 1.05691e-01, 2.83219e-01, 6.12736e-05, 4.36306e-05
77, 122, 3.86781e+00, 9.82517e+00, 6.51355e+00, 6.51355e+00, 8.00000e+00, 1.06557e-01, 2.65225e-01, 6.12736e-05, 4.36306e-05
78, 119, 3.77270e+00, 9.79408e+00, 5.80389e+00, 5.80389e+00, 8.00000e+00, 1.09244e-01, 2.49751e-01, 6.12736e-05, 4.36306e-05
79, 121, 3.83611e+00, 9.69962e+00, 6.56814e+00, 6.56814e+00, 8.00000e+00, 1.73554e-01, 2.58965e-01, 6.12736e-05, 4.36306e-05
80, 120, 3.80440e+00, 9.68849e+00, 6.40438e+00, 6.40438e+00, 8.00000e+00, 2.16667e-01, 2.67606e-01, 6.12736e-05, 4.36306e-05
81, 123, 3.89951e+00, 9.66592e+00, 7.49617e+00, 7.49617e+00, 8.00000e+00, 2.76423e-01, 2.69912e-01, 6.12736e-05, 4.36306e-05
82, 125, 3.96292e+00, 9.65375e+00, 7.49617e+00, 7.49617e+00, 8.00000e+00, 3.36000e-01, 3.03129e-01, 6.12736e-05, 4.36306e-05
83, 126, 3.99462e+00, 9.64654e+00, 7.49617e+00, 7.49617e+00, 8.00000e+00, 3.57143e-01, 2.98254e-01, 6.12736e-05, 4.36306e-05
84, 127, 4.02633e+00, 9.62114e+00, 7.87830e+00, 7.87830e+00, 8.00000e+00, 3.70079e-01, 2.55415e-01, 6.12736e-05, 4.36306e-05
85, 127, 4.02633e+00, 9.62329e+00, 9.51600e+00, 9.51600e+00, 8.00000e+00, 4.09449e-01, 2.83864e-01, 6.12736e-05, 4.36306e-05
86, 128, 4.05803e+00, 9.57893e+00, 1.00619e+01, 1.00619e+01, 8.00000e+00, 4.21875e-01, 2.76341e-01, 6.12736e-05, 4.36306e-05
87, 128, 4.05803e+00, 9.54008e+00, 1.08382e+01, 1.08382e+01, 8.00000e+00, 4.37500e-01, 2.59438e-01, 6.12736e-05, 4.36306e-05
88, 129, 4.08973e+00, 9.50197e+00, 1.06198e+01, 1.06198e+01, 8.00000e+00, 4.80620e-01, 2.77634e-01, 6.12736e-05, 4.36306e-05
89, 130, 4.12144e+00, 9.50908e+00, 1.22029e+01, 1.22029e+01, 8.00000e+00, 5.15385e-01, 3.07195e-01, 6.12736e-05, 4.36306e-05
90, 132, 4.18484e+00, 9.46457e+00, 1.22575e+01, 1.22575e+01, 8.00000e+00, 5.37879e-01, 2.94423e-01, 6.12736e-05, 4.36306e-05
91, 133, 4.21655e+00, 9.45458e+00, 1.28580e+01, 1.28580e+01, 8.00000e+00, 5.56391e-01, 3.01225e-01, 6.12736e-05, 4.36306e-05
92, 134, 4.24825e+00, 9.45857e+00, 1.41569e+01, 1.41569e+01, 8.00000e+00, 5.74627e-01, 2.98872e-01, 6.12736e-05, 4.36306e-05
93, 136, 4.31166e+00, 9.45319e+00, 1.58736e+01, 1.58736e+01, 8.00000e+00, 6.02941e-01, 2.97784e-01, 6.12736e-05, 4.36306e-05
94, 135, 4.27995e+00, 9.43765e+00, 1.55460e+01, 1.55460e+01, 8.00000e+00, 6.22222e-01, 2.95353e-01, 6.12736e-05, 4.36306e-05
95, 136, 4.31166e+00, 9.42905e+00, 1.66848e+01, 1.66848e+01, 8.00000e+00, 6.39706e-01, 3.24960e-01, 6.12736e-05, 4.36306e-05
96, 138, 4.37506e+00, 9.41406e+00, 1.71215e+01, 1.71215e+01, 8.00000e+00, 6.30435e-01, 3.14980e-01, 6.12736e-05, 4.36306e-05
97, 140, 4.43847e+00, 9.43494e+00, 1.94689e+01, 1.94689e+01, 8.00000e+00, 6.50000e-01, 3.45168e-01, 6.12736e-05, 4.36306e-05
98, 140, 4.43847e+00, 9.45919e+00, 2.06153e+01, 2.06153e+01, 8.00000e+00, 6.64286e-01, 3.53382e-01, 6.12736e-05, 4.36306e-05
99, 140, 4.43847e+00, 9.46594e+00, 2.03927e+01, 2.03927e+01, 8.00000e+00, 6.64286e-01, 3.44236e-01, 6.12736e-05, 4.36306e-05
100, 141, 4.47017e+00, 9.45828e+00, 2.00652e+01, 2.00652e+01, 8.00000e+00, 6.66667e-01, 3.54189e-01, 6.12736e-05, 4.36306e-05
101, 139, 4.40677e+00, 9.44806e+00, 2.11015e+01, 2.11015e+01, 8.00000e+00, 6.97842e-01, 3.41557e-01, 6.12736e-05, 4.36306e-05
102, 141, 4.47017e+00, 9.44261e+00, 2.33458e+01, 2.33458e+01, 8.00000e+00, 6.87943e-01, 3.35324e-01, 6.12736e-05, 4.36306e-05
103, 142, 4.50188e+00, 9.44598e+00, 2.70033e+01, 2.70033e+01, 8.00000e+00, 6.90141e-01, 3.57425e-01, 6.12736e-05, 4.36306e-05
104, 144, 4.56528e+00, 9.42404e+00, 2.66212e+01, 2.66212e+01, 8.00000e+00, 7.08333e-01, 3.44236e-01, 6.12736e-05, 4.36306e-05
105, 146, 4.62869e+00, 9.41030e+00, 2.56932e+01, 2.56932e+01, 8.00000e+00, 7.12329e-01, 3.50930e-01, 6.12736e-05, 4.36306e-05
106, 147, 4.66039e+00, 9.40124e+00, 2.45893e+01, 2.45893e+01, 8.00000e+00, 7.27891e-01, 3.64727e-01, 6.12736e-05, 4.36306e-05
107, 149, 4.72380e+00, 9.38382e+00, 2.50210e+01, 2.50210e+01, 8.00000e+00, 7.38255e-01, 3.67078e-01, 6.12736e-05, 4.36306e-05
108, 149, 4.72380e+00, 9.39679e+00, 2.53546e+01, 2.53546e+01, 8.00000e+00, 7.51678e-01, 3.81666e-01, 6.12736e-05, 4.36306e-05
109, 151, 4.78721e+00, 9.37851e+00, 2.53546e+01, 2.53546e+01, 8.00000e+00, 7.74834e-01, 3.78811e-01, 6.12736e-05, 4.36306e-05
110, 151, 4.78721e+00, 9.39738e+00, 2.63919e+01, 2.63919e+01, 8.00000e+00, 7.88079e-01, 3.85733e-01, 6.12736e-05, 4.36306e-05
