controller=pattern horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, -7.20000e+01, 1.00000e+00, 2.62472e-03, 2.16246e-04, 2.16246e-04
1, 3, 9.51101e-02, 1.01909e+01, 1.63770e-01, 1.63770e-01, -7.20000e+01, 6.66667e-01, 8.72039e-03, 2.16246e-04, 2.16246e-04
2, 6, 1.90220e-01, 1.01593e+01, 2.18360e-01, 2.18360e-01, -7.20000e+01, 5.00000e-01, 1.96604e-02, 2.16246e-04, 2.16246e-04
3, 9, 2.85330e-01, 1.01336e+01, 3.39562e-01, 3.39562e-01, -7.20000e+01, 3.33333e-01, 3.38720e-02, 2.16246e-04, 2.16246e-04
4, 12, 3.80440e-01, 1.01112e+01, 5.03332e-01, 5.03332e-01, -7.20000e+01, 2.50000e-01, 4.58875e-02, 2.16246e-04, 2.16246e-04
5, 15, 4.75550e-01, 1.01039e+01, 6.67102e-01, 6.67102e-01, -7.20000e+01, 2.00000e-01, 6.48661e-02, 2.16246e-04, 2.16246e-04
6, 18, 5.70660e-01, 1.00899e+01, 8.30872e-01, 8.30872e-01, -7.20000e+01, 1.66667e-01, 8.43967e-02, 2.16246e-04, 2.16246e-04
7, 21, 6.65771e-01, 1.00838e+01, 1.15841e+00, 1.15841e+00, -7.20000e+01, 1.42857e-01, 1.13947e-01, 2.16246e-04, 2.16246e-04
8, 24, 7.60881e-01, 1.00730e+01, 1.32218e+00, 1.32218e+00, -7.20000e+01, 1.25000e-01, 1.10169e-01, 2.16246e-04, 2.16246e-04
9, 27, 8.55991e-01, 1.00668e+01, 1.26759e+00, 1.26759e+00, -7.20000e+01, 1.11111e-01, 1.37246e-01, 2.16246e-04, 2.16246e-04
10, 29, 9.19397e-01, 1.00666e+01, 1.37677e+00, 1.37677e+00, -7.20000e+01, 6.89655e-02, 1.28850e-01, 2.16246e-04, 2.16246e-04
11, 32, 1.01451e+00, 1.00549e+01, 1.59513e+00, 1.59513e+00, -7.20000e+01, 9.37500e-02, 1.30819e-01, 2.16246e-04, 2.16246e-04
12, 35, 1.10962e+00, 1.00266e+01, 1.64972e+00, 1.64972e+00, -7.20000e+01, 1.42857e-01, 1.23730e-01, 2.16246e-04, 2.16246e-04
13, 37, 1.17302e+00, 1.00356e+01, 2.03185e+00, 2.03185e+00, -7.20000e+01, 1.08108e-01, 1.43992e-01, 2.16246e-04, 2.16246e-04
14, 40, 1.26813e+00, 1.00086e+01, 2.30480e+00, 2.30480e+00, -7.20000e+01, 1.25000e-01, 1.46188e-01, 2.16246e-04, 2.16246e-04
15, 43, 1.36324e+00, 1.00001e+01, 2.41398e+00, 2.41398e+00, -7.20000e+01, 1.86047e-01, 1.63736e-01, 2.16246e-04, 2.16246e-04
16, 47, 1.49006e+00, 9.97659e+00, 2.63234e+00, 2.63234e+00, -7.20000e+01, 1.91489e-01, 1.59686e-01, 2.16246e-04, 2.16246e-04
17, 50, 1.58517e+00, 9.95795e+00, 2.79611e+00, 2.79611e+00, -7.20000e+01, 1.80000e-01, 1.59981e-01, 2.16246e-04, 2.16246e-04
18, 53, 1.68028e+00, 9.92924e+00, 3.28742e+00, 3.28742e+00, -7.20000e+01, 1.88679e-01, 1.68051e-01, 2.16246e-04, 2.16246e-04
19, 56, 1.77539e+00, 9.89376e+00, 3.06906e+00, 3.06906e+00, -7.20000e+01, 1.96429e-01, 1.70064e-01, 2.16246e-04, 2.16246e-04
20, 58, 1.83879e+00, 9.89251e+00, 3.56037e+00, 3.56037e+00, -7.20000e+01, 2.06897e-01, 1.70190e-01, 2.16246e-04, 2.16246e-04
21, 61, 1.93390e+00, 9.87758e+00, 4.14883e+00, 4.14883e+00, -7.20000e+01, 2.78689e-01, 1.88816e-01, 2.16246e-04, 2.16246e-04
22, 64, 2.02901e+00, 9.85668e+00, 3.98506e+00, 3.98506e+00, -7.20000e+01, 2.96875e-01, 1.83935e-01, 2.16246e-04, 2.16246e-04
23, 67, 2.12412e+00, 9.83328e+00, 4.36719e+00, 4.36719e+00, -7.20000e+01, 2.83582e-01, 1.64420e-01, 2.16246e-04, 2.16246e-04
24, 69, 2.18753e+00, 9.80669e+00, 4.69473e+00, 4.69473e+00, -7.20000e+01, 3.04348e-01, 2.26741e-01, 2.16246e-04, 2.16246e-04
25, 72, 2.28264e+00, 9.78657e+00, 5.07686e+00, 5.07686e+00, -7.20000e+01, 3.05556e-01, 1.79636e-01, 2.16246e-04, 2.16246e-04
26, 74, 2.34605e+00, 9.78819e+00, 5.24063e+00, 5.24063e+00, -7.20000e+01, 3.51351e-01, 2.00352e-01, 2.16246e-04, 2.16246e-04
27, 75, 2.37775e+00, 9.77867e+00, 5.18604e+00, 5.18604e+00, -7.20000e+01, 3.46667e-01, 2.17841e-01, 2.16246e-04, 2.16246e-04
28, 80, 2.53627e+00, 9.73764e+00, 5.51358e+00, 5.51358e+00, -7.20000e+01, 3.75000e-01, 2.23437e-01, 2.16246e-04, 2.16246e-04
29, 83, 2.63138e+00, 9.70681e+00, 5.56817e+00, 5.56817e+00, -7.20000e+01, 3.61446e-01, 2.27825e-01, 2.16246e-04, 2.16246e-04
30, 85, 2.69479e+00, 9.70231e+00, 6.05948e+00, 6.05948e+00, -7.20000e+01, 3.64706e-01, 2.50485e-01, 2.16246e-04, 2.16246e-04
31, 88, 2.78990e+00, 9.69427e+00, 5.89571e+00, 5.89571e+00, -7.20000e+01, 3.63636e-01, 2.37473e-01, 2.16246e-04, 2.16246e-04
32, 90, 2.85330e+00, 9.66426e+00, 6.44161e+00, 6.44161e+00, -7.20000e+01, 4.00000e-01, 2.40776e-01, 2.16246e-04, 2.16246e-04
33, 93, 2.94841e+00, 9.64178e+00, 6.76915e+00, 6.76915e+00, -7.20000e+01, 4.08602e-01, 2.60655e-01, 2.16246e-04, 2.16246e-04
34, 96, 3.04352e+00, 9.63074e+00, 7.09669e+00, 7.09669e+00, -7.20000e+01, 4.37500e-01, 2.57450e-01, 2.16246e-04, 2.16246e-04
35, 98, 3.10693e+00, 9.62990e+00, 7.04210e+00, 7.04210e+00, -7.20000e+01, 4.28571e-01, 2.46348e-01, 2.16246e-04, 2.16246e-04
36, 101, 3.20204e+00, 9.63398e+00, 7.58800e+00, 7.58800e+00, -7.20000e+01, 4.55446e-01, 2.75654e-01, 2.16246e-04, 2.16246e-04
37, 103, 3.26545e+00, 9.63016e+00, 8.24308e+00, 8.24308e+00, -7.20000e+01, 4.66019e-01, 2.73705e-01, 2.16246e-04, 2.16246e-04
38, 102, 3.23374e+00, 9.63669e+00, 8.07931e+00, 8.07931e+00, -7.20000e+01, 4.60784e-01, 2.93348e-01, 2.16246e-04, 2.16246e-04
39, 105, 3.32885e+00, 9.60432e+00, 9.40069e+00, 9.40069e+00, -7.20000e+01, 4.95238e-01, 3.12808e-01, 2.16246e-04, 2.16246e-04
40, 107, 3.39226e+00, 9.61794e+00, 1.02741e+01, 1.02741e+01, -7.20000e+01, 4.85981e-01, 3.20128e-01, 2.16246e-04, 2.16246e-04
41, 110, 3.48737e+00, 9.60095e+00, 1.08746e+01, 1.08746e+01, -7.20000e+01, 5.00000e-01, 3.14293e-01, 2.16246e-04, 2.16246e-04
42, 113, 3.58248e+00, 9.58764e+00, 1.16935e+01, 1.16935e+01, -7.20000e+01, 4.95575e-01, 3.08150e-01, 2.16246e-04, 2.16246e-04
43, 115, 3.64589e+00, 9.57343e+00, 1.23485e+01, 1.23485e+01, -7.20000e+01, 4.95652e-01, 3.18187e-01, 2.16246e-04, 2.16246e-04
44, 118, 3.74100e+00, 9.56300e+00, 1.30582e+01, 1.30582e+01, -7.20000e+01, 4.91525e-01, 3.13265e-01, 2.16246e-04, 2.16246e-04
45, 120, 3.80440e+00, 9.55672e+00, 1.34403e+01, 1.34403e+01, -7.20000e+01, 4.91667e-01, 3.04548e-01, 2.16246e-04, 2.16246e-04
46, 123, 3.89951e+00, 9.53118e+00, 1.34403e+01, 1.34403e+01, -7.20000e+01, 5.20325e-01, 3.12971e-01, 2.16246e-04, 2.16246e-04
47, 126, 3.99462e+00, 9.52352e+00, 1.32766e+01, 1.32766e+01, -7.20000e+01, 5.55556e-01, 3.60590e-01, 2.16246e-04, 2.16246e-04
48, 130, 4.12144e+00, 9.51658e+00, 1.51872e+01, 1.51872e+01, -7.20000e+01, 5.69231e-01, 3.28373e-01, 2.16246e-04, 2.16246e-04
49, 133, 4.21655e+00, 9.48201e+00, 1.56239e+01, 1.56239e+01, -7.20000e+01, 5.78947e-01, 3.06355e-01, 2.16246e-04, 2.16246e-04
50, 134, 4.24825e+00, 9.49647e+00, 1.69341e+01, 1.69341e+01, -7.20000e+01, 6.04478e-01, 3.46132e-01, 2.16246e-04, 2.16246e-04
51, 139, 4.40677e+00, 9.47688e+00, 1.75346e+01, 1.75346e+01, -7.20000e+01, 6.40288e-01, 3.19636e-01, 2.16246e-04, 2.16246e-04
52, 141, 4.47017e+00, 9.46954e+00, 1.86810e+01, 1.86810e+01, -7.20000e+01, 6.17021e-01, 3.39759e-01, 2.16246e-04, 2.16246e-04
53, 144, 4.56528e+00, 9.47063e+00, 2.01669e+01, 2.01669e+01, -7.20000e+01, 6.18056e-01, 3.74564e-01, 2.16246e-04, 2.16246e-04
54, 147, 4.66039e+00, 9.46876e+00, 2.10404e+01, 2.10404e+01, -7.20000e+01, 6.19048e-01, 3.97296e-01, 2.16246e-04, 2.16246e-04
55, 150, 4.75550e+00, 9.46186e+00, 2.22413e+01, 2.22413e+01, -7.20000e+01, 6.13333e-01, 4.03868e-01, 2.16246e-04, 2.16246e-04
56, 153, 4.85061e+00, 9.45388e+00, 2.36061e+01, 2.36061e+01, -7.20000e+01, 6.20915e-01, 4.24383e-01, 2.16246e-04, 2.16246e-04
57, 156, 4.94572e+00, 9.43168e+00, 2.36061e+01, 2.36061e+01, -7.20000e+01, 6.21795e-01, 4.16637e-01, 2.16246e-04, 2.16246e-04
58, 159, 5.04083e+00, 9.42304e+00, 2.52438e+01, 2.52438e+01, -7.20000e+01, 6.28931e-01, 4.30814e-01, 2.16246e-04, 2.16246e-04
59, 162, 5.13594e+00, 9.41266e+00, 2.72636e+01, 2.72636e+01, -7.20000e+01, 6.29630e-01, 4.18605e-01, 2.16246e-04, 2.16246e-04
60, 164, 5.19935e+00, 9.39074e+00, 2.58443e+01, 2.58443e+01, -7.20000e+01, 6.40244e-01, 4.30880e-01, 2.16246e-04, 2.16246e-04
61, 167, 5.29446e+00, 9.40492e+00, 2.76457e+01, 2.76457e+01, -7.20000e+01, 6.52695e-01, 4.26197e-01, 2.16246e-04, 2.16246e-04
62, 169, 5.35787e+00, 9.39964e+00, 2.82462e+01, 2.82462e+01, -7.20000e+01, 6.68639e-01, 4.08945e-01, 2.16246e-04, 2.16246e-04
63, 172, 5.45298e+00, 9.37272e+00, 2.74820e+01, 2.74820e+01, -7.20000e+01, 6.68605e-01, 4.46729e-01, 2.16246e-04, 2.16246e-04
64, 175, 5.54809e+00, 9.36962e+00, 2.78095e+01, 2.78095e+01, -7.20000e+01, 6.85714e-01, 4.37033e-01, 2.16246e-04, 2.16246e-04
65, 178, 5.64320e+00, 9.35629e+00, 2.82462e+01, 2.82462e+01, -7.20000e+01, 6.91011e-01, 4.44310e-01, 2.16246e-04, 2.16246e-04
66, 180, 5.70660e+00, 9.34862e+00, 2.87988e+01, 2.87988e+01, -7.20000e+01, 7.05556e-01, 4.58581e-01, 2.16246e-04, 2.16246e-04
67, 181, 5.73831e+00, 9.35840e+00, 2.99452e+01, 2.99452e+01, -7.20000e+01, 7.18232e-01, 4.51469e-01, 2.16246e-04, 2.16246e-04
68, 184, 5.83342e+00, 9.34808e+00, 3.14737e+01, 3.14737e+01, -7.20000e+01, 7.22826e-01, 4.67880e-01, 2.16246e-04, 2.16246e-04
69, 185, 5.86512e+00, 9.34950e+00, 3.18371e+01, 3.18371e+01, -7.20000e+01, 7.29730e-01, 4.81893e-01, 2.16246e-04, 2.16246e-04
70, 186, 5.89682e+00, 9.35451e+00, 3.50034e+01, 3.50034e+01, -7.20000e+01, 7.41935e-01, 4.49652e-01, 2.16246e-04, 2.16246e-04
71, 191, 6.05534e+00, 9.33611e+00, 3.58013e+01, 3.58013e+01, -7.20000e+01, 7.59162e-01, 4.97895e-01, 2.16246e-04, 2.16246e-04
72, 193, 6.11875e+00, 9.32512e+00, 3.69477e+01, 3.69477e+01, -7.20000e+01, 7.56477e-01, 5.09417e-01, 2.16246e-04, 2.16246e-04
73, 195, 6.18215e+00, 9.31952e+00, 3.83670e+01, 3.83670e+01, -7.20000e+01, 7.53846e-01, 5.41187e-01, 2.16246e-04, 2.16246e-04
74, 199, 6.30897e+00, 9.29342e+00, 3.96226e+01, 3.96226e+01, -7.20000e+01, 7.53769e-01, 5.23812e-01, 2.16246e-04, 2.16246e-04
75, 202, 6.40408e+00, 9.28419e+00, 4.04414e+01, 4.04414e+01, -7.20000e+01, 7.47525e-01, 4.84534e-01, 2.16246e-04, 2.16246e-04
76, 206, 6.53089e+00, 9.28218e+00, 4.30617e+01, 4.30617e+01, -7.20000e+01, 7.37864e-01, 5.43565e-01, 2.16246e-04, 2.16246e-04
77, 209, 6.62600e+00, 9.28362e+00, 4.37168e+01, 4.37168e+01, -7.20000e+01, 7.36842e-01, 5.42454e-01, 2.16246e-04, 2.16246e-04
78, 212, 6.72111e+00, 9.28131e+00, 4.43923e+01, 4.43923e+01, -7.20000e+01, 7.50000e-01, 5.73326e-01, 2.16246e-04, 2.16246e-04
79, 214, 6.78452e+00, 9.28962e+00, 4.55386e+01, 4.55386e+01, -7.20000e+01, 7.52336e-01, 5.89256e-01, 2.16246e-04, 2.16246e-04
