controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, -6.19000e+02, 1.00000e+00, 2.62472e-03, 2.19345e-04
1, 11, 3.76579e-02, 1.00920e+01, 6.00489e-01, 6.00489e-01, -6.19000e+02, 9.09091e-01, 2.95791e-02, 2.19345e-04
2, 22, 7.53158e-02, 1.00805e+01, 1.09180e+00, 1.09180e+00, -6.19000e+02, 5.00000e-01, 6.59731e-02, 2.19345e-04
3, 32, 1.09550e-01, 1.00724e+01, 1.63770e+00, 1.63770e+00, -6.19000e+02, 3.12500e-01, 1.15900e-01, 2.19345e-04
4, 43, 1.47208e-01, 1.00648e+01, 2.23819e+00, 2.23819e+00, -6.19000e+02, 2.55814e-01, 1.72296e-01, 2.19345e-04
5, 54, 1.84866e-01, 1.00594e+01, 2.94786e+00, 2.94786e+00, -6.19000e+02, 2.03704e-01, 2.32923e-01, 2.19345e-04
6, 64, 2.19101e-01, 1.00563e+01, 3.38458e+00, 3.38458e+00, -6.19000e+02, 1.56250e-01, 3.11920e-01, 2.19345e-04
7, 75, 2.56758e-01, 1.00544e+01, 3.98506e+00, 3.98506e+00, -6.19000e+02, 1.46667e-01, 3.98310e-01, 2.19345e-04
8, 86, 2.94416e-01, 1.00523e+01, 4.58555e+00, 4.58555e+00, -6.19000e+02, 1.27907e-01, 4.43072e-01, 2.19345e-04
9, 95, 3.25227e-01, 1.00526e+01, 5.18604e+00, 5.18604e+00, -6.19000e+02, 9.47368e-02, 4.72028e-01, 2.19345e-04
10, 106, 3.62885e-01, 1.00489e+01, 5.89571e+00, 5.89571e+00, -6.19000e+02, 1.03774e-01, 4.65187e-01, 2.19345e-04
11, 117, 4.00543e-01, 1.00461e+01, 6.44161e+00, 6.44161e+00, -6.19000e+02, 9.40171e-02, 5.23355e-01, 2.19345e-04
12, 128, 4.38201e-01, 1.00412e+01, 7.04210e+00, 7.04210e+00, -6.19000e+02, 8.59375e-02, 5.32653e-01, 2.19345e-04
13, 138, 4.72436e-01, 1.00363e+01, 8.18849e+00, 8.18849e+00, -6.19000e+02, 8.69565e-02, 4.90262e-01, 2.19345e-04
14, 148, 5.06670e-01, 1.00328e+01, 9.00734e+00, 9.00734e+00, -6.19000e+02, 1.41892e-01, 5.05960e-01, 2.19345e-04
15, 159, 5.44328e-01, 1.00265e+01, 9.55324e+00, 9.55324e+00, -6.19000e+02, 1.44654e-01, 5.56918e-01, 2.19345e-04
16, 170, 5.81986e-01, 1.00198e+01, 1.01537e+01, 1.01537e+01, -6.19000e+02, 1.47059e-01, 5.54030e-01, 2.19345e-04
17, 181, 6.19644e-01, 1.00126e+01, 1.08634e+01, 1.08634e+01, -6.19000e+02, 1.60221e-01, 6.04576e-01, 2.19345e-04
18, 191, 6.53878e-01, 1.00052e+01, 1.07542e+01, 1.07542e+01, -6.19000e+02, 1.83246e-01, 5.66624e-01, 2.19345e-04
19, 200, 6.84689e-01, 1.00014e+01, 1.13001e+01, 1.13001e+01, -6.19000e+02, 1.90000e-01, 6.05806e-01, 2.19345e-04
20, 210, 7.18924e-01, 9.99622e+00, 1.28286e+01, 1.28286e+01, -6.19000e+02, 2.09524e-01, 6.51496e-01, 2.19345e-04
21, 221, 7.56582e-01, 9.98896e+00, 1.35383e+01, 1.35383e+01, -6.19000e+02, 2.26244e-01, 6.62384e-01, 2.19345e-04
22, 231, 7.90816e-01, 9.98609e+00, 1.39204e+01, 1.39204e+01, -6.19000e+02, 2.55411e-01, 7.08062e-01, 2.19345e-04
