controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.45981e+02
1, 12, 4.10814e-02, 1.00908e+01, 6.55079e-01, 6.55079e-01, 7.00000e+00, 9.16667e-01, 3.19339e-02, 3.45981e+02
2, 23, 7.87393e-02, 1.00797e+01, 1.25557e+00, 1.25557e+00, 7.00000e+00, 4.78261e-01, 7.24908e-02, 3.45981e+02
3, 35, 1.19821e-01, 1.00693e+01, 1.91065e+00, 1.91065e+00, 7.00000e+00, 3.42857e-01, 1.25416e-01, 3.45981e+02
4, 47, 1.60902e-01, 1.00619e+01, 2.78409e+00, 2.78409e+00, 7.00000e+00, 2.55319e-01, 1.87953e-01, 3.45981e+02
5, 59, 2.01983e-01, 1.00560e+01, 3.54834e+00, 3.54834e+00, 7.00000e+00, 2.03390e-01, 2.54956e-01, 3.45981e+02
6, 71, 2.43065e-01, 1.00511e+01, 4.20342e+00, 4.20342e+00, 7.00000e+00, 1.69014e-01, 3.41373e-01, 3.45981e+02
7, 84, 2.87570e-01, 1.00479e+01, 4.91309e+00, 4.91309e+00, 7.00000e+00, 1.54762e-01, 4.44455e-01, 3.45981e+02
8, 96, 3.28651e-01, 1.00459e+01, 5.45899e+00, 5.45899e+00, 7.00000e+00, 1.25000e-01, 4.82235e-01, 3.45981e+02
9, 106, 3.62885e-01, 1.00450e+01, 6.00489e+00, 6.00489e+00, 7.00000e+00, 9.43396e-02, 4.93740e-01, 3.45981e+02
10, 118, 4.03967e-01, 1.00428e+01, 6.55079e+00, 6.55079e+00, 7.00000e+00, 1.01695e-01, 5.62220e-01, 3.45981e+02
11, 130, 4.45048e-01, 1.00381e+01, 7.04210e+00, 7.04210e+00, 7.00000e+00, 9.23077e-02, 5.87050e-01, 3.45981e+02
12, 142, 4.86129e-01, 1.00310e+01, 7.53341e+00, 7.53341e+00, 7.00000e+00, 9.15493e-02, 5.46698e-01, 3.45981e+02
13, 155, 5.30634e-01, 1.00231e+01, 8.62521e+00, 8.62521e+00, 7.00000e+00, 1.03226e-01, 5.56624e-01, 3.45981e+02
14, 166, 5.68292e-01, 1.00169e+01, 9.28029e+00, 9.28029e+00, 7.00000e+00, 1.20482e-01, 6.03904e-01, 3.45981e+02
15, 179, 6.12797e-01, 1.00066e+01, 9.71701e+00, 9.71701e+00, 7.00000e+00, 1.50838e-01, 5.96970e-01, 3.45981e+02
16, 190, 6.50455e-01, 9.99781e+00, 9.88078e+00, 9.88078e+00, 7.00000e+00, 1.52632e-01, 6.14740e-01, 3.45981e+02
17, 199, 6.81266e-01, 9.99217e+00, 1.06450e+01, 1.06450e+01, 7.00000e+00, 1.75879e-01, 6.18977e-01, 3.45981e+02
18, 211, 7.22347e-01, 9.98292e+00, 1.08634e+01, 1.08634e+01, 7.00000e+00, 2.27488e-01, 6.13952e-01, 3.45981e+02
19, 224, 7.66852e-01, 9.97189e+00, 1.14093e+01, 1.14093e+01, 7.00000e+00, 2.58929e-01, 6.72058e-01, 3.45981e+02
20, 234, 8.01087e-01, 9.96404e+00, 1.24465e+01, 1.24465e+01, 7.00000e+00, 2.64957e-01, 6.57197e-01, 3.45981e+02
