controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, -3.96000e+02, 1.00000e+00, 2.62472e-03, 2.17199e-04
1, 7, 3.79581e-02, 1.01037e+01, 3.82129e-01, 3.82129e-01, -3.96000e+02, 8.57143e-01, 1.91810e-02, 2.17199e-04
2, 14, 7.59163e-02, 1.00920e+01, 7.64259e-01, 7.64259e-01, -3.96000e+02, 5.00000e-01, 4.31178e-02, 2.17199e-04
3, 19, 1.03029e-01, 1.00864e+01, 1.14639e+00, 1.14639e+00, -3.96000e+02, 2.63158e-01, 6.94572e-02, 2.17199e-04
4, 26, 1.40987e-01, 1.00781e+01, 1.52852e+00, 1.52852e+00, -3.96000e+02, 2.69231e-01, 1.02331e-01, 2.17199e-04
5, 32, 1.73523e-01, 1.00737e+01, 1.85606e+00, 1.85606e+00, -3.96000e+02, 1.87500e-01, 1.42716e-01, 2.17199e-04
6, 38, 2.06058e-01, 1.00724e+01, 2.29278e+00, 2.29278e+00, -3.96000e+02, 1.57895e-01, 1.86598e-01, 2.17199e-04
7, 44, 2.38594e-01, 1.00705e+01, 2.62032e+00, 2.62032e+00, -3.96000e+02, 1.36364e-01, 2.31137e-01, 2.17199e-04
8, 51, 2.76552e-01, 1.00679e+01, 2.89327e+00, 2.89327e+00, -3.96000e+02, 1.37255e-01, 2.73366e-01, 2.17199e-04
9, 59, 3.19933e-01, 1.00658e+01, 3.32999e+00, 3.32999e+00, -3.96000e+02, 1.35593e-01, 2.88452e-01, 2.17199e-04
10, 66, 3.57891e-01, 1.00596e+01, 3.60293e+00, 3.60293e+00, -3.96000e+02, 1.06061e-01, 2.83810e-01, 2.17199e-04
11, 72, 3.90427e-01, 1.00528e+01, 3.82129e+00, 3.82129e+00, -3.96000e+02, 8.33333e-02, 2.91629e-01, 2.17199e-04
12, 78, 4.22962e-01, 1.00487e+01, 3.98506e+00, 3.98506e+00, -3.96000e+02, 8.97436e-02, 3.13191e-01, 2.17199e-04
13, 83, 4.50075e-01, 1.00426e+01, 4.42178e+00, 4.42178e+00, -3.96000e+02, 1.08434e-01, 3.07061e-01, 2.17199e-04
14, 90, 4.88033e-01, 1.00328e+01, 4.64014e+00, 4.64014e+00, -3.96000e+02, 1.88889e-01, 3.10785e-01, 2.17199e-04
15, 97, 5.25991e-01, 1.00274e+01, 5.18604e+00, 5.18604e+00, -3.96000e+02, 2.06186e-01, 3.23913e-01, 2.17199e-04
16, 104, 5.63949e-01, 1.00225e+01, 5.24063e+00, 5.24063e+00, -3.96000e+02, 1.92308e-01, 3.73708e-01, 2.17199e-04
17, 110, 5.96485e-01, 1.00191e+01, 5.73194e+00, 5.73194e+00, -3.96000e+02, 2.18182e-01, 3.32503e-01, 2.17199e-04
18, 117, 6.34443e-01, 1.00116e+01, 6.49620e+00, 6.49620e+00, -3.96000e+02, 2.22222e-01, 3.60252e-01, 2.17199e-04
19, 123, 6.66979e-01, 1.00034e+01, 6.93292e+00, 6.93292e+00, -3.96000e+02, 2.19512e-01, 3.57430e-01, 2.17199e-04
20, 130, 7.04937e-01, 9.99731e+00, 7.31505e+00, 7.31505e+00, -3.96000e+02, 2.46154e-01, 4.03071e-01, 2.17199e-04
21, 135, 7.32050e-01, 9.99074e+00, 6.98751e+00, 6.98751e+00, -3.96000e+02, 2.37037e-01, 3.96928e-01, 2.17199e-04
22, 142, 7.70008e-01, 9.98544e+00, 7.53341e+00, 7.53341e+00, -3.96000e+02, 2.46479e-01, 4.51197e-01, 2.17199e-04
23, 147, 7.97121e-01, 9.98595e+00, 8.46144e+00, 8.46144e+00, -3.96000e+02, 2.65306e-01, 4.22082e-01, 2.17199e-04
24, 153, 8.29656e-01, 9.98160e+00, 8.13390e+00, 8.13390e+00, -3.96000e+02, 2.81046e-01, 4.87526e-01, 2.17199e-04
25, 160, 8.67615e-01, 9.97229e+00, 8.62521e+00, 8.62521e+00, -3.96000e+02, 2.93750e-01, 4.25715e-01, 2.17199e-04
26, 166, 9.00150e-01, 9.96221e+00, 8.73439e+00, 8.73439e+00, -3.96000e+02, 3.07229e-01, 4.55007e-01, 2.17199e-04
27, 173, 9.38108e-01, 9.95273e+00, 9.28029e+00, 9.28029e+00, -3.96000e+02, 3.23699e-01, 4.49292e-01, 2.17199e-04
28, 179, 9.70644e-01, 9.94355e+00, 9.38947e+00, 9.38947e+00, -3.96000e+02, 3.57542e-01, 4.54610e-01, 2.17199e-04
29, 185, 1.00318e+00, 9.93506e+00, 9.77160e+00, 9.77160e+00, -3.96000e+02, 3.62162e-01, 4.85252e-01, 2.17199e-04
30, 191, 1.03571e+00, 9.92669e+00, 1.04267e+01, 1.04267e+01, -3.96000e+02, 3.56021e-01, 5.03801e-01, 2.17199e-04
31, 199, 1.07910e+00, 9.91941e+00, 1.13547e+01, 1.13547e+01, -3.96000e+02, 3.71859e-01, 5.02114e-01, 2.17199e-04
32, 205, 1.11163e+00, 9.91387e+00, 1.11909e+01, 1.11909e+01, -3.96000e+02, 3.65854e-01, 5.81820e-01, 2.17199e-04
33, 212, 1.14959e+00, 9.91084e+00, 1.11363e+01, 1.11363e+01, -3.96000e+02, 3.77358e-01, 5.48497e-01, 2.17199e-04
34, 219, 1.18755e+00, 9.90343e+00, 1.23919e+01, 1.23919e+01, -3.96000e+02, 3.88128e-01, 5.95433e-01, 2.17199e-04
35, 222, 1.20382e+00, 9.89997e+00, 1.23373e+01, 1.23373e+01, -3.96000e+02, 3.82883e-01, 6.22010e-01, 2.17199e-04
36, 230, 1.24720e+00, 9.89029e+00, 1.23373e+01, 1.23373e+01, -3.96000e+02, 4.04348e-01, 6.07154e-01, 2.17199e-04
37, 236, 1.27973e+00, 9.88799e+00, 1.25557e+01, 1.25557e+01, -3.96000e+02, 4.02542e-01, 7.15248e-01, 2.17199e-04
38, 243, 1.31769e+00, 9.88268e+00, 1.31016e+01, 1.31016e+01, -3.96000e+02, 4.03292e-01, 7.10929e-01, 2.17199e-04
39, 248, 1.34480e+00, 9.87834e+00, 1.31016e+01, 1.31016e+01, -3.96000e+02, 3.99194e-01, 6.67619e-01, 2.17199e-04
40, 256, 1.38818e+00, 9.86910e+00, 1.38658e+01, 1.38658e+01, -3.96000e+02, 4.06250e-01, 7.16944e-01, 2.17199e-04
41, 259, 1.40445e+00, 9.86676e+00, 1.45209e+01, 1.45209e+01, -3.96000e+02, 4.05405e-01, 6.47095e-01, 2.17199e-04
42, 266, 1.44241e+00, 9.86069e+00, 1.48485e+01, 1.48485e+01, -3.96000e+02, 4.17293e-01, 7.02514e-01, 2.17199e-04
43, 273, 1.48037e+00, 9.84722e+00, 1.56673e+01, 1.56673e+01, -3.96000e+02, 4.21245e-01, 6.86746e-01, 2.17199e-04
44, 279, 1.51290e+00, 9.84226e+00, 1.57765e+01, 1.57765e+01, -3.96000e+02, 4.12186e-01, 6.57240e-01, 2.17199e-04
45, 286, 1.55086e+00, 9.83770e+00, 1.63770e+01, 1.63770e+01, -3.96000e+02, 4.30070e-01, 7.48929e-01, 2.17199e-04
46, 293, 1.58882e+00, 9.83091e+00, 1.68683e+01, 1.68683e+01, -3.96000e+02, 4.33447e-01, 7.73111e-01, 2.17199e-04
47, 297, 1.61051e+00, 9.83236e+00, 1.63224e+01, 1.63224e+01, -3.96000e+02, 4.30976e-01, 8.11130e-01, 2.17199e-04
48, 303, 1.64305e+00, 9.82778e+00, 1.64862e+01, 1.64862e+01, -3.96000e+02, 4.35644e-01, 7.96469e-01, 2.17199e-04
49, 312, 1.69185e+00, 9.82012e+00, 1.86152e+01, 1.86152e+01, -3.96000e+02, 4.39103e-01, 9.07384e-01, 2.17199e-04
50, 316, 1.71354e+00, 9.81843e+00, 1.89427e+01, 1.89427e+01, -3.96000e+02, 4.30380e-01, 8.49333e-01, 2.17199e-04
51, 321, 1.74065e+00, 9.81347e+00, 1.97070e+01, 1.97070e+01, -3.96000e+02, 4.48598e-01, 8.47764e-01, 2.17199e-04
52, 328, 1.77861e+00, 9.80756e+00, 1.98707e+01, 1.98707e+01, -3.96000e+02, 4.60366e-01, 7.98651e-01, 2.17199e-04
53, 336, 1.82199e+00, 9.79668e+00, 2.17268e+01, 2.17268e+01, -3.96000e+02, 4.55357e-01, 7.99058e-01, 2.17199e-04
54, 344, 1.86537e+00, 9.78600e+00, 2.23819e+01, 2.23819e+01, -3.96000e+02, 4.53488e-01, 8.69756e-01, 2.17199e-04
55, 350, 1.89791e+00, 9.77549e+00, 2.17814e+01, 2.17814e+01, -3.96000e+02, 4.54286e-01, 8.21472e-01, 2.17199e-04
56, 354, 1.91960e+00, 9.77213e+00, 2.23819e+01, 2.23819e+01, -3.96000e+02, 4.63277e-01, 8.85016e-01, 2.17199e-04
57, 363, 1.96840e+00, 9.76118e+00, 2.28732e+01, 2.28732e+01, -3.96000e+02, 4.79339e-01, 9.80898e-01, 2.17199e-04
58, 370, 2.00636e+00, 9.75275e+00, 2.29278e+01, 2.29278e+01, -3.96000e+02, 4.81081e-01, 9.45752e-01, 2.17199e-04
59, 375, 2.03347e+00, 9.74968e+00, 2.34737e+01, 2.34737e+01, -3.96000e+02, 4.93333e-01, 9.74089e-01, 2.17199e-04
60, 382, 2.07143e+00, 9.74610e+00, 0.00000e+00, 0.00000e+00, -1.20000e+02, 5.00000e-01, 9.81017e-01, 4.34160e-04
