controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.47172e+02
1, 11, 3.76579e-02, 1.00920e+01, 6.00489e-01, 6.00489e-01, 7.00000e+00, 9.09091e-01, 2.93092e-02, 3.47172e+02
2, 21, 7.18924e-02, 1.00820e+01, 1.14639e+00, 1.14639e+00, 7.00000e+00, 4.76190e-01, 6.68743e-02, 3.47172e+02
3, 31, 1.06127e-01, 1.00736e+01, 1.69229e+00, 1.69229e+00, 7.00000e+00, 3.22581e-01, 1.11449e-01, 3.47172e+02
4, 42, 1.43785e-01, 1.00658e+01, 2.29278e+00, 2.29278e+00, 7.00000e+00, 2.61905e-01, 1.68348e-01, 3.47172e+02
5, 54, 1.84866e-01, 1.00600e+01, 3.27540e+00, 3.27540e+00, 7.00000e+00, 2.22222e-01, 2.34095e-01, 3.47172e+02
6, 63, 2.15677e-01, 1.00581e+01, 3.76670e+00, 3.76670e+00, 7.00000e+00, 1.42857e-01, 3.10859e-01, 3.47172e+02
7, 75, 2.56758e-01, 1.00548e+01, 4.53096e+00, 4.53096e+00, 7.00000e+00, 1.60000e-01, 3.97607e-01, 3.47172e+02
8, 86, 2.94416e-01, 1.00523e+01, 5.02227e+00, 5.02227e+00, 7.00000e+00, 1.27907e-01, 4.22087e-01, 3.47172e+02
9, 96, 3.28651e-01, 1.00500e+01, 5.45899e+00, 5.45899e+00, 7.00000e+00, 1.04167e-01, 4.51152e-01, 3.47172e+02
10, 106, 3.62885e-01, 1.00467e+01, 5.84112e+00, 5.84112e+00, 7.00000e+00, 9.43396e-02, 4.92476e-01, 3.47172e+02
11, 117, 4.00543e-01, 1.00431e+01, 6.33243e+00, 6.33243e+00, 7.00000e+00, 9.40171e-02, 5.08429e-01, 3.47172e+02
