controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.91396e+02
1, 16, 5.47751e-02, 1.00860e+01, 8.73439e-01, 8.73439e-01, 7.00000e+00, 9.37500e-01, 4.27027e-02, 3.91396e+02
2, 30, 1.02703e-01, 1.00717e+01, 1.52852e+00, 1.52852e+00, 7.00000e+00, 4.66667e-01, 9.13656e-02, 3.91396e+02
3, 45, 1.54055e-01, 1.00589e+01, 2.34737e+00, 2.34737e+00, 7.00000e+00, 3.33333e-01, 1.59076e-01, 3.91396e+02
4, 60, 2.05407e-01, 1.00493e+01, 3.16622e+00, 3.16622e+00, 7.00000e+00, 2.50000e-01, 2.37689e-01, 3.91396e+02
5, 76, 2.60182e-01, 1.00406e+01, 4.14883e+00, 4.14883e+00, 7.00000e+00, 2.10526e-01, 3.22716e-01, 3.91396e+02
6, 91, 3.11534e-01, 1.00353e+01, 4.85850e+00, 4.85850e+00, 7.00000e+00, 1.64835e-01, 4.38438e-01, 3.91396e+02
7, 104, 3.56038e-01, 1.00361e+01, 5.78653e+00, 5.78653e+00, 7.00000e+00, 1.25000e-01, 5.50712e-01, 3.91396e+02
8, 120, 4.10814e-01, 1.00338e+01, 6.76915e+00, 6.76915e+00, 7.00000e+00, 1.33333e-01, 6.41562e-01, 3.91396e+02
9, 135, 4.62165e-01, 1.00332e+01, 7.80636e+00, 7.80636e+00, 7.00000e+00, 1.11111e-01, 6.72970e-01, 3.91396e+02
10, 150, 5.13517e-01, 1.00301e+01, 8.35226e+00, 8.35226e+00, 7.00000e+00, 1.00000e-01, 7.01062e-01, 3.91396e+02
11, 166, 5.68292e-01, 1.00232e+01, 9.17111e+00, 9.17111e+00, 7.00000e+00, 9.63855e-02, 7.15222e-01, 3.91396e+02
12, 181, 6.19644e-01, 1.00133e+01, 9.71701e+00, 9.71701e+00, 7.00000e+00, 9.39227e-02, 6.93163e-01, 3.91396e+02
