controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.93373e+02
1, 16, 5.47751e-02, 1.00860e+01, 8.73439e-01, 8.73439e-01, 7.00000e+00, 9.37500e-01, 4.27027e-02, 3.93373e+02
2, 31, 1.06127e-01, 1.00704e+01, 1.58311e+00, 1.58311e+00, 7.00000e+00, 4.83871e-01, 9.32661e-02, 3.93373e+02
3, 46, 1.57479e-01, 1.00578e+01, 2.40196e+00, 2.40196e+00, 7.00000e+00, 3.26087e-01, 1.63491e-01, 3.93373e+02
4, 61, 2.08830e-01, 1.00486e+01, 3.22081e+00, 3.22081e+00, 7.00000e+00, 2.45902e-01, 2.44438e-01, 3.93373e+02
5, 76, 2.60182e-01, 1.00415e+01, 3.93047e+00, 3.93047e+00, 7.00000e+00, 1.97368e-01, 3.30441e-01, 3.93373e+02
6, 91, 3.11534e-01, 1.00358e+01, 4.96768e+00, 4.96768e+00, 7.00000e+00, 1.64835e-01, 4.34479e-01, 3.93373e+02
7, 104, 3.56038e-01, 1.00353e+01, 5.78653e+00, 5.78653e+00, 7.00000e+00, 1.25000e-01, 5.54956e-01, 3.93373e+02
8, 120, 4.10814e-01, 1.00339e+01, 6.76915e+00, 6.76915e+00, 7.00000e+00, 1.33333e-01, 6.48261e-01, 3.93373e+02
9, 135, 4.62165e-01, 1.00333e+01, 7.80636e+00, 7.80636e+00, 7.00000e+00, 1.11111e-01, 6.63261e-01, 3.93373e+02
10, 150, 5.13517e-01, 1.00302e+01, 8.62521e+00, 8.62521e+00, 7.00000e+00, 1.00000e-01, 6.86772e-01, 3.93373e+02
11, 164, 5.61445e-01, 1.00266e+01, 9.77160e+00, 9.77160e+00, 7.00000e+00, 8.53659e-02, 7.18469e-01, 3.93373e+02
12, 179, 6.12797e-01, 1.00152e+01, 1.02083e+01, 1.02083e+01, 7.00000e+00, 9.49721e-02, 6.77778e-01, 3.93373e+02
13, 194, 6.64149e-01, 1.00060e+01, 1.12455e+01, 1.12455e+01, 7.00000e+00, 9.79381e-02, 7.01934e-01, 3.93373e+02
14, 208, 7.12077e-01, 1.00004e+01, 1.27195e+01, 1.27195e+01, 7.00000e+00, 1.10577e-01, 7.23668e-01, 3.93373e+02
15, 224, 7.66852e-01, 9.98808e+00, 1.31016e+01, 1.31016e+01, 7.00000e+00, 1.56250e-01, 7.49782e-01, 3.93373e+02
16, 239, 8.18204e-01, 9.97917e+00, 1.36475e+01, 1.36475e+01, 7.00000e+00, 1.63180e-01, 7.74482e-01, 3.93373e+02
17, 255, 8.72979e-01, 9.96890e+00, 1.45755e+01, 1.45755e+01, 7.00000e+00, 1.92157e-01, 7.93330e-01, 3.93373e+02
18, 271, 9.27754e-01, 9.95501e+00, 1.60494e+01, 1.60494e+01, 7.00000e+00, 2.06642e-01, 7.92572e-01, 3.93373e+02
19, 283, 9.68835e-01, 9.94267e+00, 1.53398e+01, 1.53398e+01, 7.00000e+00, 2.08481e-01, 8.51009e-01, 3.93373e+02
20, 296, 1.01334e+00, 9.93370e+00, 1.63224e+01, 1.63224e+01, 7.00000e+00, 2.33108e-01, 8.42937e-01, 3.93373e+02
21, 311, 1.06469e+00, 9.92717e+00, 1.73596e+01, 1.73596e+01, 7.00000e+00, 2.66881e-01, 8.43705e-01, 3.93373e+02
22, 325, 1.11262e+00, 9.91785e+00, 1.85606e+01, 1.85606e+01, 7.00000e+00, 2.95385e-01, 9.27077e-01, 3.93373e+02
23, 341, 1.16740e+00, 9.90497e+00, 2.01437e+01, 2.01437e+01, 7.00000e+00, 3.25513e-01, 8.90276e-01, 3.93373e+02
24, 357, 1.22217e+00, 9.89481e+00, 2.22727e+01, 2.22727e+01, 7.00000e+00, 3.27731e-01, 1.00552e+00, 3.93373e+02
25, 372, 1.27352e+00, 9.88353e+00, 2.29824e+01, 2.29824e+01, 7.00000e+00, 3.25269e-01, 1.02913e+00, 3.93373e+02
26, 386, 1.32145e+00, 9.87141e+00, 2.38012e+01, 2.38012e+01, 7.00000e+00, 3.47150e-01, 1.02895e+00, 3.93373e+02
27, 402, 1.37623e+00, 9.86054e+00, 2.44017e+01, 2.44017e+01, 7.00000e+00, 3.65672e-01, 1.08148e+00, 3.93373e+02
28, 417, 1.42758e+00, 9.85137e+00, 2.75133e+01, 2.75133e+01, 7.00000e+00, 3.86091e-01, 1.09376e+00, 3.93373e+02
