controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, -6.19000e+02, 1.00000e+00, 2.62472e-03, 2.36750e-04
1, 20, 6.84689e-02, 1.00811e+01, 9.82619e-01, 9.82619e-01, -6.19000e+02, 9.50000e-01, 5.32016e-02, 2.36750e-04
2, 40, 1.36938e-01, 1.00604e+01, 2.07442e+00, 2.07442e+00, -6.19000e+02, 5.00000e-01, 1.21957e-01, 2.36750e-04
3, 60, 2.05407e-01, 1.00442e+01, 3.16622e+00, 3.16622e+00, -6.19000e+02, 3.33333e-01, 2.09340e-01, 2.36750e-04
4, 81, 2.77299e-01, 1.00294e+01, 4.31260e+00, 4.31260e+00, -6.19000e+02, 2.59259e-01, 3.10094e-01, 2.36750e-04
5, 100, 3.42345e-01, 1.00220e+01, 5.56817e+00, 5.56817e+00, -6.19000e+02, 1.90000e-01, 4.38778e-01, 2.36750e-04
6, 119, 4.07390e-01, 1.00151e+01, 6.60538e+00, 6.60538e+00, -6.19000e+02, 1.59664e-01, 5.66546e-01, 2.36750e-04
7, 140, 4.79283e-01, 1.00130e+01, 8.18849e+00, 8.18849e+00, -6.19000e+02, 1.50000e-01, 7.34895e-01, 2.36750e-04
8, 160, 5.47751e-01, 1.00126e+01, 9.38947e+00, 9.38947e+00, -6.19000e+02, 1.25000e-01, 8.63215e-01, 2.36750e-04
9, 181, 6.19644e-01, 1.00085e+01, 1.06450e+01, 1.06450e+01, -6.19000e+02, 1.16022e-01, 8.74742e-01, 2.36750e-04
10, 197, 6.74419e-01, 1.00087e+01, 1.07542e+01, 1.07542e+01, -6.19000e+02, 8.12183e-02, 9.17528e-01, 2.36750e-04
11, 216, 7.39464e-01, 1.00022e+01, 1.12455e+01, 1.12455e+01, -6.19000e+02, 8.79630e-02, 8.94556e-01, 2.36750e-04
12, 237, 8.11357e-01, 9.99595e+00, 1.29378e+01, 1.29378e+01, -6.19000e+02, 9.28270e-02, 9.74638e-01, 2.36750e-04
13, 258, 8.83249e-01, 9.98367e+00, 1.50668e+01, 1.50668e+01, -6.19000e+02, 1.00775e-01, 9.59604e-01, 2.36750e-04
14, 277, 9.48295e-01, 9.97271e+00, 1.55035e+01, 1.55035e+01, -6.19000e+02, 1.04693e-01, 9.93309e-01, 2.36750e-04
