controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 2.32707e-02, 1.01671e+01, 0.00000e+00, 0.00000e+00, 0.00000e+00, 1.00000e+00, 2.62472e-03
1, 5, 1.16354e-01, 1.01332e+01, 3.82129e-01, 3.82129e-01, 0.00000e+00, 8.00000e-01, 1.34483e-02
2, 9, 2.09436e-01, 1.01042e+01, 5.57922e-01, 5.57922e-01, 0.00000e+00, 4.44444e-01, 2.75859e-02
3, 13, 3.02519e-01, 1.00797e+01, 6.67102e-01, 6.67102e-01, 0.00000e+00, 3.07692e-01, 4.38433e-02
4, 17, 3.95602e-01, 1.00618e+01, 1.04923e+00, 1.04923e+00, 0.00000e+00, 2.35294e-01, 6.94412e-02
5, 20, 4.65414e-01, 1.00561e+01, 1.10382e+00, 1.10382e+00, 0.00000e+00, 1.50000e-01, 8.93574e-02
6, 25, 5.81768e-01, 1.00450e+01, 1.32218e+00, 1.32218e+00, 0.00000e+00, 2.00000e-01, 1.25582e-01
7, 30, 6.98121e-01, 1.00387e+01, 1.70431e+00, 1.70431e+00, 0.00000e+00, 1.66667e-01, 1.64521e-01
8, 35, 8.14475e-01, 1.00279e+01, 1.97726e+00, 1.97726e+00, 0.00000e+00, 1.42857e-01, 1.89254e-01
9, 38, 8.84287e-01, 1.00330e+01, 2.25021e+00, 2.25021e+00, 0.00000e+00, 7.89474e-02, 1.83014e-01
10, 41, 9.54099e-01, 1.00314e+01, 2.14103e+00, 2.14103e+00, 0.00000e+00, 7.31707e-02, 1.92227e-01
11, 46, 1.07045e+00, 1.00194e+01, 2.25021e+00, 2.25021e+00, 0.00000e+00, 1.08696e-01, 1.95520e-01
12, 51, 1.18681e+00, 9.99650e+00, 2.95988e+00, 2.95988e+00, 0.00000e+00, 9.80392e-02, 1.88281e-01
13, 56, 1.30316e+00, 9.97970e+00, 3.12365e+00, 3.12365e+00, 0.00000e+00, 1.07143e-01, 2.09898e-01
14, 60, 1.39624e+00, 9.96022e+00, 3.39660e+00, 3.39660e+00, 0.00000e+00, 1.16667e-01, 2.19789e-01
15, 62, 1.44278e+00, 9.95735e+00, 3.34201e+00, 3.34201e+00, 0.00000e+00, 1.12903e-01, 2.11302e-01
16, 66, 1.53587e+00, 9.95038e+00, 3.77873e+00, 3.77873e+00, 0.00000e+00, 1.36364e-01, 2.32050e-01
17, 69, 1.60568e+00, 9.93011e+00, 3.50578e+00, 3.50578e+00, 0.00000e+00, 1.88406e-01, 2.23966e-01
18, 73, 1.69876e+00, 9.91115e+00, 3.77873e+00, 3.77873e+00, 0.00000e+00, 2.05479e-01, 2.18700e-01
19, 79, 1.83839e+00, 9.88625e+00, 5.03430e+00, 5.03430e+00, 0.00000e+00, 2.15190e-01, 2.50365e-01
20, 84, 1.95474e+00, 9.86389e+00, 5.36184e+00, 5.36184e+00, 0.00000e+00, 2.02381e-01, 2.66722e-01
21, 87, 2.02455e+00, 9.85360e+00, 5.36184e+00, 5.36184e+00, 0.00000e+00, 1.83908e-01, 2.66387e-01
22, 92, 2.14091e+00, 9.83891e+00, 6.45363e+00, 6.45363e+00, 0.00000e+00, 2.50000e-01, 2.82447e-01
23, 96, 2.23399e+00, 9.80912e+00, 6.30189e+00, 6.30189e+00, 0.00000e+00, 2.60417e-01, 2.54934e-01
24, 101, 2.35034e+00, 9.79385e+00, 6.35648e+00, 6.35648e+00, 0.00000e+00, 3.06931e-01, 2.68514e-01
25, 105, 2.44342e+00, 9.76467e+00, 6.79320e+00, 6.79320e+00, 0.00000e+00, 2.85714e-01, 2.83031e-01
26, 107, 2.48997e+00, 9.75395e+00, 6.46566e+00, 6.46566e+00, 0.00000e+00, 3.08411e-01, 2.71731e-01
27, 111, 2.58305e+00, 9.72983e+00, 6.95697e+00, 6.95697e+00, 0.00000e+00, 3.33333e-01, 2.62847e-01
28, 117, 2.72267e+00, 9.69120e+00, 7.28451e+00, 7.28451e+00, 0.00000e+00, 3.76068e-01, 2.94965e-01
29, 119, 2.76921e+00, 9.68665e+00, 8.59466e+00, 8.59466e+00, 0.00000e+00, 3.78151e-01, 3.06640e-01
30, 123, 2.86230e+00, 9.66911e+00, 9.52269e+00, 9.52269e+00, 0.00000e+00, 4.22764e-01, 2.67498e-01
31, 128, 2.97865e+00, 9.64178e+00, 1.01778e+01, 1.01778e+01, 0.00000e+00, 4.37500e-01, 3.07553e-01
32, 131, 3.04846e+00, 9.62914e+00, 1.02324e+01, 1.02324e+01, 0.00000e+00, 4.42748e-01, 2.97123e-01
33, 135, 3.14155e+00, 9.62627e+00, 1.04507e+01, 1.04507e+01, 0.00000e+00, 4.66667e-01, 3.54580e-01
34, 140, 3.25790e+00, 9.60209e+00, 1.15971e+01, 1.15971e+01, 0.00000e+00, 4.92857e-01, 3.65963e-01
35, 142, 3.30444e+00, 9.59546e+00, 1.18155e+01, 1.18155e+01, 0.00000e+00, 5.00000e-01, 3.51299e-01
36, 149, 3.46734e+00, 9.55880e+00, 1.28527e+01, 1.28527e+01, 0.00000e+00, 5.30201e-01, 3.63963e-01
37, 153, 3.56042e+00, 9.53453e+00, 1.37076e+01, 1.37076e+01, 0.00000e+00, 5.03268e-01, 4.00431e-01
38, 158, 3.67677e+00, 9.52336e+00, 1.55637e+01, 1.55637e+01, 0.00000e+00, 5.25316e-01, 4.05289e-01
39, 161, 3.74658e+00, 9.52757e+00, 1.64371e+01, 1.64371e+01, 0.00000e+00, 5.21739e-01, 4.13314e-01
40, 166, 3.86294e+00, 9.52225e+00, 1.82931e+01, 1.82931e+01, 0.00000e+00, 5.24096e-01, 4.63181e-01
41, 170, 3.95602e+00, 9.50386e+00, 1.86887e+01, 1.86887e+01, 0.00000e+00, 5.52941e-01, 4.66237e-01
42, 175, 4.07237e+00, 9.50110e+00, 2.02718e+01, 2.02718e+01, 0.00000e+00, 5.65714e-01, 4.79981e-01
43, 178, 4.14219e+00, 9.49287e+00, 2.10906e+01, 2.10906e+01, 0.00000e+00, 5.67416e-01, 4.73289e-01
44, 182, 4.23527e+00, 9.47396e+00, 2.29467e+01, 2.29467e+01, 0.00000e+00, 5.71429e-01, 4.81889e-01
45, 186, 4.32835e+00, 9.45235e+00, 2.36564e+01, 2.36564e+01, 0.00000e+00, 5.75269e-01, 4.36769e-01
46, 190, 4.42143e+00, 9.43430e+00, 2.41477e+01, 2.41477e+01, 0.00000e+00, 5.89474e-01, 4.60990e-01
47, 192, 4.46798e+00, 9.46858e+00, 2.76893e+01, 2.76893e+01, 0.00000e+00, 6.04167e-01, 4.96126e-01
48, 199, 4.63087e+00, 9.42653e+00, 2.96839e+01, 2.96839e+01, 0.00000e+00, 6.28141e-01, 4.89044e-01
49, 202, 4.70068e+00, 9.42204e+00, 3.13628e+01, 3.13628e+01, 0.00000e+00, 6.13861e-01, 4.92187e-01
50, 205, 4.77049e+00, 9.40115e+00, 3.31097e+01, 3.31097e+01, 0.00000e+00, 6.29268e-01, 5.02619e-01
51, 208, 4.84031e+00, 9.39336e+00, 3.44744e+01, 3.44744e+01, 0.00000e+00, 6.49038e-01, 5.14109e-01
52, 212, 4.93339e+00, 9.35589e+00, 3.33280e+01, 3.33280e+01, 0.00000e+00, 6.60377e-01, 5.21916e-01
53, 216, 5.02647e+00, 9.33865e+00, 3.45836e+01, 3.45836e+01, 0.00000e+00, 6.57407e-01, 5.35996e-01
54, 219, 5.09628e+00, 9.32021e+00, 3.64397e+01, 3.64397e+01, 0.00000e+00, 6.80365e-01, 5.36964e-01
55, 222, 5.16610e+00, 9.30396e+00, 3.62213e+01, 3.62213e+01, 0.00000e+00, 6.89189e-01, 5.39779e-01
56, 228, 5.30572e+00, 9.29355e+00, 3.77498e+01, 3.77498e+01, 0.00000e+00, 7.19298e-01, 5.82515e-01
57, 230, 5.35226e+00, 9.29281e+00, 3.71493e+01, 3.71493e+01, 0.00000e+00, 7.13043e-01, 6.06583e-01
58, 235, 5.46862e+00, 9.27809e+00, 3.80774e+01, 3.80774e+01, 0.00000e+00, 7.19149e-01, 6.01525e-01
59, 239, 5.56170e+00, 9.26926e+00, 3.87870e+01, 3.87870e+01, 0.00000e+00, 7.15481e-01, 6.10010e-01
60, 245, 5.70132e+00, 9.25017e+00, 0.00000e+00, 0.00000e+00, 6.00000e+01, 7.22449e-01, 6.49091e-01
61, 248, 5.77114e+00, 9.25603e+00, 3.98788e+01, 3.98788e+01, 6.00000e+01, 7.17742e-01, 6.36195e-01
62, 252, 5.86422e+00, 9.23634e+00, 4.06431e+01, 4.06431e+01, 6.00000e+01, 7.26190e-01, 6.63801e-01
63, 256, 5.95730e+00, 9.22011e+00, 4.12982e+01, 4.12982e+01, 6.00000e+01, 7.26562e-01, 6.32308e-01
