controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, 8.00000e+00, 1.00000e+00, 2.62472e-03, 1.56788e+02
1, 8, 4.33807e-02, 1.01017e+01, 4.36719e-01, 4.36719e-01, 8.00000e+00, 8.75000e-01, 2.18058e-02, 1.56788e+02
2, 16, 8.67615e-02, 1.00884e+01, 8.73439e-01, 8.73439e-01, 8.00000e+00, 5.00000e-01, 4.89996e-02, 1.56788e+02
3, 22, 1.19297e-01, 1.00814e+01, 1.31016e+00, 1.31016e+00, 8.00000e+00, 2.72727e-01, 7.97922e-02, 1.56788e+02
4, 30, 1.62678e-01, 1.00720e+01, 1.74688e+00, 1.74688e+00, 8.00000e+00, 2.66667e-01, 1.19268e-01, 1.56788e+02
5, 36, 1.95213e-01, 1.00684e+01, 2.07442e+00, 2.07442e+00, 8.00000e+00, 1.66667e-01, 1.59660e-01, 1.56788e+02
6, 44, 2.38594e-01, 1.00647e+01, 2.62032e+00, 2.62032e+00, 8.00000e+00, 1.81818e-01, 2.19325e-01, 1.56788e+02
7, 51, 2.76552e-01, 1.00624e+01, 2.89327e+00, 2.89327e+00, 8.00000e+00, 1.37255e-01, 2.62908e-01, 1.56788e+02
8, 60, 3.25355e-01, 1.00589e+01, 3.27540e+00, 3.27540e+00, 8.00000e+00, 1.50000e-01, 3.15642e-01, 1.56788e+02
9, 68, 3.68736e-01, 1.00571e+01, 3.82129e+00, 3.82129e+00, 8.00000e+00, 1.17647e-01, 3.31541e-01, 1.56788e+02
10, 76, 4.12117e-01, 1.00513e+01, 3.93047e+00, 3.93047e+00, 8.00000e+00, 1.05263e-01, 3.33930e-01, 1.56788e+02
11, 81, 4.39230e-01, 1.00500e+01, 4.42178e+00, 4.42178e+00, 8.00000e+00, 6.17284e-02, 3.48364e-01, 1.56788e+02
12, 89, 4.82611e-01, 1.00430e+01, 4.42178e+00, 4.42178e+00, 8.00000e+00, 1.01124e-01, 3.66580e-01, 1.56788e+02
13, 96, 5.20569e-01, 1.00336e+01, 5.07686e+00, 5.07686e+00, 8.00000e+00, 1.25000e-01, 3.35333e-01, 1.56788e+02
14, 105, 5.69372e-01, 1.00238e+01, 5.34981e+00, 5.34981e+00, 8.00000e+00, 1.33333e-01, 3.80615e-01, 1.56788e+02
15, 112, 6.07330e-01, 1.00183e+01, 5.84112e+00, 5.84112e+00, 8.00000e+00, 1.60714e-01, 4.06403e-01, 1.56788e+02
16, 120, 6.50711e-01, 1.00105e+01, 6.05948e+00, 6.05948e+00, 8.00000e+00, 1.75000e-01, 4.04985e-01, 1.56788e+02
17, 127, 6.88669e-01, 1.00010e+01, 6.49620e+00, 6.49620e+00, 8.00000e+00, 2.04724e-01, 4.02590e-01, 1.56788e+02
18, 133, 7.21205e-01, 9.99609e+00, 7.20587e+00, 7.20587e+00, 8.00000e+00, 2.03008e-01, 4.01797e-01, 1.56788e+02
19, 142, 7.70008e-01, 9.98701e+00, 8.02472e+00, 8.02472e+00, 8.00000e+00, 2.25352e-01, 4.18958e-01, 1.56788e+02
20, 148, 8.02543e-01, 9.98092e+00, 8.67980e+00, 8.67980e+00, 8.00000e+00, 2.29730e-01, 4.32305e-01, 1.56788e+02
21, 154, 8.35079e-01, 9.97228e+00, 9.11652e+00, 9.11652e+00, 8.00000e+00, 2.46753e-01, 4.67248e-01, 1.56788e+02
22, 164, 8.89305e-01, 9.95550e+00, 9.44406e+00, 9.44406e+00, 8.00000e+00, 2.74390e-01, 4.44774e-01, 1.56788e+02
23, 171, 9.27263e-01, 9.94474e+00, 9.55324e+00, 9.55324e+00, 8.00000e+00, 2.86550e-01, 4.82187e-01, 1.56788e+02
24, 179, 9.70644e-01, 9.93454e+00, 9.44406e+00, 9.44406e+00, 8.00000e+00, 3.40782e-01, 4.73855e-01, 1.56788e+02
25, 185, 1.00318e+00, 9.92878e+00, 1.00445e+01, 1.00445e+01, 8.00000e+00, 3.56757e-01, 5.06150e-01, 1.56788e+02
26, 191, 1.03571e+00, 9.92390e+00, 1.10272e+01, 1.10272e+01, 8.00000e+00, 3.71728e-01, 5.32281e-01, 1.56788e+02
27, 198, 1.07367e+00, 9.92076e+00, 1.19552e+01, 1.19552e+01, 8.00000e+00, 3.73737e-01, 5.41431e-01, 1.56788e+02
28, 207, 1.12248e+00, 9.90928e+00, 1.28832e+01, 1.28832e+01, 8.00000e+00, 3.96135e-01, 5.20446e-01, 1.56788e+02
29, 215, 1.16586e+00, 9.89952e+00, 1.41388e+01, 1.41388e+01, 8.00000e+00, 3.95349e-01, 5.41446e-01, 1.56788e+02
30, 222, 1.20382e+00, 9.89262e+00, 1.46847e+01, 1.46847e+01, 8.00000e+00, 4.09910e-01, 5.56354e-01, 1.56788e+02
31, 230, 1.24720e+00, 9.88340e+00, 1.57765e+01, 1.57765e+01, 8.00000e+00, 4.21739e-01, 6.18169e-01, 1.56788e+02
32, 237, 1.28515e+00, 9.87072e+00, 1.74142e+01, 1.74142e+01, 8.00000e+00, 4.38819e-01, 5.58671e-01, 1.56788e+02
33, 243, 1.31769e+00, 9.86346e+00, 1.79055e+01, 1.79055e+01, 8.00000e+00, 4.40329e-01, 6.31446e-01, 1.56788e+02
34, 249, 1.35023e+00, 9.85183e+00, 1.76325e+01, 1.76325e+01, 8.00000e+00, 4.57831e-01, 6.35157e-01, 1.56788e+02
35, 255, 1.38276e+00, 9.84481e+00, 1.78509e+01, 1.78509e+01, 8.00000e+00, 4.70588e-01, 6.66558e-01, 1.56788e+02
36, 261, 1.41530e+00, 9.83922e+00, 1.77963e+01, 1.77963e+01, 8.00000e+00, 4.82759e-01, 6.47589e-01, 1.56788e+02
37, 271, 1.46952e+00, 9.82495e+00, 1.88881e+01, 1.88881e+01, 8.00000e+00, 5.16605e-01, 6.61993e-01, 1.56788e+02
38, 279, 1.51290e+00, 9.81495e+00, 2.00345e+01, 2.00345e+01, 8.00000e+00, 5.08961e-01, 6.97939e-01, 1.56788e+02
39, 286, 1.55086e+00, 9.80850e+00, 2.05804e+01, 2.05804e+01, 8.00000e+00, 5.17483e-01, 7.05388e-01, 1.56788e+02
40, 295, 1.59966e+00, 9.79371e+00, 2.06896e+01, 2.06896e+01, 8.00000e+00, 5.22034e-01, 7.27780e-01, 1.56788e+02
41, 302, 1.63762e+00, 9.79487e+00, 2.26548e+01, 2.26548e+01, 8.00000e+00, 5.29801e-01, 7.73462e-01, 1.56788e+02
42, 309, 1.67558e+00, 9.78594e+00, 2.34737e+01, 2.34737e+01, 8.00000e+00, 5.50162e-01, 7.93732e-01, 1.56788e+02
43, 313, 1.69727e+00, 9.78327e+00, 2.47838e+01, 2.47838e+01, 8.00000e+00, 5.43131e-01, 8.52020e-01, 1.56788e+02
44, 323, 1.75150e+00, 9.77235e+00, 2.56027e+01, 2.56027e+01, 8.00000e+00, 5.66563e-01, 8.80183e-01, 1.56788e+02
45, 331, 1.79488e+00, 9.76315e+00, 2.59302e+01, 2.59302e+01, 8.00000e+00, 5.77039e-01, 8.36904e-01, 1.56788e+02
46, 339, 1.83826e+00, 9.75189e+00, 2.71312e+01, 2.71312e+01, 8.00000e+00, 5.78171e-01, 8.54105e-01, 1.56788e+02
47, 344, 1.86537e+00, 9.74686e+00, 2.88781e+01, 2.88781e+01, 8.00000e+00, 5.72674e-01, 8.61307e-01, 1.56788e+02
48, 352, 1.90875e+00, 9.73467e+00, 2.98061e+01, 2.98061e+01, 8.00000e+00, 5.85227e-01, 9.01669e-01, 1.56788e+02
49, 356, 1.93044e+00, 9.73082e+00, 3.05158e+01, 3.05158e+01, 8.00000e+00, 5.81461e-01, 8.76848e-01, 1.56788e+02
50, 364, 1.97382e+00, 9.72005e+00, 3.16622e+01, 3.16622e+01, 8.00000e+00, 6.04396e-01, 9.02598e-01, 1.56788e+02
51, 375, 2.03347e+00, 9.71138e+00, 3.37912e+01, 3.37912e+01, 8.00000e+00, 6.13333e-01, 9.56658e-01, 1.56788e+02
52, 382, 2.07143e+00, 9.70267e+00, 3.34636e+01, 3.34636e+01, 8.00000e+00, 6.12565e-01, 9.87875e-01, 1.56788e+02
53, 390, 2.11481e+00, 9.69450e+00, 3.48830e+01, 3.48830e+01, 8.00000e+00, 6.23077e-01, 1.00042e+00, 1.56788e+02
54, 397, 2.15277e+00, 9.68487e+00, 3.59748e+01, 3.59748e+01, 8.00000e+00, 6.29723e-01, 1.00823e+00, 1.56788e+02
55, 405, 2.19615e+00, 9.67946e+00, 3.75579e+01, 3.75579e+01, 8.00000e+00, 6.29630e-01, 9.67871e-01, 1.56788e+02
56, 412, 2.23411e+00, 9.67290e+00, 3.89226e+01, 3.89226e+01, 8.00000e+00, 6.43204e-01, 1.06370e+00, 1.56788e+02
57, 418, 2.26664e+00, 9.67205e+00, 4.06149e+01, 4.06149e+01, 8.00000e+00, 6.45933e-01, 1.10623e+00, 1.56788e+02
58, 426, 2.31002e+00, 9.66346e+00, 4.17067e+01, 4.17067e+01, 8.00000e+00, 6.61972e-01, 1.08357e+00, 1.56788e+02
59, 433, 2.34798e+00, 9.65957e+00, 4.25801e+01, 4.25801e+01, 8.00000e+00, 6.58199e-01, 1.08888e+00, 1.56788e+02
60, 442, 2.39679e+00, 9.64482e+00, 0.00000e+00, 0.00000e+00, 1.06000e+02, 6.62896e-01, 1.12101e+00, 3.36484e+01
61, 448, 2.42932e+00, 9.63719e+00, 4.52005e+01, 4.52005e+01, 1.06000e+02, 6.67411e-01, 1.13098e+00, 3.36484e+01
62, 455, 2.46728e+00, 9.62515e+00, 4.64014e+01, 4.64014e+01, 1.06000e+02, 6.90110e-01, 1.09425e+00, 3.36484e+01
63, 462, 2.50524e+00, 9.61282e+00, 4.61831e+01, 4.61831e+01, 1.06000e+02, 6.96970e-01, 1.14749e+00, 3.36484e+01
64, 470, 2.54862e+00, 9.60165e+00, 4.68382e+01, 4.68382e+01, 1.06000e+02, 7.00000e-01, 1.16241e+00, 3.36484e+01
65, 477, 2.58658e+00, 9.58705e+00, 4.76024e+01, 4.76024e+01, 1.06000e+02, 6.98113e-01, 1.17588e+00, 3.36484e+01
66, 485, 2.62996e+00, 9.57857e+00, 4.77662e+01, 4.77662e+01, 1.06000e+02, 7.19588e-01, 1.18299e+00, 3.36484e+01
67, 492, 2.66791e+00, 9.49487e+00, 1.95978e+01, 1.95978e+01, 1.06000e+02, 2.88618e-01, 1.47523e+00, 3.36484e+01
68, 499, 2.70587e+00, 9.55836e+00, 2.04712e+01, 2.04712e+01, 1.06000e+02, 1.42285e-01, 1.71704e+00, 3.36484e+01
69, 503, 2.72756e+00, 9.61746e+00, 2.33099e+01, 2.33099e+01, 1.06000e+02, 1.05368e-01, 1.94329e+00, 3.36484e+01
70, 506, 2.74383e+00, 9.66749e+00, 2.24910e+01, 2.24910e+01, 1.06000e+02, 1.00791e-01, 2.22990e+00, 3.36484e+01
71, 512, 2.77637e+00, 9.73007e+00, 2.19451e+01, 2.19451e+01, 1.06000e+02, 1.07422e-01, 2.50659e+00, 3.36484e+01
72, 522, 2.83059e+00, 9.81352e+00, 3.05158e+01, 3.05158e+01, 1.06000e+02, 1.20690e-01, 2.70045e+00, 3.36484e+01
73, 527, 2.85771e+00, 9.85097e+00, 3.00245e+01, 3.00245e+01, 1.06000e+02, 1.17647e-01, 2.64988e+00, 3.36484e+01
74, 534, 2.89566e+00, 9.87445e+00, 3.32999e+01, 3.32999e+01, 1.06000e+02, 1.31086e-01, 2.10883e+00, 3.36484e+01
75, 541, 2.93362e+00, 9.87251e+00, 3.48284e+01, 3.48284e+01, 1.06000e+02, 1.38632e-01, 1.50926e+00, 3.36484e+01
76, 549, 2.97700e+00, 9.84161e+00, 3.70120e+01, 3.70120e+01, 1.06000e+02, 1.53005e-01, 1.29249e+00, 3.36484e+01
77, 551, 2.98785e+00, 9.79982e+00, 3.60839e+01, 3.60839e+01, 1.06000e+02, 1.59710e-01, 1.16873e+00, 3.36484e+01
78, 556, 3.01496e+00, 9.74866e+00, 3.49921e+01, 3.49921e+01, 1.06000e+02, 1.78058e-01, 1.02922e+00, 3.36484e+01
79, 563, 3.05292e+00, 9.72317e+00, 3.71757e+01, 3.71757e+01, 1.06000e+02, 2.22025e-01, 1.04535e+00, 3.36484e+01
80, 572, 3.10172e+00, 9.69614e+00, 3.78854e+01, 3.78854e+01, 1.06000e+02, 2.91958e-01, 1.01683e+00, 3.36484e+01
81, 579, 3.13968e+00, 9.69251e+00, 4.15975e+01, 4.15975e+01, 1.06000e+02, 3.40242e-01, 1.13274e+00, 3.36484e+01
82, 586, 3.17764e+00, 9.68196e+00, 4.26347e+01, 4.26347e+01, 1.06000e+02, 3.82253e-01, 1.08546e+00, 3.36484e+01
83, 594, 3.22102e+00, 9.67153e+00, 4.62923e+01, 4.62923e+01, 1.06000e+02, 4.02357e-01, 1.11777e+00, 3.36484e+01
84, 601, 3.25898e+00, 9.65051e+00, 4.80937e+01, 4.80937e+01, 1.06000e+02, 4.19301e-01, 1.07814e+00, 3.36484e+01
85, 604, 3.27525e+00, 9.63048e+00, 4.96222e+01, 4.96222e+01, 1.06000e+02, 4.42053e-01, 1.15383e+00, 3.36484e+01
86, 613, 3.32405e+00, 9.62466e+00, 5.16967e+01, 5.16967e+01, 1.06000e+02, 4.63295e-01, 1.22146e+00, 3.36484e+01
87, 618, 3.35116e+00, 9.61949e+00, 5.59001e+01, 5.59001e+01, 1.06000e+02, 4.93528e-01, 1.30271e+00, 3.36484e+01
88, 624, 3.38370e+00, 9.61444e+00, 5.67735e+01, 5.67735e+01, 1.06000e+02, 5.20833e-01, 1.31724e+00, 3.36484e+01
89, 631, 3.42166e+00, 9.60173e+00, 5.84658e+01, 5.84658e+01, 1.06000e+02, 5.38827e-01, 1.34754e+00, 3.36484e+01
90, 639, 3.46504e+00, 9.58302e+00, 5.89571e+01, 5.89571e+01, 1.06000e+02, 5.47731e-01, 1.36364e+00, 3.36484e+01
91, 645, 3.49757e+00, 9.57001e+00, 5.85750e+01, 5.85750e+01, 1.06000e+02, 5.61240e-01, 1.49742e+00, 3.36484e+01
92, 651, 3.53011e+00, 9.56693e+00, 5.95576e+01, 5.95576e+01, 1.06000e+02, 5.82181e-01, 1.49318e+00, 3.36484e+01
93, 658, 3.56807e+00, 9.56039e+00, 6.23417e+01, 6.23417e+01, 1.06000e+02, 5.85106e-01, 1.55880e+00, 3.36484e+01
94, 661, 3.58433e+00, 9.55817e+00, 6.41432e+01, 6.41432e+01, 1.06000e+02, 5.99092e-01, 1.58869e+00, 3.36484e+01
95, 668, 3.62229e+00, 9.55347e+00, 6.69818e+01, 6.69818e+01, 1.06000e+02, 6.13772e-01, 1.59707e+00, 3.36484e+01
96, 673, 3.64940e+00, 9.54498e+00, 7.13490e+01, 7.13490e+01, 1.06000e+02, 6.22585e-01, 1.59279e+00, 3.36484e+01
97, 681, 3.69278e+00, 9.54021e+00, 7.51157e+01, 7.51157e+01, 1.06000e+02, 6.31424e-01, 1.62629e+00, 3.36484e+01
98, 689, 3.73617e+00, 9.52821e+00, 7.88278e+01, 7.88278e+01, 1.06000e+02, 6.34253e-01, 1.66989e+00, 3.36484e+01
99, 696, 3.77412e+00, 9.52340e+00, 8.22124e+01, 8.22124e+01, 1.06000e+02, 6.43678e-01, 1.69725e+00, 3.36484e+01
100, 703, 3.81208e+00, 9.51860e+00, 8.83811e+01, 8.83811e+01, 1.06000e+02, 6.57183e-01, 1.64584e+00, 3.36484e+01
101, 710, 3.85004e+00, 9.51033e+00, 9.04009e+01, 9.04009e+01, 1.06000e+02, 6.59155e-01, 1.71291e+00, 3.36484e+01
102, 718, 3.89342e+00, 9.49691e+00, 9.00734e+01, 9.00734e+01, 1.06000e+02, 6.68524e-01, 1.76657e+00, 3.36484e+01
103, 725, 3.93138e+00, 9.49013e+00, 9.26391e+01, 9.26391e+01, 1.06000e+02, 6.77241e-01, 1.70993e+00, 3.36484e+01
104, 732, 3.96934e+00, 9.47692e+00, 9.40584e+01, 9.40584e+01, 1.06000e+02, 6.92623e-01, 1.71249e+00, 3.36484e+01
105, 737, 3.99645e+00, 9.46753e+00, 9.68971e+01, 9.68971e+01, 1.06000e+02, 7.05563e-01, 1.78372e+00, 3.36484e+01
106, 743, 4.02899e+00, 9.45791e+00, 9.86627e+01, 9.86627e+01, 1.06000e+02, 7.14670e-01, 1.74394e+00, 3.36484e+01
107, 750, 4.06694e+00, 9.44695e+00, 9.99183e+01, 9.99183e+01, 1.06000e+02, 7.21333e-01, 1.77394e+00, 3.36484e+01
108, 757, 4.10490e+00, 9.44015e+00, 1.03685e+02, 1.03685e+02, 1.06000e+02, 7.27873e-01, 1.79715e+00, 3.36484e+01
109, 764, 4.14286e+00, 9.43225e+00, 1.04831e+02, 1.04831e+02, 1.06000e+02, 7.40838e-01, 1.84123e+00, 3.36484e+01
110, 772, 4.18624e+00, 9.42175e+00, 1.06797e+02, 1.06797e+02, 1.06000e+02, 7.48705e-01, 1.83754e+00, 3.36484e+01
111, 779, 4.22420e+00, 9.41824e+00, 1.07288e+02, 1.07288e+02, 1.06000e+02, 7.54814e-01, 1.96016e+00, 3.36484e+01
112, 786, 4.26216e+00, 9.40986e+00, 1.08816e+02, 1.08816e+02, 1.06000e+02, 7.62087e-01, 1.90254e+00, 3.36484e+01
113, 794, 4.30554e+00, 9.41264e+00, 1.14002e+02, 1.14002e+02, 1.06000e+02, 7.64484e-01, 2.01024e+00, 3.36484e+01
114, 801, 4.34350e+00, 9.41028e+00, 1.16841e+02, 1.16841e+02, 1.06000e+02, 7.67790e-01, 2.00527e+00, 3.36484e+01
115, 807, 4.37603e+00, 9.41103e+00, 1.20280e+02, 1.20280e+02, 1.06000e+02, 7.68278e-01, 2.04669e+00, 3.36484e+01
116, 815, 4.41941e+00, 9.40853e+00, 1.24320e+02, 1.24320e+02, 1.06000e+02, 7.68098e-01, 2.13938e+00, 3.36484e+01
117, 821, 4.45195e+00, 9.40727e+00, 1.25139e+02, 1.25139e+02, 1.06000e+02, 7.69793e-01, 2.16483e+00, 3.36484e+01
118, 827, 4.48448e+00, 9.40203e+00, 1.26722e+02, 1.26722e+02, 1.06000e+02, 7.71463e-01, 2.14763e+00, 3.36484e+01
119, 836, 4.53329e+00, 9.40379e+00, 1.28796e+02, 1.28796e+02, 1.06000e+02, 7.70335e-01, 2.17001e+00, 3.36484e+01
120, 843, 4.57124e+00, 9.39829e+00, 0.00000e+00, 0.00000e+00, 1.42000e+02, 7.68683e-01, 2.11258e+00, 3.24353e+01
