controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03
1, 11, 3.76579e-02, 1.00920e+01, 6.00489e-01, 6.00489e-01, 7.00000e+00, 9.09091e-01, 2.93092e-02
2, 20, 6.84689e-02, 1.00829e+01, 9.82619e-01, 9.82619e-01, 7.00000e+00, 4.50000e-01, 6.08237e-02
3, 30, 1.02703e-01, 1.00745e+01, 1.52852e+00, 1.52852e+00, 7.00000e+00, 3.33333e-01, 1.08785e-01
4, 40, 1.36938e-01, 1.00675e+01, 2.07442e+00, 2.07442e+00, 7.00000e+00, 2.50000e-01, 1.58432e-01
5, 51, 1.74596e-01, 1.00621e+01, 2.78409e+00, 2.78409e+00, 7.00000e+00, 2.15686e-01, 2.23321e-01
6, 61, 2.08830e-01, 1.00586e+01, 3.32999e+00, 3.32999e+00, 7.00000e+00, 1.63934e-01, 2.94102e-01
7, 71, 2.43065e-01, 1.00565e+01, 3.87588e+00, 3.87588e+00, 7.00000e+00, 1.40845e-01, 3.71769e-01
8, 81, 2.77299e-01, 1.00554e+01, 4.42178e+00, 4.42178e+00, 7.00000e+00, 1.23457e-01, 4.10551e-01
9, 91, 3.11534e-01, 1.00543e+01, 4.96768e+00, 4.96768e+00, 7.00000e+00, 1.09890e-01, 4.56076e-01
10, 101, 3.45768e-01, 1.00529e+01, 5.56817e+00, 5.56817e+00, 7.00000e+00, 9.90099e-02, 4.67777e-01
11, 111, 3.80003e-01, 1.00492e+01, 5.67735e+00, 5.67735e+00, 7.00000e+00, 9.00901e-02, 4.94325e-01
12, 120, 4.10814e-01, 1.00443e+01, 6.16866e+00, 6.16866e+00, 7.00000e+00, 8.33333e-02, 4.73643e-01
13, 131, 4.48472e-01, 1.00362e+01, 6.76915e+00, 6.76915e+00, 7.00000e+00, 1.06870e-01, 4.58403e-01
14, 140, 4.79283e-01, 1.00304e+01, 7.86095e+00, 7.86095e+00, 7.00000e+00, 1.14286e-01, 4.83681e-01
15, 151, 5.16940e-01, 1.00254e+01, 8.62521e+00, 8.62521e+00, 7.00000e+00, 1.45695e-01, 5.31074e-01
16, 160, 5.47751e-01, 1.00224e+01, 9.00734e+00, 9.00734e+00, 7.00000e+00, 1.75000e-01, 5.48880e-01
17, 170, 5.81986e-01, 1.00131e+01, 9.49865e+00, 9.49865e+00, 7.00000e+00, 1.88235e-01, 4.92983e-01
18, 181, 6.19644e-01, 1.00036e+01, 1.00445e+01, 1.00445e+01, 7.00000e+00, 2.15470e-01, 5.56061e-01
19, 189, 6.47031e-01, 9.99617e+00, 1.03721e+01, 1.03721e+01, 7.00000e+00, 2.01058e-01, 5.40931e-01
20, 198, 6.77842e-01, 9.98640e+00, 1.09726e+01, 1.09726e+01, 7.00000e+00, 2.37374e-01, 5.48736e-01
21, 208, 7.12077e-01, 9.97735e+00, 1.14639e+01, 1.14639e+01, 7.00000e+00, 2.69231e-01, 5.70129e-01
22, 217, 7.42888e-01, 9.96848e+00, 1.19552e+01, 1.19552e+01, 7.00000e+00, 2.85714e-01, 6.02791e-01
23, 228, 7.80546e-01, 9.95960e+00, 1.29378e+01, 1.29378e+01, 7.00000e+00, 3.15789e-01, 5.89386e-01
24, 240, 8.21627e-01, 9.95055e+00, 1.37567e+01, 1.37567e+01, 7.00000e+00, 3.33333e-01, 6.26662e-01
25, 249, 8.52438e-01, 9.94369e+00, 1.45209e+01, 1.45209e+01, 7.00000e+00, 3.69478e-01, 6.05797e-01
26, 260, 8.90096e-01, 9.93422e+00, 1.49030e+01, 1.49030e+01, 7.00000e+00, 3.92308e-01, 6.35371e-01
27, 269, 9.20907e-01, 9.92925e+00, 1.58311e+01, 1.58311e+01, 7.00000e+00, 3.86617e-01, 7.72640e-01
28, 280, 9.58565e-01, 9.92127e+00, 1.67591e+01, 1.67591e+01, 7.00000e+00, 3.96429e-01, 7.55856e-01
29, 288, 9.85953e-01, 9.91887e+00, 1.77963e+01, 1.77963e+01, 7.00000e+00, 3.99306e-01, 8.01960e-01
30, 298, 1.02019e+00, 9.91070e+00, 1.86152e+01, 1.86152e+01, 7.00000e+00, 4.32886e-01, 8.02652e-01
31, 308, 1.05442e+00, 9.90131e+00, 1.95432e+01, 1.95432e+01, 7.00000e+00, 4.25325e-01, 7.89620e-01
32, 319, 1.09208e+00, 9.89242e+00, 2.07442e+01, 2.07442e+01, 7.00000e+00, 4.38871e-01, 8.32729e-01
33, 328, 1.12289e+00, 9.88211e+00, 2.07988e+01, 2.07988e+01, 7.00000e+00, 4.51220e-01, 8.70962e-01
34, 338, 1.15712e+00, 9.87022e+00, 2.11809e+01, 2.11809e+01, 7.00000e+00, 4.67456e-01, 8.52389e-01
35, 349, 1.19478e+00, 9.86156e+00, 2.27094e+01, 2.27094e+01, 7.00000e+00, 4.81375e-01, 9.00946e-01
36, 359, 1.22902e+00, 9.85585e+00, 2.32553e+01, 2.32553e+01, 7.00000e+00, 4.90251e-01, 9.55934e-01
37, 367, 1.25640e+00, 9.84881e+00, 2.36920e+01, 2.36920e+01, 7.00000e+00, 4.98638e-01, 9.85084e-01
38, 379, 1.29749e+00, 9.83933e+00, 2.46201e+01, 2.46201e+01, 7.00000e+00, 5.09235e-01, 1.00526e+00
39, 388, 1.32830e+00, 9.83193e+00, 2.58210e+01, 2.58210e+01, 7.00000e+00, 5.12887e-01, 1.00126e+00
40, 399, 1.36596e+00, 9.82236e+00, 2.66399e+01, 2.66399e+01, 7.00000e+00, 5.28822e-01, 1.01522e+00
41, 408, 1.39677e+00, 9.81546e+00, 2.86597e+01, 2.86597e+01, 7.00000e+00, 5.44118e-01, 1.05284e+00
42, 418, 1.43100e+00, 9.80905e+00, 2.99153e+01, 2.99153e+01, 7.00000e+00, 5.47847e-01, 1.04835e+00
43, 428, 1.46524e+00, 9.79681e+00, 3.02428e+01, 3.02428e+01, 7.00000e+00, 5.56075e-01, 1.01002e+00
44, 437, 1.49605e+00, 9.78759e+00, 3.13346e+01, 3.13346e+01, 7.00000e+00, 5.74371e-01, 1.10630e+00
45, 448, 1.53370e+00, 9.77496e+00, 3.22626e+01, 3.22626e+01, 7.00000e+00, 5.87054e-01, 1.12526e+00
46, 458, 1.56794e+00, 9.76814e+00, 3.48284e+01, 3.48284e+01, 7.00000e+00, 5.91703e-01, 1.12210e+00
47, 468, 1.60217e+00, 9.75762e+00, 3.52105e+01, 3.52105e+01, 7.00000e+00, 6.06838e-01, 1.15075e+00
48, 478, 1.63641e+00, 9.75069e+00, 3.76670e+01, 3.76670e+01, 7.00000e+00, 6.21339e-01, 1.17237e+00
49, 486, 1.66380e+00, 9.74163e+00, 3.88134e+01, 3.88134e+01, 7.00000e+00, 6.25514e-01, 1.22659e+00
50, 496, 1.69803e+00, 9.73480e+00, 3.98506e+01, 3.98506e+01, 7.00000e+00, 6.27016e-01, 1.23116e+00
51, 506, 1.73226e+00, 9.72882e+00, 4.16521e+01, 4.16521e+01, 7.00000e+00, 6.46245e-01, 1.24225e+00
52, 517, 1.76992e+00, 9.71927e+00, 4.24710e+01, 4.24710e+01, 7.00000e+00, 6.49903e-01, 1.32334e+00
53, 527, 1.80416e+00, 9.71133e+00, 4.31260e+01, 4.31260e+01, 7.00000e+00, 6.54649e-01, 1.31254e+00
54, 536, 1.83497e+00, 9.70625e+00, 4.48183e+01, 4.48183e+01, 7.00000e+00, 6.62313e-01, 1.36818e+00
55, 547, 1.87263e+00, 9.69963e+00, 4.52005e+01, 4.52005e+01, 7.00000e+00, 6.61792e-01, 1.36566e+00
56, 555, 1.90001e+00, 9.69326e+00, 4.61285e+01, 4.61285e+01, 7.00000e+00, 6.68468e-01, 1.40088e+00
57, 566, 1.93767e+00, 9.67929e+00, 4.71657e+01, 4.71657e+01, 7.00000e+00, 6.74912e-01, 1.45085e+00
58, 577, 1.97533e+00, 9.67076e+00, 4.89672e+01, 4.89672e+01, 7.00000e+00, 6.74177e-01, 1.45179e+00
59, 587, 2.00956e+00, 9.66443e+00, 5.00044e+01, 5.00044e+01, 7.00000e+00, 6.89949e-01, 1.50639e+00
60, 597, 2.04380e+00, 9.65503e+00, 0.00000e+00, 0.00000e+00, 2.31000e+02, 6.98492e-01, 1.51105e+00
61, 605, 2.07119e+00, 9.65045e+00, 5.25155e+01, 5.25155e+01, 2.31000e+02, 7.02479e-01, 1.52877e+00
62, 615, 2.10542e+00, 9.64544e+00, 5.59547e+01, 5.59547e+01, 2.31000e+02, 7.04065e-01, 1.56536e+00
63, 625, 2.13965e+00, 9.64272e+00, 5.81929e+01, 5.81929e+01, 2.31000e+02, 7.12000e-01, 1.57874e+00
64, 635, 2.17389e+00, 9.63617e+00, 5.98851e+01, 5.98851e+01, 2.31000e+02, 7.14961e-01, 1.63149e+00
65, 645, 2.20812e+00, 9.62961e+00, 6.13591e+01, 6.13591e+01, 2.31000e+02, 7.17829e-01, 1.64901e+00
66, 656, 2.24578e+00, 9.62151e+00, 6.24509e+01, 6.24509e+01, 2.31000e+02, 7.25610e-01, 1.67949e+00
67, 665, 2.27659e+00, 9.57186e+00, 2.07988e+01, 2.07988e+01, 2.31000e+02, 2.22556e-01, 2.07236e+00
68, 673, 2.30398e+00, 9.63419e+00, 2.21089e+01, 2.21089e+01, 2.31000e+02, 9.50966e-02, 2.46560e+00
69, 683, 2.33821e+00, 9.67815e+00, 2.54935e+01, 2.54935e+01, 2.31000e+02, 8.05271e-02, 2.82052e+00
70, 691, 2.36560e+00, 9.73505e+00, 3.00245e+01, 3.00245e+01, 2.31000e+02, 7.81476e-02, 3.21682e+00
