controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, 8.00000e+00, 1.00000e+00, 2.62472e-03, 1.57311e+02
1, 9, 4.88033e-02, 1.00998e+01, 4.91309e-01, 4.91309e-01, 8.00000e+00, 8.88889e-01, 2.44305e-02, 1.57311e+02
2, 18, 9.76066e-02, 1.00848e+01, 9.82619e-01, 9.82619e-01, 8.00000e+00, 5.00000e-01, 5.50890e-02, 1.57311e+02
3, 25, 1.35565e-01, 1.00759e+01, 1.36475e+00, 1.36475e+00, 8.00000e+00, 2.80000e-01, 8.54343e-02, 1.57311e+02
4, 33, 1.78946e-01, 1.00676e+01, 1.80147e+00, 1.80147e+00, 8.00000e+00, 2.42424e-01, 1.33344e-01, 1.57311e+02
5, 41, 2.22326e-01, 1.00640e+01, 2.45655e+00, 2.45655e+00, 8.00000e+00, 1.95122e-01, 1.78735e-01, 1.57311e+02
6, 50, 2.71130e-01, 1.00574e+01, 2.94786e+00, 2.94786e+00, 8.00000e+00, 1.80000e-01, 2.41348e-01, 1.57311e+02
7, 58, 3.14510e-01, 1.00560e+01, 3.38458e+00, 3.38458e+00, 8.00000e+00, 1.37931e-01, 2.95891e-01, 1.57311e+02
8, 69, 3.74159e-01, 1.00522e+01, 3.98506e+00, 3.98506e+00, 8.00000e+00, 1.59420e-01, 3.77716e-01, 1.57311e+02
9, 77, 4.17540e-01, 1.00505e+01, 4.42178e+00, 4.42178e+00, 8.00000e+00, 1.03896e-01, 3.77220e-01, 1.57311e+02
10, 84, 4.55498e-01, 1.00471e+01, 4.64014e+00, 4.64014e+00, 8.00000e+00, 8.33333e-02, 3.77187e-01, 1.57311e+02
11, 92, 4.98878e-01, 1.00413e+01, 4.96768e+00, 4.96768e+00, 8.00000e+00, 8.69565e-02, 3.90148e-01, 1.57311e+02
12, 102, 5.53104e-01, 1.00292e+01, 5.67735e+00, 5.67735e+00, 8.00000e+00, 1.07843e-01, 3.68084e-01, 1.57311e+02
13, 109, 5.91062e-01, 1.00204e+01, 5.73194e+00, 5.73194e+00, 8.00000e+00, 1.10092e-01, 4.01787e-01, 1.57311e+02
14, 118, 6.39866e-01, 1.00099e+01, 5.95030e+00, 5.95030e+00, 8.00000e+00, 1.35593e-01, 3.85467e-01, 1.57311e+02
15, 127, 6.88669e-01, 1.00026e+01, 6.87833e+00, 6.87833e+00, 8.00000e+00, 1.65354e-01, 4.37671e-01, 1.57311e+02
16, 135, 7.32050e-01, 9.99257e+00, 7.31505e+00, 7.31505e+00, 8.00000e+00, 1.92593e-01, 4.48907e-01, 1.57311e+02
17, 144, 7.80853e-01, 9.98713e+00, 7.64259e+00, 7.64259e+00, 8.00000e+00, 2.22222e-01, 4.45689e-01, 1.57311e+02
18, 151, 8.18811e-01, 9.98471e+00, 8.73439e+00, 8.73439e+00, 8.00000e+00, 2.31788e-01, 4.65338e-01, 1.57311e+02
19, 160, 8.67615e-01, 9.97518e+00, 9.22570e+00, 9.22570e+00, 8.00000e+00, 2.62500e-01, 4.55560e-01, 1.57311e+02
20, 169, 9.16418e-01, 9.96248e+00, 9.60783e+00, 9.60783e+00, 8.00000e+00, 2.60355e-01, 5.10923e-01, 1.57311e+02
21, 177, 9.59799e-01, 9.94451e+00, 1.03175e+01, 1.03175e+01, 8.00000e+00, 2.59887e-01, 4.84750e-01, 1.57311e+02
22, 185, 1.00318e+00, 9.93401e+00, 1.01537e+01, 1.01537e+01, 8.00000e+00, 2.91892e-01, 5.15324e-01, 1.57311e+02
23, 192, 1.04114e+00, 9.92598e+00, 1.02629e+01, 1.02629e+01, 8.00000e+00, 3.12500e-01, 5.37325e-01, 1.57311e+02
24, 201, 1.08994e+00, 9.91782e+00, 1.09180e+01, 1.09180e+01, 8.00000e+00, 3.43284e-01, 5.57527e-01, 1.57311e+02
25, 210, 1.13874e+00, 9.91135e+00, 1.26103e+01, 1.26103e+01, 8.00000e+00, 3.61905e-01, 5.72778e-01, 1.57311e+02
26, 218, 1.18212e+00, 9.90019e+00, 1.30470e+01, 1.30470e+01, 8.00000e+00, 3.71560e-01, 5.86107e-01, 1.57311e+02
27, 226, 1.22551e+00, 9.89259e+00, 1.36475e+01, 1.36475e+01, 8.00000e+00, 3.93805e-01, 6.13326e-01, 1.57311e+02
28, 236, 1.27973e+00, 9.88118e+00, 1.41388e+01, 1.41388e+01, 8.00000e+00, 4.02542e-01, 6.79800e-01, 1.57311e+02
29, 243, 1.31769e+00, 9.87173e+00, 1.56127e+01, 1.56127e+01, 8.00000e+00, 3.99177e-01, 6.18401e-01, 1.57311e+02
30, 250, 1.35565e+00, 9.85826e+00, 1.56127e+01, 1.56127e+01, 8.00000e+00, 4.20000e-01, 6.44986e-01, 1.57311e+02
31, 257, 1.39361e+00, 9.84326e+00, 1.57765e+01, 1.57765e+01, 8.00000e+00, 4.31907e-01, 6.80418e-01, 1.57311e+02
32, 266, 1.44241e+00, 9.83071e+00, 1.66499e+01, 1.66499e+01, 8.00000e+00, 4.54887e-01, 6.63793e-01, 1.57311e+02
33, 275, 1.49121e+00, 9.81633e+00, 1.71412e+01, 1.71412e+01, 8.00000e+00, 4.80000e-01, 7.47233e-01, 1.57311e+02
34, 282, 1.52917e+00, 9.81259e+00, 1.72504e+01, 1.72504e+01, 8.00000e+00, 4.92908e-01, 6.81025e-01, 1.57311e+02
35, 290, 1.57255e+00, 9.80365e+00, 1.86152e+01, 1.86152e+01, 8.00000e+00, 5.00000e-01, 7.13433e-01, 1.57311e+02
36, 300, 1.62678e+00, 9.79815e+00, 1.94340e+01, 1.94340e+01, 8.00000e+00, 5.16667e-01, 7.89710e-01, 1.57311e+02
37, 307, 1.66474e+00, 9.79225e+00, 2.02529e+01, 2.02529e+01, 8.00000e+00, 5.14658e-01, 8.03434e-01, 1.57311e+02
38, 315, 1.70812e+00, 9.77948e+00, 2.17268e+01, 2.17268e+01, 8.00000e+00, 5.14286e-01, 8.06140e-01, 1.57311e+02
39, 325, 1.76234e+00, 9.77444e+00, 2.19451e+01, 2.19451e+01, 8.00000e+00, 5.32308e-01, 9.37827e-01, 1.57311e+02
40, 335, 1.81657e+00, 9.76548e+00, 2.38012e+01, 2.38012e+01, 8.00000e+00, 5.46269e-01, 8.97800e-01, 1.57311e+02
41, 341, 1.84910e+00, 9.75881e+00, 2.51114e+01, 2.51114e+01, 8.00000e+00, 5.36657e-01, 9.18423e-01, 1.57311e+02
42, 349, 1.89248e+00, 9.74976e+00, 2.54935e+01, 2.54935e+01, 8.00000e+00, 5.44413e-01, 9.09367e-01, 1.57311e+02
43, 357, 1.93587e+00, 9.74284e+00, 2.69128e+01, 2.69128e+01, 8.00000e+00, 5.43417e-01, 9.10272e-01, 1.57311e+02
44, 367, 1.99009e+00, 9.73008e+00, 2.83322e+01, 2.83322e+01, 8.00000e+00, 5.58583e-01, 1.00066e+00, 1.57311e+02
45, 374, 2.02805e+00, 9.72376e+00, 2.96423e+01, 2.96423e+01, 8.00000e+00, 5.56150e-01, 9.93611e-01, 1.57311e+02
46, 382, 2.07143e+00, 9.71169e+00, 3.04612e+01, 3.04612e+01, 8.00000e+00, 5.62827e-01, 1.01499e+00, 1.57311e+02
47, 392, 2.12566e+00, 9.70121e+00, 3.15530e+01, 3.15530e+01, 8.00000e+00, 5.73980e-01, 9.91465e-01, 1.57311e+02
48, 399, 2.16361e+00, 9.68956e+00, 3.28631e+01, 3.28631e+01, 8.00000e+00, 5.76441e-01, 9.74297e-01, 1.57311e+02
49, 408, 2.21242e+00, 9.68406e+00, 3.42825e+01, 3.42825e+01, 8.00000e+00, 5.93137e-01, 1.03702e+00, 1.57311e+02
50, 416, 2.25580e+00, 9.67478e+00, 3.53197e+01, 3.53197e+01, 8.00000e+00, 5.98558e-01, 1.05961e+00, 1.57311e+02
51, 424, 2.29918e+00, 9.66933e+00, 3.67936e+01, 3.67936e+01, 8.00000e+00, 6.10849e-01, 1.09478e+00, 1.57311e+02
52, 432, 2.34256e+00, 9.66355e+00, 3.86497e+01, 3.86497e+01, 8.00000e+00, 6.08796e-01, 1.09549e+00, 1.57311e+02
53, 441, 2.39136e+00, 9.65316e+00, 3.99052e+01, 3.99052e+01, 8.00000e+00, 6.23583e-01, 1.11938e+00, 1.57311e+02
54, 451, 2.44559e+00, 9.64027e+00, 4.18159e+01, 4.18159e+01, 8.00000e+00, 6.31929e-01, 1.14822e+00, 1.57311e+02
55, 459, 2.48897e+00, 9.62718e+00, 4.26893e+01, 4.26893e+01, 8.00000e+00, 6.36166e-01, 1.10035e+00, 1.57311e+02
56, 466, 2.52693e+00, 9.61582e+00, 4.27439e+01, 4.27439e+01, 8.00000e+00, 6.45923e-01, 1.15240e+00, 1.57311e+02
57, 475, 2.57573e+00, 9.60878e+00, 4.44362e+01, 4.44362e+01, 8.00000e+00, 6.63158e-01, 1.18111e+00, 1.57311e+02
58, 484, 2.62453e+00, 9.59520e+00, 4.46546e+01, 4.46546e+01, 8.00000e+00, 6.69421e-01, 1.15057e+00, 1.57311e+02
59, 492, 2.66791e+00, 9.58771e+00, 4.59101e+01, 4.59101e+01, 8.00000e+00, 6.82927e-01, 1.20506e+00, 1.57311e+02
60, 501, 2.71672e+00, 9.58362e+00, 0.00000e+00, 0.00000e+00, 1.54000e+02, 6.88623e-01, 1.26412e+00, 3.21751e+01
61, 508, 2.75468e+00, 9.57619e+00, 4.91855e+01, 4.91855e+01, 1.54000e+02, 6.88976e-01, 1.25900e+00, 3.21751e+01
62, 516, 2.79806e+00, 9.57267e+00, 5.21880e+01, 5.21880e+01, 1.54000e+02, 6.99612e-01, 1.28235e+00, 3.21751e+01
63, 524, 2.84144e+00, 9.56106e+00, 5.25155e+01, 5.25155e+01, 1.54000e+02, 7.02290e-01, 1.27507e+00, 3.21751e+01
64, 532, 2.88482e+00, 9.54774e+00, 5.31706e+01, 5.31706e+01, 1.54000e+02, 6.99248e-01, 1.31975e+00, 3.21751e+01
65, 541, 2.93362e+00, 9.53319e+00, 5.37165e+01, 5.37165e+01, 1.54000e+02, 7.06100e-01, 1.35053e+00, 3.21751e+01
66, 548, 2.97158e+00, 9.51594e+00, 5.44262e+01, 5.44262e+01, 1.54000e+02, 7.17153e-01, 1.36505e+00, 3.21751e+01
67, 557, 3.02038e+00, 9.42035e+00, 2.22727e+01, 2.22727e+01, 1.54000e+02, 3.03411e-01, 1.66459e+00, 3.21751e+01
68, 564, 3.05834e+00, 9.49134e+00, 2.33645e+01, 2.33645e+01, 1.54000e+02, 1.59574e-01, 1.88190e+00, 3.21751e+01
69, 569, 3.08545e+00, 9.55071e+00, 2.53297e+01, 2.53297e+01, 1.54000e+02, 1.24780e-01, 2.21182e+00, 3.21751e+01
70, 573, 3.10714e+00, 9.59888e+00, 2.62578e+01, 2.62578e+01, 1.54000e+02, 1.16928e-01, 2.50149e+00, 3.21751e+01
71, 584, 3.16679e+00, 9.66892e+00, 2.64215e+01, 2.64215e+01, 1.54000e+02, 1.26712e-01, 2.88840e+00, 3.21751e+01
