controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, -6.19000e+02, 1.00000e+00, 2.62472e-03, 2.27213e-04
1, 11, 3.76579e-02, 1.00920e+01, 6.00489e-01, 6.00489e-01, -6.19000e+02, 9.09091e-01, 2.95791e-02, 2.27213e-04
2, 21, 7.18924e-02, 1.00817e+01, 1.03721e+00, 1.03721e+00, -6.19000e+02, 4.76190e-01, 6.33213e-02, 2.27213e-04
3, 31, 1.06127e-01, 1.00734e+01, 1.58311e+00, 1.58311e+00, -6.19000e+02, 3.22581e-01, 1.10227e-01, 2.27213e-04
4, 42, 1.43785e-01, 1.00654e+01, 2.18360e+00, 2.18360e+00, -6.19000e+02, 2.61905e-01, 1.65256e-01, 2.27213e-04
5, 54, 1.84866e-01, 1.00596e+01, 3.05704e+00, 3.05704e+00, -6.19000e+02, 2.22222e-01, 2.30360e-01, 2.27213e-04
6, 64, 2.19101e-01, 1.00564e+01, 3.60293e+00, 3.60293e+00, -6.19000e+02, 1.56250e-01, 3.13478e-01, 2.27213e-04
7, 75, 2.56758e-01, 1.00555e+01, 4.31260e+00, 4.31260e+00, -6.19000e+02, 1.46667e-01, 3.99268e-01, 2.27213e-04
8, 86, 2.94416e-01, 1.00532e+01, 4.80391e+00, 4.80391e+00, -6.19000e+02, 1.27907e-01, 4.42070e-01, 2.27213e-04
9, 95, 3.25227e-01, 1.00536e+01, 5.29522e+00, 5.29522e+00, -6.19000e+02, 9.47368e-02, 4.75783e-01, 2.27213e-04
10, 107, 3.66309e-01, 1.00505e+01, 6.11407e+00, 6.11407e+00, -6.19000e+02, 1.12150e-01, 4.90298e-01, 2.27213e-04
11, 116, 3.97120e-01, 1.00477e+01, 6.11407e+00, 6.11407e+00, -6.19000e+02, 7.75862e-02, 4.99701e-01, 2.27213e-04
12, 127, 4.34778e-01, 1.00435e+01, 6.87833e+00, 6.87833e+00, -6.19000e+02, 8.66142e-02, 5.44421e-01, 2.27213e-04
13, 138, 4.72436e-01, 1.00371e+01, 7.64259e+00, 7.64259e+00, -6.19000e+02, 8.69565e-02, 5.06121e-01, 2.27213e-04
14, 149, 5.10094e-01, 1.00317e+01, 8.40685e+00, 8.40685e+00, -6.19000e+02, 1.14094e-01, 5.15839e-01, 2.27213e-04
15, 159, 5.44328e-01, 1.00268e+01, 9.17111e+00, 9.17111e+00, -6.19000e+02, 1.19497e-01, 5.58414e-01, 2.27213e-04
16, 170, 5.81986e-01, 1.00212e+01, 9.49865e+00, 9.49865e+00, -6.19000e+02, 1.41176e-01, 5.62092e-01, 2.27213e-04
17, 181, 6.19644e-01, 1.00149e+01, 1.00445e+01, 1.00445e+01, -6.19000e+02, 1.60221e-01, 5.98524e-01, 2.27213e-04
18, 192, 6.57302e-01, 1.00087e+01, 1.03721e+01, 1.03721e+01, -6.19000e+02, 1.71875e-01, 6.17953e-01, 2.27213e-04
19, 201, 6.88113e-01, 1.00035e+01, 1.03721e+01, 1.03721e+01, -6.19000e+02, 1.79104e-01, 6.15491e-01, 2.27213e-04
20, 211, 7.22347e-01, 9.99585e+00, 1.17914e+01, 1.17914e+01, -6.19000e+02, 2.03791e-01, 6.26701e-01, 2.27213e-04
21, 223, 7.63429e-01, 9.98941e+00, 1.20644e+01, 1.20644e+01, -6.19000e+02, 2.15247e-01, 7.04356e-01, 2.27213e-04
22, 233, 7.97663e-01, 9.98388e+00, 1.29378e+01, 1.29378e+01, -6.19000e+02, 2.18884e-01, 6.62018e-01, 2.27213e-04
23, 244, 8.35321e-01, 9.97746e+00, 1.35929e+01, 1.35929e+01, -6.19000e+02, 2.45902e-01, 7.24417e-01, 2.27213e-04
