controller=pattern horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, 7.20000e+01, 1.00000e+00, 2.62472e-03, 1.01089e-04, 1.01089e-04
1, 2, 6.34067e-02, 1.02028e+01, 1.09180e-01, 1.09180e-01, 7.20000e+01, 5.00000e-01, 5.61578e-03, 1.01089e-04, 1.01089e-04
2, 3, 9.51101e-02, 1.01938e+01, 1.63770e-01, 1.63770e-01, 7.20000e+01, 3.33333e-01, 9.88982e-03, 1.01089e-04, 1.01089e-04
3, 4, 1.26813e-01, 1.01877e+01, 2.18360e-01, 2.18360e-01, 7.20000e+01, 2.50000e-01, 1.69271e-02, 1.01089e-04, 1.01089e-04
4, 5, 1.58517e-01, 1.01834e+01, 2.72950e-01, 2.72950e-01, 7.20000e+01, 2.00000e-01, 2.39385e-02, 1.01089e-04, 1.01089e-04
5, 6, 1.90220e-01, 1.01804e+01, 2.18360e-01, 2.18360e-01, 7.20000e+01, 1.66667e-01, 3.04504e-02, 1.01089e-04, 1.01089e-04
6, 7, 2.21924e-01, 1.01773e+01, 2.72950e-01, 2.72950e-01, 7.20000e+01, 1.42857e-01, 3.60793e-02, 1.01089e-04, 1.01089e-04
7, 8, 2.53627e-01, 1.01759e+01, 2.84973e-01, 2.84973e-01, 7.20000e+01, 1.25000e-01, 4.30527e-02, 1.01089e-04, 1.01089e-04
8, 9, 2.85330e-01, 1.01753e+01, 2.30383e-01, 2.30383e-01, 7.20000e+01, 1.11111e-01, 4.73841e-02, 1.01089e-04, 1.01089e-04
9, 11, 3.48737e-01, 1.01551e+01, 3.39562e-01, 3.39562e-01, 7.20000e+01, 1.81818e-01, 4.74171e-02, 1.01089e-04, 1.01089e-04
10, 12, 3.80440e-01, 1.01462e+01, 3.94152e-01, 3.94152e-01, 7.20000e+01, 8.33333e-02, 4.29464e-02, 1.01089e-04, 1.01089e-04
11, 13, 4.12144e-01, 1.01455e+01, 4.48742e-01, 4.48742e-01, 7.20000e+01, 7.69231e-02, 4.78345e-02, 1.01089e-04, 1.01089e-04
12, 14, 4.43847e-01, 1.01383e+01, 5.03332e-01, 5.03332e-01, 7.20000e+01, 1.42857e-01, 5.00410e-02, 1.01089e-04, 1.01089e-04
