controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, -3.96000e+02, 1.00000e+00, 2.62472e-03, 1.76907e-04
1, 10, 5.42259e-02, 1.00979e+01, 5.45899e-01, 5.45899e-01, -3.96000e+02, 9.00000e-01, 2.70552e-02, 1.76907e-04
2, 19, 1.03029e-01, 1.00832e+01, 1.14639e+00, 1.14639e+00, -3.96000e+02, 4.73684e-01, 5.89639e-02, 1.76907e-04
3, 28, 1.51833e-01, 1.00713e+01, 1.63770e+00, 1.63770e+00, -3.96000e+02, 3.21429e-01, 1.00061e-01, 1.76907e-04
4, 37, 2.00636e-01, 1.00615e+01, 2.12901e+00, 2.12901e+00, -3.96000e+02, 2.43243e-01, 1.46336e-01, 1.76907e-04
5, 46, 2.49439e-01, 1.00559e+01, 2.72950e+00, 2.72950e+00, -3.96000e+02, 1.95652e-01, 2.02964e-01, 1.76907e-04
6, 56, 3.03665e-01, 1.00486e+01, 3.05704e+00, 3.05704e+00, -3.96000e+02, 1.78571e-01, 2.67950e-01, 1.76907e-04
7, 67, 3.63314e-01, 1.00448e+01, 3.76670e+00, 3.76670e+00, -3.96000e+02, 1.64179e-01, 3.44272e-01, 1.76907e-04
8, 77, 4.17540e-01, 1.00421e+01, 4.09424e+00, 4.09424e+00, -3.96000e+02, 1.29870e-01, 4.09585e-01, 1.76907e-04
9, 85, 4.60920e-01, 1.00437e+01, 4.74932e+00, 4.74932e+00, -3.96000e+02, 9.41176e-02, 4.15750e-01, 1.76907e-04
10, 93, 5.04301e-01, 1.00396e+01, 4.85850e+00, 4.85850e+00, -3.96000e+02, 8.60215e-02, 4.18685e-01, 1.76907e-04
11, 105, 5.69372e-01, 1.00282e+01, 5.40440e+00, 5.40440e+00, -3.96000e+02, 1.14286e-01, 4.41588e-01, 1.76907e-04
12, 115, 6.23598e-01, 1.00182e+01, 5.84112e+00, 5.84112e+00, -3.96000e+02, 1.13043e-01, 4.55491e-01, 1.76907e-04
13, 123, 6.66979e-01, 1.00093e+01, 6.60538e+00, 6.60538e+00, -3.96000e+02, 1.05691e-01, 4.47619e-01, 1.76907e-04
14, 132, 7.15782e-01, 1.00024e+01, 6.76915e+00, 6.76915e+00, -3.96000e+02, 1.36364e-01, 4.81355e-01, 1.76907e-04
15, 141, 7.64585e-01, 9.99261e+00, 6.76915e+00, 6.76915e+00, -3.96000e+02, 1.63121e-01, 4.69248e-01, 1.76907e-04
16, 151, 8.18811e-01, 9.98393e+00, 8.35226e+00, 8.35226e+00, -3.96000e+02, 1.78808e-01, 4.64679e-01, 1.76907e-04
17, 159, 8.62192e-01, 9.97963e+00, 9.11652e+00, 9.11652e+00, -3.96000e+02, 1.69811e-01, 4.77511e-01, 1.76907e-04
18, 171, 9.27263e-01, 9.96854e+00, 9.82619e+00, 9.82619e+00, -3.96000e+02, 2.22222e-01, 5.91505e-01, 1.76907e-04
