controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, -6.19000e+02, 1.00000e+00, 2.62472e-03, 2.08139e-04
1, 12, 4.10814e-02, 1.00908e+01, 6.55079e-01, 6.55079e-01, -6.19000e+02, 9.16667e-01, 3.22038e-02, 2.08139e-04
2, 23, 7.87393e-02, 1.00795e+01, 1.14639e+00, 1.14639e+00, -6.19000e+02, 4.78261e-01, 7.05132e-02, 2.08139e-04
3, 35, 1.19821e-01, 1.00691e+01, 1.80147e+00, 1.80147e+00, -6.19000e+02, 3.42857e-01, 1.23044e-01, 2.08139e-04
4, 47, 1.60902e-01, 1.00618e+01, 2.56573e+00, 2.56573e+00, -6.19000e+02, 2.55319e-01, 1.88774e-01, 2.08139e-04
5, 60, 2.05407e-01, 1.00543e+01, 3.27540e+00, 3.27540e+00, -6.19000e+02, 2.16667e-01, 2.49444e-01, 2.08139e-04
6, 72, 2.46488e-01, 1.00494e+01, 3.93047e+00, 3.93047e+00, -6.19000e+02, 1.66667e-01, 3.38360e-01, 2.08139e-04
7, 84, 2.87570e-01, 1.00470e+01, 4.47637e+00, 4.47637e+00, -6.19000e+02, 1.42857e-01, 4.45491e-01, 2.08139e-04
8, 95, 3.25227e-01, 1.00468e+01, 4.96768e+00, 4.96768e+00, -6.19000e+02, 1.15789e-01, 5.01537e-01, 2.08139e-04
9, 106, 3.62885e-01, 1.00481e+01, 6.00489e+00, 6.00489e+00, -6.19000e+02, 1.03774e-01, 5.24097e-01, 2.08139e-04
10, 119, 4.07390e-01, 1.00450e+01, 6.55079e+00, 6.55079e+00, -6.19000e+02, 1.09244e-01, 5.77548e-01, 2.08139e-04
11, 130, 4.45048e-01, 1.00415e+01, 6.87833e+00, 6.87833e+00, -6.19000e+02, 8.46154e-02, 5.58656e-01, 2.08139e-04
12, 142, 4.86129e-01, 1.00365e+01, 7.42423e+00, 7.42423e+00, -6.19000e+02, 8.45070e-02, 5.90726e-01, 2.08139e-04
13, 154, 5.27211e-01, 1.00322e+01, 8.51603e+00, 8.51603e+00, -6.19000e+02, 9.09091e-02, 5.54559e-01, 2.08139e-04
14, 167, 5.71716e-01, 1.00261e+01, 9.44406e+00, 9.44406e+00, -6.19000e+02, 1.07784e-01, 5.99337e-01, 2.08139e-04
15, 179, 6.12797e-01, 1.00181e+01, 1.03721e+01, 1.03721e+01, -6.19000e+02, 1.28492e-01, 6.40243e-01, 2.08139e-04
16, 189, 6.47031e-01, 1.00136e+01, 1.04267e+01, 1.04267e+01, -6.19000e+02, 1.37566e-01, 6.39578e-01, 2.08139e-04
17, 200, 6.84689e-01, 1.00064e+01, 1.14093e+01, 1.14093e+01, -6.19000e+02, 1.35000e-01, 6.04584e-01, 2.08139e-04
18, 211, 7.22347e-01, 1.00011e+01, 1.16822e+01, 1.16822e+01, -6.19000e+02, 1.61137e-01, 6.54896e-01, 2.08139e-04
19, 221, 7.56582e-01, 9.99688e+00, 1.22827e+01, 1.22827e+01, -6.19000e+02, 1.85520e-01, 7.05388e-01, 2.08139e-04
20, 234, 8.01087e-01, 9.99082e+00, 1.35383e+01, 1.35383e+01, -6.19000e+02, 2.09402e-01, 6.99863e-01, 2.08139e-04
21, 248, 8.49015e-01, 9.98529e+00, 1.45755e+01, 1.45755e+01, -6.19000e+02, 2.21774e-01, 7.15478e-01, 2.08139e-04
22, 260, 8.90096e-01, 9.97676e+00, 1.49576e+01, 1.49576e+01, -6.19000e+02, 2.19231e-01, 7.34133e-01, 2.08139e-04
23, 273, 9.34601e-01, 9.96724e+00, 1.63770e+01, 1.63770e+01, -6.19000e+02, 2.38095e-01, 7.71481e-01, 2.08139e-04
24, 283, 9.68835e-01, 9.96089e+00, 1.61040e+01, 1.61040e+01, -6.19000e+02, 2.33216e-01, 8.12659e-01, 2.08139e-04
25, 293, 1.00307e+00, 9.95358e+00, 1.70866e+01, 1.70866e+01, -6.19000e+02, 2.42321e-01, 8.53547e-01, 2.08139e-04
26, 307, 1.05100e+00, 9.94571e+00, 1.63770e+01, 1.63770e+01, -6.19000e+02, 2.76873e-01, 9.29554e-01, 2.08139e-04
27, 319, 1.09208e+00, 9.94114e+00, 1.64316e+01, 1.64316e+01, -6.19000e+02, 2.69592e-01, 9.30113e-01, 2.08139e-04
28, 329, 1.12631e+00, 9.93882e+00, 1.77417e+01, 1.77417e+01, -6.19000e+02, 2.88754e-01, 9.00156e-01, 2.08139e-04
29, 342, 1.17082e+00, 9.92929e+00, 1.95978e+01, 1.95978e+01, -6.19000e+02, 2.86550e-01, 9.47303e-01, 2.08139e-04
30, 353, 1.20848e+00, 9.92000e+00, 1.97616e+01, 1.97616e+01, -6.19000e+02, 2.83286e-01, 9.36889e-01, 2.08139e-04
31, 363, 1.24271e+00, 9.91278e+00, 2.07988e+01, 2.07988e+01, -6.19000e+02, 2.80992e-01, 1.04086e+00, 2.08139e-04
32, 376, 1.28722e+00, 9.90517e+00, 2.11809e+01, 2.11809e+01, -6.19000e+02, 3.11170e-01, 1.07585e+00, 2.08139e-04
33, 388, 1.32830e+00, 9.89987e+00, 2.21635e+01, 2.21635e+01, -6.19000e+02, 3.24742e-01, 1.09879e+00, 2.08139e-04
34, 401, 1.37280e+00, 9.89297e+00, 2.28186e+01, 2.28186e+01, -6.19000e+02, 3.31671e-01, 1.07503e+00, 2.08139e-04
35, 413, 1.41388e+00, 9.88529e+00, 2.30915e+01, 2.30915e+01, -6.19000e+02, 3.36562e-01, 1.08435e+00, 2.08139e-04
36, 425, 1.45496e+00, 9.87815e+00, 2.39104e+01, 2.39104e+01, -6.19000e+02, 3.36471e-01, 1.12051e+00, 2.08139e-04
37, 437, 1.49605e+00, 9.86798e+00, 2.45109e+01, 2.45109e+01, -6.19000e+02, 3.40961e-01, 1.16312e+00, 2.08139e-04
38, 449, 1.53713e+00, 9.86255e+00, 2.60394e+01, 2.60394e+01, -6.19000e+02, 3.45212e-01, 1.19708e+00, 2.08139e-04
39, 458, 1.56794e+00, 9.85442e+00, 2.82230e+01, 2.82230e+01, -6.19000e+02, 3.62445e-01, 1.16367e+00, 2.08139e-04
40, 471, 1.61244e+00, 9.84151e+00, 2.81684e+01, 2.81684e+01, -6.19000e+02, 3.75796e-01, 1.15063e+00, 2.08139e-04
41, 481, 1.64668e+00, 9.83568e+00, 2.85505e+01, 2.85505e+01, -6.19000e+02, 3.82536e-01, 1.26463e+00, 2.08139e-04
42, 495, 1.69461e+00, 9.82713e+00, 2.99153e+01, 2.99153e+01, -6.19000e+02, 3.87879e-01, 1.29092e+00, 2.08139e-04
43, 504, 1.72542e+00, 9.82029e+00, 2.94240e+01, 2.94240e+01, -6.19000e+02, 3.90873e-01, 1.30582e+00, 2.08139e-04
44, 515, 1.76308e+00, 9.81599e+00, 2.94786e+01, 2.94786e+01, -6.19000e+02, 4.00000e-01, 1.43494e+00, 2.08139e-04
