controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.64815e+02
1, 21, 7.18924e-02, 1.00799e+01, 1.03721e+00, 1.03721e+00, 7.00000e+00, 9.52381e-01, 5.58263e-02, 3.64815e+02
2, 41, 1.40361e-01, 1.00593e+01, 2.12901e+00, 2.12901e+00, 7.00000e+00, 4.87805e-01, 1.24993e-01, 3.64815e+02
3, 61, 2.08830e-01, 1.00433e+01, 3.22081e+00, 3.22081e+00, 7.00000e+00, 3.27869e-01, 2.14121e-01, 3.64815e+02
4, 81, 2.77299e-01, 1.00302e+01, 4.20342e+00, 4.20342e+00, 7.00000e+00, 2.46914e-01, 3.17701e-01, 3.64815e+02
5, 100, 3.42345e-01, 1.00208e+01, 5.56817e+00, 5.56817e+00, 7.00000e+00, 1.90000e-01, 4.41625e-01, 3.64815e+02
6, 119, 4.07390e-01, 1.00153e+01, 6.60538e+00, 6.60538e+00, 7.00000e+00, 1.59664e-01, 5.68991e-01, 3.64815e+02
7, 140, 4.79283e-01, 1.00141e+01, 8.29767e+00, 8.29767e+00, 7.00000e+00, 1.50000e-01, 7.46983e-01, 3.64815e+02
8, 159, 5.44328e-01, 1.00150e+01, 9.77160e+00, 9.77160e+00, 7.00000e+00, 1.19497e-01, 8.34819e-01, 3.64815e+02
9, 180, 6.16220e-01, 1.00112e+01, 1.12455e+01, 1.12455e+01, 7.00000e+00, 1.16667e-01, 8.84151e-01, 3.64815e+02
10, 198, 6.77842e-01, 1.00061e+01, 1.17368e+01, 1.17368e+01, 7.00000e+00, 9.09091e-02, 8.99605e-01, 3.64815e+02
11, 218, 7.46311e-01, 9.99801e+00, 1.27740e+01, 1.27740e+01, 7.00000e+00, 9.17431e-02, 9.06448e-01, 3.64815e+02
12, 238, 8.14780e-01, 9.98763e+00, 1.40296e+01, 1.40296e+01, 7.00000e+00, 8.40336e-02, 9.39997e-01, 3.64815e+02
13, 259, 8.86673e-01, 9.97524e+00, 1.56673e+01, 1.56673e+01, 7.00000e+00, 1.04247e-01, 9.95089e-01, 3.64815e+02
14, 279, 9.55142e-01, 9.96159e+00, 1.58857e+01, 1.58857e+01, 7.00000e+00, 1.25448e-01, 9.79224e-01, 3.64815e+02
15, 297, 1.01676e+00, 9.95058e+00, 1.64316e+01, 1.64316e+01, 7.00000e+00, 1.41414e-01, 9.93222e-01, 3.64815e+02
16, 319, 1.09208e+00, 9.93857e+00, 1.75234e+01, 1.75234e+01, 7.00000e+00, 1.72414e-01, 1.02450e+00, 3.64815e+02
17, 339, 1.16055e+00, 9.92687e+00, 1.82876e+01, 1.82876e+01, 7.00000e+00, 1.79941e-01, 1.09171e+00, 3.64815e+02
18, 359, 1.22902e+00, 9.91595e+00, 2.01983e+01, 2.01983e+01, 7.00000e+00, 2.00557e-01, 1.09212e+00, 3.64815e+02
19, 377, 1.29064e+00, 9.90046e+00, 2.09625e+01, 2.09625e+01, 7.00000e+00, 2.22812e-01, 1.04952e+00, 3.64815e+02
20, 394, 1.34884e+00, 9.88691e+00, 2.19997e+01, 2.19997e+01, 7.00000e+00, 2.43655e-01, 1.12087e+00, 3.64815e+02
21, 413, 1.41388e+00, 9.87510e+00, 2.45655e+01, 2.45655e+01, 7.00000e+00, 2.66344e-01, 1.16673e+00, 3.64815e+02
22, 433, 1.48235e+00, 9.86146e+00, 2.69674e+01, 2.69674e+01, 7.00000e+00, 2.79446e-01, 1.21668e+00, 3.64815e+02
23, 453, 1.55082e+00, 9.85086e+00, 2.74587e+01, 2.74587e+01, 7.00000e+00, 3.00221e-01, 1.32432e+00, 3.64815e+02
24, 475, 1.62614e+00, 9.83478e+00, 2.86597e+01, 2.86597e+01, 7.00000e+00, 3.13684e-01, 1.37267e+00, 3.64815e+02
25, 493, 1.68776e+00, 9.82104e+00, 3.04066e+01, 3.04066e+01, 7.00000e+00, 3.14402e-01, 1.29106e+00, 3.64815e+02
26, 513, 1.75623e+00, 9.80588e+00, 3.30269e+01, 3.30269e+01, 7.00000e+00, 3.35283e-01, 1.33832e+00, 3.64815e+02
27, 533, 1.82470e+00, 9.79114e+00, 3.48284e+01, 3.48284e+01, 7.00000e+00, 3.71482e-01, 1.35852e+00, 3.64815e+02
28, 554, 1.89659e+00, 9.78245e+00, 3.79400e+01, 3.79400e+01, 7.00000e+00, 3.82671e-01, 1.48888e+00, 3.64815e+02
29, 576, 1.97191e+00, 9.76803e+00, 4.19796e+01, 4.19796e+01, 7.00000e+00, 3.99306e-01, 1.46271e+00, 3.64815e+02
30, 597, 2.04380e+00, 9.75526e+00, 4.29077e+01, 4.29077e+01, 7.00000e+00, 4.15410e-01, 1.52718e+00, 3.64815e+02
31, 614, 2.10200e+00, 9.74156e+00, 4.58009e+01, 4.58009e+01, 7.00000e+00, 4.23453e-01, 1.61136e+00, 3.64815e+02
32, 631, 2.16019e+00, 9.73247e+00, 4.79845e+01, 4.79845e+01, 7.00000e+00, 4.40571e-01, 1.58967e+00, 3.64815e+02
33, 653, 2.23551e+00, 9.71560e+00, 4.95676e+01, 4.95676e+01, 7.00000e+00, 4.54824e-01, 1.63198e+00, 3.64815e+02
34, 674, 2.30740e+00, 9.69699e+00, 5.16421e+01, 5.16421e+01, 7.00000e+00, 4.73294e-01, 1.78598e+00, 3.64815e+02
35, 694, 2.37587e+00, 9.68354e+00, 5.27339e+01, 5.27339e+01, 7.00000e+00, 4.79827e-01, 1.78686e+00, 3.64815e+02
36, 714, 2.44434e+00, 9.67278e+00, 5.61730e+01, 5.61730e+01, 7.00000e+00, 4.91597e-01, 1.84015e+00, 3.64815e+02
37, 736, 2.51966e+00, 9.64933e+00, 5.71011e+01, 5.71011e+01, 7.00000e+00, 5.04076e-01, 1.81765e+00, 3.64815e+02
38, 755, 2.58470e+00, 9.64059e+00, 5.92301e+01, 5.92301e+01, 7.00000e+00, 5.19205e-01, 1.96114e+00, 3.64815e+02
39, 775, 2.65317e+00, 9.62739e+00, 6.13591e+01, 6.13591e+01, 7.00000e+00, 5.29032e-01, 1.92101e+00, 3.64815e+02
40, 793, 2.71479e+00, 9.61894e+00, 6.50712e+01, 6.50712e+01, 7.00000e+00, 5.43506e-01, 1.98279e+00, 3.64815e+02
41, 813, 2.78326e+00, 9.60732e+00, 6.61630e+01, 6.61630e+01, 7.00000e+00, 5.58426e-01, 2.04871e+00, 3.64815e+02
42, 833, 2.85173e+00, 9.59892e+00, 6.94384e+01, 6.94384e+01, 7.00000e+00, 5.55822e-01, 2.06796e+00, 3.64815e+02
43, 850, 2.90993e+00, 9.58338e+00, 7.35326e+01, 7.35326e+01, 7.00000e+00, 5.69412e-01, 2.13567e+00, 3.64815e+02
44, 869, 2.97498e+00, 9.56314e+00, 7.57708e+01, 7.57708e+01, 7.00000e+00, 5.76525e-01, 2.10663e+00, 3.64815e+02
45, 889, 3.04344e+00, 9.55679e+00, 8.28129e+01, 8.28129e+01, 7.00000e+00, 5.91676e-01, 2.21526e+00, 3.64815e+02
46, 913, 3.12561e+00, 9.54358e+00, 8.49965e+01, 8.49965e+01, 7.00000e+00, 6.02410e-01, 2.23889e+00, 3.64815e+02
47, 932, 3.19065e+00, 9.53741e+00, 8.82173e+01, 8.82173e+01, 7.00000e+00, 6.10515e-01, 2.31125e+00, 3.64815e+02
48, 951, 3.25570e+00, 9.52905e+00, 9.17111e+01, 9.17111e+01, 7.00000e+00, 6.15142e-01, 2.48770e+00, 3.64815e+02
49, 971, 3.32417e+00, 9.52234e+00, 9.59145e+01, 9.59145e+01, 7.00000e+00, 6.24099e-01, 2.39553e+00, 3.64815e+02
50, 991, 3.39264e+00, 9.51506e+00, 9.85348e+01, 9.85348e+01, 7.00000e+00, 6.23613e-01, 2.56093e+00, 3.64815e+02
51, 1012, 3.46453e+00, 9.50023e+00, 1.04376e+02, 1.04376e+02, 7.00000e+00, 6.31423e-01, 2.52565e+00, 3.64815e+02
52, 1032, 3.53300e+00, 9.49385e+00, 1.07542e+02, 1.07542e+02, 7.00000e+00, 6.28876e-01, 2.61938e+00, 3.64815e+02
53, 1051, 3.59804e+00, 9.48456e+00, 1.11636e+02, 1.11636e+02, 7.00000e+00, 6.37488e-01, 2.67305e+00, 3.64815e+02
54, 1072, 3.66993e+00, 9.47423e+00, 1.14257e+02, 1.14257e+02, 7.00000e+00, 6.51119e-01, 2.74014e+00, 3.64815e+02
55, 1092, 3.73840e+00, 9.46388e+00, 1.17532e+02, 1.17532e+02, 7.00000e+00, 6.52930e-01, 2.72013e+00, 3.64815e+02
56, 1110, 3.80003e+00, 9.45636e+00, 1.19552e+02, 1.19552e+02, 7.00000e+00, 6.56757e-01, 2.86806e+00, 3.64815e+02
57, 1131, 3.87192e+00, 9.44989e+00, 1.25066e+02, 1.25066e+02, 7.00000e+00, 6.60477e-01, 2.88730e+00, 3.64815e+02
