controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.38723e+02
1, 11, 3.76579e-02, 1.00920e+01, 6.00489e-01, 6.00489e-01, 7.00000e+00, 9.09091e-01, 2.95791e-02, 3.38723e+02
2, 21, 7.18924e-02, 1.00817e+01, 1.03721e+00, 1.03721e+00, 7.00000e+00, 4.76190e-01, 6.38030e-02, 3.38723e+02
3, 31, 1.06127e-01, 1.00734e+01, 1.58311e+00, 1.58311e+00, 7.00000e+00, 3.22581e-01, 1.11205e-01, 3.38723e+02
4, 42, 1.43785e-01, 1.00656e+01, 2.18360e+00, 2.18360e+00, 7.00000e+00, 2.61905e-01, 1.67093e-01, 3.38723e+02
5, 54, 1.84866e-01, 1.00596e+01, 3.05704e+00, 3.05704e+00, 7.00000e+00, 2.22222e-01, 2.26735e-01, 3.38723e+02
6, 64, 2.19101e-01, 1.00562e+01, 3.49375e+00, 3.49375e+00, 7.00000e+00, 1.56250e-01, 3.06268e-01, 3.38723e+02
7, 75, 2.56758e-01, 1.00535e+01, 4.09424e+00, 4.09424e+00, 7.00000e+00, 1.46667e-01, 3.95775e-01, 3.38723e+02
8, 86, 2.94416e-01, 1.00517e+01, 4.58555e+00, 4.58555e+00, 7.00000e+00, 1.27907e-01, 4.46273e-01, 3.38723e+02
9, 95, 3.25227e-01, 1.00522e+01, 4.96768e+00, 4.96768e+00, 7.00000e+00, 9.47368e-02, 4.71773e-01, 3.38723e+02
10, 106, 3.62885e-01, 1.00508e+01, 5.84112e+00, 5.84112e+00, 7.00000e+00, 1.03774e-01, 4.97660e-01, 3.38723e+02
11, 117, 4.00543e-01, 1.00467e+01, 6.22325e+00, 6.22325e+00, 7.00000e+00, 9.40171e-02, 5.07162e-01, 3.38723e+02
12, 127, 4.34778e-01, 1.00421e+01, 6.44161e+00, 6.44161e+00, 7.00000e+00, 7.87402e-02, 5.30397e-01, 3.38723e+02
13, 137, 4.69012e-01, 1.00366e+01, 7.53341e+00, 7.53341e+00, 7.00000e+00, 8.75912e-02, 5.00412e-01, 3.38723e+02
14, 148, 5.06670e-01, 1.00312e+01, 8.02472e+00, 8.02472e+00, 7.00000e+00, 1.21622e-01, 5.29435e-01, 3.38723e+02
15, 160, 5.47751e-01, 1.00221e+01, 8.73439e+00, 8.73439e+00, 7.00000e+00, 1.50000e-01, 5.30199e-01, 3.38723e+02
16, 171, 5.85409e-01, 1.00160e+01, 9.38947e+00, 9.38947e+00, 7.00000e+00, 1.57895e-01, 5.61692e-01, 3.38723e+02
17, 181, 6.19644e-01, 1.00080e+01, 9.93537e+00, 9.93537e+00, 7.00000e+00, 1.71271e-01, 5.83065e-01, 3.38723e+02
18, 190, 6.50455e-01, 9.99765e+00, 1.02629e+01, 1.02629e+01, 7.00000e+00, 1.94737e-01, 5.39471e-01, 3.38723e+02
19, 200, 6.84689e-01, 9.98695e+00, 1.05359e+01, 1.05359e+01, 7.00000e+00, 2.05000e-01, 5.61694e-01, 3.38723e+02
20, 210, 7.18924e-01, 9.97582e+00, 1.09180e+01, 1.09180e+01, 7.00000e+00, 2.42857e-01, 5.60965e-01, 3.38723e+02
21, 221, 7.56582e-01, 9.96458e+00, 1.13001e+01, 1.13001e+01, 7.00000e+00, 2.85068e-01, 6.15684e-01, 3.38723e+02
22, 231, 7.90816e-01, 9.95475e+00, 1.20098e+01, 1.20098e+01, 7.00000e+00, 3.11688e-01, 5.83630e-01, 3.38723e+02
23, 244, 8.35321e-01, 9.94398e+00, 1.30470e+01, 1.30470e+01, 7.00000e+00, 3.40164e-01, 6.21540e-01, 3.38723e+02
24, 254, 8.69555e-01, 9.93613e+00, 1.42480e+01, 1.42480e+01, 7.00000e+00, 3.46457e-01, 6.51593e-01, 3.38723e+02
25, 263, 9.00366e-01, 9.93038e+00, 1.50122e+01, 1.50122e+01, 7.00000e+00, 3.72624e-01, 6.84335e-01, 3.38723e+02
26, 275, 9.41448e-01, 9.92035e+00, 1.51760e+01, 1.51760e+01, 7.00000e+00, 4.00000e-01, 7.52237e-01, 3.38723e+02
27, 285, 9.75682e-01, 9.91652e+00, 1.69229e+01, 1.69229e+01, 7.00000e+00, 4.03509e-01, 7.81395e-01, 3.38723e+02
28, 296, 1.01334e+00, 9.91010e+00, 1.77417e+01, 1.77417e+01, 7.00000e+00, 4.08784e-01, 8.07554e-01, 3.38723e+02
29, 307, 1.05100e+00, 9.90175e+00, 1.93794e+01, 1.93794e+01, 7.00000e+00, 4.23453e-01, 8.24464e-01, 3.38723e+02
30, 317, 1.08523e+00, 9.89425e+00, 1.95432e+01, 1.95432e+01, 7.00000e+00, 4.19558e-01, 8.23875e-01, 3.38723e+02
31, 326, 1.11604e+00, 9.88603e+00, 2.07442e+01, 2.07442e+01, 7.00000e+00, 4.29448e-01, 8.83783e-01, 3.38723e+02
32, 338, 1.15712e+00, 9.87546e+00, 2.12355e+01, 2.12355e+01, 7.00000e+00, 4.34911e-01, 9.14011e-01, 3.38723e+02
