controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 9.86484e-03, 1.01330e+01, 0.00000e+00, 0.00000e+00, 5.00000e+00, 1.00000e+00, 2.62472e-03
1, 6, 5.91891e-02, 1.01157e+01, 3.27540e-01, 3.27540e-01, 5.00000e+00, 8.33333e-01, 1.64941e-02
2, 11, 1.08513e-01, 1.01008e+01, 6.00489e-01, 6.00489e-01, 5.00000e+00, 4.54545e-01, 3.45057e-02
3, 16, 1.57837e-01, 1.00883e+01, 8.73439e-01, 8.73439e-01, 5.00000e+00, 3.12500e-01, 5.53238e-02
4, 22, 2.17027e-01, 1.00749e+01, 1.20098e+00, 1.20098e+00, 5.00000e+00, 2.72727e-01, 8.67516e-02
5, 27, 2.66351e-01, 1.00683e+01, 1.36475e+00, 1.36475e+00, 5.00000e+00, 1.85185e-01, 1.17664e-01
6, 32, 3.15675e-01, 1.00637e+01, 1.63770e+00, 1.63770e+00, 5.00000e+00, 1.56250e-01, 1.55677e-01
7, 37, 3.64999e-01, 1.00628e+01, 2.01983e+00, 2.01983e+00, 5.00000e+00, 1.35135e-01, 2.05406e-01
8, 43, 4.24188e-01, 1.00582e+01, 2.34737e+00, 2.34737e+00, 5.00000e+00, 1.39535e-01, 2.27074e-01
9, 48, 4.73512e-01, 1.00574e+01, 2.40196e+00, 2.40196e+00, 5.00000e+00, 1.04167e-01, 2.40433e-01
10, 52, 5.12972e-01, 1.00542e+01, 2.56573e+00, 2.56573e+00, 5.00000e+00, 9.61538e-02, 2.37865e-01
11, 57, 5.62296e-01, 1.00469e+01, 2.78409e+00, 2.78409e+00, 5.00000e+00, 8.77193e-02, 2.15992e-01
12, 63, 6.21485e-01, 1.00391e+01, 2.83868e+00, 2.83868e+00, 5.00000e+00, 1.11111e-01, 2.52899e-01
13, 67, 6.60945e-01, 1.00303e+01, 3.38458e+00, 3.38458e+00, 5.00000e+00, 8.95522e-02, 2.25317e-01
14, 71, 7.00404e-01, 1.00224e+01, 3.76670e+00, 3.76670e+00, 5.00000e+00, 1.26761e-01, 2.72596e-01
15, 76, 7.49728e-01, 1.00159e+01, 3.93047e+00, 3.93047e+00, 5.00000e+00, 1.31579e-01, 2.78958e-01
16, 82, 8.08917e-01, 1.00041e+01, 3.98506e+00, 3.98506e+00, 5.00000e+00, 1.58537e-01, 2.84674e-01
17, 87, 8.58241e-01, 9.99433e+00, 4.20342e+00, 4.20342e+00, 5.00000e+00, 1.72414e-01, 2.84466e-01
18, 92, 9.07566e-01, 9.99125e+00, 4.42178e+00, 4.42178e+00, 5.00000e+00, 1.95652e-01, 2.91634e-01
19, 96, 9.47025e-01, 9.98258e+00, 4.80391e+00, 4.80391e+00, 5.00000e+00, 2.08333e-01, 3.07828e-01
20, 102, 1.00621e+00, 9.96337e+00, 5.07686e+00, 5.07686e+00, 5.00000e+00, 2.35294e-01, 2.98709e-01
21, 107, 1.05554e+00, 9.95088e+00, 5.29522e+00, 5.29522e+00, 5.00000e+00, 2.24299e-01, 3.02874e-01
22, 110, 1.08513e+00, 9.94437e+00, 5.62276e+00, 5.62276e+00, 5.00000e+00, 2.09091e-01, 3.18657e-01
23, 116, 1.14432e+00, 9.92940e+00, 6.33243e+00, 6.33243e+00, 5.00000e+00, 3.10345e-01, 3.29346e-01
24, 122, 1.20351e+00, 9.91356e+00, 7.42423e+00, 7.42423e+00, 5.00000e+00, 3.44262e-01, 3.52120e-01
25, 126, 1.24297e+00, 9.90433e+00, 7.36964e+00, 7.36964e+00, 5.00000e+00, 3.49206e-01, 3.13385e-01
26, 132, 1.30216e+00, 9.89426e+00, 8.89816e+00, 8.89816e+00, 5.00000e+00, 3.71212e-01, 3.25935e-01
27, 137, 1.35148e+00, 9.87368e+00, 8.84357e+00, 8.84357e+00, 5.00000e+00, 3.57664e-01, 3.54317e-01
28, 143, 1.41067e+00, 9.85150e+00, 8.67980e+00, 8.67980e+00, 5.00000e+00, 3.56643e-01, 3.71592e-01
29, 148, 1.46000e+00, 9.83697e+00, 8.67980e+00, 8.67980e+00, 5.00000e+00, 4.12162e-01, 4.13351e-01
30, 154, 1.51919e+00, 9.82767e+00, 9.00734e+00, 9.00734e+00, 5.00000e+00, 4.35065e-01, 3.87366e-01
31, 159, 1.56851e+00, 9.82759e+00, 9.34690e+00, 9.34690e+00, 5.00000e+00, 4.52830e-01, 4.16831e-01
32, 162, 1.59810e+00, 9.81527e+00, 9.94739e+00, 9.94739e+00, 5.00000e+00, 4.69136e-01, 4.07739e-01
33, 167, 1.64743e+00, 9.79936e+00, 1.01112e+01, 1.01112e+01, 5.00000e+00, 4.91018e-01, 4.58550e-01
34, 172, 1.69675e+00, 9.79155e+00, 1.15305e+01, 1.15305e+01, 5.00000e+00, 4.88372e-01, 4.65318e-01
35, 177, 1.74608e+00, 9.78424e+00, 1.21856e+01, 1.21856e+01, 5.00000e+00, 4.91525e-01, 4.59714e-01
36, 181, 1.78554e+00, 9.78087e+00, 1.32774e+01, 1.32774e+01, 5.00000e+00, 5.08287e-01, 4.67246e-01
37, 185, 1.82500e+00, 9.77176e+00, 1.42600e+01, 1.42600e+01, 5.00000e+00, 5.08108e-01, 5.18056e-01
38, 192, 1.89405e+00, 9.76775e+00, 1.61160e+01, 1.61160e+01, 5.00000e+00, 5.20833e-01, 5.03885e-01
39, 197, 1.94337e+00, 9.75654e+00, 1.66619e+01, 1.66619e+01, 5.00000e+00, 5.12690e-01, 5.26736e-01
40, 203, 2.00256e+00, 9.74006e+00, 1.67165e+01, 1.67165e+01, 5.00000e+00, 5.41872e-01, 5.30921e-01
41, 207, 2.04202e+00, 9.72333e+00, 1.64436e+01, 1.64436e+01, 5.00000e+00, 5.45894e-01, 5.44371e-01
42, 210, 2.07162e+00, 9.71606e+00, 1.63890e+01, 1.63890e+01, 5.00000e+00, 5.38095e-01, 5.49240e-01
