controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, -6.21000e+02, 1.00000e+00, 2.62472e-03, 2.48671e-04
1, 12, 4.10814e-02, 1.00908e+01, 6.55079e-01, 6.55079e-01, -6.21000e+02, 9.16667e-01, 3.19339e-02, 2.48671e-04
2, 23, 7.87393e-02, 1.00794e+01, 1.14639e+00, 1.14639e+00, -6.21000e+02, 4.78261e-01, 6.90649e-02, 2.48671e-04
3, 35, 1.19821e-01, 1.00692e+01, 1.80147e+00, 1.80147e+00, -6.21000e+02, 3.42857e-01, 1.27262e-01, 2.48671e-04
4, 47, 1.60902e-01, 1.00608e+01, 2.45655e+00, 2.45655e+00, -6.21000e+02, 2.55319e-01, 1.85185e-01, 2.48671e-04
5, 60, 2.05407e-01, 1.00540e+01, 3.27540e+00, 3.27540e+00, -6.21000e+02, 2.16667e-01, 2.57327e-01, 2.48671e-04
6, 72, 2.46488e-01, 1.00501e+01, 4.03965e+00, 4.03965e+00, -6.21000e+02, 1.66667e-01, 3.41345e-01, 2.48671e-04
7, 84, 2.87570e-01, 1.00473e+01, 4.58555e+00, 4.58555e+00, -6.21000e+02, 1.42857e-01, 4.40233e-01, 2.48671e-04
8, 95, 3.25227e-01, 1.00468e+01, 5.18604e+00, 5.18604e+00, -6.21000e+02, 1.15789e-01, 4.84940e-01, 2.48671e-04
9, 106, 3.62885e-01, 1.00472e+01, 6.00489e+00, 6.00489e+00, -6.21000e+02, 1.03774e-01, 5.17651e-01, 2.48671e-04
10, 119, 4.07390e-01, 1.00437e+01, 6.71456e+00, 6.71456e+00, -6.21000e+02, 1.09244e-01, 5.71881e-01, 2.48671e-04
11, 130, 4.45048e-01, 1.00409e+01, 7.15128e+00, 7.15128e+00, -6.21000e+02, 8.46154e-02, 5.80630e-01, 2.48671e-04
12, 142, 4.86129e-01, 1.00360e+01, 7.75177e+00, 7.75177e+00, -6.21000e+02, 9.15493e-02, 5.35708e-01, 2.48671e-04
13, 154, 5.27211e-01, 1.00297e+01, 9.06193e+00, 9.06193e+00, -6.21000e+02, 9.09091e-02, 5.55173e-01, 2.48671e-04
14, 166, 5.68292e-01, 1.00216e+01, 9.71701e+00, 9.71701e+00, -6.21000e+02, 1.14458e-01, 5.74680e-01, 2.48671e-04
15, 179, 6.12797e-01, 1.00147e+01, 1.04813e+01, 1.04813e+01, -6.21000e+02, 1.45251e-01, 6.26966e-01, 2.48671e-04
16, 190, 6.50455e-01, 1.00096e+01, 1.10272e+01, 1.10272e+01, -6.21000e+02, 1.63158e-01, 6.65065e-01, 2.48671e-04
17, 200, 6.84689e-01, 1.00073e+01, 1.12455e+01, 1.12455e+01, -6.21000e+02, 1.65000e-01, 6.66106e-01, 2.48671e-04
18, 211, 7.22347e-01, 1.00041e+01, 1.19006e+01, 1.19006e+01, -6.21000e+02, 1.94313e-01, 6.44348e-01, 2.48671e-04
19, 221, 7.56582e-01, 9.99805e+00, 1.22281e+01, 1.22281e+01, -6.21000e+02, 2.03620e-01, 6.82094e-01, 2.48671e-04
20, 233, 7.97663e-01, 9.99240e+00, 1.39750e+01, 1.39750e+01, -6.21000e+02, 2.06009e-01, 7.06789e-01, 2.48671e-04
21, 247, 8.45591e-01, 9.98590e+00, 1.41934e+01, 1.41934e+01, -6.21000e+02, 2.10526e-01, 8.19436e-01, 2.48671e-04
22, 259, 8.86673e-01, 9.97766e+00, 1.53944e+01, 1.53944e+01, -6.21000e+02, 2.00772e-01, 7.43947e-01, 2.48671e-04
23, 272, 9.31177e-01, 9.96895e+00, 1.62132e+01, 1.62132e+01, -6.21000e+02, 2.27941e-01, 7.50961e-01, 2.48671e-04
24, 281, 9.61989e-01, 9.96519e+00, 1.73596e+01, 1.73596e+01, -6.21000e+02, 2.27758e-01, 8.36245e-01, 2.48671e-04
25, 291, 9.96223e-01, 9.95914e+00, 1.79601e+01, 1.79601e+01, -6.21000e+02, 2.43986e-01, 8.61974e-01, 2.48671e-04
26, 303, 1.03730e+00, 9.95422e+00, 1.80693e+01, 1.80693e+01, -6.21000e+02, 2.57426e-01, 9.02148e-01, 2.48671e-04
27, 317, 1.08523e+00, 9.94168e+00, 1.79601e+01, 1.79601e+01, -6.21000e+02, 2.71293e-01, 8.94396e-01, 2.48671e-04
28, 329, 1.12631e+00, 9.93586e+00, 1.89973e+01, 1.89973e+01, -6.21000e+02, 2.79635e-01, 9.24626e-01, 2.48671e-04
29, 342, 1.17082e+00, 9.92441e+00, 2.07988e+01, 2.07988e+01, -6.21000e+02, 2.92398e-01, 8.72981e-01, 2.48671e-04
30, 353, 1.20848e+00, 9.91774e+00, 2.18360e+01, 2.18360e+01, -6.21000e+02, 2.88952e-01, 9.72862e-01, 2.48671e-04
31, 363, 1.24271e+00, 9.91087e+00, 2.18360e+01, 2.18360e+01, -6.21000e+02, 2.86501e-01, 1.00497e+00, 2.48671e-04
32, 375, 1.28379e+00, 9.90022e+00, 2.26002e+01, 2.26002e+01, -6.21000e+02, 3.01333e-01, 1.03357e+00, 2.48671e-04
33, 386, 1.32145e+00, 9.89801e+00, 2.32553e+01, 2.32553e+01, -6.21000e+02, 3.18653e-01, 1.08938e+00, 2.48671e-04
