controller=pattern horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, 7.20000e+01, 1.00000e+00, 2.62472e-03
1, 5, 1.58517e-01, 1.01656e+01, 2.72950e-01, 2.72950e-01, 7.20000e+01, 8.00000e-01, 1.34899e-02
2, 9, 2.85330e-01, 1.01255e+01, 2.30383e-01, 2.30383e-01, 7.20000e+01, 4.44444e-01, 2.89548e-02
3, 12, 3.80440e-01, 1.01039e+01, 3.94152e-01, 3.94152e-01, 7.20000e+01, 2.50000e-01, 4.51302e-02
4, 17, 5.38957e-01, 1.00728e+01, 6.67102e-01, 6.67102e-01, 7.20000e+01, 2.94118e-01, 6.89447e-02
5, 21, 6.65771e-01, 1.00511e+01, 1.04923e+00, 1.04923e+00, 7.20000e+01, 1.90476e-01, 9.18935e-02
6, 25, 7.92584e-01, 1.00359e+01, 1.15841e+00, 1.15841e+00, 7.20000e+01, 1.60000e-01, 1.22122e-01
7, 29, 9.19397e-01, 1.00279e+01, 1.26759e+00, 1.26759e+00, 7.20000e+01, 1.37931e-01, 1.53892e-01
8, 31, 9.82804e-01, 1.00471e+01, 1.37677e+00, 1.37677e+00, 7.20000e+01, 6.45161e-02, 1.65685e-01
9, 36, 1.14132e+00, 1.00340e+01, 1.64972e+00, 1.64972e+00, 7.20000e+01, 1.38889e-01, 1.83661e-01
10, 40, 1.26813e+00, 1.00258e+01, 1.97726e+00, 1.97726e+00, 7.20000e+01, 1.00000e-01, 1.95850e-01
11, 43, 1.36324e+00, 1.00261e+01, 2.30480e+00, 2.30480e+00, 7.20000e+01, 6.97674e-02, 1.67834e-01
12, 47, 1.49006e+00, 9.99908e+00, 2.46857e+00, 2.46857e+00, 7.20000e+01, 1.06383e-01, 1.79561e-01
13, 51, 1.61687e+00, 9.95060e+00, 2.85070e+00, 2.85070e+00, 7.20000e+01, 9.80392e-02, 1.66045e-01
14, 55, 1.74368e+00, 9.93500e+00, 3.39660e+00, 3.39660e+00, 7.20000e+01, 1.27273e-01, 2.11761e-01
15, 59, 1.87050e+00, 9.90454e+00, 3.56037e+00, 3.56037e+00, 7.20000e+01, 1.52542e-01, 2.02360e-01
16, 63, 1.99731e+00, 9.88962e+00, 3.99709e+00, 3.99709e+00, 7.20000e+01, 1.74603e-01, 2.05775e-01
17, 69, 2.18753e+00, 9.85097e+00, 4.21545e+00, 4.21545e+00, 7.20000e+01, 2.02899e-01, 2.18238e-01
18, 73, 2.31435e+00, 9.80788e+00, 5.14348e+00, 5.14348e+00, 7.20000e+01, 2.05479e-01, 1.92280e-01
19, 77, 2.44116e+00, 9.78761e+00, 5.08889e+00, 5.08889e+00, 7.20000e+01, 2.07792e-01, 2.53013e-01
20, 80, 2.53627e+00, 9.76148e+00, 4.58555e+00, 4.58555e+00, 7.20000e+01, 2.37500e-01, 2.66167e-01
21, 84, 2.66308e+00, 9.74439e+00, 5.78653e+00, 5.78653e+00, 7.20000e+01, 2.26190e-01, 2.89480e-01
22, 88, 2.78990e+00, 9.74525e+00, 5.40440e+00, 5.40440e+00, 7.20000e+01, 2.38636e-01, 3.12400e-01
23, 91, 2.88501e+00, 9.75703e+00, 5.07686e+00, 5.07686e+00, 7.20000e+01, 2.52747e-01, 3.05130e-01
24, 92, 2.91671e+00, 9.73976e+00, 4.69473e+00, 4.69473e+00, 7.20000e+01, 2.71739e-01, 2.38431e-01
25, 95, 3.01182e+00, 9.73330e+00, 4.69473e+00, 4.69473e+00, 7.20000e+01, 3.15789e-01, 2.70230e-01
26, 97, 3.07523e+00, 9.72351e+00, 5.02227e+00, 5.02227e+00, 7.20000e+01, 2.98969e-01, 2.56719e-01
27, 101, 3.20204e+00, 9.65855e+00, 5.51358e+00, 5.51358e+00, 7.20000e+01, 3.16832e-01, 2.74292e-01
28, 105, 3.32885e+00, 9.63227e+00, 6.38702e+00, 6.38702e+00, 7.20000e+01, 3.42857e-01, 2.92983e-01
29, 109, 3.45567e+00, 9.60051e+00, 7.20587e+00, 7.20587e+00, 7.20000e+01, 3.66972e-01, 3.20197e-01
30, 111, 3.51907e+00, 9.58527e+00, 7.42423e+00, 7.42423e+00, 7.20000e+01, 3.78378e-01, 3.29089e-01
31, 115, 3.64589e+00, 9.56965e+00, 7.80636e+00, 7.80636e+00, 7.20000e+01, 4.00000e-01, 3.09696e-01
32, 118, 3.74100e+00, 9.55240e+00, 7.97013e+00, 7.97013e+00, 7.20000e+01, 3.81356e-01, 3.59461e-01
