controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, -7.00000e+01, 1.00000e+00, 2.62472e-03, 4.17233e-05, 4.17233e-05
1, 4, 1.26813e-01, 1.01785e+01, 2.18360e-01, 2.18360e-01, -7.00000e+01, 7.50000e-01, 1.13891e-02, 4.17233e-05, 4.17233e-05
2, 8, 2.53627e-01, 1.01372e+01, 2.84973e-01, 2.84973e-01, -7.00000e+01, 5.00000e-01, 2.68803e-02, 4.17233e-05, 4.17233e-05
3, 11, 3.48737e-01, 1.01139e+01, 4.48742e-01, 4.48742e-01, -7.00000e+01, 2.72727e-01, 4.09751e-02, 4.17233e-05, 4.17233e-05
4, 15, 4.75550e-01, 1.00933e+01, 5.57922e-01, 5.57922e-01, -7.00000e+01, 2.66667e-01, 6.08229e-02, 4.17233e-05, 4.17233e-05
5, 18, 5.70660e-01, 1.00793e+01, 7.21692e-01, 7.21692e-01, -7.00000e+01, 1.66667e-01, 7.99660e-02, 4.17233e-05, 4.17233e-05
6, 22, 6.97474e-01, 1.00599e+01, 1.10382e+00, 1.10382e+00, -7.00000e+01, 1.81818e-01, 1.06643e-01, 4.17233e-05, 4.17233e-05
7, 26, 8.24287e-01, 1.00450e+01, 1.21300e+00, 1.21300e+00, -7.00000e+01, 1.53846e-01, 1.34074e-01, 4.17233e-05, 4.17233e-05
8, 29, 9.19397e-01, 1.00445e+01, 1.37677e+00, 1.37677e+00, -7.00000e+01, 1.03448e-01, 1.39025e-01, 4.17233e-05, 4.17233e-05
9, 32, 1.01451e+00, 1.00551e+01, 1.64972e+00, 1.64972e+00, -7.00000e+01, 9.37500e-02, 1.65320e-01, 4.17233e-05, 4.17233e-05
10, 35, 1.10962e+00, 1.00588e+01, 1.54054e+00, 1.54054e+00, -7.00000e+01, 8.57143e-02, 1.72926e-01, 4.17233e-05, 4.17233e-05
11, 39, 1.23643e+00, 1.00408e+01, 1.75890e+00, 1.75890e+00, -7.00000e+01, 1.02564e-01, 1.75264e-01, 4.17233e-05, 4.17233e-05
12, 41, 1.29984e+00, 1.00410e+01, 2.19562e+00, 2.19562e+00, -7.00000e+01, 4.87805e-02, 1.54192e-01, 4.17233e-05, 4.17233e-05
13, 45, 1.42665e+00, 1.00157e+01, 2.41398e+00, 2.41398e+00, -7.00000e+01, 1.11111e-01, 1.74380e-01, 4.17233e-05, 4.17233e-05
14, 48, 1.52176e+00, 9.99765e+00, 2.68693e+00, 2.68693e+00, -7.00000e+01, 1.04167e-01, 1.79691e-01, 4.17233e-05, 4.17233e-05
15, 52, 1.64857e+00, 9.96476e+00, 3.28742e+00, 3.28742e+00, -7.00000e+01, 1.53846e-01, 1.61237e-01, 4.17233e-05, 4.17233e-05
16, 57, 1.80709e+00, 9.92472e+00, 3.94250e+00, 3.94250e+00, -7.00000e+01, 1.75439e-01, 1.95784e-01, 4.17233e-05, 4.17233e-05
17, 61, 1.93390e+00, 9.89810e+00, 4.21545e+00, 4.21545e+00, -7.00000e+01, 1.47541e-01, 1.79802e-01, 4.17233e-05, 4.17233e-05
