controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, -6.21000e+02, 1.00000e+00, 2.62472e-03, 2.38180e-04
1, 9, 3.08110e-02, 1.00944e+01, 4.91309e-01, 4.91309e-01, -6.21000e+02, 8.88889e-01, 2.40597e-02, 2.38180e-04
2, 17, 5.81986e-02, 1.00864e+01, 9.28029e-01, 9.28029e-01, -6.21000e+02, 4.70588e-01, 5.40246e-02, 2.38180e-04
3, 24, 8.21627e-02, 1.00808e+01, 1.31016e+00, 1.31016e+00, -6.21000e+02, 2.91667e-01, 8.57448e-02, 2.38180e-04
4, 32, 1.09550e-01, 1.00754e+01, 1.74688e+00, 1.74688e+00, -6.21000e+02, 2.50000e-01, 1.31168e-01, 2.38180e-04
5, 40, 1.36938e-01, 1.00715e+01, 2.18360e+00, 2.18360e+00, -6.21000e+02, 2.00000e-01, 1.84714e-01, 2.38180e-04
6, 49, 1.67749e-01, 1.00691e+01, 3.00245e+00, 3.00245e+00, -6.21000e+02, 1.83673e-01, 2.37128e-01, 2.38180e-04
7, 57, 1.95136e-01, 1.00674e+01, 3.43916e+00, 3.43916e+00, -6.21000e+02, 1.40351e-01, 3.04586e-01, 2.38180e-04
8, 65, 2.22524e-01, 1.00659e+01, 3.87588e+00, 3.87588e+00, -6.21000e+02, 1.23077e-01, 3.30894e-01, 2.38180e-04
9, 74, 2.53335e-01, 1.00635e+01, 4.47637e+00, 4.47637e+00, -6.21000e+02, 1.21622e-01, 3.39907e-01, 2.38180e-04
10, 82, 2.80723e-01, 1.00599e+01, 4.53096e+00, 4.53096e+00, -6.21000e+02, 9.75610e-02, 3.55113e-01, 2.38180e-04
11, 90, 3.08110e-01, 1.00557e+01, 4.96768e+00, 4.96768e+00, -6.21000e+02, 8.88889e-02, 3.84405e-01, 2.38180e-04
12, 98, 3.35498e-01, 1.00524e+01, 5.02227e+00, 5.02227e+00, -6.21000e+02, 9.18367e-02, 4.11736e-01, 2.38180e-04
13, 106, 3.62885e-01, 1.00487e+01, 5.18604e+00, 5.18604e+00, -6.21000e+02, 1.03774e-01, 3.94457e-01, 2.38180e-04
14, 114, 3.90273e-01, 1.00465e+01, 5.95030e+00, 5.95030e+00, -6.21000e+02, 1.31579e-01, 4.12068e-01, 2.38180e-04
15, 122, 4.17660e-01, 1.00425e+01, 6.33243e+00, 6.33243e+00, -6.21000e+02, 1.47541e-01, 4.13042e-01, 2.38180e-04
16, 131, 4.48472e-01, 1.00381e+01, 6.87833e+00, 6.87833e+00, -6.21000e+02, 1.60305e-01, 4.68996e-01, 2.38180e-04
17, 139, 4.75859e-01, 1.00357e+01, 7.53341e+00, 7.53341e+00, -6.21000e+02, 1.65468e-01, 4.73183e-01, 2.38180e-04
18, 147, 5.03247e-01, 1.00333e+01, 7.69718e+00, 7.69718e+00, -6.21000e+02, 1.76871e-01, 4.62154e-01, 2.38180e-04
19, 154, 5.27211e-01, 1.00309e+01, 7.75177e+00, 7.75177e+00, -6.21000e+02, 1.68831e-01, 5.15805e-01, 2.38180e-04
20, 161, 5.51175e-01, 1.00279e+01, 8.35226e+00, 8.35226e+00, -6.21000e+02, 1.80124e-01, 5.68151e-01, 2.38180e-04
21, 170, 5.81986e-01, 1.00217e+01, 8.57062e+00, 8.57062e+00, -6.21000e+02, 2.11765e-01, 5.49637e-01, 2.38180e-04
22, 178, 6.09374e-01, 1.00160e+01, 8.62521e+00, 8.62521e+00, -6.21000e+02, 2.19101e-01, 5.06064e-01, 2.38180e-04
23, 187, 6.40185e-01, 1.00063e+01, 9.44406e+00, 9.44406e+00, -6.21000e+02, 2.24599e-01, 5.23168e-01, 2.38180e-04
24, 193, 6.60725e-01, 1.00020e+01, 9.71701e+00, 9.71701e+00, -6.21000e+02, 2.07254e-01, 5.55652e-01, 2.38180e-04
25, 201, 6.88113e-01, 9.99945e+00, 1.08634e+01, 1.08634e+01, -6.21000e+02, 2.33831e-01, 5.58776e-01, 2.38180e-04
26, 211, 7.22347e-01, 9.99418e+00, 1.14639e+01, 1.14639e+01, -6.21000e+02, 2.65403e-01, 6.46965e-01, 2.38180e-04
27, 219, 7.49735e-01, 9.98897e+00, 1.14639e+01, 1.14639e+01, -6.21000e+02, 2.69406e-01, 5.91008e-01, 2.38180e-04
28, 227, 7.77122e-01, 9.98325e+00, 1.17914e+01, 1.17914e+01, -6.21000e+02, 2.86344e-01, 5.98267e-01, 2.38180e-04
29, 235, 8.04510e-01, 9.97668e+00, 1.24465e+01, 1.24465e+01, -6.21000e+02, 2.89362e-01, 6.73287e-01, 2.38180e-04
30, 241, 8.25051e-01, 9.97562e+00, 1.27740e+01, 1.27740e+01, -6.21000e+02, 2.86307e-01, 6.54406e-01, 2.38180e-04
31, 251, 8.59285e-01, 9.96380e+00, 1.34837e+01, 1.34837e+01, -6.21000e+02, 3.18725e-01, 6.47290e-01, 2.38180e-04
32, 259, 8.86673e-01, 9.95738e+00, 1.40842e+01, 1.40842e+01, -6.21000e+02, 3.24324e-01, 6.87066e-01, 2.38180e-04
33, 267, 9.14060e-01, 9.95454e+00, 1.53944e+01, 1.53944e+01, -6.21000e+02, 3.25843e-01, 7.35059e-01, 2.38180e-04
34, 275, 9.41448e-01, 9.94656e+00, 1.52306e+01, 1.52306e+01, -6.21000e+02, 3.38182e-01, 7.76534e-01, 2.38180e-04
35, 281, 9.61989e-01, 9.94394e+00, 1.63770e+01, 1.63770e+01, -6.21000e+02, 3.48754e-01, 7.48414e-01, 2.38180e-04
36, 289, 9.89376e-01, 9.93992e+00, 1.74142e+01, 1.74142e+01, -6.21000e+02, 3.49481e-01, 7.90767e-01, 2.38180e-04
37, 296, 1.01334e+00, 9.93876e+00, 1.71958e+01, 1.71958e+01, -6.21000e+02, 3.61486e-01, 8.42037e-01, 2.38180e-04
38, 303, 1.03730e+00, 9.93527e+00, 1.79601e+01, 1.79601e+01, -6.21000e+02, 3.69637e-01, 8.02689e-01, 2.38180e-04
39, 314, 1.07496e+00, 9.92676e+00, 1.86152e+01, 1.86152e+01, -6.21000e+02, 3.82166e-01, 8.34489e-01, 2.38180e-04
40, 320, 1.09550e+00, 9.92240e+00, 1.87789e+01, 1.87789e+01, -6.21000e+02, 3.71875e-01, 8.50103e-01, 2.38180e-04
41, 329, 1.12631e+00, 9.91062e+00, 1.89973e+01, 1.89973e+01, -6.21000e+02, 3.89058e-01, 8.20481e-01, 2.38180e-04
42, 338, 1.15712e+00, 9.90106e+00, 1.86152e+01, 1.86152e+01, -6.21000e+02, 3.99408e-01, 8.20807e-01, 2.38180e-04
43, 346, 1.18451e+00, 9.89419e+00, 1.87243e+01, 1.87243e+01, -6.21000e+02, 4.07514e-01, 9.37179e-01, 2.38180e-04
44, 355, 1.21532e+00, 9.88719e+00, 1.93248e+01, 1.93248e+01, -6.21000e+02, 4.30986e-01, 9.06020e-01, 2.38180e-04
45, 362, 1.23929e+00, 9.88520e+00, 2.15630e+01, 2.15630e+01, -6.21000e+02, 4.28177e-01, 9.40549e-01, 2.38180e-04
46, 372, 1.27352e+00, 9.88101e+00, 2.29278e+01, 2.29278e+01, -6.21000e+02, 4.46237e-01, 9.81922e-01, 2.38180e-04
47, 380, 1.30091e+00, 9.87671e+00, 2.41287e+01, 2.41287e+01, -6.21000e+02, 4.42105e-01, 9.97314e-01, 2.38180e-04
48, 387, 1.32487e+00, 9.87649e+00, 2.40196e+01, 2.40196e+01, -6.21000e+02, 4.52196e-01, 1.04313e+00, 2.38180e-04
49, 395, 1.35226e+00, 9.87212e+00, 2.46746e+01, 2.46746e+01, -6.21000e+02, 4.53165e-01, 1.05230e+00, 2.38180e-04
50, 402, 1.37623e+00, 9.86588e+00, 2.50022e+01, 2.50022e+01, -6.21000e+02, 4.50249e-01, 1.09909e+00, 2.38180e-04
51, 411, 1.40704e+00, 9.85818e+00, 2.48930e+01, 2.48930e+01, -6.21000e+02, 4.47689e-01, 1.07397e+00, 2.38180e-04
52, 418, 1.43100e+00, 9.85783e+00, 2.52751e+01, 2.52751e+01, -6.21000e+02, 4.47368e-01, 1.10637e+00, 2.38180e-04
53, 425, 1.45496e+00, 9.85579e+00, 2.58756e+01, 2.58756e+01, -6.21000e+02, 4.58824e-01, 1.14900e+00, 2.38180e-04
54, 435, 1.48920e+00, 9.85052e+00, 2.70220e+01, 2.70220e+01, -6.21000e+02, 4.71264e-01, 1.13226e+00, 2.38180e-04
55, 442, 1.51316e+00, 9.84603e+00, 2.64215e+01, 2.64215e+01, -6.21000e+02, 4.63801e-01, 1.10035e+00, 2.38180e-04
56, 451, 1.54397e+00, 9.84292e+00, 2.76225e+01, 2.76225e+01, -6.21000e+02, 4.67849e-01, 1.19831e+00, 2.38180e-04
57, 459, 1.57136e+00, 9.83536e+00, 2.80592e+01, 2.80592e+01, -6.21000e+02, 4.64052e-01, 1.17981e+00, 2.38180e-04
58, 467, 1.59875e+00, 9.83051e+00, 2.80046e+01, 2.80046e+01, -6.21000e+02, 4.64668e-01, 1.17795e+00, 2.38180e-04
59, 473, 1.61929e+00, 9.82585e+00, 2.82776e+01, 2.82776e+01, -6.21000e+02, 4.71459e-01, 1.19320e+00, 2.38180e-04
60, 480, 1.64325e+00, 9.81943e+00, 0.00000e+00, 0.00000e+00, -2.71000e+02, 4.79167e-01, 1.24651e+00, 2.88725e-04
