controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 1.26626e-02, 1.01671e+01, 0.00000e+00, 0.00000e+00, 1.00000e+01, 1.00000e+00, 2.62472e-03, 3.03822e-02, 3.03822e-02
1, 5, 6.33132e-02, 1.01332e+01, 8.12834e-02, 8.12834e-02, 1.00000e+01, 8.00000e-01, 1.34483e-02, 3.03822e-02, 3.03822e-02
2, 9, 1.13964e-01, 1.01048e+01, 1.18855e-01, 1.18855e-01, 1.00000e+01, 4.44444e-01, 2.85075e-02, 3.03822e-02, 3.03822e-02
3, 14, 1.77277e-01, 1.00719e+01, 1.88526e-01, 1.88526e-01, 1.00000e+01, 3.57143e-01, 4.72104e-02, 3.03822e-02, 3.03822e-02
4, 18, 2.27928e-01, 1.00553e+01, 2.34974e-01, 2.34974e-01, 1.00000e+01, 2.22222e-01, 7.40860e-02, 3.03822e-02, 3.03822e-02
5, 22, 2.78578e-01, 1.00420e+01, 2.58198e-01, 2.58198e-01, 1.00000e+01, 1.81818e-01, 9.64995e-02, 3.03822e-02, 3.03822e-02
6, 27, 3.41891e-01, 1.00275e+01, 3.42127e-01, 3.42127e-01, 1.00000e+01, 1.85185e-01, 1.38360e-01, 3.03822e-02, 3.03822e-02
7, 31, 3.92542e-01, 1.00266e+01, 3.88575e-01, 3.88575e-01, 1.00000e+01, 1.29032e-01, 1.69602e-01, 3.03822e-02, 3.03822e-02
8, 34, 4.30530e-01, 1.00383e+01, 4.23411e-01, 4.23411e-01, 1.00000e+01, 8.82353e-02, 2.03647e-01, 3.03822e-02, 3.03822e-02
9, 39, 4.93843e-01, 1.00351e+01, 5.04694e-01, 5.04694e-01, 1.00000e+01, 1.28205e-01, 1.93393e-01, 3.03822e-02, 3.03822e-02
10, 43, 5.44493e-01, 1.00307e+01, 4.81470e-01, 4.81470e-01, 1.00000e+01, 9.30233e-02, 1.90320e-01, 3.03822e-02, 3.03822e-02
11, 47, 5.95144e-01, 1.00283e+01, 5.27918e-01, 5.27918e-01, 1.00000e+01, 8.51064e-02, 2.09282e-01, 3.03822e-02, 3.03822e-02
12, 52, 6.58457e-01, 1.00195e+01, 6.32425e-01, 6.32425e-01, 1.00000e+01, 9.61538e-02, 1.92307e-01, 3.03822e-02, 3.03822e-02
13, 57, 7.21770e-01, 1.00145e+01, 7.36933e-01, 7.36933e-01, 1.00000e+01, 8.77193e-02, 2.18274e-01, 3.03822e-02, 3.03822e-02
14, 61, 7.72421e-01, 1.00179e+01, 7.60156e-01, 7.60156e-01, 1.00000e+01, 6.55738e-02, 2.29061e-01, 3.03822e-02, 3.03822e-02
15, 65, 8.23072e-01, 1.00120e+01, 7.13709e-01, 7.13709e-01, 1.00000e+01, 6.15385e-02, 2.26952e-01, 3.03822e-02, 3.03822e-02
16, 70, 8.86385e-01, 1.00129e+01, 7.71768e-01, 7.71768e-01, 1.00000e+01, 7.14286e-02, 2.94570e-01, 3.03822e-02, 3.03822e-02
17, 74, 9.37035e-01, 1.00068e+01, 7.83380e-01, 7.83380e-01, 1.00000e+01, 5.40541e-02, 2.71806e-01, 3.03822e-02, 3.03822e-02
18, 79, 1.00035e+00, 9.97887e+00, 8.87887e-01, 8.87887e-01, 1.00000e+01, 6.32911e-02, 2.57618e-01, 3.03822e-02, 3.03822e-02
19, 83, 1.05100e+00, 9.95397e+00, 8.99499e-01, 8.99499e-01, 1.00000e+01, 4.81928e-02, 2.80777e-01, 3.03822e-02, 3.03822e-02
20, 87, 1.10165e+00, 9.95179e+00, 9.69171e-01, 9.69171e-01, 1.00000e+01, 4.59770e-02, 2.86018e-01, 3.03822e-02, 3.03822e-02
21, 91, 1.15230e+00, 9.93425e+00, 1.07368e+00, 1.07368e+00, 1.00000e+01, 7.69231e-02, 3.01762e-01, 3.03822e-02, 3.03822e-02
22, 95, 1.20295e+00, 9.91795e+00, 1.17819e+00, 1.17819e+00, 1.00000e+01, 1.26316e-01, 2.84355e-01, 3.03822e-02, 3.03822e-02
23, 100, 1.26626e+00, 9.89086e+00, 1.19253e+00, 1.19253e+00, 1.00000e+01, 1.20000e-01, 2.78294e-01, 3.03822e-02, 3.03822e-02
24, 104, 1.31691e+00, 9.87530e+00, 1.27382e+00, 1.27382e+00, 1.00000e+01, 1.15385e-01, 2.87062e-01, 3.03822e-02, 3.03822e-02
25, 108, 1.36757e+00, 9.85461e+00, 1.26220e+00, 1.26220e+00, 1.00000e+01, 1.38889e-01, 3.04255e-01, 3.03822e-02, 3.03822e-02
26, 110, 1.39289e+00, 9.85889e+00, 1.30865e+00, 1.30865e+00, 1.00000e+01, 1.45455e-01, 2.93777e-01, 3.03822e-02, 3.03822e-02
27, 116, 1.46887e+00, 9.83513e+00, 1.45961e+00, 1.45961e+00, 1.00000e+01, 1.89655e-01, 3.00065e-01, 3.03822e-02, 3.03822e-02
28, 120, 1.51952e+00, 9.83466e+00, 1.48283e+00, 1.48283e+00, 1.00000e+01, 1.75000e-01, 3.51864e-01, 3.03822e-02, 3.03822e-02
29, 125, 1.58283e+00, 9.82049e+00, 1.68023e+00, 1.68023e+00, 1.00000e+01, 2.00000e-01, 3.51693e-01, 3.03822e-02, 3.03822e-02
30, 128, 1.62082e+00, 9.82953e+00, 1.78474e+00, 1.78474e+00, 1.00000e+01, 1.87500e-01, 3.45754e-01, 3.03822e-02, 3.03822e-02
31, 132, 1.67147e+00, 9.82461e+00, 1.88925e+00, 1.88925e+00, 1.00000e+01, 1.96970e-01, 3.68274e-01, 3.03822e-02, 3.03822e-02
32, 137, 1.73478e+00, 9.82847e+00, 2.17955e+00, 2.17955e+00, 1.00000e+01, 2.18978e-01, 3.95093e-01, 3.03822e-02, 3.03822e-02
33, 141, 1.78543e+00, 9.80183e+00, 2.20277e+00, 2.20277e+00, 1.00000e+01, 2.12766e-01, 3.62497e-01, 3.03822e-02, 3.03822e-02
34, 147, 1.86141e+00, 9.79018e+00, 2.48146e+00, 2.48146e+00, 1.00000e+01, 2.38095e-01, 4.08577e-01, 3.03822e-02, 3.03822e-02
35, 151, 1.91206e+00, 9.75280e+00, 2.45550e+00, 2.45550e+00, 1.00000e+01, 2.31788e-01, 3.77391e-01, 3.03822e-02, 3.03822e-02
36, 155, 1.96271e+00, 9.74027e+00, 2.67886e+00, 2.67886e+00, 1.00000e+01, 2.32258e-01, 3.95089e-01, 3.03822e-02, 3.03822e-02
37, 160, 2.02602e+00, 9.70752e+00, 2.72266e+00, 2.72266e+00, 1.00000e+01, 2.56250e-01, 4.19267e-01, 3.03822e-02, 3.03822e-02
38, 165, 2.08934e+00, 9.66113e+00, 2.96651e+00, 2.96651e+00, 1.00000e+01, 2.66667e-01, 3.88601e-01, 3.03822e-02, 3.03822e-02
39, 168, 2.12732e+00, 9.64935e+00, 3.01296e+00, 3.01296e+00, 1.00000e+01, 2.50000e-01, 4.40651e-01, 3.03822e-02, 3.03822e-02
40, 172, 2.17797e+00, 9.63046e+00, 3.04779e+00, 3.04779e+00, 1.00000e+01, 2.67442e-01, 4.25802e-01, 3.03822e-02, 3.03822e-02
41, 177, 2.24129e+00, 9.62507e+00, 3.17553e+00, 3.17553e+00, 1.00000e+01, 3.05085e-01, 4.60501e-01, 3.03822e-02, 3.03822e-02
42, 180, 2.27928e+00, 9.59650e+00, 3.22197e+00, 3.22197e+00, 1.00000e+01, 3.33333e-01, 3.88156e-01, 3.03822e-02, 3.03822e-02
43, 185, 2.34259e+00, 9.56221e+00, 3.25681e+00, 3.25681e+00, 1.00000e+01, 3.40541e-01, 4.63347e-01, 3.03822e-02, 3.03822e-02
44, 189, 2.39324e+00, 9.54341e+00, 3.26842e+00, 3.26842e+00, 1.00000e+01, 3.43915e-01, 4.47485e-01, 3.03822e-02, 3.03822e-02
45, 193, 2.44389e+00, 9.53973e+00, 3.43099e+00, 3.43099e+00, 1.00000e+01, 3.52332e-01, 5.24850e-01, 3.03822e-02, 3.03822e-02
46, 197, 2.49454e+00, 9.53695e+00, 3.61678e+00, 3.61678e+00, 1.00000e+01, 3.65482e-01, 4.84777e-01, 3.03822e-02, 3.03822e-02
47, 201, 2.54519e+00, 9.52817e+00, 3.86883e+00, 3.86883e+00, 1.00000e+01, 3.83085e-01, 4.80274e-01, 3.03822e-02, 3.03822e-02
48, 204, 2.58318e+00, 9.51930e+00, 4.04301e+00, 4.04301e+00, 1.00000e+01, 3.82353e-01, 5.41023e-01, 3.03822e-02, 3.03822e-02
49, 208, 2.63383e+00, 9.50510e+00, 4.15913e+00, 4.15913e+00, 1.00000e+01, 3.75000e-01, 5.08773e-01, 3.03822e-02, 3.03822e-02
