controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 1.26626e-02, 1.01671e+01, 0.00000e+00, 0.00000e+00, 8.00000e+00, 1.00000e+00, 2.62472e-03, 2.94285e-02, 2.94285e-02
1, 5, 6.33132e-02, 1.01332e+01, 8.12834e-02, 8.12834e-02, 8.00000e+00, 8.00000e-01, 1.34483e-02, 2.94285e-02, 2.94285e-02
2, 9, 1.13964e-01, 1.01048e+01, 1.18855e-01, 1.18855e-01, 8.00000e+00, 4.44444e-01, 2.85075e-02, 2.94285e-02, 2.94285e-02
3, 14, 1.77277e-01, 1.00713e+01, 1.76914e-01, 1.76914e-01, 8.00000e+00, 3.57143e-01, 4.61628e-02, 2.94285e-02, 2.94285e-02
4, 18, 2.27928e-01, 1.00556e+01, 2.23362e-01, 2.23362e-01, 8.00000e+00, 2.22222e-01, 7.58535e-02, 2.94285e-02, 2.94285e-02
5, 21, 2.65915e-01, 1.00504e+01, 2.34974e-01, 2.34974e-01, 8.00000e+00, 1.42857e-01, 9.09532e-02, 2.94285e-02, 2.94285e-02
6, 26, 3.29229e-01, 1.00341e+01, 2.69810e-01, 2.69810e-01, 8.00000e+00, 1.92308e-01, 1.31895e-01, 2.94285e-02, 2.94285e-02
7, 31, 3.92542e-01, 1.00299e+01, 3.27869e-01, 3.27869e-01, 8.00000e+00, 1.61290e-01, 1.69542e-01, 2.94285e-02, 2.94285e-02
8, 34, 4.30530e-01, 1.00363e+01, 3.39481e-01, 3.39481e-01, 8.00000e+00, 8.82353e-02, 1.82083e-01, 2.94285e-02, 2.94285e-02
9, 38, 4.81180e-01, 1.00411e+01, 3.85929e-01, 3.85929e-01, 8.00000e+00, 1.05263e-01, 1.96572e-01, 2.94285e-02, 2.94285e-02
10, 41, 5.19168e-01, 1.00447e+01, 3.74317e-01, 3.74317e-01, 8.00000e+00, 7.31707e-02, 1.85152e-01, 2.94285e-02, 2.94285e-02
11, 46, 5.82481e-01, 1.00383e+01, 4.09153e-01, 4.09153e-01, 8.00000e+00, 1.08696e-01, 2.05825e-01, 2.94285e-02, 2.94285e-02
