controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.65302e+02
1, 10, 3.42345e-02, 1.00932e+01, 5.45899e-01, 5.45899e-01, 7.00000e+00, 9.00000e-01, 2.69544e-02, 3.65302e+02
2, 18, 6.16220e-02, 1.00851e+01, 8.73439e-01, 8.73439e-01, 7.00000e+00, 4.44444e-01, 5.41661e-02, 3.65302e+02
3, 28, 9.58565e-02, 1.00762e+01, 1.41934e+00, 1.41934e+00, 7.00000e+00, 3.57143e-01, 9.79432e-02, 3.65302e+02
4, 37, 1.26668e-01, 1.00701e+01, 1.91065e+00, 1.91065e+00, 7.00000e+00, 2.43243e-01, 1.45023e-01, 3.65302e+02
5, 47, 1.60902e-01, 1.00660e+01, 2.67491e+00, 2.67491e+00, 7.00000e+00, 2.12766e-01, 2.02550e-01, 3.65302e+02
6, 57, 1.95136e-01, 1.00617e+01, 3.22081e+00, 3.22081e+00, 7.00000e+00, 1.75439e-01, 2.77459e-01, 3.65302e+02
7, 66, 2.25947e-01, 1.00603e+01, 3.71211e+00, 3.71211e+00, 7.00000e+00, 1.36364e-01, 3.51629e-01, 3.65302e+02
8, 76, 2.60182e-01, 1.00602e+01, 4.25801e+00, 4.25801e+00, 7.00000e+00, 1.31579e-01, 4.10349e-01, 3.65302e+02
9, 84, 2.87570e-01, 1.00599e+01, 4.69473e+00, 4.69473e+00, 7.00000e+00, 9.52381e-02, 4.02532e-01, 3.65302e+02
10, 93, 3.18381e-01, 1.00566e+01, 4.96768e+00, 4.96768e+00, 7.00000e+00, 9.67742e-02, 4.26460e-01, 3.65302e+02
11, 104, 3.56038e-01, 1.00513e+01, 5.45899e+00, 5.45899e+00, 7.00000e+00, 1.05769e-01, 4.56192e-01, 3.65302e+02
12, 113, 3.86849e-01, 1.00463e+01, 6.00489e+00, 6.00489e+00, 7.00000e+00, 7.96460e-02, 4.39964e-01, 3.65302e+02
13, 121, 4.14237e-01, 1.00424e+01, 6.00489e+00, 6.00489e+00, 7.00000e+00, 8.26446e-02, 4.67848e-01, 3.65302e+02
