controller=random horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, -3.60000e+01, 1.00000e+00, 2.62472e-03, 4.12703e-04, 4.12703e-04
1, 5, 1.58517e-01, 1.01660e+01, 2.72950e-01, 2.72950e-01, -3.60000e+01, 8.00000e-01, 1.38322e-02, 4.12703e-04, 4.12703e-04
2, 9, 2.85330e-01, 1.01244e+01, 3.39562e-01, 3.39562e-01, -3.60000e+01, 4.44444e-01, 2.80955e-02, 4.12703e-04, 4.12703e-04
3, 13, 4.12144e-01, 1.00894e+01, 5.57922e-01, 5.57922e-01, -3.60000e+01, 3.07692e-01, 4.45540e-02, 4.12703e-04, 4.12703e-04
4, 18, 5.70660e-01, 1.00611e+01, 8.30872e-01, 8.30872e-01, -3.60000e+01, 2.77778e-01, 7.04568e-02, 4.12703e-04, 4.12703e-04
5, 22, 6.97474e-01, 1.00423e+01, 1.21300e+00, 1.21300e+00, -3.60000e+01, 1.81818e-01, 9.81745e-02, 4.12703e-04, 4.12703e-04
6, 26, 8.24287e-01, 1.00283e+01, 1.16963e+00, 1.16963e+00, -3.60000e+01, 1.53846e-01, 1.24043e-01, 4.12703e-04, 4.12703e-04
7, 29, 9.19397e-01, 1.00326e+01, 1.33340e+00, 1.33340e+00, -3.60000e+01, 1.03448e-01, 1.44175e-01, 4.12703e-04, 4.12703e-04
8, 35, 1.10962e+00, 1.00187e+01, 2.37061e+00, 2.37061e+00, -3.60000e+01, 1.71429e-01, 1.66502e-01, 4.12703e-04, 4.12703e-04
9, 39, 1.23643e+00, 1.00183e+01, 2.47979e+00, 2.47979e+00, -3.60000e+01, 1.02564e-01, 1.88837e-01, 4.12703e-04, 4.12703e-04
10, 42, 1.33154e+00, 1.00226e+01, 2.80733e+00, 2.80733e+00, -3.60000e+01, 7.14286e-02, 1.82379e-01, 4.12703e-04, 4.12703e-04
11, 47, 1.49006e+00, 9.99671e+00, 2.97110e+00, 2.97110e+00, -3.60000e+01, 1.06383e-01, 1.94378e-01, 4.12703e-04, 4.12703e-04
12, 52, 1.64857e+00, 9.95928e+00, 3.62618e+00, 3.62618e+00, -3.60000e+01, 9.61538e-02, 1.97033e-01, 4.12703e-04, 4.12703e-04
13, 56, 1.77539e+00, 9.92550e+00, 3.95372e+00, 3.95372e+00, -3.60000e+01, 8.92857e-02, 1.92865e-01, 4.12703e-04, 4.12703e-04
14, 60, 1.90220e+00, 9.91207e+00, 4.06290e+00, 4.06290e+00, -3.60000e+01, 1.16667e-01, 2.32868e-01, 4.12703e-04, 4.12703e-04
15, 64, 2.02901e+00, 9.91715e+00, 3.89913e+00, 3.89913e+00, -3.60000e+01, 1.40625e-01, 2.54483e-01, 4.12703e-04, 4.12703e-04
16, 69, 2.18753e+00, 9.91770e+00, 4.17208e+00, 4.17208e+00, -3.60000e+01, 1.59420e-01, 2.38821e-01, 4.12703e-04, 4.12703e-04
17, 73, 2.31435e+00, 9.90518e+00, 4.71798e+00, 4.71798e+00, -3.60000e+01, 1.78082e-01, 2.45465e-01, 4.12703e-04, 4.12703e-04
18, 78, 2.47286e+00, 9.85916e+00, 5.42765e+00, 5.42765e+00, -3.60000e+01, 2.05128e-01, 2.28236e-01, 4.12703e-04, 4.12703e-04
19, 83, 2.63138e+00, 9.82040e+00, 5.91896e+00, 5.91896e+00, -3.60000e+01, 1.92771e-01, 2.41820e-01, 4.12703e-04, 4.12703e-04
20, 86, 2.72649e+00, 9.78911e+00, 6.51945e+00, 6.51945e+00, -3.60000e+01, 1.97674e-01, 2.49660e-01, 4.12703e-04, 4.12703e-04
21, 89, 2.82160e+00, 9.77324e+00, 8.09053e+00, 8.09053e+00, -3.60000e+01, 2.35955e-01, 2.30901e-01, 4.12703e-04, 4.12703e-04
22, 91, 2.88501e+00, 9.74524e+00, 7.76299e+00, 7.76299e+00, -3.60000e+01, 2.74725e-01, 2.75069e-01, 4.12703e-04, 4.12703e-04
23, 94, 2.98012e+00, 9.72259e+00, 8.52725e+00, 8.52725e+00, -3.60000e+01, 2.87234e-01, 2.49090e-01, 4.12703e-04, 4.12703e-04
24, 97, 3.07523e+00, 9.72792e+00, 8.69102e+00, 8.69102e+00, -3.60000e+01, 3.09278e-01, 2.64024e-01, 4.12703e-04, 4.12703e-04
25, 102, 3.23374e+00, 9.68640e+00, 9.12774e+00, 9.12774e+00, -3.60000e+01, 3.52941e-01, 2.57716e-01, 4.12703e-04, 4.12703e-04
26, 108, 3.42396e+00, 9.63915e+00, 9.78282e+00, 9.78282e+00, -3.60000e+01, 3.88889e-01, 2.93506e-01, 4.12703e-04, 4.12703e-04
27, 112, 3.55078e+00, 9.62184e+00, 9.94659e+00, 9.94659e+00, -3.60000e+01, 3.75000e-01, 2.92458e-01, 4.12703e-04, 4.12703e-04
28, 114, 3.61418e+00, 9.62376e+00, 1.06017e+01, 1.06017e+01, -3.60000e+01, 3.94737e-01, 2.84177e-01, 4.12703e-04, 4.12703e-04
29, 117, 3.70929e+00, 9.62873e+00, 1.14205e+01, 1.14205e+01, -3.60000e+01, 4.27350e-01, 3.19359e-01, 4.12703e-04, 4.12703e-04
