controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, 8.00000e+00, 1.00000e+00, 2.62472e-03, 1.58012e+02
1, 9, 4.88033e-02, 1.00998e+01, 4.91309e-01, 4.91309e-01, 8.00000e+00, 8.88889e-01, 2.44305e-02, 1.58012e+02
2, 18, 9.76066e-02, 1.00848e+01, 9.82619e-01, 9.82619e-01, 8.00000e+00, 5.00000e-01, 5.51698e-02, 1.58012e+02
3, 26, 1.40987e-01, 1.00745e+01, 1.41934e+00, 1.41934e+00, 8.00000e+00, 3.07692e-01, 9.16188e-02, 1.58012e+02
4, 34, 1.84368e-01, 1.00664e+01, 1.85606e+00, 1.85606e+00, 8.00000e+00, 2.35294e-01, 1.36968e-01, 1.58012e+02
5, 41, 2.22326e-01, 1.00624e+01, 2.23819e+00, 2.23819e+00, 8.00000e+00, 1.70732e-01, 1.86747e-01, 1.58012e+02
6, 50, 2.71130e-01, 1.00563e+01, 2.72950e+00, 2.72950e+00, 8.00000e+00, 1.80000e-01, 2.46324e-01, 1.58012e+02
7, 58, 3.14510e-01, 1.00558e+01, 2.94786e+00, 2.94786e+00, 8.00000e+00, 1.37931e-01, 3.09327e-01, 1.58012e+02
8, 69, 3.74159e-01, 1.00520e+01, 3.65752e+00, 3.65752e+00, 8.00000e+00, 1.59420e-01, 3.66029e-01, 1.58012e+02
9, 77, 4.17540e-01, 1.00503e+01, 3.98506e+00, 3.98506e+00, 8.00000e+00, 1.03896e-01, 3.76445e-01, 1.58012e+02
10, 86, 4.66343e-01, 1.00451e+01, 4.25801e+00, 4.25801e+00, 8.00000e+00, 1.04651e-01, 3.71288e-01, 1.58012e+02
11, 94, 5.09724e-01, 1.00411e+01, 4.74932e+00, 4.74932e+00, 8.00000e+00, 8.51064e-02, 3.96431e-01, 1.58012e+02
12, 103, 5.58527e-01, 1.00310e+01, 5.34981e+00, 5.34981e+00, 8.00000e+00, 9.70874e-02, 3.90809e-01, 1.58012e+02
13, 110, 5.96485e-01, 1.00244e+01, 5.29522e+00, 5.29522e+00, 8.00000e+00, 1.00000e-01, 4.20475e-01, 1.58012e+02
14, 118, 6.39866e-01, 1.00176e+01, 5.51358e+00, 5.51358e+00, 8.00000e+00, 1.18644e-01, 4.12051e-01, 1.58012e+02
15, 126, 6.83246e-01, 1.00106e+01, 6.27784e+00, 6.27784e+00, 8.00000e+00, 1.50794e-01, 4.47373e-01, 1.58012e+02
16, 133, 7.21205e-01, 1.00052e+01, 6.87833e+00, 6.87833e+00, 8.00000e+00, 1.57895e-01, 4.34962e-01, 1.58012e+02
17, 143, 7.75431e-01, 9.99425e+00, 7.26046e+00, 7.26046e+00, 8.00000e+00, 2.02797e-01, 4.63453e-01, 1.58012e+02
18, 152, 8.24234e-01, 9.98488e+00, 8.51603e+00, 8.51603e+00, 8.00000e+00, 1.97368e-01, 4.36357e-01, 1.58012e+02
19, 160, 8.67615e-01, 9.97375e+00, 9.22570e+00, 9.22570e+00, 8.00000e+00, 2.12500e-01, 4.72558e-01, 1.58012e+02
20, 168, 9.10995e-01, 9.95993e+00, 9.06193e+00, 9.06193e+00, 8.00000e+00, 2.44048e-01, 4.70527e-01, 1.58012e+02
21, 176, 9.54376e-01, 9.94391e+00, 9.33488e+00, 9.33488e+00, 8.00000e+00, 2.72727e-01, 4.48038e-01, 1.58012e+02
22, 185, 1.00318e+00, 9.93576e+00, 9.71701e+00, 9.71701e+00, 8.00000e+00, 2.97297e-01, 5.62073e-01, 1.58012e+02
23, 191, 1.03571e+00, 9.93232e+00, 1.02629e+01, 1.02629e+01, 8.00000e+00, 2.98429e-01, 5.45604e-01, 1.58012e+02
24, 199, 1.07910e+00, 9.92820e+00, 1.11909e+01, 1.11909e+01, 8.00000e+00, 3.31658e-01, 5.84297e-01, 1.58012e+02
25, 209, 1.13332e+00, 9.91769e+00, 1.24465e+01, 1.24465e+01, 8.00000e+00, 3.58852e-01, 5.10218e-01, 1.58012e+02
26, 219, 1.18755e+00, 9.90339e+00, 1.33745e+01, 1.33745e+01, 8.00000e+00, 3.65297e-01, 5.48843e-01, 1.58012e+02
27, 226, 1.22551e+00, 9.89608e+00, 1.34291e+01, 1.34291e+01, 8.00000e+00, 3.62832e-01, 6.14494e-01, 1.58012e+02
28, 235, 1.27431e+00, 9.88414e+00, 1.46301e+01, 1.46301e+01, 8.00000e+00, 3.95745e-01, 6.53645e-01, 1.58012e+02
29, 243, 1.31769e+00, 9.87612e+00, 1.55581e+01, 1.55581e+01, 8.00000e+00, 4.11523e-01, 6.00686e-01, 1.58012e+02
30, 250, 1.35565e+00, 9.86211e+00, 1.52306e+01, 1.52306e+01, 8.00000e+00, 4.00000e-01, 6.62872e-01, 1.58012e+02
31, 257, 1.39361e+00, 9.84953e+00, 1.51760e+01, 1.51760e+01, 8.00000e+00, 4.24125e-01, 6.56891e-01, 1.58012e+02
32, 266, 1.44241e+00, 9.84019e+00, 1.61040e+01, 1.61040e+01, 8.00000e+00, 4.51128e-01, 6.77972e-01, 1.58012e+02
33, 275, 1.49121e+00, 9.83204e+00, 1.64316e+01, 1.64316e+01, 8.00000e+00, 4.58182e-01, 7.43626e-01, 1.58012e+02
34, 281, 1.52375e+00, 9.82741e+00, 1.69775e+01, 1.69775e+01, 8.00000e+00, 4.73310e-01, 7.19577e-01, 1.58012e+02
35, 290, 1.57255e+00, 9.82190e+00, 1.79055e+01, 1.79055e+01, 8.00000e+00, 4.93103e-01, 7.56657e-01, 1.58012e+02
36, 300, 1.62678e+00, 9.81696e+00, 1.93794e+01, 1.93794e+01, 8.00000e+00, 5.03333e-01, 7.81090e-01, 1.58012e+02
37, 306, 1.65931e+00, 9.80973e+00, 2.05804e+01, 2.05804e+01, 8.00000e+00, 4.90196e-01, 7.44120e-01, 1.58012e+02
38, 316, 1.71354e+00, 9.79627e+00, 2.15084e+01, 2.15084e+01, 8.00000e+00, 5.18987e-01, 8.48857e-01, 1.58012e+02
39, 324, 1.75692e+00, 9.78765e+00, 2.24365e+01, 2.24365e+01, 8.00000e+00, 5.24691e-01, 8.12604e-01, 1.58012e+02
40, 333, 1.80572e+00, 9.78050e+00, 2.44563e+01, 2.44563e+01, 8.00000e+00, 5.16517e-01, 9.06545e-01, 1.58012e+02
41, 341, 1.84910e+00, 9.77153e+00, 2.60394e+01, 2.60394e+01, 8.00000e+00, 5.24927e-01, 8.64730e-01, 1.58012e+02
42, 349, 1.89248e+00, 9.75918e+00, 2.64761e+01, 2.64761e+01, 8.00000e+00, 5.27221e-01, 9.45781e-01, 1.58012e+02
43, 357, 1.93587e+00, 9.75244e+00, 2.72950e+01, 2.72950e+01, 8.00000e+00, 5.32213e-01, 9.16372e-01, 1.58012e+02
44, 366, 1.98467e+00, 9.74737e+00, 2.89327e+01, 2.89327e+01, 8.00000e+00, 5.40984e-01, 9.34715e-01, 1.58012e+02
45, 374, 2.02805e+00, 9.73596e+00, 3.03520e+01, 3.03520e+01, 8.00000e+00, 5.45455e-01, 9.77047e-01, 1.58012e+02
46, 383, 2.07685e+00, 9.72076e+00, 3.07341e+01, 3.07341e+01, 8.00000e+00, 5.58747e-01, 1.00348e+00, 1.58012e+02
47, 391, 2.12023e+00, 9.70860e+00, 3.16622e+01, 3.16622e+01, 8.00000e+00, 5.67775e-01, 1.00448e+00, 1.58012e+02
48, 399, 2.16361e+00, 9.69800e+00, 3.23718e+01, 3.23718e+01, 8.00000e+00, 5.93985e-01, 9.70109e-01, 1.58012e+02
49, 407, 2.20699e+00, 9.68630e+00, 3.36274e+01, 3.36274e+01, 8.00000e+00, 5.94595e-01, 1.02044e+00, 1.58012e+02
50, 415, 2.25038e+00, 9.68039e+00, 3.50467e+01, 3.50467e+01, 8.00000e+00, 6.16867e-01, 1.03076e+00, 1.58012e+02
51, 424, 2.29918e+00, 9.67329e+00, 3.72849e+01, 3.72849e+01, 8.00000e+00, 6.25000e-01, 1.04348e+00, 1.58012e+02
52, 432, 2.34256e+00, 9.66832e+00, 3.89226e+01, 3.89226e+01, 8.00000e+00, 6.22685e-01, 1.07247e+00, 1.58012e+02
53, 440, 2.38594e+00, 9.66086e+00, 4.03420e+01, 4.03420e+01, 8.00000e+00, 6.29545e-01, 1.09132e+00, 1.58012e+02
54, 449, 2.43474e+00, 9.64937e+00, 4.24164e+01, 4.24164e+01, 8.00000e+00, 6.36971e-01, 1.10887e+00, 1.58012e+02
55, 458, 2.48355e+00, 9.63742e+00, 4.33990e+01, 4.33990e+01, 8.00000e+00, 6.35371e-01, 1.12920e+00, 1.58012e+02
56, 465, 2.52150e+00, 9.62362e+00, 4.39449e+01, 4.39449e+01, 8.00000e+00, 6.51613e-01, 1.17278e+00, 1.58012e+02
57, 473, 2.56489e+00, 9.61564e+00, 4.53096e+01, 4.53096e+01, 8.00000e+00, 6.59619e-01, 1.23965e+00, 1.58012e+02
58, 482, 2.61369e+00, 9.60409e+00, 4.58555e+01, 4.58555e+01, 8.00000e+00, 6.68050e-01, 1.22929e+00, 1.58012e+02
59, 489, 2.65165e+00, 9.59674e+00, 4.56918e+01, 4.56918e+01, 8.00000e+00, 6.76892e-01, 1.20839e+00, 1.58012e+02
