controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, -6.21000e+02, 1.00000e+00, 2.62472e-03, 2.50816e-04
1, 18, 6.16220e-02, 1.00835e+01, 9.82619e-01, 9.82619e-01, -6.21000e+02, 9.44444e-01, 4.76822e-02, 2.50816e-04
2, 35, 1.19821e-01, 1.00662e+01, 1.91065e+00, 1.91065e+00, -6.21000e+02, 4.85714e-01, 1.08903e-01, 2.50816e-04
3, 52, 1.78019e-01, 1.00528e+01, 3.05704e+00, 3.05704e+00, -6.21000e+02, 3.26923e-01, 1.85039e-01, 2.50816e-04
4, 70, 2.39641e-01, 1.00408e+01, 4.14883e+00, 4.14883e+00, -6.21000e+02, 2.57143e-01, 2.77982e-01, 2.50816e-04
5, 87, 2.97840e-01, 1.00316e+01, 4.96768e+00, 4.96768e+00, -6.21000e+02, 1.95402e-01, 3.76989e-01, 2.50816e-04
6, 105, 3.59462e-01, 1.00252e+01, 5.95030e+00, 5.95030e+00, -6.21000e+02, 1.71429e-01, 5.02851e-01, 2.50816e-04
7, 122, 4.17660e-01, 1.00230e+01, 6.87833e+00, 6.87833e+00, -6.21000e+02, 1.39344e-01, 6.41444e-01, 2.50816e-04
8, 141, 4.82706e-01, 1.00208e+01, 8.35226e+00, 8.35226e+00, -6.21000e+02, 1.34752e-01, 7.16291e-01, 2.50816e-04
9, 157, 5.37481e-01, 1.00212e+01, 9.55324e+00, 9.55324e+00, -6.21000e+02, 1.01911e-01, 7.71894e-01, 2.50816e-04
10, 175, 5.99103e-01, 1.00139e+01, 1.01537e+01, 1.01537e+01, -6.21000e+02, 1.02857e-01, 8.01209e-01, 2.50816e-04
11, 191, 6.53878e-01, 1.00087e+01, 1.06450e+01, 1.06450e+01, -6.21000e+02, 8.37696e-02, 8.26769e-01, 2.50816e-04
12, 208, 7.12077e-01, 1.00061e+01, 1.13001e+01, 1.13001e+01, -6.21000e+02, 9.13462e-02, 8.71869e-01, 2.50816e-04
13, 224, 7.66852e-01, 9.99795e+00, 1.19552e+01, 1.19552e+01, -6.21000e+02, 1.02679e-01, 8.56999e-01, 2.50816e-04
14, 244, 8.35321e-01, 9.98983e+00, 1.33199e+01, 1.33199e+01, -6.21000e+02, 1.27049e-01, 8.89711e-01, 2.50816e-04
15, 263, 9.00366e-01, 9.97586e+00, 1.41934e+01, 1.41934e+01, -6.21000e+02, 1.40684e-01, 8.92504e-01, 2.50816e-04
16, 280, 9.58565e-01, 9.96476e+00, 1.43026e+01, 1.43026e+01, -6.21000e+02, 1.42857e-01, 9.02800e-01, 2.50816e-04
17, 294, 1.00649e+00, 9.95796e+00, 1.46847e+01, 1.46847e+01, -6.21000e+02, 1.59864e-01, 9.55541e-01, 2.50816e-04
18, 313, 1.07154e+00, 9.94746e+00, 1.51214e+01, 1.51214e+01, -6.21000e+02, 1.88498e-01, 1.00880e+00, 2.50816e-04
19, 329, 1.12631e+00, 9.94171e+00, 1.49030e+01, 1.49030e+01, -6.21000e+02, 1.94529e-01, 1.02994e+00, 2.50816e-04
20, 348, 1.19136e+00, 9.92897e+00, 1.57765e+01, 1.57765e+01, -6.21000e+02, 2.09770e-01, 1.01250e+00, 2.50816e-04
21, 365, 1.24956e+00, 9.92001e+00, 1.74688e+01, 1.74688e+01, -6.21000e+02, 2.16438e-01, 1.09099e+00, 2.50816e-04
22, 381, 1.30433e+00, 9.90901e+00, 1.95432e+01, 1.95432e+01, -6.21000e+02, 2.30971e-01, 1.09241e+00, 2.50816e-04
23, 397, 1.35911e+00, 9.90112e+00, 2.06350e+01, 2.06350e+01, -6.21000e+02, 2.44332e-01, 1.21309e+00, 2.50816e-04
24, 417, 1.42758e+00, 9.89095e+00, 2.24910e+01, 2.24910e+01, -6.21000e+02, 2.68585e-01, 1.20900e+00, 2.50816e-04
25, 434, 1.48578e+00, 9.88252e+00, 2.25456e+01, 2.25456e+01, -6.21000e+02, 2.67281e-01, 1.26720e+00, 2.50816e-04
26, 453, 1.55082e+00, 9.87405e+00, 2.59302e+01, 2.59302e+01, -6.21000e+02, 2.75938e-01, 1.31766e+00, 2.50816e-04
27, 468, 1.60217e+00, 9.86774e+00, 2.59848e+01, 2.59848e+01, -6.21000e+02, 2.90598e-01, 1.33258e+00, 2.50816e-04
28, 481, 1.64668e+00, 9.86184e+00, 2.64215e+01, 2.64215e+01, -6.21000e+02, 2.93139e-01, 1.35324e+00, 2.50816e-04
29, 497, 1.70145e+00, 9.85035e+00, 2.72404e+01, 2.72404e+01, -6.21000e+02, 3.07847e-01, 1.35776e+00, 2.50816e-04
30, 519, 1.77677e+00, 9.83966e+00, 2.94240e+01, 2.94240e+01, -6.21000e+02, 3.12139e-01, 1.41388e+00, 2.50816e-04
31, 538, 1.84181e+00, 9.83107e+00, 3.11708e+01, 3.11708e+01, -6.21000e+02, 3.10409e-01, 1.49628e+00, 2.50816e-04
32, 557, 1.90686e+00, 9.82276e+00, 3.35728e+01, 3.35728e+01, -6.21000e+02, 3.21364e-01, 1.50002e+00, 2.50816e-04
33, 571, 1.95479e+00, 9.81679e+00, 3.40095e+01, 3.40095e+01, -6.21000e+02, 3.22242e-01, 1.64662e+00, 2.50816e-04
34, 588, 2.01299e+00, 9.80533e+00, 3.43371e+01, 3.43371e+01, -6.21000e+02, 3.35034e-01, 1.57929e+00, 2.50816e-04
35, 604, 2.06776e+00, 9.79396e+00, 3.42279e+01, 3.42279e+01, -6.21000e+02, 3.41060e-01, 1.63317e+00, 2.50816e-04
36, 618, 2.11569e+00, 9.78811e+00, 3.54289e+01, 3.54289e+01, -6.21000e+02, 3.47896e-01, 1.62979e+00, 2.50816e-04
37, 636, 2.17731e+00, 9.77933e+00, 3.66298e+01, 3.66298e+01, -6.21000e+02, 3.53774e-01, 1.77349e+00, 2.50816e-04
38, 656, 2.24578e+00, 9.76323e+00, 4.09424e+01, 4.09424e+01, -6.21000e+02, 3.71951e-01, 1.67263e+00, 2.50816e-04
39, 673, 2.30398e+00, 9.75585e+00, 4.25801e+01, 4.25801e+01, -6.21000e+02, 3.72957e-01, 1.72783e+00, 2.50816e-04
40, 692, 2.36903e+00, 9.74585e+00, 4.52005e+01, 4.52005e+01, -6.21000e+02, 3.84393e-01, 1.83741e+00, 2.50816e-04
41, 707, 2.42038e+00, 9.73264e+00, 4.47091e+01, 4.47091e+01, -6.21000e+02, 3.88967e-01, 1.82623e+00, 2.50816e-04
42, 724, 2.47858e+00, 9.72309e+00, 4.70565e+01, 4.70565e+01, -6.21000e+02, 3.96409e-01, 1.96481e+00, 2.50816e-04
43, 744, 2.54704e+00, 9.71323e+00, 4.82029e+01, 4.82029e+01, -6.21000e+02, 4.05914e-01, 1.97280e+00, 2.50816e-04
44, 757, 2.59155e+00, 9.70759e+00, 4.71111e+01, 4.71111e+01, -6.21000e+02, 4.08190e-01, 2.01705e+00, 2.50816e-04
45, 776, 2.65659e+00, 9.69907e+00, 4.92401e+01, 4.92401e+01, -6.21000e+02, 4.12371e-01, 2.05507e+00, 2.50816e-04
46, 792, 2.71137e+00, 9.68755e+00, 5.11508e+01, 5.11508e+01, -6.21000e+02, 4.15404e-01, 2.01945e+00, 2.50816e-04
47, 811, 2.77642e+00, 9.67411e+00, 5.02773e+01, 5.02773e+01, -6.21000e+02, 4.24168e-01, 2.08634e+00, 2.50816e-04
48, 829, 2.83804e+00, 9.66147e+00, 5.31706e+01, 5.31706e+01, -6.21000e+02, 4.35464e-01, 2.07666e+00, 2.50816e-04
49, 845, 2.89281e+00, 9.65711e+00, 5.65552e+01, 5.65552e+01, -6.21000e+02, 4.34320e-01, 2.17849e+00, 2.50816e-04
50, 861, 2.94759e+00, 9.64796e+00, 5.75378e+01, 5.75378e+01, -6.21000e+02, 4.47154e-01, 2.19152e+00, 2.50816e-04
51, 877, 3.00236e+00, 9.64084e+00, 5.75924e+01, 5.75924e+01, -6.21000e+02, 4.48119e-01, 2.24185e+00, 2.50816e-04
52, 895, 3.06398e+00, 9.63359e+00, 6.01581e+01, 6.01581e+01, -6.21000e+02, 4.54749e-01, 2.37456e+00, 2.50816e-04
53, 912, 3.12218e+00, 9.61773e+00, 5.74832e+01, 5.74832e+01, -6.21000e+02, 4.63816e-01, 2.40536e+00, 2.50816e-04
54, 930, 3.18381e+00, 9.61132e+00, 5.96122e+01, 5.96122e+01, -6.21000e+02, 4.63441e-01, 2.48176e+00, 2.50816e-04
55, 947, 3.24200e+00, 9.60540e+00, 6.04856e+01, 6.04856e+01, -6.21000e+02, 4.66737e-01, 2.46330e+00, 2.50816e-04
56, 960, 3.28651e+00, 9.60418e+00, 6.62722e+01, 6.62722e+01, -6.21000e+02, 4.67708e-01, 2.46442e+00, 2.50816e-04
57, 977, 3.34471e+00, 9.59596e+00, 6.77461e+01, 6.77461e+01, -6.21000e+02, 4.74923e-01, 2.47832e+00, 2.50816e-04
58, 994, 3.40291e+00, 9.58783e+00, 7.12398e+01, 7.12398e+01, -6.21000e+02, 4.81891e-01, 2.57536e+00, 2.50816e-04
59, 1012, 3.46453e+00, 9.57584e+00, 7.00389e+01, 7.00389e+01, -6.21000e+02, 4.83202e-01, 2.58610e+00, 2.50816e-04
60, 1023, 3.50219e+00, 9.56726e+00, 0.00000e+00, 0.00000e+00, -9.90000e+01, 4.85826e-01, 2.56551e+00, 4.82082e-04
61, 1041, 3.56381e+00, 9.55683e+00, 7.43515e+01, 7.43515e+01, -9.90000e+01, 4.93756e-01, 2.56543e+00, 4.82082e-04
62, 1060, 3.62885e+00, 9.54251e+00, 7.27684e+01, 7.27684e+01, -9.90000e+01, 4.97170e-01, 2.65116e+00, 4.82082e-04
63, 1075, 3.68021e+00, 9.53374e+00, 7.46244e+01, 7.46244e+01, -9.90000e+01, 4.97674e-01, 2.70138e+00, 4.82082e-04
64, 1096, 3.75210e+00, 9.52184e+00, 7.44607e+01, 7.44607e+01, -9.90000e+01, 5.03650e-01, 2.86725e+00, 4.82082e-04
65, 1113, 3.81030e+00, 9.51037e+00, 7.70997e+01, 7.70997e+01, -9.90000e+01, 5.06739e-01, 2.77957e+00, 4.82082e-04
66, 1132, 3.87534e+00, 9.49286e+00, 7.77548e+01, 7.77548e+01, -9.90000e+01, 5.17668e-01, 2.83140e+00, 4.82082e-04
67, 1150, 3.93696e+00, 9.40197e+00, 4.51033e+01, 4.51033e+01, -9.90000e+01, 2.50435e-01, 3.18003e+00, 4.82082e-04
68, 1165, 3.98832e+00, 9.45517e+00, 4.74081e+01, 4.74081e+01, -9.90000e+01, 1.68240e-01, 3.59220e+00, 4.82082e-04
69, 1179, 4.03624e+00, 9.49176e+00, 4.89912e+01, 4.89912e+01, -9.90000e+01, 1.56064e-01, 3.98525e+00, 4.82082e-04
70, 1188, 4.06705e+00, 9.55731e+00, 6.37305e+01, 6.37305e+01, -9.90000e+01, 1.57407e-01, 4.30461e+00, 4.82082e-04
71, 1204, 4.12183e+00, 9.60781e+00, 6.73880e+01, 6.73880e+01, -9.90000e+01, 1.71927e-01, 4.73256e+00, 4.82082e-04
72, 1219, 4.17318e+00, 9.68754e+00, 8.44747e+01, 8.44747e+01, -9.90000e+01, 1.81296e-01, 5.08403e+00, 4.82082e-04
73, 1239, 4.24165e+00, 9.70257e+00, 8.57302e+01, 8.57302e+01, -9.90000e+01, 2.04197e-01, 4.76392e+00, 4.82082e-04
74, 1261, 4.31697e+00, 9.71425e+00, 9.94323e+01, 9.94323e+01, -9.90000e+01, 2.21253e-01, 4.01898e+00, 4.82082e-04
75, 1270, 4.34778e+00, 9.70394e+00, 1.03308e+02, 1.03308e+02, -9.90000e+01, 2.25197e-01, 3.20288e+00, 4.82082e-04
76, 1284, 4.39571e+00, 9.66685e+00, 1.13407e+02, 1.13407e+02, -9.90000e+01, 2.46106e-01, 2.72771e+00, 4.82082e-04
77, 1294, 4.42994e+00, 9.60993e+00, 1.12370e+02, 1.12370e+02, -9.90000e+01, 2.60433e-01, 2.48789e+00, 4.82082e-04
78, 1310, 4.48472e+00, 9.55693e+00, 1.23616e+02, 1.23616e+02, -9.90000e+01, 2.90076e-01, 2.40773e+00, 4.82082e-04
79, 1330, 4.55318e+00, 9.52124e+00, 1.33442e+02, 1.33442e+02, -9.90000e+01, 3.33083e-01, 2.47582e+00, 4.82082e-04
80, 1352, 4.62850e+00, 9.50032e+00, 1.39338e+02, 1.39338e+02, -9.90000e+01, 3.99408e-01, 2.54291e+00, 4.82082e-04
81, 1372, 4.69697e+00, 9.48240e+00, 1.48290e+02, 1.48290e+02, -9.90000e+01, 4.42420e-01, 2.53518e+00, 4.82082e-04
82, 1391, 4.76201e+00, 9.47018e+00, 1.55157e+02, 1.55157e+02, -9.90000e+01, 4.72322e-01, 2.71217e+00, 4.82082e-04
83, 1402, 4.79967e+00, 9.46193e+00, 1.63127e+02, 1.63127e+02, -9.90000e+01, 4.94294e-01, 2.71320e+00, 4.82082e-04
84, 1414, 4.84075e+00, 9.44800e+00, 1.70551e+02, 1.70551e+02, -9.90000e+01, 5.15559e-01, 2.92716e+00, 4.82082e-04
85, 1433, 4.90580e+00, 9.42877e+00, 1.77047e+02, 1.77047e+02, -9.90000e+01, 5.36636e-01, 2.98828e+00, 4.82082e-04
86, 1448, 4.95715e+00, 9.42128e+00, 1.86109e+02, 1.86109e+02, -9.90000e+01, 5.53867e-01, 3.11063e+00, 4.82082e-04
87, 1467, 5.02220e+00, 9.40962e+00, 1.96044e+02, 1.96044e+02, -9.90000e+01, 5.73960e-01, 3.14052e+00, 4.82082e-04
88, 1483, 5.07697e+00, 9.40077e+00, 2.08054e+02, 2.08054e+02, -9.90000e+01, 5.98112e-01, 3.28621e+00, 4.82082e-04
89, 1498, 5.12832e+00, 9.38459e+00, 2.12640e+02, 2.12640e+02, -9.90000e+01, 6.11482e-01, 3.24909e+00, 4.82082e-04
90, 1513, 5.17967e+00, 9.37770e+00, 2.24540e+02, 2.24540e+02, -9.90000e+01, 6.27892e-01, 3.46894e+00, 4.82082e-04
91, 1532, 5.24472e+00, 9.36987e+00, 2.33384e+02, 2.33384e+02, -9.90000e+01, 6.44256e-01, 3.53514e+00, 4.82082e-04
92, 1553, 5.31661e+00, 9.36356e+00, 2.47359e+02, 2.47359e+02, -9.90000e+01, 6.50354e-01, 3.57455e+00, 4.82082e-04
93, 1567, 5.36454e+00, 9.35642e+00, 2.46540e+02, 2.46540e+02, -9.90000e+01, 6.61136e-01, 3.66982e+00, 4.82082e-04
94, 1580, 5.40905e+00, 9.35571e+00, 2.54729e+02, 2.54729e+02, -9.90000e+01, 6.73418e-01, 3.71590e+00, 4.82082e-04
95, 1596, 5.46382e+00, 9.34776e+00, 2.63463e+02, 2.63463e+02, -9.90000e+01, 6.87970e-01, 3.72736e+00, 4.82082e-04
96, 1618, 5.53914e+00, 9.33761e+00, 2.70942e+02, 2.70942e+02, -9.90000e+01, 6.92831e-01, 3.82926e+00, 4.82082e-04
97, 1633, 5.59049e+00, 9.33416e+00, 2.78639e+02, 2.78639e+02, -9.90000e+01, 6.95652e-01, 3.97911e+00, 4.82082e-04
98, 1650, 5.64869e+00, 9.32841e+00, 2.85790e+02, 2.85790e+02, -9.90000e+01, 7.08485e-01, 3.95201e+00, 4.82082e-04
99, 1669, 5.71373e+00, 9.32167e+00, 2.91959e+02, 2.91959e+02, -9.90000e+01, 7.20791e-01, 3.98868e+00, 4.82082e-04
100, 1688, 5.77878e+00, 9.31670e+00, 3.03914e+02, 3.03914e+02, -9.90000e+01, 7.20379e-01, 4.10063e+00, 4.82082e-04
101, 1704, 5.83355e+00, 9.30847e+00, 3.08718e+02, 3.08718e+02, -9.90000e+01, 7.29460e-01, 4.17473e+00, 4.82082e-04
102, 1722, 5.89518e+00, 9.29950e+00, 3.10629e+02, 3.10629e+02, -9.90000e+01, 7.35772e-01, 4.18667e+00, 4.82082e-04
103, 1741, 5.96022e+00, 9.29595e+00, 3.20073e+02, 3.20073e+02, -9.90000e+01, 7.41528e-01, 4.34423e+00, 4.82082e-04
104, 1757, 6.01500e+00, 9.29236e+00, 3.27224e+02, 3.27224e+02, -9.90000e+01, 7.42174e-01, 4.31213e+00, 4.82082e-04
105, 1773, 6.06977e+00, 9.28482e+00, 3.38742e+02, 3.38742e+02, -9.90000e+01, 7.49013e-01, 4.38243e+00, 4.82082e-04
106, 1791, 6.13139e+00, 9.27699e+00, 3.44256e+02, 3.44256e+02, -9.90000e+01, 7.53769e-01, 4.45946e+00, 4.82082e-04
107, 1806, 6.18274e+00, 9.27052e+00, 3.51517e+02, 3.51517e+02, -9.90000e+01, 7.58029e-01, 4.40694e+00, 4.82082e-04
108, 1824, 6.24437e+00, 9.26942e+00, 3.58013e+02, 3.58013e+02, -9.90000e+01, 7.68092e-01, 4.53064e+00, 4.82082e-04
109, 1845, 6.31626e+00, 9.26448e+00, 3.68985e+02, 3.68985e+02, -9.90000e+01, 7.72900e-01, 4.72467e+00, 4.82082e-04
110, 1858, 6.36076e+00, 9.26275e+00, 3.71933e+02, 3.71933e+02, -9.90000e+01, 7.73412e-01, 4.60268e+00, 4.82082e-04
111, 1876, 6.42239e+00, 9.25793e+00, 3.79740e+02, 3.79740e+02, -9.90000e+01, 7.79318e-01, 4.78515e+00, 4.82082e-04
112, 1894, 6.48401e+00, 9.25307e+00, 3.88692e+02, 3.88692e+02, -9.90000e+01, 7.78247e-01, 4.74753e+00, 4.82082e-04
113, 1911, 6.54221e+00, 9.25501e+00, 4.01284e+02, 4.01284e+02, -9.90000e+01, 7.81266e-01, 4.79177e+00, 4.82082e-04
114, 1930, 6.60725e+00, 9.24957e+00, 4.10182e+02, 4.10182e+02, -9.90000e+01, 7.83938e-01, 4.89767e+00, 4.82082e-04
115, 1946, 6.66203e+00, 9.24701e+00, 4.18371e+02, 4.18371e+02, -9.90000e+01, 7.85200e-01, 4.90764e+00, 4.82082e-04
116, 1964, 6.72365e+00, 9.23529e+00, 4.22902e+02, 4.22902e+02, -9.90000e+01, 7.88697e-01, 4.96643e+00, 4.82082e-04
117, 1977, 6.76815e+00, 9.23174e+00, 4.35894e+02, 4.35894e+02, -9.90000e+01, 7.92109e-01, 5.00193e+00, 4.82082e-04
118, 1995, 6.82978e+00, 9.22736e+00, 4.46048e+02, 4.46048e+02, -9.90000e+01, 7.98997e-01, 5.03189e+00, 4.82082e-04
119, 2012, 6.88797e+00, 9.22403e+00, 4.52380e+02, 4.52380e+02, -9.90000e+01, 8.00199e-01, 5.06777e+00, 4.82082e-04
120, 2029, 6.94617e+00, 9.21920e+00, 0.00000e+00, 0.00000e+00, 3.05000e+02, 8.03351e-01, 5.08928e+00, 4.68969e-04
121, 2047, 7.00780e+00, 9.21641e+00, 4.70122e+02, 4.70122e+02, 3.05000e+02, 8.08012e-01, 5.17365e+00, 4.68969e-04
122, 2065, 7.06942e+00, 9.20868e+00, 4.78310e+02, 4.78310e+02, 3.05000e+02, 8.05327e-01, 5.12904e+00, 4.68969e-04
123, 2078, 7.11392e+00, 9.19369e+00, 4.81804e+02, 4.81804e+02, 3.05000e+02, 8.07988e-01, 5.22771e+00, 4.68969e-04
124, 2097, 7.17897e+00, 9.17524e+00, 4.81859e+02, 4.81859e+02, 3.05000e+02, 8.18312e-01, 5.20304e+00, 4.68969e-04
125, 2116, 7.24401e+00, 9.15267e+00, 4.82186e+02, 4.82186e+02, 3.05000e+02, 8.24197e-01, 5.26113e+00, 4.68969e-04
126, 2133, 7.30221e+00, 9.13418e+00, 4.82514e+02, 4.82514e+02, 3.05000e+02, 8.27473e-01, 5.24575e+00, 4.68969e-04
127, 2151, 7.36383e+00, 8.77137e+00, 2.59096e+02, 2.59096e+02, 3.05000e+02, 5.27197e-01, 5.92921e+00, 4.68969e-04
