controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, 8.00000e+00, 1.00000e+00, 2.62472e-03, 1.55605e+02
1, 7, 3.79581e-02, 1.01037e+01, 3.82129e-01, 3.82129e-01, 8.00000e+00, 8.57143e-01, 1.95068e-02, 1.55605e+02
2, 14, 7.59163e-02, 1.00921e+01, 7.64259e-01, 7.64259e-01, 8.00000e+00, 5.00000e-01, 4.34184e-02, 1.55605e+02
3, 19, 1.03029e-01, 1.00865e+01, 1.03721e+00, 1.03721e+00, 8.00000e+00, 2.63158e-01, 7.01232e-02, 1.55605e+02
4, 26, 1.40987e-01, 1.00782e+01, 1.41934e+00, 1.41934e+00, 8.00000e+00, 2.69231e-01, 1.03255e-01, 1.55605e+02
5, 32, 1.73523e-01, 1.00738e+01, 1.74688e+00, 1.74688e+00, 8.00000e+00, 1.87500e-01, 1.44916e-01, 1.55605e+02
6, 38, 2.06058e-01, 1.00726e+01, 2.18360e+00, 2.18360e+00, 8.00000e+00, 1.57895e-01, 1.90260e-01, 1.55605e+02
7, 44, 2.38594e-01, 1.00707e+01, 2.51114e+00, 2.51114e+00, 8.00000e+00, 1.36364e-01, 2.27783e-01, 1.55605e+02
8, 51, 2.76552e-01, 1.00687e+01, 2.89327e+00, 2.89327e+00, 8.00000e+00, 1.37255e-01, 2.69752e-01, 1.55605e+02
9, 59, 3.19933e-01, 1.00666e+01, 3.32999e+00, 3.32999e+00, 8.00000e+00, 1.35593e-01, 2.89096e-01, 1.55605e+02
10, 66, 3.57891e-01, 1.00625e+01, 3.71211e+00, 3.71211e+00, 8.00000e+00, 1.06061e-01, 2.77052e-01, 1.55605e+02
11, 72, 3.90427e-01, 1.00579e+01, 3.82129e+00, 3.82129e+00, 8.00000e+00, 8.33333e-02, 3.10590e-01, 1.55605e+02
12, 78, 4.22962e-01, 1.00536e+01, 3.93047e+00, 3.93047e+00, 8.00000e+00, 8.97436e-02, 3.34499e-01, 1.55605e+02
13, 83, 4.50075e-01, 1.00487e+01, 4.14883e+00, 4.14883e+00, 8.00000e+00, 9.63855e-02, 2.94112e-01, 1.55605e+02
14, 90, 4.88033e-01, 1.00394e+01, 4.58555e+00, 4.58555e+00, 8.00000e+00, 1.55556e-01, 3.24299e-01, 1.55605e+02
15, 97, 5.25991e-01, 1.00344e+01, 4.96768e+00, 4.96768e+00, 8.00000e+00, 1.64948e-01, 3.20687e-01, 1.55605e+02
16, 104, 5.63949e-01, 1.00295e+01, 5.45899e+00, 5.45899e+00, 8.00000e+00, 1.73077e-01, 3.71743e-01, 1.55605e+02
17, 110, 5.96485e-01, 1.00240e+01, 5.78653e+00, 5.78653e+00, 8.00000e+00, 2.00000e-01, 3.72063e-01, 1.55605e+02
18, 117, 6.34443e-01, 1.00143e+01, 6.33243e+00, 6.33243e+00, 8.00000e+00, 2.22222e-01, 3.40105e-01, 1.55605e+02
19, 123, 6.66979e-01, 1.00074e+01, 7.15128e+00, 7.15128e+00, 8.00000e+00, 2.11382e-01, 3.48716e-01, 1.55605e+02
20, 129, 6.99514e-01, 9.99743e+00, 7.36964e+00, 7.36964e+00, 8.00000e+00, 2.32558e-01, 3.59896e-01, 1.55605e+02
21, 135, 7.32050e-01, 9.98983e+00, 8.02472e+00, 8.02472e+00, 8.00000e+00, 2.44444e-01, 3.92229e-01, 1.55605e+02
22, 141, 7.64585e-01, 9.97848e+00, 7.91554e+00, 7.91554e+00, 8.00000e+00, 2.55319e-01, 3.66811e-01, 1.55605e+02
23, 147, 7.97121e-01, 9.97216e+00, 8.40685e+00, 8.40685e+00, 8.00000e+00, 2.72109e-01, 4.10785e-01, 1.55605e+02
24, 155, 8.40502e-01, 9.96197e+00, 8.89816e+00, 8.89816e+00, 8.00000e+00, 3.09677e-01, 4.23053e-01, 1.55605e+02
25, 161, 8.73037e-01, 9.95651e+00, 9.11652e+00, 9.11652e+00, 8.00000e+00, 3.16770e-01, 4.28928e-01, 1.55605e+02
26, 166, 9.00150e-01, 9.94561e+00, 9.00734e+00, 9.00734e+00, 8.00000e+00, 3.55422e-01, 4.21515e-01, 1.55605e+02
27, 172, 9.32686e-01, 9.93598e+00, 9.60783e+00, 9.60783e+00, 8.00000e+00, 3.60465e-01, 4.55647e-01, 1.55605e+02
28, 179, 9.70644e-01, 9.92849e+00, 1.01537e+01, 1.01537e+01, 8.00000e+00, 4.02235e-01, 4.78439e-01, 1.55605e+02
29, 185, 1.00318e+00, 9.92447e+00, 1.07542e+01, 1.07542e+01, 8.00000e+00, 4.16216e-01, 5.12897e-01, 1.55605e+02
30, 193, 1.04656e+00, 9.91550e+00, 1.16822e+01, 1.16822e+01, 8.00000e+00, 4.30052e-01, 4.79224e-01, 1.55605e+02
31, 199, 1.07910e+00, 9.91041e+00, 1.23919e+01, 1.23919e+01, 8.00000e+00, 4.17085e-01, 5.58709e-01, 1.55605e+02
32, 206, 1.11705e+00, 9.90161e+00, 1.34291e+01, 1.34291e+01, 8.00000e+00, 4.36893e-01, 5.08317e-01, 1.55605e+02
33, 212, 1.14959e+00, 9.89282e+00, 1.33199e+01, 1.33199e+01, 8.00000e+00, 4.43396e-01, 5.67379e-01, 1.55605e+02
34, 219, 1.18755e+00, 9.87867e+00, 1.35929e+01, 1.35929e+01, 8.00000e+00, 4.47489e-01, 5.60336e-01, 1.55605e+02
35, 223, 1.20924e+00, 9.87279e+00, 1.36475e+01, 1.36475e+01, 8.00000e+00, 4.57399e-01, 5.83851e-01, 1.55605e+02
36, 231, 1.25262e+00, 9.86323e+00, 1.51760e+01, 1.51760e+01, 8.00000e+00, 4.71861e-01, 5.95407e-01, 1.55605e+02
37, 235, 1.27431e+00, 9.85815e+00, 1.51760e+01, 1.51760e+01, 8.00000e+00, 5.10638e-01, 5.51044e-01, 1.55605e+02
38, 243, 1.31769e+00, 9.84492e+00, 1.61040e+01, 1.61040e+01, 8.00000e+00, 5.18519e-01, 6.10345e-01, 1.55605e+02
39, 249, 1.35023e+00, 9.83696e+00, 1.70321e+01, 1.70321e+01, 8.00000e+00, 5.22088e-01, 6.29167e-01, 1.55605e+02
40, 256, 1.38818e+00, 9.82970e+00, 1.77417e+01, 1.77417e+01, 8.00000e+00, 5.42969e-01, 6.50235e-01, 1.55605e+02
41, 262, 1.42072e+00, 9.82156e+00, 1.81784e+01, 1.81784e+01, 8.00000e+00, 5.45802e-01, 6.71800e-01, 1.55605e+02
42, 269, 1.45868e+00, 9.81590e+00, 1.91065e+01, 1.91065e+01, 8.00000e+00, 5.57621e-01, 6.60240e-01, 1.55605e+02
43, 274, 1.48579e+00, 9.81105e+00, 1.88881e+01, 1.88881e+01, 8.00000e+00, 5.62044e-01, 6.77408e-01, 1.55605e+02
44, 281, 1.52375e+00, 9.79605e+00, 1.95432e+01, 1.95432e+01, 8.00000e+00, 5.76512e-01, 7.00064e-01, 1.55605e+02
45, 287, 1.55628e+00, 9.78530e+00, 2.09625e+01, 2.09625e+01, 8.00000e+00, 5.81882e-01, 7.51628e-01, 1.55605e+02
46, 294, 1.59424e+00, 9.78013e+00, 2.17814e+01, 2.17814e+01, 8.00000e+00, 5.88435e-01, 7.37870e-01, 1.55605e+02
47, 299, 1.62135e+00, 9.77845e+00, 2.29278e+01, 2.29278e+01, 8.00000e+00, 6.05351e-01, 7.79813e-01, 1.55605e+02
48, 306, 1.65931e+00, 9.77128e+00, 2.42379e+01, 2.42379e+01, 8.00000e+00, 6.17647e-01, 8.27303e-01, 1.55605e+02
49, 313, 1.69727e+00, 9.76664e+00, 2.49476e+01, 2.49476e+01, 8.00000e+00, 6.16613e-01, 8.21511e-01, 1.55605e+02
50, 320, 1.73523e+00, 9.76061e+00, 2.62032e+01, 2.62032e+01, 8.00000e+00, 6.18750e-01, 8.22705e-01, 1.55605e+02
51, 326, 1.76776e+00, 9.75487e+00, 2.71858e+01, 2.71858e+01, 8.00000e+00, 6.19632e-01, 8.68027e-01, 1.55605e+02
52, 333, 1.80572e+00, 9.74591e+00, 2.86597e+01, 2.86597e+01, 8.00000e+00, 6.15616e-01, 8.50079e-01, 1.55605e+02
53, 339, 1.83826e+00, 9.73402e+00, 2.90418e+01, 2.90418e+01, 8.00000e+00, 6.13569e-01, 8.91661e-01, 1.55605e+02
54, 346, 1.87622e+00, 9.72788e+00, 3.01336e+01, 3.01336e+01, 8.00000e+00, 6.24277e-01, 8.92540e-01, 1.55605e+02
55, 351, 1.90333e+00, 9.72044e+00, 3.06249e+01, 3.06249e+01, 8.00000e+00, 6.29630e-01, 8.85667e-01, 1.55605e+02
56, 355, 1.92502e+00, 9.71287e+00, 3.15530e+01, 3.15530e+01, 8.00000e+00, 6.47887e-01, 8.76883e-01, 1.55605e+02
57, 362, 1.96298e+00, 9.70153e+00, 3.19897e+01, 3.19897e+01, 8.00000e+00, 6.57459e-01, 8.58295e-01, 1.55605e+02
58, 370, 2.00636e+00, 9.69688e+00, 3.39549e+01, 3.39549e+01, 8.00000e+00, 6.56757e-01, 9.36594e-01, 1.55605e+02
59, 377, 2.04432e+00, 9.68793e+00, 3.43371e+01, 3.43371e+01, 8.00000e+00, 6.76393e-01, 9.39022e-01, 1.55605e+02
60, 383, 2.07685e+00, 9.68034e+00, 0.00000e+00, 0.00000e+00, 1.42000e+02, 6.86684e-01, 9.53643e-01, 2.62604e+01
61, 389, 2.10939e+00, 9.66908e+00, 3.66844e+01, 3.66844e+01, 1.42000e+02, 6.86375e-01, 9.47495e-01, 2.62604e+01
62, 395, 2.14192e+00, 9.66445e+00, 3.74487e+01, 3.74487e+01, 1.42000e+02, 6.98734e-01, 9.84735e-01, 2.62604e+01
63, 401, 2.17446e+00, 9.66048e+00, 3.86497e+01, 3.86497e+01, 1.42000e+02, 6.98254e-01, 1.00333e+00, 2.62604e+01
64, 406, 2.20157e+00, 9.64960e+00, 3.95777e+01, 3.95777e+01, 1.42000e+02, 7.09360e-01, 1.01467e+00, 2.62604e+01
65, 410, 2.22326e+00, 9.64013e+00, 4.01236e+01, 4.01236e+01, 1.42000e+02, 7.17073e-01, 1.03893e+00, 2.62604e+01
66, 418, 2.26664e+00, 9.62583e+00, 3.97961e+01, 3.97961e+01, 1.42000e+02, 7.22488e-01, 1.03616e+00, 2.62604e+01
67, 424, 2.29918e+00, 9.56545e+00, 1.44117e+01, 1.44117e+01, 1.42000e+02, 2.47642e-01, 1.26261e+00, 2.62604e+01
68, 430, 2.33171e+00, 9.62023e+00, 1.45209e+01, 1.45209e+01, 1.42000e+02, 1.18605e-01, 1.47415e+00, 2.62604e+01
69, 435, 2.35883e+00, 9.66644e+00, 1.68249e+01, 1.68249e+01, 1.42000e+02, 9.65517e-02, 1.73186e+00, 2.62604e+01
70, 440, 2.38594e+00, 9.71995e+00, 2.03187e+01, 2.03187e+01, 1.42000e+02, 9.54545e-02, 1.98966e+00, 2.62604e+01
