controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.82225e+02
1, 20, 6.84689e-02, 1.00811e+01, 9.82619e-01, 9.82619e-01, 7.00000e+00, 9.50000e-01, 5.32016e-02, 3.82225e+02
2, 40, 1.36938e-01, 1.00604e+01, 2.07442e+00, 2.07442e+00, 7.00000e+00, 5.00000e-01, 1.21957e-01, 3.82225e+02
3, 60, 2.05407e-01, 1.00442e+01, 3.16622e+00, 3.16622e+00, 7.00000e+00, 3.33333e-01, 2.09340e-01, 3.82225e+02
4, 81, 2.77299e-01, 1.00294e+01, 4.31260e+00, 4.31260e+00, 7.00000e+00, 2.59259e-01, 3.10094e-01, 3.82225e+02
5, 100, 3.42345e-01, 1.00220e+01, 5.56817e+00, 5.56817e+00, 7.00000e+00, 1.90000e-01, 4.38778e-01, 3.82225e+02
6, 119, 4.07390e-01, 1.00151e+01, 6.60538e+00, 6.60538e+00, 7.00000e+00, 1.59664e-01, 5.66546e-01, 3.82225e+02
7, 140, 4.79283e-01, 1.00130e+01, 8.18849e+00, 8.18849e+00, 7.00000e+00, 1.50000e-01, 7.34895e-01, 3.82225e+02
8, 160, 5.47751e-01, 1.00126e+01, 9.38947e+00, 9.38947e+00, 7.00000e+00, 1.25000e-01, 8.63215e-01, 3.82225e+02
9, 181, 6.19644e-01, 1.00085e+01, 1.06450e+01, 1.06450e+01, 7.00000e+00, 1.16022e-01, 8.86905e-01, 3.82225e+02
10, 197, 6.74419e-01, 1.00074e+01, 1.06996e+01, 1.06996e+01, 7.00000e+00, 8.12183e-02, 9.21386e-01, 3.82225e+02
11, 216, 7.39464e-01, 9.99831e+00, 1.08088e+01, 1.08088e+01, 7.00000e+00, 8.79630e-02, 8.94705e-01, 3.82225e+02
12, 238, 8.14780e-01, 9.98911e+00, 1.25011e+01, 1.25011e+01, 7.00000e+00, 9.24370e-02, 9.52066e-01, 3.82225e+02
13, 259, 8.86673e-01, 9.97617e+00, 1.39750e+01, 1.39750e+01, 7.00000e+00, 1.04247e-01, 9.51557e-01, 3.82225e+02
14, 279, 9.55142e-01, 9.96139e+00, 1.44117e+01, 1.44117e+01, 7.00000e+00, 1.29032e-01, 9.71346e-01, 3.82225e+02
15, 299, 1.02361e+00, 9.94868e+00, 1.62132e+01, 1.62132e+01, 7.00000e+00, 1.37124e-01, 1.00281e+00, 3.82225e+02
16, 320, 1.09550e+00, 9.93417e+00, 1.70321e+01, 1.70321e+01, 7.00000e+00, 1.62500e-01, 9.97208e-01, 3.82225e+02
17, 339, 1.16055e+00, 9.92260e+00, 1.68683e+01, 1.68683e+01, 7.00000e+00, 1.97640e-01, 1.03557e+00, 3.82225e+02
18, 359, 1.22902e+00, 9.91034e+00, 1.94340e+01, 1.94340e+01, 7.00000e+00, 2.06128e-01, 1.09812e+00, 3.82225e+02
