controller=random horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, -8.00000e+00, 1.00000e+00, 2.62472e-03, 3.25203e-04, 3.25203e-04
1, 3, 9.51101e-02, 1.01904e+01, 1.63770e-01, 1.63770e-01, -8.00000e+00, 6.66667e-01, 8.26838e-03, 3.25203e-04, 3.25203e-04
2, 6, 1.90220e-01, 1.01572e+01, 2.18360e-01, 2.18360e-01, -8.00000e+00, 5.00000e-01, 1.74665e-02, 3.25203e-04, 3.25203e-04
3, 9, 2.85330e-01, 1.01306e+01, 2.30383e-01, 2.30383e-01, -8.00000e+00, 3.33333e-01, 3.13900e-02, 3.25203e-04, 3.25203e-04
4, 11, 3.48737e-01, 1.01206e+01, 3.39562e-01, 3.39562e-01, -8.00000e+00, 1.81818e-01, 4.32217e-02, 3.25203e-04, 3.25203e-04
5, 14, 4.43847e-01, 1.01132e+01, 5.03332e-01, 5.03332e-01, -8.00000e+00, 2.14286e-01, 6.45161e-02, 3.25203e-04, 3.25203e-04
6, 17, 5.38957e-01, 1.00972e+01, 6.67102e-01, 6.67102e-01, -8.00000e+00, 1.76471e-01, 7.92919e-02, 3.25203e-04, 3.25203e-04
7, 19, 6.02364e-01, 1.01009e+01, 7.76282e-01, 7.76282e-01, -8.00000e+00, 1.05263e-01, 1.01731e-01, 3.25203e-04, 3.25203e-04
8, 22, 6.97474e-01, 1.00917e+01, 1.10382e+00, 1.10382e+00, -8.00000e+00, 1.36364e-01, 1.14884e-01, 3.25203e-04, 3.25203e-04
9, 25, 7.92584e-01, 1.00846e+01, 1.15841e+00, 1.15841e+00, -8.00000e+00, 1.20000e-01, 1.39956e-01, 3.25203e-04, 3.25203e-04
10, 28, 8.87694e-01, 1.00735e+01, 1.06045e+00, 1.06045e+00, -8.00000e+00, 1.07143e-01, 1.37922e-01, 3.25203e-04, 3.25203e-04
11, 30, 9.51101e-01, 1.00788e+01, 1.38799e+00, 1.38799e+00, -8.00000e+00, 6.66667e-02, 1.20582e-01, 3.25203e-04, 3.25203e-04
12, 32, 1.01451e+00, 1.00714e+01, 1.55176e+00, 1.55176e+00, -8.00000e+00, 6.25000e-02, 1.18804e-01, 3.25203e-04, 3.25203e-04
13, 35, 1.10962e+00, 1.00496e+01, 1.60635e+00, 1.60635e+00, -8.00000e+00, 1.14286e-01, 1.26620e-01, 3.25203e-04, 3.25203e-04
14, 36, 1.14132e+00, 1.00631e+01, 1.49717e+00, 1.49717e+00, -8.00000e+00, 8.33333e-02, 1.25700e-01, 3.25203e-04, 3.25203e-04
15, 40, 1.26813e+00, 1.00271e+01, 2.09766e+00, 2.09766e+00, -8.00000e+00, 1.75000e-01, 1.38659e-01, 3.25203e-04, 3.25203e-04
16, 42, 1.33154e+00, 1.00271e+01, 2.09766e+00, 2.09766e+00, -8.00000e+00, 1.42857e-01, 1.64228e-01, 3.25203e-04, 3.25203e-04
17, 46, 1.45835e+00, 1.00127e+01, 2.69815e+00, 2.69815e+00, -8.00000e+00, 1.95652e-01, 1.68589e-01, 3.25203e-04, 3.25203e-04
18, 49, 1.55346e+00, 9.98158e+00, 2.31602e+00, 2.31602e+00, -8.00000e+00, 1.63265e-01, 1.65812e-01, 3.25203e-04, 3.25203e-04
19, 51, 1.61687e+00, 9.96581e+00, 2.46777e+00, 2.46777e+00, -8.00000e+00, 1.56863e-01, 1.71148e-01, 3.25203e-04, 3.25203e-04
20, 54, 1.71198e+00, 9.93885e+00, 2.74072e+00, 2.74072e+00, -8.00000e+00, 1.66667e-01, 1.68761e-01, 3.25203e-04, 3.25203e-04
21, 55, 1.74368e+00, 9.94166e+00, 2.74072e+00, 2.74072e+00, -8.00000e+00, 1.63636e-01, 1.70343e-01, 3.25203e-04, 3.25203e-04
22, 59, 1.87050e+00, 9.90187e+00, 3.17744e+00, 3.17744e+00, -8.00000e+00, 2.54237e-01, 1.73744e-01, 3.25203e-04, 3.25203e-04
23, 62, 1.96561e+00, 9.88982e+00, 3.66875e+00, 3.66875e+00, -8.00000e+00, 2.58065e-01, 1.61211e-01, 3.25203e-04, 3.25203e-04
24, 62, 1.96561e+00, 9.87594e+00, 3.83252e+00, 3.83252e+00, -8.00000e+00, 2.41935e-01, 1.82048e-01, 3.25203e-04, 3.25203e-04
25, 64, 2.02901e+00, 9.86166e+00, 4.48760e+00, 4.48760e+00, -8.00000e+00, 3.12500e-01, 1.59645e-01, 3.25203e-04, 3.25203e-04
26, 66, 2.09242e+00, 9.84968e+00, 4.53096e+00, 4.53096e+00, -8.00000e+00, 3.33333e-01, 1.71106e-01, 3.25203e-04, 3.25203e-04
27, 68, 2.15583e+00, 9.82915e+00, 4.69473e+00, 4.69473e+00, -8.00000e+00, 3.38235e-01, 1.66983e-01, 3.25203e-04, 3.25203e-04
