controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, -7.00000e+01, 1.00000e+00, 2.62472e-03, 3.86238e-05, 3.86238e-05
1, 4, 1.26813e-01, 1.01785e+01, 2.18360e-01, 2.18360e-01, -7.00000e+01, 7.50000e-01, 1.13891e-02, 3.86238e-05, 3.86238e-05
2, 7, 2.21924e-01, 1.01497e+01, 2.72950e-01, 2.72950e-01, -7.00000e+01, 4.28571e-01, 2.43790e-02, 3.86238e-05, 3.86238e-05
3, 10, 3.17034e-01, 1.01255e+01, 3.94152e-01, 3.94152e-01, -7.00000e+01, 3.00000e-01, 3.87450e-02, 3.86238e-05, 3.86238e-05
4, 13, 4.12144e-01, 1.01149e+01, 5.57922e-01, 5.57922e-01, -7.00000e+01, 2.30769e-01, 5.42040e-02, 3.86238e-05, 3.86238e-05
5, 17, 5.38957e-01, 1.00861e+01, 7.76282e-01, 7.76282e-01, -7.00000e+01, 2.35294e-01, 7.46422e-02, 3.86238e-05, 3.86238e-05
6, 20, 6.34067e-01, 1.00760e+01, 1.10382e+00, 1.10382e+00, -7.00000e+01, 1.50000e-01, 9.52053e-02, 3.86238e-05, 3.86238e-05
7, 23, 7.29177e-01, 1.00708e+01, 1.26759e+00, 1.26759e+00, -7.00000e+01, 1.30435e-01, 1.22519e-01, 3.86238e-05, 3.86238e-05
8, 25, 7.92584e-01, 1.00807e+01, 1.22422e+00, 1.22422e+00, -7.00000e+01, 8.00000e-02, 1.29841e-01, 3.86238e-05, 3.86238e-05
9, 29, 9.19397e-01, 1.00719e+01, 1.93389e+00, 1.93389e+00, -7.00000e+01, 1.37931e-01, 1.45890e-01, 3.86238e-05, 3.86238e-05
10, 33, 1.04621e+00, 1.00595e+01, 2.09766e+00, 2.09766e+00, -7.00000e+01, 1.21212e-01, 1.37821e-01, 3.86238e-05, 3.86238e-05
11, 36, 1.14132e+00, 1.00412e+01, 2.20684e+00, 2.20684e+00, -7.00000e+01, 8.33333e-02, 1.68024e-01, 3.86238e-05, 3.86238e-05
12, 38, 1.20473e+00, 1.00409e+01, 2.42520e+00, 2.42520e+00, -7.00000e+01, 5.26316e-02, 1.51111e-01, 3.86238e-05, 3.86238e-05
13, 41, 1.29984e+00, 1.00267e+01, 2.53438e+00, 2.53438e+00, -7.00000e+01, 9.75610e-02, 1.47034e-01, 3.86238e-05, 3.86238e-05
14, 44, 1.39495e+00, 1.00088e+01, 2.58897e+00, 2.58897e+00, -7.00000e+01, 1.13636e-01, 1.59670e-01, 3.86238e-05, 3.86238e-05
15, 48, 1.52176e+00, 9.98705e+00, 2.80733e+00, 2.80733e+00, -7.00000e+01, 1.87500e-01, 1.54698e-01, 3.86238e-05, 3.86238e-05
16, 50, 1.58517e+00, 9.98034e+00, 3.13487e+00, 3.13487e+00, -7.00000e+01, 1.40000e-01, 1.66717e-01, 3.86238e-05, 3.86238e-05
17, 55, 1.74368e+00, 9.94506e+00, 3.62618e+00, 3.62618e+00, -7.00000e+01, 2.18182e-01, 1.72122e-01, 3.86238e-05, 3.86238e-05
18, 59, 1.87050e+00, 9.90995e+00, 3.68077e+00, 3.68077e+00, -7.00000e+01, 2.03390e-01, 1.81380e-01, 3.86238e-05, 3.86238e-05
19, 61, 1.93390e+00, 9.90330e+00, 3.73536e+00, 3.73536e+00, -7.00000e+01, 2.13115e-01, 1.97011e-01, 3.86238e-05, 3.86238e-05
20, 63, 1.99731e+00, 9.91713e+00, 4.06290e+00, 4.06290e+00, -7.00000e+01, 2.22222e-01, 2.15926e-01, 3.86238e-05, 3.86238e-05
21, 65, 2.06072e+00, 9.92573e+00, 5.03349e+00, 5.03349e+00, -7.00000e+01, 2.46154e-01, 2.02055e-01, 3.86238e-05, 3.86238e-05
22, 69, 2.18753e+00, 9.91030e+00, 5.90693e+00, 5.90693e+00, -7.00000e+01, 2.75362e-01, 1.94297e-01, 3.86238e-05, 3.86238e-05
23, 74, 2.34605e+00, 9.89223e+00, 7.16250e+00, 7.16250e+00, -7.00000e+01, 2.70270e-01, 2.21584e-01, 3.86238e-05, 3.86238e-05
24, 77, 2.44116e+00, 9.87081e+00, 6.61660e+00, 6.61660e+00, -7.00000e+01, 2.33766e-01, 2.45631e-01, 3.86238e-05, 3.86238e-05
25, 80, 2.53627e+00, 9.83454e+00, 6.50742e+00, 6.50742e+00, -7.00000e+01, 2.62500e-01, 1.97183e-01, 3.86238e-05, 3.86238e-05
26, 82, 2.59968e+00, 9.78662e+00, 7.04210e+00, 7.04210e+00, -7.00000e+01, 2.56098e-01, 1.82611e-01, 3.86238e-05, 3.86238e-05
27, 85, 2.69479e+00, 9.77248e+00, 7.09669e+00, 7.09669e+00, -7.00000e+01, 2.70588e-01, 2.16760e-01, 3.86238e-05, 3.86238e-05
28, 86, 2.72649e+00, 9.76924e+00, 7.04210e+00, 7.04210e+00, -7.00000e+01, 3.37209e-01, 2.09589e-01, 3.86238e-05, 3.86238e-05
29, 90, 2.85330e+00, 9.74278e+00, 8.02472e+00, 8.02472e+00, -7.00000e+01, 3.66667e-01, 2.25853e-01, 3.86238e-05, 3.86238e-05
30, 93, 2.94841e+00, 9.71350e+00, 7.97013e+00, 7.97013e+00, -7.00000e+01, 4.08602e-01, 2.23260e-01, 3.86238e-05, 3.86238e-05
31, 97, 3.07523e+00, 9.69774e+00, 8.51603e+00, 8.51603e+00, -7.00000e+01, 4.32990e-01, 2.47212e-01, 3.86238e-05, 3.86238e-05
32, 99, 3.13863e+00, 9.69953e+00, 8.78898e+00, 8.78898e+00, -7.00000e+01, 4.44444e-01, 2.52875e-01, 3.86238e-05, 3.86238e-05
33, 101, 3.20204e+00, 9.66801e+00, 8.46144e+00, 8.46144e+00, -7.00000e+01, 4.55446e-01, 2.65848e-01, 3.86238e-05, 3.86238e-05
34, 104, 3.29715e+00, 9.65269e+00, 9.71701e+00, 9.71701e+00, -7.00000e+01, 5.00000e-01, 2.68050e-01, 3.86238e-05, 3.86238e-05
35, 106, 3.36056e+00, 9.63192e+00, 1.04267e+01, 1.04267e+01, -7.00000e+01, 4.90566e-01, 2.77863e-01, 3.86238e-05, 3.86238e-05
36, 108, 3.42396e+00, 9.60881e+00, 1.21736e+01, 1.21736e+01, -7.00000e+01, 5.18519e-01, 2.78705e-01, 3.86238e-05, 3.86238e-05
37, 111, 3.51907e+00, 9.60331e+00, 1.32654e+01, 1.32654e+01, -7.00000e+01, 5.31532e-01, 3.06148e-01, 3.86238e-05, 3.86238e-05
38, 114, 3.61418e+00, 9.60840e+00, 1.37567e+01, 1.37567e+01, -7.00000e+01, 5.17544e-01, 3.02345e-01, 3.86238e-05, 3.86238e-05
39, 117, 3.70929e+00, 9.61877e+00, 1.50668e+01, 1.50668e+01, -7.00000e+01, 5.47009e-01, 2.90292e-01, 3.86238e-05, 3.86238e-05
40, 121, 3.83611e+00, 9.59905e+00, 1.66499e+01, 1.66499e+01, -7.00000e+01, 5.61983e-01, 2.88594e-01, 3.86238e-05, 3.86238e-05
41, 123, 3.89951e+00, 9.59258e+00, 1.64316e+01, 1.64316e+01, -7.00000e+01, 5.60976e-01, 3.09080e-01, 3.86238e-05, 3.86238e-05
