controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, -3.96000e+02, 1.00000e+00, 2.62472e-03, 1.56641e-04
1, 9, 4.88033e-02, 1.00998e+01, 4.91309e-01, 4.91309e-01, -3.96000e+02, 8.88889e-01, 2.44305e-02, 1.56641e-04
2, 18, 9.76066e-02, 1.00848e+01, 9.82619e-01, 9.82619e-01, -3.96000e+02, 5.00000e-01, 5.50890e-02, 1.56641e-04
3, 25, 1.35565e-01, 1.00759e+01, 1.36475e+00, 1.36475e+00, -3.96000e+02, 2.80000e-01, 8.54343e-02, 1.56641e-04
4, 33, 1.78946e-01, 1.00676e+01, 1.80147e+00, 1.80147e+00, -3.96000e+02, 2.42424e-01, 1.33344e-01, 1.56641e-04
5, 41, 2.22326e-01, 1.00640e+01, 2.45655e+00, 2.45655e+00, -3.96000e+02, 1.95122e-01, 1.78735e-01, 1.56641e-04
6, 50, 2.71130e-01, 1.00574e+01, 2.94786e+00, 2.94786e+00, -3.96000e+02, 1.80000e-01, 2.41348e-01, 1.56641e-04
7, 58, 3.14510e-01, 1.00560e+01, 3.38458e+00, 3.38458e+00, -3.96000e+02, 1.37931e-01, 2.95891e-01, 1.56641e-04
8, 69, 3.74159e-01, 1.00523e+01, 3.98506e+00, 3.98506e+00, -3.96000e+02, 1.59420e-01, 3.77716e-01, 1.56641e-04
9, 77, 4.17540e-01, 1.00507e+01, 4.42178e+00, 4.42178e+00, -3.96000e+02, 1.03896e-01, 3.77288e-01, 1.56641e-04
10, 84, 4.55498e-01, 1.00483e+01, 4.58555e+00, 4.58555e+00, -3.96000e+02, 8.33333e-02, 3.70768e-01, 1.56641e-04
11, 93, 5.04301e-01, 1.00411e+01, 4.96768e+00, 4.96768e+00, -3.96000e+02, 9.67742e-02, 3.86721e-01, 1.56641e-04
12, 103, 5.58527e-01, 1.00269e+01, 5.73194e+00, 5.73194e+00, -3.96000e+02, 9.70874e-02, 3.65473e-01, 1.56641e-04
13, 110, 5.96485e-01, 1.00182e+01, 5.62276e+00, 5.62276e+00, -3.96000e+02, 1.00000e-01, 4.19234e-01, 1.56641e-04
14, 118, 6.39866e-01, 1.00100e+01, 5.73194e+00, 5.73194e+00, -3.96000e+02, 1.27119e-01, 4.11358e-01, 1.56641e-04
15, 126, 6.83246e-01, 1.00056e+01, 6.44161e+00, 6.44161e+00, -3.96000e+02, 1.66667e-01, 4.36941e-01, 1.56641e-04
16, 134, 7.26627e-01, 9.99748e+00, 6.71456e+00, 6.71456e+00, -3.96000e+02, 1.94030e-01, 4.61879e-01, 1.56641e-04
17, 142, 7.70008e-01, 9.99273e+00, 7.36964e+00, 7.36964e+00, -3.96000e+02, 1.90141e-01, 4.31328e-01, 1.56641e-04
18, 150, 8.13389e-01, 9.98899e+00, 7.91554e+00, 7.91554e+00, -3.96000e+02, 2.13333e-01, 4.46070e-01, 1.56641e-04
19, 159, 8.62192e-01, 9.97722e+00, 8.67980e+00, 8.67980e+00, -3.96000e+02, 2.32704e-01, 4.81214e-01, 1.56641e-04
