controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.70677e+02
1, 20, 6.84689e-02, 1.00811e+01, 1.09180e+00, 1.09180e+00, 7.00000e+00, 9.50000e-01, 5.29317e-02, 3.70677e+02
2, 40, 1.36938e-01, 1.00606e+01, 2.18360e+00, 2.18360e+00, 7.00000e+00, 5.00000e-01, 1.24596e-01, 3.70677e+02
3, 59, 2.01983e-01, 1.00455e+01, 3.43916e+00, 3.43916e+00, 7.00000e+00, 3.22034e-01, 2.07482e-01, 3.70677e+02
4, 80, 2.73876e-01, 1.00310e+01, 4.58555e+00, 4.58555e+00, 7.00000e+00, 2.62500e-01, 3.15801e-01, 3.70677e+02
5, 100, 3.42345e-01, 1.00199e+01, 5.56817e+00, 5.56817e+00, 7.00000e+00, 2.00000e-01, 4.29382e-01, 3.70677e+02
6, 120, 4.10814e-01, 1.00142e+01, 6.76915e+00, 6.76915e+00, 7.00000e+00, 1.66667e-01, 5.73912e-01, 3.70677e+02
7, 141, 4.82706e-01, 1.00114e+01, 8.35226e+00, 8.35226e+00, 7.00000e+00, 1.48936e-01, 7.46348e-01, 3.70677e+02
8, 160, 5.47751e-01, 1.00113e+01, 9.71701e+00, 9.71701e+00, 7.00000e+00, 1.18750e-01, 8.25661e-01, 3.70677e+02
9, 180, 6.16220e-01, 1.00065e+01, 1.08088e+01, 1.08088e+01, 7.00000e+00, 1.11111e-01, 8.96058e-01, 3.70677e+02
10, 197, 6.74419e-01, 1.00045e+01, 1.14639e+01, 1.14639e+01, 7.00000e+00, 8.62944e-02, 8.69897e-01, 3.70677e+02
11, 217, 7.42888e-01, 9.99540e+00, 1.21190e+01, 1.21190e+01, 7.00000e+00, 9.21659e-02, 9.15045e-01, 3.70677e+02
12, 236, 8.07933e-01, 9.98591e+00, 1.29924e+01, 1.29924e+01, 7.00000e+00, 8.89831e-02, 9.20716e-01, 3.70677e+02
13, 260, 8.90096e-01, 9.97034e+00, 1.46847e+01, 1.46847e+01, 7.00000e+00, 1.19231e-01, 1.00092e+00, 3.70677e+02
14, 281, 9.61989e-01, 9.95318e+00, 1.51760e+01, 1.51760e+01, 7.00000e+00, 1.28114e-01, 9.74403e-01, 3.70677e+02
15, 300, 1.02703e+00, 9.94042e+00, 1.52852e+01, 1.52852e+01, 7.00000e+00, 1.50000e-01, 1.02669e+00, 3.70677e+02
16, 318, 1.08866e+00, 9.92973e+00, 1.59403e+01, 1.59403e+01, 7.00000e+00, 1.79245e-01, 9.88119e-01, 3.70677e+02
17, 339, 1.16055e+00, 9.91939e+00, 1.67591e+01, 1.67591e+01, 7.00000e+00, 2.21239e-01, 1.04860e+00, 3.70677e+02
18, 360, 1.23244e+00, 9.90755e+00, 1.81784e+01, 1.81784e+01, 7.00000e+00, 2.25000e-01, 1.07376e+00, 3.70677e+02
