controller=random horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, 5.80000e+01, 1.00000e+00, 2.62472e-03, 3.12805e-04, 3.12805e-04
1, 3, 9.51101e-02, 1.01908e+01, 1.63770e-01, 1.63770e-01, 5.80000e+01, 6.66667e-01, 8.58277e-03, 3.12805e-04, 3.12805e-04
2, 6, 1.90220e-01, 1.01588e+01, 2.18360e-01, 2.18360e-01, 5.80000e+01, 5.00000e-01, 1.92786e-02, 3.12805e-04, 3.12805e-04
3, 9, 2.85330e-01, 1.01300e+01, 3.39562e-01, 3.39562e-01, 5.80000e+01, 3.33333e-01, 2.91067e-02, 3.12805e-04, 3.12805e-04
4, 12, 3.80440e-01, 1.01093e+01, 5.03332e-01, 5.03332e-01, 5.80000e+01, 2.50000e-01, 4.72479e-02, 3.12805e-04, 3.12805e-04
5, 15, 4.75550e-01, 1.01026e+01, 6.67102e-01, 6.67102e-01, 5.80000e+01, 2.00000e-01, 6.60372e-02, 3.12805e-04, 3.12805e-04
6, 18, 5.70660e-01, 1.00902e+01, 8.30872e-01, 8.30872e-01, 5.80000e+01, 1.66667e-01, 8.61302e-02, 3.12805e-04, 3.12805e-04
7, 21, 6.65771e-01, 1.00793e+01, 1.15841e+00, 1.15841e+00, 5.80000e+01, 1.42857e-01, 9.58683e-02, 3.12805e-04, 3.12805e-04
8, 23, 7.29177e-01, 1.00862e+01, 1.26759e+00, 1.26759e+00, 5.80000e+01, 8.69565e-02, 1.14944e-01, 3.12805e-04, 3.12805e-04
9, 26, 8.24287e-01, 1.00783e+01, 1.16963e+00, 1.16963e+00, 5.80000e+01, 1.15385e-01, 1.31762e-01, 3.12805e-04, 3.12805e-04
10, 29, 9.19397e-01, 1.00815e+01, 1.87930e+00, 1.87930e+00, 5.80000e+01, 1.03448e-01, 1.20355e-01, 3.12805e-04, 3.12805e-04
11, 33, 1.04621e+00, 1.00662e+01, 2.15225e+00, 2.15225e+00, 5.80000e+01, 1.21212e-01, 1.39786e-01, 3.12805e-04, 3.12805e-04
12, 35, 1.10962e+00, 1.00480e+01, 2.26143e+00, 2.26143e+00, 5.80000e+01, 5.71429e-02, 1.26293e-01, 3.12805e-04, 3.12805e-04
13, 37, 1.17302e+00, 1.00465e+01, 2.26143e+00, 2.26143e+00, 5.80000e+01, 5.40541e-02, 1.66001e-01, 3.12805e-04, 3.12805e-04
14, 41, 1.29984e+00, 1.00160e+01, 2.47979e+00, 2.47979e+00, 5.80000e+01, 9.75610e-02, 1.44175e-01, 3.12805e-04, 3.12805e-04
15, 43, 1.36324e+00, 1.00027e+01, 2.20684e+00, 2.20684e+00, 5.80000e+01, 1.16279e-01, 1.45248e-01, 3.12805e-04, 3.12805e-04
16, 47, 1.49006e+00, 9.97489e+00, 2.75274e+00, 2.75274e+00, 5.80000e+01, 1.91489e-01, 1.41106e-01, 3.12805e-04, 3.12805e-04
17, 49, 1.55346e+00, 9.96882e+00, 2.26143e+00, 2.26143e+00, 5.80000e+01, 1.63265e-01, 1.69213e-01, 3.12805e-04, 3.12805e-04
18, 51, 1.61687e+00, 9.97050e+00, 2.15225e+00, 2.15225e+00, 5.80000e+01, 1.76471e-01, 1.48747e-01, 3.12805e-04, 3.12805e-04
19, 54, 1.71198e+00, 9.95320e+00, 2.75274e+00, 2.75274e+00, 5.80000e+01, 2.22222e-01, 1.72749e-01, 3.12805e-04, 3.12805e-04
20, 57, 1.80709e+00, 9.93147e+00, 2.75274e+00, 2.75274e+00, 5.80000e+01, 2.28070e-01, 1.82975e-01, 3.12805e-04, 3.12805e-04
21, 60, 1.90220e+00, 9.93119e+00, 3.51700e+00, 3.51700e+00, 5.80000e+01, 2.16667e-01, 1.80709e-01, 3.12805e-04, 3.12805e-04
22, 62, 1.96561e+00, 9.92309e+00, 4.26924e+00, 4.26924e+00, 5.80000e+01, 2.25806e-01, 1.93237e-01, 3.12805e-04, 3.12805e-04
23, 66, 2.09242e+00, 9.88864e+00, 4.59677e+00, 4.59677e+00, 5.80000e+01, 2.72727e-01, 1.78076e-01, 3.12805e-04, 3.12805e-04
24, 68, 2.15583e+00, 9.89245e+00, 5.47021e+00, 5.47021e+00, 5.80000e+01, 2.50000e-01, 1.99990e-01, 3.12805e-04, 3.12805e-04
25, 71, 2.25094e+00, 9.87192e+00, 6.07070e+00, 6.07070e+00, 5.80000e+01, 2.81690e-01, 1.98285e-01, 3.12805e-04, 3.12805e-04
26, 72, 2.28264e+00, 9.87605e+00, 6.34365e+00, 6.34365e+00, 5.80000e+01, 2.50000e-01, 2.10740e-01, 3.12805e-04, 3.12805e-04
27, 75, 2.37775e+00, 9.83760e+00, 6.34365e+00, 6.34365e+00, 5.80000e+01, 3.20000e-01, 2.02168e-01, 3.12805e-04, 3.12805e-04
28, 79, 2.50457e+00, 9.78469e+00, 6.88955e+00, 6.88955e+00, 5.80000e+01, 3.16456e-01, 2.01196e-01, 3.12805e-04, 3.12805e-04
29, 82, 2.59968e+00, 9.75524e+00, 6.78037e+00, 6.78037e+00, 5.80000e+01, 3.17073e-01, 1.99190e-01, 3.12805e-04, 3.12805e-04
30, 84, 2.66308e+00, 9.73386e+00, 6.67119e+00, 6.67119e+00, 5.80000e+01, 3.21429e-01, 2.16230e-01, 3.12805e-04, 3.12805e-04
31, 88, 2.78990e+00, 9.72559e+00, 7.05332e+00, 7.05332e+00, 5.80000e+01, 3.86364e-01, 2.35673e-01, 3.12805e-04, 3.12805e-04
32, 91, 2.88501e+00, 9.68873e+00, 6.83496e+00, 6.83496e+00, 5.80000e+01, 3.95604e-01, 1.98302e-01, 3.12805e-04, 3.12805e-04
33, 93, 2.94841e+00, 9.66016e+00, 7.81758e+00, 7.81758e+00, 5.80000e+01, 4.30108e-01, 2.19085e-01, 3.12805e-04, 3.12805e-04
34, 96, 3.04352e+00, 9.65665e+00, 8.41807e+00, 8.41807e+00, 5.80000e+01, 4.58333e-01, 2.26215e-01, 3.12805e-04, 3.12805e-04
35, 95, 3.01182e+00, 9.66275e+00, 8.19971e+00, 8.19971e+00, 5.80000e+01, 4.52632e-01, 2.47388e-01, 3.12805e-04, 3.12805e-04
36, 98, 3.10693e+00, 9.63256e+00, 8.36348e+00, 8.36348e+00, 5.80000e+01, 4.89796e-01, 2.45836e-01, 3.12805e-04, 3.12805e-04
37, 99, 3.13863e+00, 9.62887e+00, 8.63643e+00, 8.63643e+00, 5.80000e+01, 5.35354e-01, 2.65315e-01, 3.12805e-04, 3.12805e-04
38, 100, 3.17034e+00, 9.62758e+00, 9.50987e+00, 9.50987e+00, 5.80000e+01, 5.40000e-01, 2.35546e-01, 3.12805e-04, 3.12805e-04
39, 104, 3.29715e+00, 9.60896e+00, 1.02195e+01, 1.02195e+01, 5.80000e+01, 5.76923e-01, 2.73039e-01, 3.12805e-04, 3.12805e-04
40, 107, 3.39226e+00, 9.60418e+00, 1.06017e+01, 1.06017e+01, 5.80000e+01, 5.60748e-01, 3.10743e-01, 3.12805e-04, 3.12805e-04
41, 110, 3.48737e+00, 9.59088e+00, 1.07654e+01, 1.07654e+01, 5.80000e+01, 5.54545e-01, 2.90835e-01, 3.12805e-04, 3.12805e-04
42, 113, 3.58248e+00, 9.56575e+00, 1.13113e+01, 1.13113e+01, 5.80000e+01, 5.57522e-01, 2.86994e-01, 3.12805e-04, 3.12805e-04
43, 116, 3.67759e+00, 9.57021e+00, 1.22940e+01, 1.22940e+01, 5.80000e+01, 5.68966e-01, 2.80990e-01, 3.12805e-04, 3.12805e-04
44, 119, 3.77270e+00, 9.53950e+00, 1.15297e+01, 1.15297e+01, 5.80000e+01, 5.63025e-01, 3.02845e-01, 3.12805e-04, 3.12805e-04
45, 119, 3.77270e+00, 9.56876e+00, 1.16389e+01, 1.16389e+01, 5.80000e+01, 5.54622e-01, 3.42997e-01, 3.12805e-04, 3.12805e-04
46, 122, 3.86781e+00, 9.54482e+00, 1.15843e+01, 1.15843e+01, 5.80000e+01, 5.90164e-01, 3.10544e-01, 3.12805e-04, 3.12805e-04
47, 126, 3.99462e+00, 9.51679e+00, 1.26215e+01, 1.26215e+01, 5.80000e+01, 5.87302e-01, 3.61251e-01, 3.12805e-04, 3.12805e-04
48, 129, 4.08973e+00, 9.49790e+00, 1.25123e+01, 1.25123e+01, 5.80000e+01, 5.96899e-01, 3.15353e-01, 3.12805e-04, 3.12805e-04
49, 133, 4.21655e+00, 9.46948e+00, 1.24577e+01, 1.24577e+01, 5.80000e+01, 5.86466e-01, 3.36686e-01, 3.12805e-04, 3.12805e-04
50, 135, 4.27995e+00, 9.46367e+00, 1.32766e+01, 1.32766e+01, 5.80000e+01, 5.77778e-01, 3.50527e-01, 3.12805e-04, 3.12805e-04
51, 139, 4.40677e+00, 9.43994e+00, 1.33858e+01, 1.33858e+01, 5.80000e+01, 5.89928e-01, 3.44868e-01, 3.12805e-04, 3.12805e-04
52, 141, 4.47017e+00, 9.44807e+00, 1.36041e+01, 1.36041e+01, 5.80000e+01, 5.95745e-01, 3.65703e-01, 3.12805e-04, 3.12805e-04
53, 144, 4.56528e+00, 9.43641e+00, 1.41620e+01, 1.41620e+01, 5.80000e+01, 6.04167e-01, 4.07752e-01, 3.12805e-04, 3.12805e-04
54, 146, 4.62869e+00, 9.44493e+00, 1.35070e+01, 1.35070e+01, 5.80000e+01, 6.16438e-01, 4.37237e-01, 3.12805e-04, 3.12805e-04
55, 148, 4.69210e+00, 9.43212e+00, 1.48236e+01, 1.48236e+01, 5.80000e+01, 6.14865e-01, 4.00996e-01, 3.12805e-04, 3.12805e-04
56, 151, 4.78721e+00, 9.40806e+00, 1.60246e+01, 1.60246e+01, 5.80000e+01, 6.29139e-01, 3.87399e-01, 3.12805e-04, 3.12805e-04
57, 154, 4.88232e+00, 9.42888e+00, 1.74985e+01, 1.74985e+01, 5.80000e+01, 6.23377e-01, 4.13707e-01, 3.12805e-04, 3.12805e-04
58, 156, 4.94572e+00, 9.42706e+00, 1.94092e+01, 1.94092e+01, 5.80000e+01, 6.28205e-01, 4.00795e-01, 3.12805e-04, 3.12805e-04
59, 159, 5.04083e+00, 9.43623e+00, 2.19749e+01, 2.19749e+01, 5.80000e+01, 6.35220e-01, 4.17986e-01, 3.12805e-04, 3.12805e-04
60, 160, 5.07254e+00, 9.42695e+00, 0.00000e+00, 0.00000e+00, 6.40000e+01, 6.31250e-01, 4.37812e-01, 2.66790e-04, 3.12805e-04
61, 163, 5.16765e+00, 9.41475e+00, 2.33943e+01, 2.33943e+01, 6.40000e+01, 6.31902e-01, 4.54430e-01, 2.66790e-04, 3.12805e-04
62, 166, 5.26276e+00, 9.41642e+00, 2.67242e+01, 2.67242e+01, 6.40000e+01, 6.26506e-01, 4.49571e-01, 2.66790e-04, 3.12805e-04
63, 169, 5.35787e+00, 9.38055e+00, 2.72155e+01, 2.72155e+01, 6.40000e+01, 6.27219e-01, 4.63687e-01, 2.66790e-04, 3.12805e-04
64, 171, 5.42127e+00, 9.36074e+00, 2.75431e+01, 2.75431e+01, 6.40000e+01, 6.43275e-01, 4.17832e-01, 2.66790e-04, 3.12805e-04
65, 172, 5.45298e+00, 9.32976e+00, 2.83619e+01, 2.83619e+01, 6.40000e+01, 6.56977e-01, 4.38233e-01, 2.66790e-04, 3.12805e-04
66, 174, 5.51638e+00, 9.27187e+00, 2.79865e+01, 2.79865e+01, 6.40000e+01, 6.66667e-01, 4.35906e-01, 2.66790e-04, 3.12805e-04
67, 177, 5.61149e+00, 8.98021e+00, 1.30773e+01, 1.30773e+01, 6.40000e+01, 3.89831e-01, 4.74198e-01, 2.66790e-04, 3.12805e-04
68, 180, 5.70660e+00, 9.08179e+00, 1.36778e+01, 1.36778e+01, 6.40000e+01, 2.22222e-01, 5.46885e-01, 2.66790e-04, 3.12805e-04
69, 180, 5.70660e+00, 9.15642e+00, 1.51330e+01, 1.51330e+01, 6.40000e+01, 1.66667e-01, 6.20934e-01, 2.66790e-04, 3.12805e-04
70, 179, 5.67490e+00, 9.22469e+00, 1.19729e+01, 1.19729e+01, 6.40000e+01, 1.34078e-01, 7.22351e-01, 2.66790e-04, 3.12805e-04
71, 182, 5.77001e+00, 9.33199e+00, 1.20513e+01, 1.20513e+01, 6.40000e+01, 1.53846e-01, 7.88201e-01, 2.66790e-04, 3.12805e-04
