controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 2.91967e-02, 1.01779e+01, 0.00000e+00, 0.00000e+00, 1.00000e+00, 1.00000e+00, 2.62472e-03
1, 3, 8.75900e-02, 1.01577e+01, 1.63770e-01, 1.63770e-01, 1.00000e+00, 6.66667e-01, 9.00794e-03
2, 5, 1.45983e-01, 1.01407e+01, 2.72950e-01, 2.72950e-01, 1.00000e+00, 4.00000e-01, 1.74896e-02
3, 7, 2.04377e-01, 1.01268e+01, 3.82129e-01, 3.82129e-01, 1.00000e+00, 2.85714e-01, 2.72277e-02
4, 10, 2.91967e-01, 1.01047e+01, 5.45899e-01, 5.45899e-01, 1.00000e+00, 3.00000e-01, 4.03296e-02
5, 12, 3.50360e-01, 1.00983e+01, 5.45899e-01, 5.45899e-01, 1.00000e+00, 1.66667e-01, 5.65558e-02
6, 14, 4.08753e-01, 1.00935e+01, 8.18849e-01, 8.18849e-01, 1.00000e+00, 1.42857e-01, 6.77727e-02
7, 16, 4.67147e-01, 1.00915e+01, 9.28029e-01, 9.28029e-01, 1.00000e+00, 1.25000e-01, 8.21948e-02
8, 19, 5.54737e-01, 1.00825e+01, 9.82619e-01, 9.82619e-01, 1.00000e+00, 1.57895e-01, 1.03957e-01
9, 21, 6.13130e-01, 1.00794e+01, 1.14639e+00, 1.14639e+00, 1.00000e+00, 9.52381e-02, 9.53492e-02
10, 23, 6.71523e-01, 1.00727e+01, 1.47393e+00, 1.47393e+00, 1.00000e+00, 8.69565e-02, 1.02145e-01
11, 25, 7.29917e-01, 1.00628e+01, 1.58311e+00, 1.58311e+00, 1.00000e+00, 8.00000e-02, 1.01931e-01
12, 28, 8.17507e-01, 1.00425e+01, 1.69229e+00, 1.69229e+00, 1.00000e+00, 1.42857e-01, 1.14277e-01
13, 30, 8.75900e-01, 1.00366e+01, 1.47393e+00, 1.47393e+00, 1.00000e+00, 1.00000e-01, 1.15894e-01
14, 30, 8.75900e-01, 1.00349e+01, 1.58311e+00, 1.58311e+00, 1.00000e+00, 1.33333e-01, 9.76888e-02
15, 31, 9.05097e-01, 1.00380e+01, 1.74688e+00, 1.74688e+00, 1.00000e+00, 1.29032e-01, 1.19405e-01
16, 34, 9.92687e-01, 1.00110e+01, 2.01983e+00, 2.01983e+00, 1.00000e+00, 2.05882e-01, 1.02682e-01
17, 36, 1.05108e+00, 1.00066e+01, 2.51114e+00, 2.51114e+00, 1.00000e+00, 1.94444e-01, 1.03113e-01
18, 38, 1.10947e+00, 9.98830e+00, 2.89327e+00, 2.89327e+00, 1.00000e+00, 2.36842e-01, 1.02361e-01
19, 40, 1.16787e+00, 9.99932e+00, 3.27540e+00, 3.27540e+00, 1.00000e+00, 2.25000e-01, 1.19105e-01
20, 44, 1.28465e+00, 9.96467e+00, 3.54834e+00, 3.54834e+00, 1.00000e+00, 2.72727e-01, 1.31183e-01
21, 46, 1.34305e+00, 9.94049e+00, 3.54834e+00, 3.54834e+00, 1.00000e+00, 2.39130e-01, 1.35978e-01
22, 47, 1.37224e+00, 9.93349e+00, 3.87588e+00, 3.87588e+00, 1.00000e+00, 2.55319e-01, 1.51258e-01
23, 48, 1.40144e+00, 9.93198e+00, 3.88711e+00, 3.88711e+00, 1.00000e+00, 2.50000e-01, 1.54545e-01
24, 51, 1.48903e+00, 9.91204e+00, 4.21465e+00, 4.21465e+00, 1.00000e+00, 3.13725e-01, 1.52590e-01
25, 52, 1.51823e+00, 9.91701e+00, 4.32383e+00, 4.32383e+00, 1.00000e+00, 3.26923e-01, 1.45260e-01
26, 55, 1.60582e+00, 9.91240e+00, 4.76054e+00, 4.76054e+00, 1.00000e+00, 3.63636e-01, 1.62663e-01
27, 56, 1.63501e+00, 9.90749e+00, 4.59677e+00, 4.59677e+00, 1.00000e+00, 3.75000e-01, 1.28160e-01
28, 58, 1.69341e+00, 9.89925e+00, 5.14267e+00, 5.14267e+00, 1.00000e+00, 3.96552e-01, 1.33786e-01
29, 59, 1.72260e+00, 9.89342e+00, 5.19726e+00, 5.19726e+00, 1.00000e+00, 3.89831e-01, 1.49174e-01
30, 61, 1.78100e+00, 9.88505e+00, 5.68857e+00, 5.68857e+00, 1.00000e+00, 3.93443e-01, 1.73898e-01
31, 65, 1.89778e+00, 9.85754e+00, 6.50742e+00, 6.50742e+00, 1.00000e+00, 4.30769e-01, 1.74898e-01
32, 68, 1.98537e+00, 9.82110e+00, 6.45283e+00, 6.45283e+00, 1.00000e+00, 4.55882e-01, 1.69677e-01
33, 69, 2.01457e+00, 9.81150e+00, 6.99873e+00, 6.99873e+00, 1.00000e+00, 4.78261e-01, 1.70141e-01
34, 71, 2.07296e+00, 9.80560e+00, 7.21709e+00, 7.21709e+00, 1.00000e+00, 4.78873e-01, 2.02502e-01
35, 73, 2.13136e+00, 9.78922e+00, 7.27168e+00, 7.27168e+00, 1.00000e+00, 4.93151e-01, 1.93081e-01
36, 76, 2.21895e+00, 9.76139e+00, 7.33749e+00, 7.33749e+00, 1.00000e+00, 4.86842e-01, 1.87118e-01
37, 77, 2.24814e+00, 9.75180e+00, 7.61044e+00, 7.61044e+00, 1.00000e+00, 4.93506e-01, 1.94340e-01
38, 79, 2.30654e+00, 9.74548e+00, 8.19971e+00, 8.19971e+00, 1.00000e+00, 5.18987e-01, 1.98626e-01
39, 81, 2.36493e+00, 9.73138e+00, 8.41807e+00, 8.41807e+00, 1.00000e+00, 5.30864e-01, 2.00506e-01
40, 84, 2.45252e+00, 9.73379e+00, 9.29151e+00, 9.29151e+00, 1.00000e+00, 5.59524e-01, 2.13359e-01
41, 85, 2.48172e+00, 9.72218e+00, 9.45528e+00, 9.45528e+00, 1.00000e+00, 5.64706e-01, 2.09554e-01
42, 86, 2.51091e+00, 9.72971e+00, 1.03287e+01, 1.03287e+01, 1.00000e+00, 5.69767e-01, 2.07528e-01
43, 88, 2.56931e+00, 9.70173e+00, 1.03287e+01, 1.03287e+01, 1.00000e+00, 6.25000e-01, 2.20980e-01
44, 89, 2.59850e+00, 9.69568e+00, 1.02741e+01, 1.02741e+01, 1.00000e+00, 6.29213e-01, 2.48745e-01
45, 91, 2.65690e+00, 9.69621e+00, 1.07654e+01, 1.07654e+01, 1.00000e+00, 6.26374e-01, 2.37470e-01
46, 93, 2.71529e+00, 9.68014e+00, 1.08746e+01, 1.08746e+01, 1.00000e+00, 6.23656e-01, 2.35432e-01
47, 95, 2.77368e+00, 9.67942e+00, 1.17481e+01, 1.17481e+01, 1.00000e+00, 6.21053e-01, 2.34275e-01
48, 98, 2.86127e+00, 9.64793e+00, 1.22940e+01, 1.22940e+01, 1.00000e+00, 6.32653e-01, 2.46735e-01
49, 100, 2.91967e+00, 9.64055e+00, 1.30036e+01, 1.30036e+01, 1.00000e+00, 6.50000e-01, 2.54926e-01
50, 101, 2.94886e+00, 9.63075e+00, 1.34403e+01, 1.34403e+01, 1.00000e+00, 6.63366e-01, 2.58972e-01
51, 103, 3.00726e+00, 9.62057e+00, 1.43684e+01, 1.43684e+01, 1.00000e+00, 6.89320e-01, 2.53176e-01
52, 106, 3.09485e+00, 9.60581e+00, 1.43684e+01, 1.43684e+01, 1.00000e+00, 6.98113e-01, 2.66850e-01
53, 107, 3.12404e+00, 9.59479e+00, 1.45209e+01, 1.45209e+01, 1.00000e+00, 7.10280e-01, 2.76109e-01
54, 109, 3.18244e+00, 9.58608e+00, 1.46847e+01, 1.46847e+01, 1.00000e+00, 7.15596e-01, 2.89566e-01
55, 111, 3.24083e+00, 9.58124e+00, 1.50668e+01, 1.50668e+01, 1.00000e+00, 7.11712e-01, 2.75100e-01
56, 114, 3.32842e+00, 9.55994e+00, 1.52306e+01, 1.52306e+01, 1.00000e+00, 7.28070e-01, 2.86752e-01
57, 116, 3.38681e+00, 9.55227e+00, 1.55035e+01, 1.55035e+01, 1.00000e+00, 7.06897e-01, 3.10482e-01
58, 118, 3.44521e+00, 9.55297e+00, 1.59403e+01, 1.59403e+01, 1.00000e+00, 7.11864e-01, 3.26384e-01
59, 120, 3.50360e+00, 9.54373e+00, 1.61040e+01, 1.61040e+01, 1.00000e+00, 7.16667e-01, 2.99084e-01
60, 123, 3.59119e+00, 9.51672e+00, 0.00000e+00, 0.00000e+00, 3.10000e+01, 7.31707e-01, 2.97053e-01
61, 125, 3.64958e+00, 9.51148e+00, 1.67045e+01, 1.67045e+01, 3.10000e+01, 7.28000e-01, 3.06773e-01
62, 126, 3.67878e+00, 9.51726e+00, 1.73050e+01, 1.73050e+01, 3.10000e+01, 7.46032e-01, 3.51436e-01
63, 128, 3.73717e+00, 9.49777e+00, 1.71958e+01, 1.71958e+01, 3.10000e+01, 7.50000e-01, 3.08139e-01
64, 130, 3.79557e+00, 9.49991e+00, 1.80147e+01, 1.80147e+01, 3.10000e+01, 7.61538e-01, 3.31440e-01
65, 131, 3.82476e+00, 9.46981e+00, 1.81239e+01, 1.81239e+01, 3.10000e+01, 7.63359e-01, 3.26311e-01
66, 134, 3.91235e+00, 9.44855e+00, 1.86698e+01, 1.86698e+01, 3.10000e+01, 7.68657e-01, 3.39272e-01
67, 135, 3.94155e+00, 9.32066e+00, 7.31505e+00, 7.31505e+00, 3.10000e+01, 3.55556e-01, 4.29462e-01
68, 138, 4.02914e+00, 9.39984e+00, 7.97013e+00, 7.97013e+00, 3.10000e+01, 1.95652e-01, 5.00252e-01
69, 139, 4.05834e+00, 9.46629e+00, 9.60783e+00, 9.60783e+00, 3.10000e+01, 1.00719e-01, 5.60488e-01
70, 137, 3.99994e+00, 9.50045e+00, 6.93292e+00, 6.93292e+00, 3.10000e+01, 7.29927e-02, 6.12050e-01
71, 139, 4.05834e+00, 9.61402e+00, 6.93292e+00, 6.93292e+00, 3.10000e+01, 9.35252e-02, 6.88740e-01
72, 142, 4.14593e+00, 9.70244e+00, 7.42423e+00, 7.42423e+00, 3.10000e+01, 1.05634e-01, 7.71063e-01
73, 143, 4.17512e+00, 9.76538e+00, 6.49620e+00, 6.49620e+00, 3.10000e+01, 9.09091e-02, 7.80657e-01
74, 145, 4.23352e+00, 9.82144e+00, 7.75177e+00, 7.75177e+00, 3.10000e+01, 8.96552e-02, 5.75791e-01
75, 145, 4.23352e+00, 9.85896e+00, 8.18849e+00, 8.18849e+00, 3.10000e+01, 9.65517e-02, 5.19204e-01
76, 148, 4.32111e+00, 9.85353e+00, 1.20644e+01, 1.20644e+01, 3.10000e+01, 1.14865e-01, 3.76420e-01
77, 150, 4.37950e+00, 9.80510e+00, 1.31562e+01, 1.31562e+01, 3.10000e+01, 1.06667e-01, 3.66355e-01
78, 151, 4.40870e+00, 9.77511e+00, 1.43026e+01, 1.43026e+01, 3.10000e+01, 1.05960e-01, 3.11668e-01
79, 150, 4.37950e+00, 9.73256e+00, 1.62892e+01, 1.62892e+01, 3.10000e+01, 1.33333e-01, 3.15863e-01
80, 152, 4.43789e+00, 9.71299e+00, 1.81998e+01, 1.81998e+01, 3.10000e+01, 1.97368e-01, 3.04218e-01
81, 154, 4.49629e+00, 9.68611e+00, 1.91825e+01, 1.91825e+01, 3.10000e+01, 2.53247e-01, 3.16618e-01
82, 155, 4.52548e+00, 9.67997e+00, 2.01549e+01, 2.01549e+01, 3.10000e+01, 3.03226e-01, 3.30815e-01
83, 154, 4.49629e+00, 9.66577e+00, 1.97728e+01, 1.97728e+01, 3.10000e+01, 3.31169e-01, 2.80230e-01
84, 155, 4.52548e+00, 9.63150e+00, 2.21747e+01, 2.21747e+01, 3.10000e+01, 3.80645e-01, 2.67036e-01
85, 159, 4.64227e+00, 9.58847e+00, 2.32119e+01, 2.32119e+01, 3.10000e+01, 4.21384e-01, 2.65069e-01
86, 161, 4.70066e+00, 9.55986e+00, 2.39277e+01, 2.39277e+01, 3.10000e+01, 4.28571e-01, 2.74102e-01
87, 161, 4.70066e+00, 9.53436e+00, 2.36548e+01, 2.36548e+01, 3.10000e+01, 5.09317e-01, 2.80391e-01
88, 164, 4.78825e+00, 9.49741e+00, 2.38731e+01, 2.38731e+01, 3.10000e+01, 5.30488e-01, 3.17674e-01
89, 166, 4.84665e+00, 9.48552e+00, 2.42007e+01, 2.42007e+01, 3.10000e+01, 5.54217e-01, 3.63814e-01
90, 167, 4.87584e+00, 9.48021e+00, 2.52925e+01, 2.52925e+01, 3.10000e+01, 5.68862e-01, 3.74170e-01
91, 169, 4.93424e+00, 9.47093e+00, 2.56746e+01, 2.56746e+01, 3.10000e+01, 6.09467e-01, 3.74570e-01
92, 171, 4.99263e+00, 9.45689e+00, 2.53471e+01, 2.53471e+01, 3.10000e+01, 6.25731e-01, 3.60489e-01
93, 174, 5.08022e+00, 9.44814e+00, 2.57394e+01, 2.57394e+01, 3.10000e+01, 6.37931e-01, 4.04070e-01
94, 173, 5.05102e+00, 9.45427e+00, 2.71587e+01, 2.71587e+01, 3.10000e+01, 6.41618e-01, 4.23269e-01
95, 174, 5.08022e+00, 9.45714e+00, 2.78138e+01, 2.78138e+01, 3.10000e+01, 6.49425e-01, 3.89502e-01
96, 176, 5.13861e+00, 9.46490e+00, 2.92877e+01, 2.92877e+01, 3.10000e+01, 6.76136e-01, 4.05931e-01
97, 179, 5.22620e+00, 9.46008e+00, 3.02489e+01, 3.02489e+01, 3.10000e+01, 6.70391e-01, 4.11684e-01
98, 182, 5.31379e+00, 9.44619e+00, 3.02489e+01, 3.02489e+01, 3.10000e+01, 6.70330e-01, 4.50626e-01
99, 182, 5.31379e+00, 9.44723e+00, 3.15045e+01, 3.15045e+01, 3.10000e+01, 6.64835e-01, 4.53673e-01
100, 183, 5.34299e+00, 9.44409e+00, 3.26509e+01, 3.26509e+01, 3.10000e+01, 6.83060e-01, 4.55630e-01
101, 185, 5.40138e+00, 9.44294e+00, 3.35417e+01, 3.35417e+01, 3.10000e+01, 6.81081e-01, 4.72881e-01
102, 185, 5.40138e+00, 9.44137e+00, 3.42514e+01, 3.42514e+01, 3.10000e+01, 6.91892e-01, 4.56335e-01
103, 187, 5.45978e+00, 9.44215e+00, 3.57799e+01, 3.57799e+01, 3.10000e+01, 7.00535e-01, 4.75348e-01
104, 191, 5.57656e+00, 9.42924e+00, 3.86186e+01, 3.86186e+01, 3.10000e+01, 7.06806e-01, 4.89709e-01
105, 194, 5.66415e+00, 9.43651e+00, 3.99287e+01, 3.99287e+01, 3.10000e+01, 6.90722e-01, 4.72518e-01
106, 196, 5.72255e+00, 9.43615e+00, 4.23098e+01, 4.23098e+01, 3.10000e+01, 6.83673e-01, 4.83032e-01
107, 198, 5.78094e+00, 9.41962e+00, 4.34561e+01, 4.34561e+01, 3.10000e+01, 6.91919e-01, 4.79870e-01
108, 201, 5.86853e+00, 9.39797e+00, 4.32378e+01, 4.32378e+01, 3.10000e+01, 7.06468e-01, 5.05231e-01
109, 203, 5.92692e+00, 9.39006e+00, 4.38383e+01, 4.38383e+01, 3.10000e+01, 7.14286e-01, 4.89667e-01
110, 205, 5.98532e+00, 9.37409e+00, 4.32378e+01, 4.32378e+01, 3.10000e+01, 7.07317e-01, 4.93986e-01
111, 206, 6.01451e+00, 9.38484e+00, 4.37837e+01, 4.37837e+01, 3.10000e+01, 7.23301e-01, 5.05655e-01
