controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, -3.96000e+02, 1.00000e+00, 2.62472e-03, 1.55926e-04
1, 7, 3.79581e-02, 1.01037e+01, 3.82129e-01, 3.82129e-01, -3.96000e+02, 8.57143e-01, 1.91810e-02, 1.55926e-04
2, 14, 7.59163e-02, 1.00920e+01, 7.64259e-01, 7.64259e-01, -3.96000e+02, 5.00000e-01, 4.29913e-02, 1.55926e-04
3, 19, 1.03029e-01, 1.00860e+01, 1.03721e+00, 1.03721e+00, -3.96000e+02, 2.63158e-01, 6.61860e-02, 1.55926e-04
4, 26, 1.40987e-01, 1.00776e+01, 1.41934e+00, 1.41934e+00, -3.96000e+02, 2.69231e-01, 1.00010e-01, 1.55926e-04
5, 32, 1.73523e-01, 1.00731e+01, 1.74688e+00, 1.74688e+00, -3.96000e+02, 1.87500e-01, 1.40830e-01, 1.55926e-04
6, 38, 2.06058e-01, 1.00717e+01, 2.18360e+00, 2.18360e+00, -3.96000e+02, 1.57895e-01, 1.83128e-01, 1.55926e-04
7, 44, 2.38594e-01, 1.00715e+01, 2.62032e+00, 2.62032e+00, -3.96000e+02, 1.36364e-01, 2.32333e-01, 1.55926e-04
8, 51, 2.76552e-01, 1.00687e+01, 2.89327e+00, 2.89327e+00, -3.96000e+02, 1.37255e-01, 2.74268e-01, 1.55926e-04
9, 59, 3.19933e-01, 1.00664e+01, 3.54834e+00, 3.54834e+00, -3.96000e+02, 1.35593e-01, 2.93482e-01, 1.55926e-04
10, 66, 3.57891e-01, 1.00622e+01, 3.87588e+00, 3.87588e+00, -3.96000e+02, 1.06061e-01, 2.73982e-01, 1.55926e-04
11, 72, 3.90427e-01, 1.00559e+01, 3.98506e+00, 3.98506e+00, -3.96000e+02, 8.33333e-02, 3.08170e-01, 1.55926e-04
12, 79, 4.28385e-01, 1.00462e+01, 3.87588e+00, 3.87588e+00, -3.96000e+02, 1.01266e-01, 3.14473e-01, 1.55926e-04
