controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, 8.00000e+00, 1.00000e+00, 2.62472e-03, 1.57970e+02
1, 7, 3.79581e-02, 1.01037e+01, 3.82129e-01, 3.82129e-01, 8.00000e+00, 8.57143e-01, 1.91810e-02, 1.57970e+02
2, 14, 7.59163e-02, 1.00920e+01, 7.64259e-01, 7.64259e-01, 8.00000e+00, 5.00000e-01, 4.29913e-02, 1.57970e+02
3, 19, 1.03029e-01, 1.00860e+01, 1.03721e+00, 1.03721e+00, 8.00000e+00, 2.63158e-01, 6.61860e-02, 1.57970e+02
4, 26, 1.40987e-01, 1.00776e+01, 1.41934e+00, 1.41934e+00, 8.00000e+00, 2.69231e-01, 1.00010e-01, 1.57970e+02
5, 32, 1.73523e-01, 1.00731e+01, 1.74688e+00, 1.74688e+00, 8.00000e+00, 1.87500e-01, 1.40830e-01, 1.57970e+02
6, 38, 2.06058e-01, 1.00717e+01, 2.18360e+00, 2.18360e+00, 8.00000e+00, 1.57895e-01, 1.83128e-01, 1.57970e+02
7, 44, 2.38594e-01, 1.00715e+01, 2.62032e+00, 2.62032e+00, 8.00000e+00, 1.36364e-01, 2.32333e-01, 1.57970e+02
8, 51, 2.76552e-01, 1.00687e+01, 2.89327e+00, 2.89327e+00, 8.00000e+00, 1.37255e-01, 2.74268e-01, 1.57970e+02
9, 59, 3.19933e-01, 1.00664e+01, 3.54834e+00, 3.54834e+00, 8.00000e+00, 1.35593e-01, 2.97094e-01, 1.57970e+02
10, 66, 3.57891e-01, 1.00611e+01, 3.93047e+00, 3.93047e+00, 8.00000e+00, 1.06061e-01, 2.83480e-01, 1.57970e+02
11, 71, 3.85004e-01, 1.00578e+01, 3.93047e+00, 3.93047e+00, 8.00000e+00, 7.04225e-02, 3.02617e-01, 1.57970e+02
12, 78, 4.22962e-01, 1.00487e+01, 4.03965e+00, 4.03965e+00, 8.00000e+00, 1.15385e-01, 3.27892e-01, 1.57970e+02
13, 83, 4.50075e-01, 1.00443e+01, 4.47637e+00, 4.47637e+00, 8.00000e+00, 9.63855e-02, 2.88457e-01, 1.57970e+02
14, 90, 4.88033e-01, 1.00361e+01, 5.02227e+00, 5.02227e+00, 8.00000e+00, 1.55556e-01, 2.97304e-01, 1.57970e+02
15, 95, 5.15146e-01, 1.00324e+01, 5.13145e+00, 5.13145e+00, 8.00000e+00, 1.68421e-01, 3.19635e-01, 1.57970e+02
16, 103, 5.58527e-01, 1.00211e+01, 5.62276e+00, 5.62276e+00, 8.00000e+00, 1.94175e-01, 3.34658e-01, 1.57970e+02
17, 110, 5.96485e-01, 1.00149e+01, 6.27784e+00, 6.27784e+00, 8.00000e+00, 2.27273e-01, 3.50671e-01, 1.57970e+02
18, 117, 6.34443e-01, 1.00059e+01, 6.65997e+00, 6.65997e+00, 8.00000e+00, 2.39316e-01, 3.30404e-01, 1.57970e+02
19, 123, 6.66979e-01, 1.00006e+01, 6.76915e+00, 6.76915e+00, 8.00000e+00, 2.60163e-01, 3.67501e-01, 1.57970e+02
20, 128, 6.94092e-01, 9.99243e+00, 7.26046e+00, 7.26046e+00, 8.00000e+00, 2.57812e-01, 3.77005e-01, 1.57970e+02
21, 134, 7.26627e-01, 9.98515e+00, 7.64259e+00, 7.64259e+00, 8.00000e+00, 2.76119e-01, 3.70283e-01, 1.57970e+02
22, 142, 7.70008e-01, 9.97620e+00, 8.35226e+00, 8.35226e+00, 8.00000e+00, 2.88732e-01, 4.12904e-01, 1.57970e+02
23, 147, 7.97121e-01, 9.97194e+00, 9.00734e+00, 9.00734e+00, 8.00000e+00, 2.99320e-01, 4.32566e-01, 1.57970e+02
24, 154, 8.35079e-01, 9.96088e+00, 9.06193e+00, 9.06193e+00, 8.00000e+00, 3.44156e-01, 4.11445e-01, 1.57970e+02
25, 160, 8.67615e-01, 9.95340e+00, 8.89816e+00, 8.89816e+00, 8.00000e+00, 3.43750e-01, 4.01164e-01, 1.57970e+02
26, 165, 8.94728e-01, 9.94579e+00, 9.22570e+00, 9.22570e+00, 8.00000e+00, 3.63636e-01, 4.41182e-01, 1.57970e+02
27, 171, 9.27263e-01, 9.93502e+00, 9.82619e+00, 9.82619e+00, 8.00000e+00, 3.97661e-01, 4.60037e-01, 1.57970e+02
28, 179, 9.70644e-01, 9.92078e+00, 1.02083e+01, 1.02083e+01, 8.00000e+00, 4.24581e-01, 4.47702e-01, 1.57970e+02
29, 185, 1.00318e+00, 9.91726e+00, 1.06450e+01, 1.06450e+01, 8.00000e+00, 4.43243e-01, 4.91480e-01, 1.57970e+02
30, 193, 1.04656e+00, 9.90861e+00, 1.14093e+01, 1.14093e+01, 8.00000e+00, 4.50777e-01, 5.18808e-01, 1.57970e+02
31, 198, 1.07367e+00, 9.90278e+00, 1.16277e+01, 1.16277e+01, 8.00000e+00, 4.39394e-01, 4.92343e-01, 1.57970e+02
32, 206, 1.11705e+00, 9.89534e+00, 1.27195e+01, 1.27195e+01, 8.00000e+00, 4.66019e-01, 5.11623e-01, 1.57970e+02
33, 212, 1.14959e+00, 9.88980e+00, 1.37021e+01, 1.37021e+01, 8.00000e+00, 4.66981e-01, 5.56416e-01, 1.57970e+02
34, 218, 1.18212e+00, 9.88034e+00, 1.41934e+01, 1.41934e+01, 8.00000e+00, 4.67890e-01, 5.68497e-01, 1.57970e+02
35, 222, 1.20382e+00, 9.87087e+00, 1.40842e+01, 1.40842e+01, 8.00000e+00, 4.63964e-01, 5.64690e-01, 1.57970e+02
36, 231, 1.25262e+00, 9.85687e+00, 1.48485e+01, 1.48485e+01, 8.00000e+00, 5.10823e-01, 5.90769e-01, 1.57970e+02
37, 236, 1.27973e+00, 9.85037e+00, 1.48485e+01, 1.48485e+01, 8.00000e+00, 5.04237e-01, 6.07736e-01, 1.57970e+02
38, 243, 1.31769e+00, 9.84087e+00, 1.55035e+01, 1.55035e+01, 8.00000e+00, 5.34979e-01, 6.44596e-01, 1.57970e+02
39, 249, 1.35023e+00, 9.82925e+00, 1.59948e+01, 1.59948e+01, 8.00000e+00, 5.54217e-01, 6.12418e-01, 1.57970e+02
40, 255, 1.38276e+00, 9.82298e+00, 1.62678e+01, 1.62678e+01, 8.00000e+00, 5.52941e-01, 6.78070e-01, 1.57970e+02
41, 260, 1.40987e+00, 9.81861e+00, 1.69229e+01, 1.69229e+01, 8.00000e+00, 5.69231e-01, 6.55955e-01, 1.57970e+02
42, 268, 1.45325e+00, 9.81492e+00, 1.76871e+01, 1.76871e+01, 8.00000e+00, 5.82090e-01, 6.69224e-01, 1.57970e+02
43, 273, 1.48037e+00, 9.81031e+00, 1.77417e+01, 1.77417e+01, 8.00000e+00, 5.64103e-01, 7.06742e-01, 1.57970e+02
44, 278, 1.50748e+00, 9.80490e+00, 1.80693e+01, 1.80693e+01, 8.00000e+00, 5.82734e-01, 7.57221e-01, 1.57970e+02
45, 285, 1.54544e+00, 9.79685e+00, 1.88881e+01, 1.88881e+01, 8.00000e+00, 5.89474e-01, 7.69704e-01, 1.57970e+02
46, 292, 1.58340e+00, 9.78849e+00, 2.01437e+01, 2.01437e+01, 8.00000e+00, 5.82192e-01, 7.76564e-01, 1.57970e+02
47, 297, 1.61051e+00, 9.78081e+00, 2.09079e+01, 2.09079e+01, 8.00000e+00, 5.89226e-01, 7.72673e-01, 1.57970e+02
48, 304, 1.64847e+00, 9.77456e+00, 2.16722e+01, 2.16722e+01, 8.00000e+00, 5.92105e-01, 8.44596e-01, 1.57970e+02
49, 311, 1.68643e+00, 9.76709e+00, 2.27094e+01, 2.27094e+01, 8.00000e+00, 6.01286e-01, 8.12715e-01, 1.57970e+02
50, 318, 1.72438e+00, 9.76188e+00, 2.45109e+01, 2.45109e+01, 8.00000e+00, 6.00629e-01, 8.29464e-01, 1.57970e+02
51, 324, 1.75692e+00, 9.75951e+00, 2.56027e+01, 2.56027e+01, 8.00000e+00, 6.11111e-01, 8.50832e-01, 1.57970e+02
52, 332, 1.80030e+00, 9.75069e+00, 2.62032e+01, 2.62032e+01, 8.00000e+00, 6.08434e-01, 8.59879e-01, 1.57970e+02
53, 338, 1.83284e+00, 9.73911e+00, 2.72950e+01, 2.72950e+01, 8.00000e+00, 6.09467e-01, 8.41380e-01, 1.57970e+02
54, 345, 1.87079e+00, 9.73133e+00, 2.78954e+01, 2.78954e+01, 8.00000e+00, 6.14493e-01, 9.02410e-01, 1.57970e+02
