controller=random horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, -8.00000e+00, 1.00000e+00, 2.62472e-03, 3.01600e-04, 3.01600e-04
1, 4, 1.26813e-01, 1.01780e+01, 2.18360e-01, 2.18360e-01, -8.00000e+00, 7.50000e-01, 1.08931e-02, 3.01600e-04, 3.01600e-04
2, 7, 2.21924e-01, 1.01465e+01, 2.72950e-01, 2.72950e-01, -8.00000e+00, 4.28571e-01, 2.07577e-02, 3.01600e-04, 3.01600e-04
3, 10, 3.17034e-01, 1.01207e+01, 2.84973e-01, 2.84973e-01, -8.00000e+00, 3.00000e-01, 3.45597e-02, 3.01600e-04, 3.01600e-04
4, 13, 4.12144e-01, 1.01109e+01, 4.48742e-01, 4.48742e-01, -8.00000e+00, 2.30769e-01, 5.14791e-02, 3.01600e-04, 3.01600e-04
5, 17, 5.38957e-01, 1.00832e+01, 6.67102e-01, 6.67102e-01, -8.00000e+00, 2.35294e-01, 7.55572e-02, 3.01600e-04, 3.01600e-04
6, 20, 6.34067e-01, 1.00728e+01, 9.94641e-01, 9.94641e-01, -8.00000e+00, 1.50000e-01, 9.56088e-02, 3.01600e-04, 3.01600e-04
7, 23, 7.29177e-01, 1.00691e+01, 1.15841e+00, 1.15841e+00, -8.00000e+00, 1.30435e-01, 1.20296e-01, 3.01600e-04, 3.01600e-04
8, 26, 8.24287e-01, 1.00680e+01, 1.16963e+00, 1.16963e+00, -8.00000e+00, 1.15385e-01, 1.42100e-01, 3.01600e-04, 3.01600e-04
9, 29, 9.19397e-01, 1.00637e+01, 1.22422e+00, 1.22422e+00, -8.00000e+00, 1.03448e-01, 1.55356e-01, 3.01600e-04, 3.01600e-04
10, 32, 1.01451e+00, 1.00662e+01, 1.38799e+00, 1.38799e+00, -8.00000e+00, 9.37500e-02, 1.47889e-01, 3.01600e-04, 3.01600e-04
11, 35, 1.10962e+00, 1.00486e+01, 1.44258e+00, 1.44258e+00, -8.00000e+00, 8.57143e-02, 1.37361e-01, 3.01600e-04, 3.01600e-04
12, 37, 1.17302e+00, 1.00488e+01, 1.66094e+00, 1.66094e+00, -8.00000e+00, 5.40541e-02, 1.51857e-01, 3.01600e-04, 3.01600e-04
13, 41, 1.29984e+00, 1.00319e+01, 2.09766e+00, 2.09766e+00, -8.00000e+00, 1.21951e-01, 1.54124e-01, 3.01600e-04, 3.01600e-04
14, 44, 1.39495e+00, 1.00077e+01, 1.98848e+00, 1.98848e+00, -8.00000e+00, 1.13636e-01, 1.42801e-01, 3.01600e-04, 3.01600e-04
15, 48, 1.52176e+00, 9.98871e+00, 2.31602e+00, 2.31602e+00, -8.00000e+00, 1.66667e-01, 1.91144e-01, 3.01600e-04, 3.01600e-04
16, 49, 1.55346e+00, 1.00062e+01, 2.69815e+00, 2.69815e+00, -8.00000e+00, 1.02041e-01, 1.91375e-01, 3.01600e-04, 3.01600e-04
17, 54, 1.71198e+00, 9.96130e+00, 2.53438e+00, 2.53438e+00, -8.00000e+00, 1.85185e-01, 1.94071e-01, 3.01600e-04, 3.01600e-04
18, 58, 1.83879e+00, 9.93100e+00, 2.97110e+00, 2.97110e+00, -8.00000e+00, 1.72414e-01, 1.89183e-01, 3.01600e-04, 3.01600e-04
19, 59, 1.87050e+00, 9.92240e+00, 3.34121e+00, 3.34121e+00, -8.00000e+00, 1.86441e-01, 1.93602e-01, 3.01600e-04, 3.01600e-04
20, 64, 2.02901e+00, 9.89511e+00, 3.50498e+00, 3.50498e+00, -8.00000e+00, 2.18750e-01, 1.85433e-01, 3.01600e-04, 3.01600e-04
21, 67, 2.12412e+00, 9.89925e+00, 4.32383e+00, 4.32383e+00, -8.00000e+00, 2.08955e-01, 1.89465e-01, 3.01600e-04, 3.01600e-04
22, 70, 2.21924e+00, 9.87290e+00, 3.99629e+00, 3.99629e+00, -8.00000e+00, 2.14286e-01, 1.85801e-01, 3.01600e-04, 3.01600e-04
23, 71, 2.25094e+00, 9.84491e+00, 5.03349e+00, 5.03349e+00, -8.00000e+00, 2.67606e-01, 1.99329e-01, 3.01600e-04, 3.01600e-04
24, 74, 2.34605e+00, 9.80137e+00, 5.13145e+00, 5.13145e+00, -8.00000e+00, 2.97297e-01, 2.18702e-01, 3.01600e-04, 3.01600e-04
25, 76, 2.40946e+00, 9.78468e+00, 5.62276e+00, 5.62276e+00, -8.00000e+00, 3.02632e-01, 1.92669e-01, 3.01600e-04, 3.01600e-04
26, 79, 2.50457e+00, 9.76515e+00, 6.44161e+00, 6.44161e+00, -8.00000e+00, 3.03797e-01, 2.05834e-01, 3.01600e-04, 3.01600e-04
27, 83, 2.63138e+00, 9.71469e+00, 6.00489e+00, 6.00489e+00, -8.00000e+00, 3.49398e-01, 2.07552e-01, 3.01600e-04, 3.01600e-04
28, 85, 2.69479e+00, 9.72659e+00, 6.05948e+00, 6.05948e+00, -8.00000e+00, 3.52941e-01, 2.32541e-01, 3.01600e-04, 3.01600e-04
29, 90, 2.85330e+00, 9.67752e+00, 6.55079e+00, 6.55079e+00, -8.00000e+00, 3.77778e-01, 2.26627e-01, 3.01600e-04, 3.01600e-04
30, 91, 2.88501e+00, 9.67827e+00, 6.93292e+00, 6.93292e+00, -8.00000e+00, 3.62637e-01, 2.50518e-01, 3.01600e-04, 3.01600e-04
31, 95, 3.01182e+00, 9.66746e+00, 7.42423e+00, 7.42423e+00, -8.00000e+00, 4.00000e-01, 2.43445e-01, 3.01600e-04, 3.01600e-04
32, 98, 3.10693e+00, 9.64848e+00, 8.40685e+00, 8.40685e+00, -8.00000e+00, 4.38776e-01, 2.85944e-01, 3.01600e-04, 3.01600e-04
33, 98, 3.10693e+00, 9.63447e+00, 8.29767e+00, 8.29767e+00, -8.00000e+00, 4.38776e-01, 2.70954e-01, 3.01600e-04, 3.01600e-04
34, 102, 3.23374e+00, 9.61143e+00, 9.38947e+00, 9.38947e+00, -8.00000e+00, 4.50980e-01, 3.08025e-01, 3.01600e-04, 3.01600e-04
35, 104, 3.29715e+00, 9.58146e+00, 9.22570e+00, 9.22570e+00, -8.00000e+00, 4.71154e-01, 2.80615e-01, 3.01600e-04, 3.01600e-04
36, 107, 3.39226e+00, 9.56894e+00, 9.28029e+00, 9.28029e+00, -8.00000e+00, 4.95327e-01, 2.93450e-01, 3.01600e-04, 3.01600e-04
37, 109, 3.45567e+00, 9.55115e+00, 9.71701e+00, 9.71701e+00, -8.00000e+00, 5.04587e-01, 2.86129e-01, 3.01600e-04, 3.01600e-04
38, 111, 3.51907e+00, 9.53728e+00, 9.60783e+00, 9.60783e+00, -8.00000e+00, 4.95495e-01, 2.93380e-01, 3.01600e-04, 3.01600e-04
39, 114, 3.61418e+00, 9.52399e+00, 1.05359e+01, 1.05359e+01, -8.00000e+00, 5.00000e-01, 3.19864e-01, 3.01600e-04, 3.01600e-04
40, 118, 3.74100e+00, 9.49711e+00, 1.08634e+01, 1.08634e+01, -8.00000e+00, 5.08475e-01, 3.12848e-01, 3.01600e-04, 3.01600e-04
41, 119, 3.77270e+00, 9.47823e+00, 1.08088e+01, 1.08088e+01, -8.00000e+00, 5.21008e-01, 3.45756e-01, 3.01600e-04, 3.01600e-04
42, 122, 3.86781e+00, 9.47401e+00, 1.24465e+01, 1.24465e+01, -8.00000e+00, 5.32787e-01, 3.47681e-01, 3.01600e-04, 3.01600e-04
43, 125, 3.96292e+00, 9.45328e+00, 1.33745e+01, 1.33745e+01, -8.00000e+00, 5.44000e-01, 2.96404e-01, 3.01600e-04, 3.01600e-04
44, 126, 3.99462e+00, 9.43064e+00, 1.39204e+01, 1.39204e+01, -8.00000e+00, 5.63492e-01, 3.06596e-01, 3.01600e-04, 3.01600e-04
45, 130, 4.12144e+00, 9.41039e+00, 1.41934e+01, 1.41934e+01, -8.00000e+00, 6.15385e-01, 3.07797e-01, 3.01600e-04, 3.01600e-04
46, 133, 4.21655e+00, 9.39908e+00, 1.47393e+01, 1.47393e+01, -8.00000e+00, 6.16541e-01, 3.19582e-01, 3.01600e-04, 3.01600e-04
47, 135, 4.27995e+00, 9.38015e+00, 1.43571e+01, 1.43571e+01, -8.00000e+00, 6.07407e-01, 3.31768e-01, 3.01600e-04, 3.01600e-04
48, 137, 4.34336e+00, 9.37564e+00, 1.50310e+01, 1.50310e+01, -8.00000e+00, 6.20438e-01, 3.67384e-01, 3.01600e-04, 3.01600e-04
49, 141, 4.47017e+00, 9.33934e+00, 1.53672e+01, 1.53672e+01, -8.00000e+00, 6.31206e-01, 3.88305e-01, 3.01600e-04, 3.01600e-04
50, 144, 4.56528e+00, 9.34549e+00, 1.62406e+01, 1.62406e+01, -8.00000e+00, 6.18056e-01, 4.03865e-01, 3.01600e-04, 3.01600e-04
51, 147, 4.66039e+00, 9.32423e+00, 1.67865e+01, 1.67865e+01, -8.00000e+00, 6.19048e-01, 4.06832e-01, 3.01600e-04, 3.01600e-04
52, 151, 4.78721e+00, 9.32208e+00, 1.68411e+01, 1.68411e+01, -8.00000e+00, 6.22517e-01, 4.36083e-01, 3.01600e-04, 3.01600e-04
53, 154, 4.88232e+00, 9.29505e+00, 1.64590e+01, 1.64590e+01, -8.00000e+00, 6.10390e-01, 4.17259e-01, 3.01600e-04, 3.01600e-04
54, 158, 5.00913e+00, 9.25357e+00, 1.65136e+01, 1.65136e+01, -8.00000e+00, 6.32911e-01, 4.17861e-01, 3.01600e-04, 3.01600e-04
55, 160, 5.07254e+00, 9.22644e+00, 1.67865e+01, 1.67865e+01, -8.00000e+00, 6.18750e-01, 4.38195e-01, 3.01600e-04, 3.01600e-04
56, 162, 5.13594e+00, 9.24663e+00, 1.81513e+01, 1.81513e+01, -8.00000e+00, 6.29630e-01, 4.51633e-01, 3.01600e-04, 3.01600e-04
57, 164, 5.19935e+00, 9.25079e+00, 1.97344e+01, 1.97344e+01, -8.00000e+00, 6.28049e-01, 4.58065e-01, 3.01600e-04, 3.01600e-04
58, 168, 5.32616e+00, 9.24364e+00, 1.98981e+01, 1.98981e+01, -8.00000e+00, 6.60714e-01, 4.53881e-01, 3.01600e-04, 3.01600e-04
59, 168, 5.32616e+00, 9.26181e+00, 2.05532e+01, 2.05532e+01, -8.00000e+00, 6.48810e-01, 4.97369e-01, 3.01600e-04, 3.01600e-04
60, 170, 5.38957e+00, 9.27902e+00, 0.00000e+00, 0.00000e+00, -6.00000e+00, 6.52941e-01, 4.58891e-01, 2.73943e-04, 3.01600e-04
