controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, -6.21000e+02, 1.00000e+00, 2.62472e-03, 2.28643e-04
1, 10, 3.42345e-02, 1.00932e+01, 5.45899e-01, 5.45899e-01, -6.21000e+02, 9.00000e-01, 2.66844e-02, 2.28643e-04
2, 18, 6.16220e-02, 1.00854e+01, 9.82619e-01, 9.82619e-01, -6.21000e+02, 4.44444e-01, 5.77191e-02, 2.28643e-04
3, 28, 9.58565e-02, 1.00764e+01, 1.52852e+00, 1.52852e+00, -6.21000e+02, 3.57143e-01, 9.91651e-02, 2.28643e-04
4, 37, 1.26668e-01, 1.00705e+01, 2.01983e+00, 2.01983e+00, -6.21000e+02, 2.43243e-01, 1.48330e-01, 2.28643e-04
5, 47, 1.60902e-01, 1.00665e+01, 2.89327e+00, 2.89327e+00, -6.21000e+02, 2.12766e-01, 2.08559e-01, 2.28643e-04
6, 57, 1.95136e-01, 1.00621e+01, 3.43916e+00, 3.43916e+00, -6.21000e+02, 1.75439e-01, 2.75801e-01, 2.28643e-04
7, 65, 2.22524e-01, 1.00618e+01, 3.87588e+00, 3.87588e+00, -6.21000e+02, 1.23077e-01, 3.50011e-01, 2.28643e-04
8, 76, 2.60182e-01, 1.00589e+01, 4.58555e+00, 4.58555e+00, -6.21000e+02, 1.44737e-01, 3.83614e-01, 2.28643e-04
9, 84, 2.87570e-01, 1.00585e+01, 4.91309e+00, 4.91309e+00, -6.21000e+02, 9.52381e-02, 4.06674e-01, 2.28643e-04
10, 93, 3.18381e-01, 1.00549e+01, 5.02227e+00, 5.02227e+00, -6.21000e+02, 9.67742e-02, 4.07923e-01, 2.28643e-04
11, 103, 3.52615e-01, 1.00501e+01, 5.29522e+00, 5.29522e+00, -6.21000e+02, 9.70874e-02, 4.46294e-01, 2.28643e-04
12, 113, 3.86849e-01, 1.00466e+01, 6.16866e+00, 6.16866e+00, -6.21000e+02, 9.73451e-02, 4.65050e-01, 2.28643e-04
13, 121, 4.14237e-01, 1.00422e+01, 6.22325e+00, 6.22325e+00, -6.21000e+02, 9.09091e-02, 4.45732e-01, 2.28643e-04
14, 131, 4.48472e-01, 1.00389e+01, 6.98751e+00, 6.98751e+00, -6.21000e+02, 1.29771e-01, 4.64611e-01, 2.28643e-04
15, 141, 4.82706e-01, 1.00330e+01, 7.47882e+00, 7.47882e+00, -6.21000e+02, 1.27660e-01, 5.04635e-01, 2.28643e-04
16, 151, 5.16940e-01, 1.00311e+01, 8.57062e+00, 8.57062e+00, -6.21000e+02, 1.65563e-01, 5.19121e-01, 2.28643e-04
17, 159, 5.44328e-01, 1.00297e+01, 8.46144e+00, 8.46144e+00, -6.21000e+02, 1.63522e-01, 5.24203e-01, 2.28643e-04
18, 168, 5.75139e-01, 1.00232e+01, 8.57062e+00, 8.57062e+00, -6.21000e+02, 1.66667e-01, 5.57714e-01, 2.28643e-04
19, 179, 6.12797e-01, 1.00168e+01, 9.11652e+00, 9.11652e+00, -6.21000e+02, 1.84358e-01, 5.73521e-01, 2.28643e-04
20, 186, 6.36761e-01, 1.00124e+01, 9.28029e+00, 9.28029e+00, -6.21000e+02, 1.77419e-01, 5.90715e-01, 2.28643e-04
21, 193, 6.60725e-01, 1.00077e+01, 9.38947e+00, 9.38947e+00, -6.21000e+02, 1.91710e-01, 5.40994e-01, 2.28643e-04
22, 202, 6.91536e-01, 1.00023e+01, 9.88078e+00, 9.88078e+00, -6.21000e+02, 2.07921e-01, 6.30492e-01, 2.28643e-04
