controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, -3.96000e+02, 1.00000e+00, 2.62472e-03
1, 3, 1.62678e-02, 1.01114e+01, 1.63770e-01, 1.63770e-01, -3.96000e+02, 6.66667e-01, 8.68214e-03
2, 5, 2.71130e-02, 1.01083e+01, 2.72950e-01, 2.72950e-01, -3.96000e+02, 4.00000e-01, 1.65850e-02
3, 7, 3.79581e-02, 1.01058e+01, 3.82129e-01, 3.82129e-01, -3.96000e+02, 2.85714e-01, 2.48297e-02
4, 9, 4.88033e-02, 1.01036e+01, 4.91309e-01, 4.91309e-01, -3.96000e+02, 2.22222e-01, 3.37396e-02
5, 11, 5.96485e-02, 1.01022e+01, 6.00489e-01, 6.00489e-01, -3.96000e+02, 1.81818e-01, 4.91930e-02
6, 13, 7.04937e-02, 1.01013e+01, 7.09669e-01, 7.09669e-01, -3.96000e+02, 1.53846e-01, 6.32508e-02
7, 15, 8.13389e-02, 1.01012e+01, 8.18849e-01, 8.18849e-01, -3.96000e+02, 1.33333e-01, 8.71395e-02
8, 17, 9.21841e-02, 1.01011e+01, 9.28029e-01, 9.28029e-01, -3.96000e+02, 1.17647e-01, 8.98494e-02
9, 18, 9.76066e-02, 1.01029e+01, 9.82619e-01, 9.82619e-01, -3.96000e+02, 5.55556e-02, 9.32263e-02
10, 20, 1.08452e-01, 1.01016e+01, 1.03721e+00, 1.03721e+00, -3.96000e+02, 1.00000e-01, 9.90603e-02
11, 22, 1.19297e-01, 1.00983e+01, 1.20098e+00, 1.20098e+00, -3.96000e+02, 9.09091e-02, 8.70951e-02
12, 25, 1.35565e-01, 1.00946e+01, 1.41934e+00, 1.41934e+00, -3.96000e+02, 1.20000e-01, 8.67356e-02
13, 27, 1.46410e-01, 1.00925e+01, 1.47393e+00, 1.47393e+00, -3.96000e+02, 7.40741e-02, 9.75536e-02
14, 29, 1.57255e-01, 1.00884e+01, 1.58311e+00, 1.58311e+00, -3.96000e+02, 1.72414e-01, 8.83124e-02
15, 31, 1.68100e-01, 1.00855e+01, 1.80147e+00, 1.80147e+00, -3.96000e+02, 2.25806e-01, 9.71939e-02
16, 33, 1.78946e-01, 1.00836e+01, 1.85606e+00, 1.85606e+00, -3.96000e+02, 2.12121e-01, 1.03229e-01
17, 34, 1.84368e-01, 1.00833e+01, 1.80147e+00, 1.80147e+00, -3.96000e+02, 2.35294e-01, 1.12928e-01
18, 36, 1.95213e-01, 1.00816e+01, 1.85606e+00, 1.85606e+00, -3.96000e+02, 2.77778e-01, 1.10050e-01
19, 38, 2.06058e-01, 1.00803e+01, 2.07442e+00, 2.07442e+00, -3.96000e+02, 2.63158e-01, 1.21985e-01
