controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, -6.19000e+02, 1.00000e+00, 2.62472e-03, 2.22683e-04
1, 16, 5.47751e-02, 1.00860e+01, 8.73439e-01, 8.73439e-01, -6.19000e+02, 9.37500e-01, 4.27027e-02, 2.22683e-04
2, 31, 1.06127e-01, 1.00704e+01, 1.58311e+00, 1.58311e+00, -6.19000e+02, 4.83871e-01, 9.32661e-02, 2.22683e-04
3, 46, 1.57479e-01, 1.00578e+01, 2.40196e+00, 2.40196e+00, -6.19000e+02, 3.26087e-01, 1.63491e-01, 2.22683e-04
4, 61, 2.08830e-01, 1.00486e+01, 3.22081e+00, 3.22081e+00, -6.19000e+02, 2.45902e-01, 2.44438e-01, 2.22683e-04
5, 76, 2.60182e-01, 1.00415e+01, 3.93047e+00, 3.93047e+00, -6.19000e+02, 1.97368e-01, 3.30441e-01, 2.22683e-04
6, 91, 3.11534e-01, 1.00358e+01, 4.96768e+00, 4.96768e+00, -6.19000e+02, 1.64835e-01, 4.34479e-01, 2.22683e-04
7, 104, 3.56038e-01, 1.00353e+01, 5.78653e+00, 5.78653e+00, -6.19000e+02, 1.25000e-01, 5.54956e-01, 2.22683e-04
8, 120, 4.10814e-01, 1.00339e+01, 6.76915e+00, 6.76915e+00, -6.19000e+02, 1.33333e-01, 6.48261e-01, 2.22683e-04
9, 135, 4.62165e-01, 1.00326e+01, 7.80636e+00, 7.80636e+00, -6.19000e+02, 1.11111e-01, 6.54207e-01, 2.22683e-04
10, 150, 5.13517e-01, 1.00311e+01, 9.00734e+00, 9.00734e+00, -6.19000e+02, 1.00000e-01, 6.78780e-01, 2.22683e-04
11, 165, 5.64869e-01, 1.00274e+01, 1.00445e+01, 1.00445e+01, -6.19000e+02, 9.09091e-02, 7.31793e-01, 2.22683e-04
12, 180, 6.16220e-01, 1.00165e+01, 1.08088e+01, 1.08088e+01, -6.19000e+02, 9.44444e-02, 6.74779e-01, 2.22683e-04
13, 194, 6.64149e-01, 1.00099e+01, 1.10818e+01, 1.10818e+01, -6.19000e+02, 9.79381e-02, 7.24132e-01, 2.22683e-04
14, 206, 7.05230e-01, 1.00066e+01, 1.28286e+01, 1.28286e+01, -6.19000e+02, 9.70874e-02, 7.25989e-01, 2.22683e-04
15, 224, 7.66852e-01, 9.99348e+00, 1.35383e+01, 1.35383e+01, -6.19000e+02, 1.60714e-01, 7.29657e-01, 2.22683e-04
16, 239, 8.18204e-01, 9.98556e+00, 1.47939e+01, 1.47939e+01, -6.19000e+02, 1.58996e-01, 7.73546e-01, 2.22683e-04
17, 255, 8.72979e-01, 9.97816e+00, 1.56127e+01, 1.56127e+01, -6.19000e+02, 1.72549e-01, 8.70462e-01, 2.22683e-04
18, 270, 9.24331e-01, 9.96813e+00, 1.73596e+01, 1.73596e+01, -6.19000e+02, 1.88889e-01, 8.37477e-01, 2.22683e-04
19, 281, 9.61989e-01, 9.96488e+00, 1.65407e+01, 1.65407e+01, -6.19000e+02, 1.85053e-01, 9.16323e-01, 2.22683e-04
20, 297, 1.01676e+00, 9.95544e+00, 1.75234e+01, 1.75234e+01, -6.19000e+02, 2.25589e-01, 8.54893e-01, 2.22683e-04
21, 313, 1.07154e+00, 9.94620e+00, 1.74688e+01, 1.74688e+01, -6.19000e+02, 2.36422e-01, 8.95967e-01, 2.22683e-04
22, 327, 1.11947e+00, 9.93864e+00, 1.85060e+01, 1.85060e+01, -6.19000e+02, 2.35474e-01, 9.64737e-01, 2.22683e-04
23, 343, 1.17424e+00, 9.92735e+00, 1.87789e+01, 1.87789e+01, -6.19000e+02, 2.50729e-01, 1.00856e+00, 2.22683e-04
24, 358, 1.22559e+00, 9.92211e+00, 1.99799e+01, 1.99799e+01, -6.19000e+02, 2.59777e-01, 1.04867e+00, 2.22683e-04
25, 371, 1.27010e+00, 9.91056e+00, 2.03620e+01, 2.03620e+01, -6.19000e+02, 2.53369e-01, 1.08003e+00, 2.22683e-04
26, 384, 1.31460e+00, 9.90276e+00, 2.03075e+01, 2.03075e+01, -6.19000e+02, 2.76042e-01, 1.06874e+00, 2.22683e-04
27, 399, 1.36596e+00, 9.89307e+00, 2.13992e+01, 2.13992e+01, -6.19000e+02, 2.93233e-01, 1.14679e+00, 2.22683e-04
28, 415, 1.42073e+00, 9.88363e+00, 2.43471e+01, 2.43471e+01, -6.19000e+02, 2.96386e-01, 1.14579e+00, 2.22683e-04
29, 429, 1.46866e+00, 9.87549e+00, 2.51660e+01, 2.51660e+01, -6.19000e+02, 3.00699e-01, 1.20105e+00, 2.22683e-04
30, 446, 1.52686e+00, 9.87010e+00, 2.76771e+01, 2.76771e+01, -6.19000e+02, 3.11659e-01, 1.29850e+00, 2.22683e-04
31, 461, 1.57821e+00, 9.86252e+00, 2.74041e+01, 2.74041e+01, -6.19000e+02, 3.18872e-01, 1.26315e+00, 2.22683e-04
32, 476, 1.62956e+00, 9.85059e+00, 2.71858e+01, 2.71858e+01, -6.19000e+02, 3.21429e-01, 1.35306e+00, 2.22683e-04
33, 490, 1.67749e+00, 9.84087e+00, 2.92602e+01, 2.92602e+01, -6.19000e+02, 3.28571e-01, 1.35151e+00, 2.22683e-04
34, 506, 1.73226e+00, 9.83157e+00, 2.95877e+01, 2.95877e+01, -6.19000e+02, 3.41897e-01, 1.40885e+00, 2.22683e-04
35, 522, 1.78704e+00, 9.82768e+00, 3.16076e+01, 3.16076e+01, -6.19000e+02, 3.52490e-01, 1.41295e+00, 2.22683e-04
36, 534, 1.82812e+00, 9.81584e+00, 3.12800e+01, 3.12800e+01, -6.19000e+02, 3.50187e-01, 1.43285e+00, 2.22683e-04
37, 549, 1.87947e+00, 9.80636e+00, 3.28631e+01, 3.28631e+01, -6.19000e+02, 3.58834e-01, 1.44253e+00, 2.22683e-04
38, 566, 1.93767e+00, 9.79630e+00, 3.31361e+01, 3.31361e+01, -6.19000e+02, 3.69258e-01, 1.44885e+00, 2.22683e-04
39, 581, 1.98902e+00, 9.78387e+00, 3.39549e+01, 3.39549e+01, -6.19000e+02, 3.78657e-01, 1.48813e+00, 2.22683e-04
40, 595, 2.03695e+00, 9.77212e+00, 3.35182e+01, 3.35182e+01, -6.19000e+02, 3.91597e-01, 1.60467e+00, 2.22683e-04
41, 610, 2.08830e+00, 9.76211e+00, 3.51013e+01, 3.51013e+01, -6.19000e+02, 4.00000e-01, 1.53792e+00, 2.22683e-04
42, 622, 2.12938e+00, 9.75875e+00, 3.70666e+01, 3.70666e+01, -6.19000e+02, 4.03537e-01, 1.63379e+00, 2.22683e-04
43, 636, 2.17731e+00, 9.74471e+00, 3.75579e+01, 3.75579e+01, -6.19000e+02, 4.24528e-01, 1.60803e+00, 2.22683e-04
44, 653, 2.23551e+00, 9.73570e+00, 4.02874e+01, 4.02874e+01, -6.19000e+02, 4.33384e-01, 1.72233e+00, 2.22683e-04
45, 667, 2.28344e+00, 9.72847e+00, 4.23618e+01, 4.23618e+01, -6.19000e+02, 4.37781e-01, 1.68749e+00, 2.22683e-04
46, 682, 2.33479e+00, 9.71927e+00, 4.31260e+01, 4.31260e+01, -6.19000e+02, 4.38416e-01, 1.71457e+00, 2.22683e-04
47, 699, 2.39299e+00, 9.70805e+00, 4.49275e+01, 4.49275e+01, -6.19000e+02, 4.50644e-01, 1.78383e+00, 2.22683e-04
48, 711, 2.43407e+00, 9.70456e+00, 4.53642e+01, 4.53642e+01, -6.19000e+02, 4.45851e-01, 1.88705e+00, 2.22683e-04
49, 724, 2.47858e+00, 9.69418e+00, 4.51459e+01, 4.51459e+01, -6.19000e+02, 4.55801e-01, 1.82254e+00, 2.22683e-04
50, 738, 2.52650e+00, 9.68768e+00, 4.53096e+01, 4.53096e+01, -6.19000e+02, 4.68835e-01, 1.89116e+00, 2.22683e-04
51, 752, 2.57443e+00, 9.68155e+00, 4.78208e+01, 4.78208e+01, -6.19000e+02, 4.70745e-01, 1.96444e+00, 2.22683e-04
52, 769, 2.63263e+00, 9.66755e+00, 5.04411e+01, 5.04411e+01, -6.19000e+02, 4.74642e-01, 1.94004e+00, 2.22683e-04
53, 783, 2.68056e+00, 9.65864e+00, 5.02773e+01, 5.02773e+01, -6.19000e+02, 4.75096e-01, 2.03065e+00, 2.22683e-04
54, 796, 2.72506e+00, 9.65543e+00, 5.22971e+01, 5.22971e+01, -6.19000e+02, 4.78643e-01, 2.06911e+00, 2.22683e-04
55, 813, 2.78326e+00, 9.64444e+00, 5.43716e+01, 5.43716e+01, -6.19000e+02, 4.87085e-01, 2.11834e+00, 2.22683e-04
56, 829, 2.83804e+00, 9.63916e+00, 5.77561e+01, 5.77561e+01, -6.19000e+02, 4.88540e-01, 2.11423e+00, 2.22683e-04
57, 844, 2.88939e+00, 9.63315e+00, 5.80837e+01, 5.80837e+01, -6.19000e+02, 4.95261e-01, 2.13415e+00, 2.22683e-04
58, 856, 2.93047e+00, 9.62726e+00, 5.69373e+01, 5.69373e+01, -6.19000e+02, 4.95327e-01, 2.22325e+00, 2.22683e-04
59, 871, 2.98182e+00, 9.61689e+00, 5.80291e+01, 5.80291e+01, -6.19000e+02, 4.97130e-01, 2.15433e+00, 2.22683e-04
60, 886, 3.03317e+00, 9.61171e+00, 0.00000e+00, 0.00000e+00, -8.50000e+01, 4.98871e-01, 2.36005e+00, 4.47512e-04
61, 900, 3.08110e+00, 9.60059e+00, 5.79745e+01, 5.79745e+01, -8.50000e+01, 5.06667e-01, 2.33672e+00, 4.47512e-04
62, 914, 3.12903e+00, 9.59189e+00, 6.01581e+01, 6.01581e+01, -8.50000e+01, 5.09847e-01, 2.36573e+00, 4.47512e-04
63, 929, 3.18038e+00, 9.57859e+00, 5.96668e+01, 5.96668e+01, -8.50000e+01, 5.05920e-01, 2.44728e+00, 4.47512e-04
64, 943, 3.22831e+00, 9.56618e+00, 5.82474e+01, 5.82474e+01, -8.50000e+01, 5.12195e-01, 2.35499e+00, 4.47512e-04
65, 957, 3.27624e+00, 9.55137e+00, 5.89025e+01, 5.89025e+01, -8.50000e+01, 5.27691e-01, 2.32214e+00, 4.47512e-04
66, 970, 3.32074e+00, 9.53504e+00, 5.94484e+01, 5.94484e+01, -8.50000e+01, 5.40206e-01, 2.29104e+00, 4.47512e-04
67, 987, 3.37894e+00, 9.46618e+00, 3.55380e+01, 3.55380e+01, -8.50000e+01, 2.50253e-01, 2.72821e+00, 4.47512e-04
68, 1003, 3.43372e+00, 9.51214e+00, 3.60960e+01, 3.60960e+01, -8.50000e+01, 1.61515e-01, 3.07178e+00, 4.47512e-04
69, 1013, 3.46795e+00, 9.54573e+00, 4.00810e+01, 4.00810e+01, -8.50000e+01, 1.41165e-01, 3.48410e+00, 4.47512e-04
70, 1023, 3.50219e+00, 9.60067e+00, 4.84879e+01, 4.84879e+01, -8.50000e+01, 1.42717e-01, 3.81343e+00, 4.47512e-04
71, 1039, 3.55696e+00, 9.64286e+00, 4.68502e+01, 4.68502e+01, -8.50000e+01, 1.58807e-01, 4.20766e+00, 4.47512e-04
72, 1054, 3.60831e+00, 9.71544e+00, 5.93513e+01, 5.93513e+01, -8.50000e+01, 1.75522e-01, 4.57367e+00, 4.47512e-04
73, 1069, 3.65966e+00, 9.74283e+00, 6.24749e+01, 6.24749e+01, -8.50000e+01, 1.88962e-01, 4.40266e+00, 4.47512e-04
74, 1081, 3.70075e+00, 9.75987e+00, 6.94624e+01, 6.94624e+01, -8.50000e+01, 2.03515e-01, 3.60475e+00, 4.47512e-04
75, 1100, 3.76579e+00, 9.75357e+00, 7.59040e+01, 7.59040e+01, -8.50000e+01, 2.27273e-01, 2.93523e+00, 4.47512e-04
76, 1112, 3.80687e+00, 9.72200e+00, 7.68321e+01, 7.68321e+01, -8.50000e+01, 2.32914e-01, 2.43612e+00, 4.47512e-04
77, 1119, 3.83084e+00, 9.67475e+00, 7.78147e+01, 7.78147e+01, -8.50000e+01, 2.52011e-01, 2.18276e+00, 4.47512e-04
78, 1129, 3.86507e+00, 9.63727e+00, 8.87873e+01, 8.87873e+01, -8.50000e+01, 2.64836e-01, 2.08386e+00, 4.47512e-04
79, 1143, 3.91300e+00, 9.60088e+00, 9.57860e+01, 9.57860e+01, -8.50000e+01, 3.03587e-01, 2.08779e+00, 4.47512e-04
80, 1161, 3.97462e+00, 9.58100e+00, 1.05612e+02, 1.05612e+02, -8.50000e+01, 3.72954e-01, 2.20767e+00, 4.47512e-04
81, 1176, 4.02597e+00, 9.56781e+00, 1.08888e+02, 1.08888e+02, -8.50000e+01, 4.17517e-01, 2.19973e+00, 4.47512e-04
82, 1194, 4.08760e+00, 9.55403e+00, 1.13461e+02, 1.13461e+02, -8.50000e+01, 4.64824e-01, 2.25401e+00, 4.47512e-04
83, 1207, 4.13210e+00, 9.53892e+00, 1.19357e+02, 1.19357e+02, -8.50000e+01, 4.86330e-01, 2.24971e+00, 4.47512e-04
84, 1221, 4.18003e+00, 9.52166e+00, 1.23615e+02, 1.23615e+02, -8.50000e+01, 4.99590e-01, 2.31541e+00, 4.47512e-04
85, 1235, 4.22796e+00, 9.50495e+00, 1.31640e+02, 1.31640e+02, -8.50000e+01, 5.11741e-01, 2.43690e+00, 4.47512e-04
86, 1249, 4.27588e+00, 9.48693e+00, 1.39337e+02, 1.39337e+02, -8.50000e+01, 5.36429e-01, 2.52626e+00, 4.47512e-04
