controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 2.97253e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, -3.96000e+02, 1.00000e+00, 2.62472e-03
1, 3, 8.91759e-03, 1.01114e+01, 3.48358e-02, 3.48358e-02, -3.96000e+02, 6.66667e-01, 8.68214e-03
2, 5, 1.48627e-02, 1.01083e+01, 5.80596e-02, 5.80596e-02, -3.96000e+02, 4.00000e-01, 1.65850e-02
3, 7, 2.08077e-02, 1.01058e+01, 8.12834e-02, 8.12834e-02, -3.96000e+02, 2.85714e-01, 2.48128e-02
4, 9, 2.67528e-02, 1.01036e+01, 1.04507e-01, 1.04507e-01, -3.96000e+02, 2.22222e-01, 3.41245e-02
5, 12, 3.56704e-02, 1.01002e+01, 1.39343e-01, 1.39343e-01, -3.96000e+02, 2.50000e-01, 5.13378e-02
6, 14, 4.16154e-02, 1.00997e+01, 1.62567e-01, 1.62567e-01, -3.96000e+02, 1.42857e-01, 6.81033e-02
7, 16, 4.75605e-02, 1.00996e+01, 1.85791e-01, 1.85791e-01, -3.96000e+02, 1.25000e-01, 8.76703e-02
8, 18, 5.35056e-02, 1.00998e+01, 2.09015e-01, 2.09015e-01, -3.96000e+02, 1.11111e-01, 9.55549e-02
9, 20, 5.94506e-02, 1.00998e+01, 2.32238e-01, 2.32238e-01, -3.96000e+02, 1.00000e-01, 1.01415e-01
10, 22, 6.53957e-02, 1.00998e+01, 2.55462e-01, 2.55462e-01, -3.96000e+02, 9.09091e-02, 9.96303e-02
11, 25, 7.43133e-02, 1.00995e+01, 3.13522e-01, 3.13522e-01, -3.96000e+02, 1.20000e-01, 1.13973e-01
12, 27, 8.02583e-02, 1.00991e+01, 3.36746e-01, 3.36746e-01, -3.96000e+02, 7.40741e-02, 1.05916e-01
13, 29, 8.62034e-02, 1.00995e+01, 3.59970e-01, 3.59970e-01, -3.96000e+02, 6.89655e-02, 1.36487e-01
14, 32, 9.51210e-02, 1.00972e+01, 3.94805e-01, 3.94805e-01, -3.96000e+02, 9.37500e-02, 1.13869e-01
15, 34, 1.01066e-01, 1.00975e+01, 4.18029e-01, 4.18029e-01, -3.96000e+02, 5.88235e-02, 1.27197e-01
16, 36, 1.07011e-01, 1.00969e+01, 4.64477e-01, 4.64477e-01, -3.96000e+02, 5.55556e-02, 1.21418e-01
17, 38, 1.12956e-01, 1.00963e+01, 4.76089e-01, 4.76089e-01, -3.96000e+02, 5.26316e-02, 1.48579e-01
18, 40, 1.18901e-01, 1.00939e+01, 5.10924e-01, 5.10924e-01, -3.96000e+02, 5.00000e-02, 1.20885e-01
19, 42, 1.24846e-01, 1.00930e+01, 5.34148e-01, 5.34148e-01, -3.96000e+02, 4.76190e-02, 1.64706e-01
20, 44, 1.30791e-01, 1.00908e+01, 5.45760e-01, 5.45760e-01, -3.96000e+02, 4.54545e-02, 1.46924e-01
21, 47, 1.39709e-01, 1.00885e+01, 6.03820e-01, 6.03820e-01, -3.96000e+02, 8.51064e-02, 1.56177e-01
22, 49, 1.45654e-01, 1.00846e+01, 6.27044e-01, 6.27044e-01, -3.96000e+02, 8.16327e-02, 1.20779e-01
23, 52, 1.54572e-01, 1.00787e+01, 6.73491e-01, 6.73491e-01, -3.96000e+02, 1.53846e-01, 1.18378e-01
24, 54, 1.60517e-01, 1.00769e+01, 6.50268e-01, 6.50268e-01, -3.96000e+02, 1.29630e-01, 1.50057e-01
