controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.37540e+02
1, 12, 4.10814e-02, 1.00908e+01, 6.55079e-01, 6.55079e-01, 7.00000e+00, 9.16667e-01, 3.22038e-02, 3.37540e+02
2, 24, 8.21627e-02, 1.00782e+01, 1.20098e+00, 1.20098e+00, 7.00000e+00, 5.00000e-01, 7.15896e-02, 3.37540e+02
3, 36, 1.23244e-01, 1.00682e+01, 1.85606e+00, 1.85606e+00, 7.00000e+00, 3.33333e-01, 1.30236e-01, 3.37540e+02
4, 48, 1.64325e-01, 1.00609e+01, 2.62032e+00, 2.62032e+00, 7.00000e+00, 2.50000e-01, 1.91985e-01, 3.37540e+02
5, 60, 2.05407e-01, 1.00542e+01, 3.16622e+00, 3.16622e+00, 7.00000e+00, 2.00000e-01, 2.56792e-01, 3.37540e+02
6, 72, 2.46488e-01, 1.00504e+01, 3.82129e+00, 3.82129e+00, 7.00000e+00, 1.66667e-01, 3.44739e-01, 3.37540e+02
7, 84, 2.87570e-01, 1.00476e+01, 4.47637e+00, 4.47637e+00, 7.00000e+00, 1.42857e-01, 4.46533e-01, 3.37540e+02
8, 95, 3.25227e-01, 1.00475e+01, 5.18604e+00, 5.18604e+00, 7.00000e+00, 1.15789e-01, 5.03636e-01, 3.37540e+02
9, 106, 3.62885e-01, 1.00473e+01, 6.00489e+00, 6.00489e+00, 7.00000e+00, 1.03774e-01, 5.13481e-01, 3.37540e+02
10, 119, 4.07390e-01, 1.00439e+01, 6.60538e+00, 6.60538e+00, 7.00000e+00, 1.09244e-01, 5.48908e-01, 3.37540e+02
11, 131, 4.48472e-01, 1.00391e+01, 6.98751e+00, 6.98751e+00, 7.00000e+00, 9.16031e-02, 5.49920e-01, 3.37540e+02
12, 142, 4.86129e-01, 1.00341e+01, 7.69718e+00, 7.69718e+00, 7.00000e+00, 7.74648e-02, 5.63362e-01, 3.37540e+02
13, 154, 5.27211e-01, 1.00282e+01, 9.22570e+00, 9.22570e+00, 7.00000e+00, 9.74026e-02, 5.76879e-01, 3.37540e+02
14, 165, 5.64869e-01, 1.00232e+01, 1.00991e+01, 1.00991e+01, 7.00000e+00, 1.09091e-01, 6.09739e-01, 3.37540e+02
15, 179, 6.12797e-01, 1.00137e+01, 1.06996e+01, 1.06996e+01, 7.00000e+00, 1.45251e-01, 5.95581e-01, 3.37540e+02
16, 189, 6.47031e-01, 1.00071e+01, 1.07542e+01, 1.07542e+01, 7.00000e+00, 1.48148e-01, 6.15775e-01, 3.37540e+02
17, 199, 6.81266e-01, 9.99922e+00, 1.12455e+01, 1.12455e+01, 7.00000e+00, 1.70854e-01, 6.09222e-01, 3.37540e+02
18, 212, 7.25771e-01, 9.98964e+00, 1.15731e+01, 1.15731e+01, 7.00000e+00, 2.02830e-01, 6.53454e-01, 3.37540e+02
19, 223, 7.63429e-01, 9.97782e+00, 1.23373e+01, 1.23373e+01, 7.00000e+00, 2.19731e-01, 6.25264e-01, 3.37540e+02
20, 235, 8.04510e-01, 9.96759e+00, 1.35383e+01, 1.35383e+01, 7.00000e+00, 2.38298e-01, 6.53481e-01, 3.37540e+02
21, 249, 8.52438e-01, 9.95491e+00, 1.43571e+01, 1.43571e+01, 7.00000e+00, 2.48996e-01, 6.74041e-01, 3.37540e+02
22, 259, 8.86673e-01, 9.94384e+00, 1.48485e+01, 1.48485e+01, 7.00000e+00, 2.62548e-01, 7.05947e-01, 3.37540e+02
23, 270, 9.24331e-01, 9.93591e+00, 1.52306e+01, 1.52306e+01, 7.00000e+00, 3.18519e-01, 7.28899e-01, 3.37540e+02
24, 282, 9.65412e-01, 9.92654e+00, 1.50668e+01, 1.50668e+01, 7.00000e+00, 3.43972e-01, 7.39025e-01, 3.37540e+02
25, 293, 1.00307e+00, 9.92055e+00, 1.71958e+01, 1.71958e+01, 7.00000e+00, 3.58362e-01, 8.04400e-01, 3.37540e+02
26, 305, 1.04415e+00, 9.91452e+00, 1.80147e+01, 1.80147e+01, 7.00000e+00, 3.77049e-01, 8.06408e-01, 3.37540e+02
27, 319, 1.09208e+00, 9.90602e+00, 1.98707e+01, 1.98707e+01, 7.00000e+00, 3.82445e-01, 8.77064e-01, 3.37540e+02
28, 329, 1.12631e+00, 9.90128e+00, 2.09079e+01, 2.09079e+01, 7.00000e+00, 3.76900e-01, 8.87492e-01, 3.37540e+02
29, 342, 1.17082e+00, 9.88960e+00, 2.15630e+01, 2.15630e+01, 7.00000e+00, 4.06433e-01, 9.24008e-01, 3.37540e+02
