controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.41911e+02
1, 10, 3.42345e-02, 1.00932e+01, 5.45899e-01, 5.45899e-01, 7.00000e+00, 9.00000e-01, 2.66844e-02, 3.41911e+02
2, 18, 6.16220e-02, 1.00854e+01, 9.82619e-01, 9.82619e-01, 7.00000e+00, 4.44444e-01, 5.77191e-02, 3.41911e+02
3, 28, 9.58565e-02, 1.00764e+01, 1.52852e+00, 1.52852e+00, 7.00000e+00, 3.57143e-01, 9.91651e-02, 3.41911e+02
4, 37, 1.26668e-01, 1.00705e+01, 2.01983e+00, 2.01983e+00, 7.00000e+00, 2.43243e-01, 1.48330e-01, 3.41911e+02
5, 47, 1.60902e-01, 1.00665e+01, 2.89327e+00, 2.89327e+00, 7.00000e+00, 2.12766e-01, 2.08559e-01, 3.41911e+02
6, 57, 1.95136e-01, 1.00621e+01, 3.43916e+00, 3.43916e+00, 7.00000e+00, 1.75439e-01, 2.75801e-01, 3.41911e+02
7, 65, 2.22524e-01, 1.00618e+01, 3.87588e+00, 3.87588e+00, 7.00000e+00, 1.23077e-01, 3.50011e-01, 3.41911e+02
8, 76, 2.60182e-01, 1.00589e+01, 4.58555e+00, 4.58555e+00, 7.00000e+00, 1.44737e-01, 3.83614e-01, 3.41911e+02
9, 84, 2.87570e-01, 1.00582e+01, 4.91309e+00, 4.91309e+00, 7.00000e+00, 9.52381e-02, 4.03315e-01, 3.41911e+02
10, 94, 3.21804e-01, 1.00526e+01, 5.18604e+00, 5.18604e+00, 7.00000e+00, 1.06383e-01, 4.11676e-01, 3.41911e+02
11, 103, 3.52615e-01, 1.00486e+01, 5.51358e+00, 5.51358e+00, 7.00000e+00, 8.73786e-02, 4.27020e-01, 3.41911e+02
