controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, -3.96000e+02, 1.00000e+00, 2.62472e-03, 1.80483e-04
1, 10, 5.42259e-02, 1.00979e+01, 5.45899e-01, 5.45899e-01, -3.96000e+02, 9.00000e-01, 2.70552e-02, 1.80483e-04
2, 20, 1.08452e-01, 1.00813e+01, 1.09180e+00, 1.09180e+00, -3.96000e+02, 5.00000e-01, 6.15543e-02, 1.80483e-04
3, 29, 1.57255e-01, 1.00694e+01, 1.58311e+00, 1.58311e+00, -3.96000e+02, 3.10345e-01, 1.01134e-01, 1.80483e-04
4, 38, 2.06058e-01, 1.00602e+01, 2.07442e+00, 2.07442e+00, -3.96000e+02, 2.36842e-01, 1.51079e-01, 1.80483e-04
5, 46, 2.49439e-01, 1.00556e+01, 2.51114e+00, 2.51114e+00, -3.96000e+02, 1.73913e-01, 2.10964e-01, 1.80483e-04
6, 56, 3.03665e-01, 1.00488e+01, 2.83868e+00, 2.83868e+00, -3.96000e+02, 1.78571e-01, 2.74227e-01, 1.80483e-04
7, 66, 3.57891e-01, 1.00473e+01, 3.49375e+00, 3.49375e+00, -3.96000e+02, 1.51515e-01, 3.45544e-01, 1.80483e-04
8, 77, 4.17540e-01, 1.00446e+01, 3.98506e+00, 3.98506e+00, -3.96000e+02, 1.42857e-01, 4.24070e-01, 1.80483e-04
9, 86, 4.66343e-01, 1.00437e+01, 4.36719e+00, 4.36719e+00, -3.96000e+02, 1.04651e-01, 4.05967e-01, 1.80483e-04
10, 95, 5.15146e-01, 1.00392e+01, 4.85850e+00, 4.85850e+00, -3.96000e+02, 9.47368e-02, 4.29696e-01, 1.80483e-04
11, 104, 5.63949e-01, 1.00319e+01, 5.45899e+00, 5.45899e+00, -3.96000e+02, 8.65385e-02, 4.14721e-01, 1.80483e-04
12, 114, 6.18175e-01, 1.00207e+01, 5.51358e+00, 5.51358e+00, -3.96000e+02, 1.05263e-01, 4.46410e-01, 1.80483e-04
13, 122, 6.61556e-01, 1.00128e+01, 6.00489e+00, 6.00489e+00, -3.96000e+02, 9.83607e-02, 4.71974e-01, 1.80483e-04
14, 131, 7.10359e-01, 1.00032e+01, 6.60538e+00, 6.60538e+00, -3.96000e+02, 1.29771e-01, 4.76747e-01, 1.80483e-04
15, 141, 7.64585e-01, 9.99560e+00, 6.87833e+00, 6.87833e+00, -3.96000e+02, 1.48936e-01, 5.09531e-01, 1.80483e-04
16, 152, 8.24234e-01, 9.98661e+00, 7.86095e+00, 7.86095e+00, -3.96000e+02, 1.77632e-01, 4.92050e-01, 1.80483e-04
17, 161, 8.73037e-01, 9.97959e+00, 8.89816e+00, 8.89816e+00, -3.96000e+02, 1.80124e-01, 5.03718e-01, 1.80483e-04
18, 170, 9.21841e-01, 9.97037e+00, 9.38947e+00, 9.38947e+00, -3.96000e+02, 1.88235e-01, 5.90312e-01, 1.80483e-04
19, 179, 9.70644e-01, 9.96002e+00, 1.00445e+01, 1.00445e+01, -3.96000e+02, 2.12291e-01, 5.34243e-01, 1.80483e-04
20, 188, 1.01945e+00, 9.95099e+00, 1.02083e+01, 1.02083e+01, -3.96000e+02, 2.28723e-01, 5.55274e-01, 1.80483e-04
21, 195, 1.05741e+00, 9.94644e+00, 9.82619e+00, 9.82619e+00, -3.96000e+02, 2.35897e-01, 6.00561e-01, 1.80483e-04
22, 206, 1.11705e+00, 9.93897e+00, 1.11909e+01, 1.11909e+01, -3.96000e+02, 2.66990e-01, 5.83767e-01, 1.80483e-04
23, 215, 1.16586e+00, 9.93154e+00, 1.19552e+01, 1.19552e+01, -3.96000e+02, 2.79070e-01, 6.01634e-01, 1.80483e-04
24, 225, 1.22008e+00, 9.91924e+00, 1.18460e+01, 1.18460e+01, -3.96000e+02, 2.75556e-01, 5.93483e-01, 1.80483e-04
25, 234, 1.26889e+00, 9.91251e+00, 1.35383e+01, 1.35383e+01, -3.96000e+02, 2.82051e-01, 6.95467e-01, 1.80483e-04
26, 244, 1.32311e+00, 9.90452e+00, 1.35929e+01, 1.35929e+01, -3.96000e+02, 3.07377e-01, 6.60063e-01, 1.80483e-04
27, 253, 1.37192e+00, 9.89326e+00, 1.35929e+01, 1.35929e+01, -3.96000e+02, 3.20158e-01, 6.83651e-01, 1.80483e-04
28, 261, 1.41530e+00, 9.88742e+00, 1.33199e+01, 1.33199e+01, -3.96000e+02, 3.29502e-01, 6.84329e-01, 1.80483e-04
29, 268, 1.45325e+00, 9.88004e+00, 1.29924e+01, 1.29924e+01, -3.96000e+02, 3.32090e-01, 7.10516e-01, 1.80483e-04
30, 278, 1.50748e+00, 9.87101e+00, 1.35383e+01, 1.35383e+01, -3.96000e+02, 3.30935e-01, 7.74561e-01, 1.80483e-04
31, 286, 1.55086e+00, 9.86540e+00, 1.49576e+01, 1.49576e+01, -3.96000e+02, 3.32168e-01, 8.63883e-01, 1.80483e-04
32, 296, 1.60509e+00, 9.85667e+00, 1.49030e+01, 1.49030e+01, -3.96000e+02, 3.41216e-01, 8.27387e-01, 1.80483e-04
33, 304, 1.64847e+00, 9.85478e+00, 1.53398e+01, 1.53398e+01, -3.96000e+02, 3.28947e-01, 8.44340e-01, 1.80483e-04
34, 313, 1.69727e+00, 9.84184e+00, 1.64862e+01, 1.64862e+01, -3.96000e+02, 3.41853e-01, 8.43544e-01, 1.80483e-04
35, 324, 1.75692e+00, 9.83292e+00, 1.71412e+01, 1.71412e+01, -3.96000e+02, 3.58025e-01, 8.60016e-01, 1.80483e-04
36, 336, 1.82199e+00, 9.81773e+00, 1.77417e+01, 1.77417e+01, -3.96000e+02, 3.66071e-01, 8.93348e-01, 1.80483e-04
37, 343, 1.85995e+00, 9.81545e+00, 1.85060e+01, 1.85060e+01, -3.96000e+02, 3.55685e-01, 9.20314e-01, 1.80483e-04
38, 354, 1.91960e+00, 9.80247e+00, 1.85606e+01, 1.85606e+01, -3.96000e+02, 3.72881e-01, 9.48579e-01, 1.80483e-04
39, 360, 1.95213e+00, 9.79537e+00, 1.92157e+01, 1.92157e+01, -3.96000e+02, 3.63889e-01, 9.80090e-01, 1.80483e-04
40, 372, 2.01720e+00, 9.78347e+00, 2.04166e+01, 2.04166e+01, -3.96000e+02, 3.92473e-01, 1.02711e+00, 1.80483e-04
41, 380, 2.06058e+00, 9.77527e+00, 2.01437e+01, 2.01437e+01, -3.96000e+02, 3.94737e-01, 9.65115e-01, 1.80483e-04
42, 392, 2.12566e+00, 9.76315e+00, 2.12901e+01, 2.12901e+01, -3.96000e+02, 4.03061e-01, 1.05447e+00, 1.80483e-04
43, 401, 2.17446e+00, 9.75302e+00, 2.10717e+01, 2.10717e+01, -3.96000e+02, 4.01496e-01, 1.05533e+00, 1.80483e-04
44, 412, 2.23411e+00, 9.74614e+00, 2.19451e+01, 2.19451e+01, -3.96000e+02, 4.10194e-01, 1.07926e+00, 1.80483e-04
45, 420, 2.27749e+00, 9.73788e+00, 2.36920e+01, 2.36920e+01, -3.96000e+02, 4.14286e-01, 1.06806e+00, 1.80483e-04
46, 431, 2.33714e+00, 9.73229e+00, 2.48930e+01, 2.48930e+01, -3.96000e+02, 4.24594e-01, 1.16234e+00, 1.80483e-04
47, 437, 2.36967e+00, 9.73470e+00, 2.57664e+01, 2.57664e+01, -3.96000e+02, 4.18764e-01, 1.18433e+00, 1.80483e-04
48, 448, 2.42932e+00, 9.72517e+00, 2.64761e+01, 2.64761e+01, -3.96000e+02, 4.37500e-01, 1.14069e+00, 1.80483e-04
