controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 4.01099e+02
1, 13, 4.45048e-02, 1.00896e+01, 7.09669e-01, 7.09669e-01, 7.00000e+00, 9.23077e-01, 3.48285e-02, 4.01099e+02
2, 26, 8.90096e-02, 1.00759e+01, 1.31016e+00, 1.31016e+00, 7.00000e+00, 5.00000e-01, 7.74714e-02, 4.01099e+02
3, 38, 1.30091e-01, 1.00662e+01, 1.96524e+00, 1.96524e+00, 7.00000e+00, 3.15789e-01, 1.37139e-01, 4.01099e+02
4, 51, 1.74596e-01, 1.00580e+01, 2.78409e+00, 2.78409e+00, 7.00000e+00, 2.54902e-01, 2.04564e-01, 4.01099e+02
5, 63, 2.15677e-01, 1.00518e+01, 3.32999e+00, 3.32999e+00, 7.00000e+00, 1.90476e-01, 2.71184e-01, 4.01099e+02
6, 76, 2.60182e-01, 1.00474e+01, 3.93047e+00, 3.93047e+00, 7.00000e+00, 1.71053e-01, 3.67361e-01, 4.01099e+02
7, 88, 3.01263e-01, 1.00452e+01, 4.80391e+00, 4.80391e+00, 7.00000e+00, 1.36364e-01, 4.68577e-01, 4.01099e+02
8, 100, 3.42345e-01, 1.00447e+01, 5.56817e+00, 5.56817e+00, 7.00000e+00, 1.20000e-01, 5.39325e-01, 4.01099e+02
9, 111, 3.80003e-01, 1.00457e+01, 6.38702e+00, 6.38702e+00, 7.00000e+00, 9.90991e-02, 5.27488e-01, 4.01099e+02
10, 126, 4.31354e-01, 1.00404e+01, 6.93292e+00, 6.93292e+00, 7.00000e+00, 1.19048e-01, 5.85339e-01, 4.01099e+02
11, 137, 4.69012e-01, 1.00367e+01, 7.53341e+00, 7.53341e+00, 7.00000e+00, 8.02920e-02, 5.84049e-01, 4.01099e+02
12, 150, 5.13517e-01, 1.00297e+01, 8.40685e+00, 8.40685e+00, 7.00000e+00, 8.66667e-02, 5.90465e-01, 4.01099e+02
13, 161, 5.51175e-01, 1.00250e+01, 9.77160e+00, 9.77160e+00, 7.00000e+00, 9.31677e-02, 5.96047e-01, 4.01099e+02
14, 174, 5.95680e-01, 1.00158e+01, 1.04813e+01, 1.04813e+01, 7.00000e+00, 1.14943e-01, 6.44175e-01, 4.01099e+02
