controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, -6.21000e+02, 1.00000e+00, 2.62472e-03, 2.55108e-04
1, 11, 3.76579e-02, 1.00920e+01, 6.00489e-01, 6.00489e-01, -6.21000e+02, 9.09091e-01, 2.93092e-02, 2.55108e-04
2, 21, 7.18924e-02, 1.00820e+01, 1.14639e+00, 1.14639e+00, -6.21000e+02, 4.76190e-01, 6.68743e-02, 2.55108e-04
3, 31, 1.06127e-01, 1.00736e+01, 1.69229e+00, 1.69229e+00, -6.21000e+02, 3.22581e-01, 1.11449e-01, 2.55108e-04
4, 42, 1.43785e-01, 1.00658e+01, 2.29278e+00, 2.29278e+00, -6.21000e+02, 2.61905e-01, 1.68348e-01, 2.55108e-04
5, 54, 1.84866e-01, 1.00600e+01, 3.27540e+00, 3.27540e+00, -6.21000e+02, 2.22222e-01, 2.34095e-01, 2.55108e-04
6, 63, 2.15677e-01, 1.00581e+01, 3.76670e+00, 3.76670e+00, -6.21000e+02, 1.42857e-01, 3.10859e-01, 2.55108e-04
7, 75, 2.56758e-01, 1.00548e+01, 4.53096e+00, 4.53096e+00, -6.21000e+02, 1.60000e-01, 3.97607e-01, 2.55108e-04
8, 86, 2.94416e-01, 1.00523e+01, 5.02227e+00, 5.02227e+00, -6.21000e+02, 1.27907e-01, 4.22087e-01, 2.55108e-04
9, 96, 3.28651e-01, 1.00507e+01, 5.45899e+00, 5.45899e+00, -6.21000e+02, 1.04167e-01, 4.57802e-01, 2.55108e-04
10, 106, 3.62885e-01, 1.00482e+01, 5.67735e+00, 5.67735e+00, -6.21000e+02, 9.43396e-02, 4.90803e-01, 2.55108e-04
11, 117, 4.00543e-01, 1.00454e+01, 6.22325e+00, 6.22325e+00, -6.21000e+02, 9.40171e-02, 5.22259e-01, 2.55108e-04
12, 127, 4.34778e-01, 1.00409e+01, 6.98751e+00, 6.98751e+00, -6.21000e+02, 9.44882e-02, 5.03179e-01, 2.55108e-04
13, 138, 4.72436e-01, 1.00349e+01, 7.36964e+00, 7.36964e+00, -6.21000e+02, 1.01449e-01, 5.13577e-01, 2.55108e-04
14, 149, 5.10094e-01, 1.00314e+01, 8.29767e+00, 8.29767e+00, -6.21000e+02, 1.34228e-01, 5.15619e-01, 2.55108e-04
15, 159, 5.44328e-01, 1.00262e+01, 8.78898e+00, 8.78898e+00, -6.21000e+02, 1.25786e-01, 5.88638e-01, 2.55108e-04
16, 170, 5.81986e-01, 1.00219e+01, 9.22570e+00, 9.22570e+00, -6.21000e+02, 1.64706e-01, 5.74771e-01, 2.55108e-04
17, 181, 6.19644e-01, 1.00161e+01, 9.71701e+00, 9.71701e+00, -6.21000e+02, 1.60221e-01, 6.11491e-01, 2.55108e-04
18, 191, 6.53878e-01, 1.00095e+01, 9.71701e+00, 9.71701e+00, -6.21000e+02, 1.62304e-01, 6.27376e-01, 2.55108e-04
19, 199, 6.81266e-01, 1.00088e+01, 9.98996e+00, 9.98996e+00, -6.21000e+02, 1.60804e-01, 6.40919e-01, 2.55108e-04
20, 210, 7.18924e-01, 1.00006e+01, 1.05359e+01, 1.05359e+01, -6.21000e+02, 1.90476e-01, 6.40324e-01, 2.55108e-04
21, 220, 7.53158e-01, 9.99382e+00, 1.13001e+01, 1.13001e+01, -6.21000e+02, 2.09091e-01, 6.78070e-01, 2.55108e-04
22, 231, 7.90816e-01, 9.98646e+00, 1.16277e+01, 1.16277e+01, -6.21000e+02, 2.25108e-01, 6.60858e-01, 2.55108e-04
23, 244, 8.35321e-01, 9.97944e+00, 1.21736e+01, 1.21736e+01, -6.21000e+02, 2.37705e-01, 7.07278e-01, 2.55108e-04
24, 254, 8.69555e-01, 9.97158e+00, 1.37567e+01, 1.37567e+01, -6.21000e+02, 2.24409e-01, 6.88699e-01, 2.55108e-04
25, 264, 9.03790e-01, 9.96285e+00, 1.43026e+01, 1.43026e+01, -6.21000e+02, 2.50000e-01, 7.30976e-01, 2.55108e-04
26, 274, 9.38024e-01, 9.95666e+00, 1.47393e+01, 1.47393e+01, -6.21000e+02, 2.62774e-01, 7.44875e-01, 2.55108e-04
27, 284, 9.72259e-01, 9.95021e+00, 1.52852e+01, 1.52852e+01, -6.21000e+02, 2.74648e-01, 8.35848e-01, 2.55108e-04
