controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, -3.96000e+02, 1.00000e+00, 2.62472e-03, 2.20776e-04
1, 8, 4.33807e-02, 1.01017e+01, 4.36719e-01, 4.36719e-01, -3.96000e+02, 8.75000e-01, 2.18058e-02, 2.20776e-04
2, 16, 8.67615e-02, 1.00884e+01, 8.73439e-01, 8.73439e-01, -3.96000e+02, 5.00000e-01, 4.88731e-02, 2.20776e-04
3, 22, 1.19297e-01, 1.00811e+01, 1.20098e+00, 1.20098e+00, -3.96000e+02, 2.72727e-01, 7.65210e-02, 2.20776e-04
4, 30, 1.62678e-01, 1.00716e+01, 1.63770e+00, 1.63770e+00, -3.96000e+02, 2.66667e-01, 1.17388e-01, 2.20776e-04
5, 36, 1.95213e-01, 1.00679e+01, 1.96524e+00, 1.96524e+00, -3.96000e+02, 1.66667e-01, 1.56808e-01, 2.20776e-04
6, 44, 2.38594e-01, 1.00653e+01, 2.62032e+00, 2.62032e+00, -3.96000e+02, 1.81818e-01, 2.14550e-01, 2.20776e-04
7, 51, 2.76552e-01, 1.00632e+01, 2.89327e+00, 2.89327e+00, -3.96000e+02, 1.37255e-01, 2.66683e-01, 2.20776e-04
8, 59, 3.19933e-01, 1.00617e+01, 3.43916e+00, 3.43916e+00, -3.96000e+02, 1.35593e-01, 3.16690e-01, 2.20776e-04
9, 67, 3.63314e-01, 1.00610e+01, 3.98506e+00, 3.98506e+00, -3.96000e+02, 1.19403e-01, 3.31488e-01, 2.20776e-04
10, 76, 4.12117e-01, 1.00530e+01, 4.31260e+00, 4.31260e+00, -3.96000e+02, 1.18421e-01, 3.28909e-01, 2.20776e-04
11, 81, 4.39230e-01, 1.00500e+01, 4.14883e+00, 4.14883e+00, -3.96000e+02, 6.17284e-02, 3.63620e-01, 2.20776e-04
12, 90, 4.88033e-01, 1.00383e+01, 4.74932e+00, 4.74932e+00, -3.96000e+02, 1.00000e-01, 3.48927e-01, 2.20776e-04
13, 97, 5.25991e-01, 1.00306e+01, 5.40440e+00, 5.40440e+00, -3.96000e+02, 1.13402e-01, 3.18517e-01, 2.20776e-04
14, 104, 5.63949e-01, 1.00247e+01, 5.45899e+00, 5.45899e+00, -3.96000e+02, 1.34615e-01, 3.80444e-01, 2.20776e-04
15, 111, 6.01908e-01, 1.00182e+01, 5.67735e+00, 5.67735e+00, -3.96000e+02, 1.62162e-01, 3.87416e-01, 2.20776e-04
16, 119, 6.45288e-01, 1.00109e+01, 6.27784e+00, 6.27784e+00, -3.96000e+02, 1.84874e-01, 3.82262e-01, 2.20776e-04
17, 127, 6.88669e-01, 1.00038e+01, 6.98751e+00, 6.98751e+00, -3.96000e+02, 1.96850e-01, 4.08098e-01, 2.20776e-04
18, 134, 7.26627e-01, 9.99633e+00, 7.58800e+00, 7.58800e+00, -3.96000e+02, 2.08955e-01, 3.72118e-01, 2.20776e-04
19, 141, 7.64585e-01, 9.99088e+00, 7.26046e+00, 7.26046e+00, -3.96000e+02, 2.12766e-01, 4.12737e-01, 2.20776e-04
20, 148, 8.02543e-01, 9.98620e+00, 7.75177e+00, 7.75177e+00, -3.96000e+02, 2.16216e-01, 4.73481e-01, 2.20776e-04
21, 155, 8.40502e-01, 9.97789e+00, 8.29767e+00, 8.29767e+00, -3.96000e+02, 2.25806e-01, 4.49318e-01, 2.20776e-04
22, 164, 8.89305e-01, 9.96774e+00, 8.51603e+00, 8.51603e+00, -3.96000e+02, 2.50000e-01, 4.52697e-01, 2.20776e-04
23, 171, 9.27263e-01, 9.95574e+00, 8.67980e+00, 8.67980e+00, -3.96000e+02, 2.63158e-01, 4.80571e-01, 2.20776e-04
24, 178, 9.65221e-01, 9.95110e+00, 8.78898e+00, 8.78898e+00, -3.96000e+02, 2.86517e-01, 5.64722e-01, 2.20776e-04
25, 186, 1.00860e+00, 9.94450e+00, 9.49865e+00, 9.49865e+00, -3.96000e+02, 2.84946e-01, 5.66868e-01, 2.20776e-04
26, 192, 1.04114e+00, 9.94151e+00, 9.55324e+00, 9.55324e+00, -3.96000e+02, 2.91667e-01, 6.05668e-01, 2.20776e-04
27, 198, 1.07367e+00, 9.93901e+00, 1.03721e+01, 1.03721e+01, -3.96000e+02, 3.03030e-01, 5.86783e-01, 2.20776e-04
28, 206, 1.11705e+00, 9.93194e+00, 1.09180e+01, 1.09180e+01, -3.96000e+02, 3.15534e-01, 5.43583e-01, 2.20776e-04
29, 213, 1.15501e+00, 9.92771e+00, 1.17914e+01, 1.17914e+01, -3.96000e+02, 3.19249e-01, 6.00537e-01, 2.20776e-04
30, 221, 1.19839e+00, 9.91416e+00, 1.21190e+01, 1.21190e+01, -3.96000e+02, 3.16742e-01, 5.64716e-01, 2.20776e-04
31, 228, 1.23635e+00, 9.90558e+00, 1.14639e+01, 1.14639e+01, -3.96000e+02, 3.33333e-01, 6.33092e-01, 2.20776e-04
32, 235, 1.27431e+00, 9.89963e+00, 1.33745e+01, 1.33745e+01, -3.96000e+02, 3.48936e-01, 6.31283e-01, 2.20776e-04
33, 242, 1.31227e+00, 9.89137e+00, 1.33199e+01, 1.33199e+01, -3.96000e+02, 3.51240e-01, 6.58688e-01, 2.20776e-04
34, 251, 1.36107e+00, 9.87938e+00, 1.43571e+01, 1.43571e+01, -3.96000e+02, 3.54582e-01, 6.45640e-01, 2.20776e-04
35, 258, 1.39903e+00, 9.86893e+00, 1.37567e+01, 1.37567e+01, -3.96000e+02, 3.48837e-01, 7.39419e-01, 2.20776e-04
36, 264, 1.43156e+00, 9.86854e+00, 1.45755e+01, 1.45755e+01, -3.96000e+02, 3.71212e-01, 7.12797e-01, 2.20776e-04
37, 272, 1.47494e+00, 9.85953e+00, 1.61040e+01, 1.61040e+01, -3.96000e+02, 3.78676e-01, 7.81071e-01, 2.20776e-04
38, 278, 1.50748e+00, 9.85443e+00, 1.57765e+01, 1.57765e+01, -3.96000e+02, 3.77698e-01, 7.73470e-01, 2.20776e-04
39, 285, 1.54544e+00, 9.84727e+00, 1.53398e+01, 1.53398e+01, -3.96000e+02, 3.85965e-01, 7.94307e-01, 2.20776e-04
40, 294, 1.59424e+00, 9.83927e+00, 1.64862e+01, 1.64862e+01, -3.96000e+02, 3.97959e-01, 7.65707e-01, 2.20776e-04
41, 300, 1.62678e+00, 9.83432e+00, 1.81784e+01, 1.81784e+01, -3.96000e+02, 4.00000e-01, 7.96335e-01, 2.20776e-04
42, 307, 1.66474e+00, 9.83024e+00, 1.82876e+01, 1.82876e+01, -3.96000e+02, 4.07166e-01, 7.84806e-01, 2.20776e-04
43, 315, 1.70812e+00, 9.82007e+00, 1.86698e+01, 1.86698e+01, -3.96000e+02, 4.09524e-01, 8.35228e-01, 2.20776e-04
44, 323, 1.75150e+00, 9.81307e+00, 1.99799e+01, 1.99799e+01, -3.96000e+02, 4.14861e-01, 8.57571e-01, 2.20776e-04
45, 332, 1.80030e+00, 9.80022e+00, 2.05258e+01, 2.05258e+01, -3.96000e+02, 4.24699e-01, 8.66607e-01, 2.20776e-04
46, 340, 1.84368e+00, 9.79315e+00, 2.01437e+01, 2.01437e+01, -3.96000e+02, 4.29412e-01, 9.15047e-01, 2.20776e-04
47, 347, 1.88164e+00, 9.78831e+00, 2.17814e+01, 2.17814e+01, -3.96000e+02, 4.35159e-01, 8.52393e-01, 2.20776e-04
48, 355, 1.92502e+00, 9.78144e+00, 2.34191e+01, 2.34191e+01, -3.96000e+02, 4.47887e-01, 9.30207e-01, 2.20776e-04
49, 360, 1.95213e+00, 9.77565e+00, 2.28186e+01, 2.28186e+01, -3.96000e+02, 4.47222e-01, 9.29768e-01, 2.20776e-04
50, 367, 1.99009e+00, 9.76403e+00, 2.39650e+01, 2.39650e+01, -3.96000e+02, 4.57766e-01, 9.48912e-01, 2.20776e-04
51, 375, 2.03347e+00, 9.75267e+00, 2.47292e+01, 2.47292e+01, -3.96000e+02, 4.74667e-01, 9.73094e-01, 2.20776e-04
52, 384, 2.08228e+00, 9.73828e+00, 2.50022e+01, 2.50022e+01, -3.96000e+02, 4.84375e-01, 9.49722e-01, 2.20776e-04
53, 390, 2.11481e+00, 9.73372e+00, 2.62032e+01, 2.62032e+01, -3.96000e+02, 4.82051e-01, 1.02336e+00, 2.20776e-04
54, 398, 2.15819e+00, 9.72671e+00, 2.54389e+01, 2.54389e+01, -3.96000e+02, 4.87437e-01, 1.02655e+00, 2.20776e-04
55, 404, 2.19073e+00, 9.72353e+00, 2.58210e+01, 2.58210e+01, -3.96000e+02, 4.95050e-01, 9.63542e-01, 2.20776e-04
56, 412, 2.23411e+00, 9.72288e+00, 2.74587e+01, 2.74587e+01, -3.96000e+02, 5.09709e-01, 1.03901e+00, 2.20776e-04
57, 419, 2.27207e+00, 9.71644e+00, 2.76771e+01, 2.76771e+01, -3.96000e+02, 5.13126e-01, 1.10095e+00, 2.20776e-04
58, 426, 2.31002e+00, 9.71428e+00, 2.67491e+01, 2.67491e+01, -3.96000e+02, 5.16432e-01, 1.13794e+00, 2.20776e-04
59, 433, 2.34798e+00, 9.70680e+00, 2.79500e+01, 2.79500e+01, -3.96000e+02, 5.15012e-01, 1.13158e+00, 2.20776e-04
60, 440, 2.38594e+00, 9.70274e+00, 0.00000e+00, 0.00000e+00, -8.80000e+01, 5.22727e-01, 1.01327e+00, 1.71661e-04
61, 446, 2.41848e+00, 9.69463e+00, 2.99153e+01, 2.99153e+01, -8.80000e+01, 5.22422e-01, 1.13850e+00, 1.71661e-04
62, 455, 2.46728e+00, 9.68242e+00, 3.02974e+01, 3.02974e+01, -8.80000e+01, 5.25275e-01, 1.10773e+00, 1.71661e-04
63, 462, 2.50524e+00, 9.66619e+00, 3.05158e+01, 3.05158e+01, -8.80000e+01, 5.28139e-01, 1.14990e+00, 1.71661e-04
64, 468, 2.53777e+00, 9.65668e+00, 3.18805e+01, 3.18805e+01, -8.80000e+01, 5.32051e-01, 1.17610e+00, 1.71661e-04
65, 475, 2.57573e+00, 9.64827e+00, 3.18805e+01, 3.18805e+01, -8.80000e+01, 5.53684e-01, 1.17221e+00, 1.71661e-04
66, 483, 2.61911e+00, 9.63365e+00, 3.20989e+01, 3.20989e+01, -8.80000e+01, 5.61077e-01, 1.19232e+00, 1.71661e-04
67, 489, 2.65165e+00, 9.59397e+00, 1.56127e+01, 1.56127e+01, -8.80000e+01, 2.16769e-01, 1.36296e+00, 1.71661e-04
68, 497, 2.69503e+00, 9.63299e+00, 1.67045e+01, 1.67045e+01, -8.80000e+01, 1.32797e-01, 1.57848e+00, 1.71661e-04
69, 504, 2.73299e+00, 9.64910e+00, 1.83968e+01, 1.83968e+01, -8.80000e+01, 1.21032e-01, 1.77433e+00, 1.71661e-04
70, 509, 2.76010e+00, 9.69778e+00, 2.40196e+01, 2.40196e+01, -8.80000e+01, 1.33595e-01, 1.93725e+00, 1.71661e-04
