controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, -6.21000e+02, 1.00000e+00, 2.62472e-03, 3.45230e-04
1, 16, 5.47751e-02, 1.00859e+01, 8.73439e-01, 8.73439e-01, -6.21000e+02, 9.37500e-01, 4.24328e-02, 3.45230e-04
2, 30, 1.02703e-01, 1.00716e+01, 1.52852e+00, 1.52852e+00, -6.21000e+02, 4.66667e-01, 9.07414e-02, 3.45230e-04
3, 45, 1.54055e-01, 1.00589e+01, 2.34737e+00, 2.34737e+00, -6.21000e+02, 3.33333e-01, 1.60739e-01, 3.45230e-04
4, 60, 2.05407e-01, 1.00487e+01, 3.16622e+00, 3.16622e+00, -6.21000e+02, 2.50000e-01, 2.40131e-01, 3.45230e-04
5, 76, 2.60182e-01, 1.00412e+01, 4.14883e+00, 4.14883e+00, -6.21000e+02, 2.10526e-01, 3.26615e-01, 3.45230e-04
6, 91, 3.11534e-01, 1.00354e+01, 4.96768e+00, 4.96768e+00, -6.21000e+02, 1.64835e-01, 4.31156e-01, 3.45230e-04
7, 104, 3.56038e-01, 1.00352e+01, 5.78653e+00, 5.78653e+00, -6.21000e+02, 1.25000e-01, 5.43546e-01, 3.45230e-04
8, 120, 4.10814e-01, 1.00330e+01, 6.65997e+00, 6.65997e+00, -6.21000e+02, 1.33333e-01, 6.40531e-01, 3.45230e-04
9, 135, 4.62165e-01, 1.00320e+01, 8.02472e+00, 8.02472e+00, -6.21000e+02, 1.11111e-01, 6.69098e-01, 3.45230e-04
10, 150, 5.13517e-01, 1.00307e+01, 9.11652e+00, 9.11652e+00, -6.21000e+02, 1.00000e-01, 6.95385e-01, 3.45230e-04
11, 165, 5.64869e-01, 1.00251e+01, 9.49865e+00, 9.49865e+00, -6.21000e+02, 9.09091e-02, 7.16985e-01, 3.45230e-04
12, 180, 6.16220e-01, 1.00160e+01, 1.00445e+01, 1.00445e+01, -6.21000e+02, 8.88889e-02, 7.12998e-01, 3.45230e-04
13, 194, 6.64149e-01, 1.00089e+01, 1.11363e+01, 1.11363e+01, -6.21000e+02, 1.03093e-01, 7.02380e-01, 3.45230e-04
14, 206, 7.05230e-01, 1.00053e+01, 1.16277e+01, 1.16277e+01, -6.21000e+02, 1.06796e-01, 7.71334e-01, 3.45230e-04
15, 225, 7.70275e-01, 9.99435e+00, 1.29924e+01, 1.29924e+01, -6.21000e+02, 1.60000e-01, 7.47581e-01, 3.45230e-04
16, 238, 8.14780e-01, 9.99085e+00, 1.37021e+01, 1.37021e+01, -6.21000e+02, 1.55462e-01, 8.07852e-01, 3.45230e-04
17, 255, 8.72979e-01, 9.98023e+00, 1.44117e+01, 1.44117e+01, -6.21000e+02, 1.72549e-01, 8.29405e-01, 3.45230e-04
18, 269, 9.20907e-01, 9.97513e+00, 1.56127e+01, 1.56127e+01, -6.21000e+02, 1.74721e-01, 8.75582e-01, 3.45230e-04
19, 280, 9.58565e-01, 9.97163e+00, 1.60494e+01, 1.60494e+01, -6.21000e+02, 1.78571e-01, 8.89601e-01, 3.45230e-04
20, 296, 1.01334e+00, 9.96072e+00, 1.67045e+01, 1.67045e+01, -6.21000e+02, 1.99324e-01, 8.93610e-01, 3.45230e-04
21, 312, 1.06812e+00, 9.95299e+00, 1.72504e+01, 1.72504e+01, -6.21000e+02, 2.08333e-01, 9.44005e-01, 3.45230e-04
22, 326, 1.11604e+00, 9.94367e+00, 1.82876e+01, 1.82876e+01, -6.21000e+02, 2.11656e-01, 1.01823e+00, 3.45230e-04
23, 342, 1.17082e+00, 9.93256e+00, 2.01983e+01, 2.01983e+01, -6.21000e+02, 2.25146e-01, 9.70514e-01, 3.45230e-04
24, 358, 1.22559e+00, 9.92409e+00, 2.10717e+01, 2.10717e+01, -6.21000e+02, 2.45810e-01, 1.07855e+00, 3.45230e-04
25, 372, 1.27352e+00, 9.91415e+00, 2.14538e+01, 2.14538e+01, -6.21000e+02, 2.39247e-01, 1.04005e+00, 3.45230e-04
26, 385, 1.31803e+00, 9.90724e+00, 2.25456e+01, 2.25456e+01, -6.21000e+02, 2.54545e-01, 1.10005e+00, 3.45230e-04
27, 400, 1.36938e+00, 9.89887e+00, 2.33099e+01, 2.33099e+01, -6.21000e+02, 2.62500e-01, 1.12250e+00, 3.45230e-04
28, 415, 1.42073e+00, 9.89412e+00, 2.49476e+01, 2.49476e+01, -6.21000e+02, 2.79518e-01, 1.16009e+00, 3.45230e-04
29, 432, 1.47893e+00, 9.88209e+00, 2.59302e+01, 2.59302e+01, -6.21000e+02, 2.93981e-01, 1.22784e+00, 3.45230e-04
30, 446, 1.52686e+00, 9.87594e+00, 2.71858e+01, 2.71858e+01, -6.21000e+02, 2.86996e-01, 1.24767e+00, 3.45230e-04
31, 460, 1.57479e+00, 9.86709e+00, 2.93694e+01, 2.93694e+01, -6.21000e+02, 2.97826e-01, 1.34792e+00, 3.45230e-04
32, 474, 1.62271e+00, 9.85706e+00, 2.85505e+01, 2.85505e+01, -6.21000e+02, 3.03797e-01, 1.34202e+00, 3.45230e-04
33, 489, 1.67407e+00, 9.84829e+00, 2.91510e+01, 2.91510e+01, -6.21000e+02, 3.16973e-01, 1.30272e+00, 3.45230e-04
34, 506, 1.73226e+00, 9.83854e+00, 3.12254e+01, 3.12254e+01, -6.21000e+02, 3.30040e-01, 1.38870e+00, 3.45230e-04
35, 520, 1.78019e+00, 9.83390e+00, 3.26448e+01, 3.26448e+01, -6.21000e+02, 3.25000e-01, 1.44118e+00, 3.45230e-04
36, 532, 1.82127e+00, 9.82268e+00, 3.43371e+01, 3.43371e+01, -6.21000e+02, 3.34586e-01, 1.41123e+00, 3.45230e-04
37, 549, 1.87947e+00, 9.81220e+00, 3.41187e+01, 3.41187e+01, -6.21000e+02, 3.42441e-01, 1.43684e+00, 3.45230e-04
38, 565, 1.93425e+00, 9.79951e+00, 3.52105e+01, 3.52105e+01, -6.21000e+02, 3.41593e-01, 1.43146e+00, 3.45230e-04
39, 579, 1.98218e+00, 9.78732e+00, 3.49921e+01, 3.49921e+01, -6.21000e+02, 3.60967e-01, 1.50795e+00, 3.45230e-04
40, 593, 2.03010e+00, 9.77674e+00, 3.28631e+01, 3.28631e+01, -6.21000e+02, 3.79427e-01, 1.61439e+00, 3.45230e-04
41, 607, 2.07803e+00, 9.76763e+00, 3.32453e+01, 3.32453e+01, -6.21000e+02, 3.93740e-01, 1.59702e+00, 3.45230e-04
42, 621, 2.12596e+00, 9.76004e+00, 3.64115e+01, 3.64115e+01, -6.21000e+02, 3.94525e-01, 1.66650e+00, 3.45230e-04
43, 636, 2.17731e+00, 9.75176e+00, 3.58656e+01, 3.58656e+01, -6.21000e+02, 4.04088e-01, 1.61759e+00, 3.45230e-04
44, 654, 2.23893e+00, 9.73824e+00, 3.75033e+01, 3.75033e+01, -6.21000e+02, 4.14373e-01, 1.60806e+00, 3.45230e-04
45, 669, 2.29029e+00, 9.73258e+00, 3.89772e+01, 3.89772e+01, -6.21000e+02, 4.20030e-01, 1.78233e+00, 3.45230e-04
46, 684, 2.34164e+00, 9.71902e+00, 4.07241e+01, 4.07241e+01, -6.21000e+02, 4.16667e-01, 1.69988e+00, 3.45230e-04
47, 698, 2.38957e+00, 9.71220e+00, 4.29623e+01, 4.29623e+01, -6.21000e+02, 4.19771e-01, 1.84318e+00, 3.45230e-04
48, 710, 2.43065e+00, 9.70796e+00, 4.38357e+01, 4.38357e+01, -6.21000e+02, 4.23944e-01, 1.84747e+00, 3.45230e-04
49, 723, 2.47515e+00, 9.70320e+00, 4.32352e+01, 4.32352e+01, -6.21000e+02, 4.27386e-01, 1.87975e+00, 3.45230e-04
50, 741, 2.53677e+00, 9.69436e+00, 4.30169e+01, 4.30169e+01, -6.21000e+02, 4.38596e-01, 1.97239e+00, 3.45230e-04
51, 754, 2.58128e+00, 9.69265e+00, 4.37811e+01, 4.37811e+01, -6.21000e+02, 4.37666e-01, 2.01302e+00, 3.45230e-04
52, 770, 2.63605e+00, 9.67759e+00, 4.52005e+01, 4.52005e+01, -6.21000e+02, 4.44156e-01, 1.92076e+00, 3.45230e-04
53, 783, 2.68056e+00, 9.66851e+00, 4.63468e+01, 4.63468e+01, -6.21000e+02, 4.45722e-01, 1.95404e+00, 3.45230e-04
54, 796, 2.72506e+00, 9.65694e+00, 4.57464e+01, 4.57464e+01, -6.21000e+02, 4.48492e-01, 1.98174e+00, 3.45230e-04
55, 810, 2.77299e+00, 9.65045e+00, 4.74932e+01, 4.74932e+01, -6.21000e+02, 4.51852e-01, 2.02164e+00, 3.45230e-04
