controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, -6.21000e+02, 1.00000e+00, 2.62472e-03, 2.58207e-04
1, 11, 3.76579e-02, 1.00920e+01, 6.00489e-01, 6.00489e-01, -6.21000e+02, 9.09091e-01, 2.93092e-02, 2.58207e-04
2, 21, 7.18924e-02, 1.00817e+01, 1.03721e+00, 1.03721e+00, -6.21000e+02, 4.76190e-01, 6.34484e-02, 2.58207e-04
3, 31, 1.06127e-01, 1.00734e+01, 1.58311e+00, 1.58311e+00, -6.21000e+02, 3.22581e-01, 1.12222e-01, 2.58207e-04
4, 42, 1.43785e-01, 1.00655e+01, 2.18360e+00, 2.18360e+00, -6.21000e+02, 2.61905e-01, 1.66344e-01, 2.58207e-04
5, 54, 1.84866e-01, 1.00591e+01, 2.94786e+00, 2.94786e+00, -6.21000e+02, 2.22222e-01, 2.33839e-01, 2.58207e-04
6, 64, 2.19101e-01, 1.00560e+01, 3.49375e+00, 3.49375e+00, -6.21000e+02, 1.56250e-01, 3.08295e-01, 2.58207e-04
7, 75, 2.56758e-01, 1.00540e+01, 4.20342e+00, 4.20342e+00, -6.21000e+02, 1.46667e-01, 3.94811e-01, 2.58207e-04
8, 86, 2.94416e-01, 1.00514e+01, 4.69473e+00, 4.69473e+00, -6.21000e+02, 1.27907e-01, 4.25301e-01, 2.58207e-04
9, 95, 3.25227e-01, 1.00520e+01, 5.18604e+00, 5.18604e+00, -6.21000e+02, 9.47368e-02, 4.83435e-01, 2.58207e-04
10, 106, 3.62885e-01, 1.00499e+01, 6.00489e+00, 6.00489e+00, -6.21000e+02, 1.03774e-01, 4.88361e-01, 2.58207e-04
11, 117, 4.00543e-01, 1.00460e+01, 6.05948e+00, 6.05948e+00, -6.21000e+02, 9.40171e-02, 5.22717e-01, 2.58207e-04
12, 128, 4.38201e-01, 1.00406e+01, 6.98751e+00, 6.98751e+00, -6.21000e+02, 9.37500e-02, 5.06170e-01, 2.58207e-04
13, 138, 4.72436e-01, 1.00367e+01, 7.86095e+00, 7.86095e+00, -6.21000e+02, 8.69565e-02, 4.93129e-01, 2.58207e-04
14, 148, 5.06670e-01, 1.00315e+01, 8.78898e+00, 8.78898e+00, -6.21000e+02, 1.21622e-01, 5.31510e-01, 2.58207e-04
15, 159, 5.44328e-01, 1.00261e+01, 9.44406e+00, 9.44406e+00, -6.21000e+02, 1.38365e-01, 5.87102e-01, 2.58207e-04
16, 170, 5.81986e-01, 1.00201e+01, 9.88078e+00, 9.88078e+00, -6.21000e+02, 1.47059e-01, 5.78784e-01, 2.58207e-04
17, 181, 6.19644e-01, 1.00147e+01, 1.08634e+01, 1.08634e+01, -6.21000e+02, 1.71271e-01, 6.09985e-01, 2.58207e-04
18, 191, 6.53878e-01, 1.00111e+01, 1.05904e+01, 1.05904e+01, -6.21000e+02, 1.83246e-01, 5.92786e-01, 2.58207e-04
19, 200, 6.84689e-01, 1.00073e+01, 1.09180e+01, 1.09180e+01, -6.21000e+02, 1.80000e-01, 5.78641e-01, 2.58207e-04
20, 210, 7.18924e-01, 1.00024e+01, 1.18460e+01, 1.18460e+01, -6.21000e+02, 2.00000e-01, 6.39458e-01, 2.58207e-04
21, 220, 7.53158e-01, 9.99791e+00, 1.25011e+01, 1.25011e+01, -6.21000e+02, 2.04545e-01, 6.69925e-01, 2.58207e-04
22, 230, 7.87393e-01, 9.99515e+00, 1.35383e+01, 1.35383e+01, -6.21000e+02, 2.08696e-01, 7.09184e-01, 2.58207e-04
23, 244, 8.35321e-01, 9.98600e+00, 1.45755e+01, 1.45755e+01, -6.21000e+02, 2.29508e-01, 7.39017e-01, 2.58207e-04
24, 254, 8.69555e-01, 9.97939e+00, 1.55035e+01, 1.55035e+01, -6.21000e+02, 2.28346e-01, 7.25881e-01, 2.58207e-04
25, 263, 9.00366e-01, 9.97182e+00, 1.61040e+01, 1.61040e+01, -6.21000e+02, 2.47148e-01, 7.30335e-01, 2.58207e-04
26, 274, 9.38024e-01, 9.96501e+00, 1.63770e+01, 1.63770e+01, -6.21000e+02, 2.55474e-01, 7.89530e-01, 2.58207e-04
27, 285, 9.75682e-01, 9.95980e+00, 1.65953e+01, 1.65953e+01, -6.21000e+02, 2.70175e-01, 8.09733e-01, 2.58207e-04
28, 295, 1.00992e+00, 9.95460e+00, 1.76325e+01, 1.76325e+01, -6.21000e+02, 2.77966e-01, 8.08710e-01, 2.58207e-04
29, 305, 1.04415e+00, 9.94781e+00, 1.83968e+01, 1.83968e+01, -6.21000e+02, 2.81967e-01, 8.74430e-01, 2.58207e-04
30, 316, 1.08181e+00, 9.93875e+00, 1.90519e+01, 1.90519e+01, -6.21000e+02, 2.97468e-01, 7.86143e-01, 2.58207e-04
31, 326, 1.11604e+00, 9.92991e+00, 2.01983e+01, 2.01983e+01, -6.21000e+02, 3.00613e-01, 8.72149e-01, 2.58207e-04
32, 337, 1.15370e+00, 9.92202e+00, 2.04712e+01, 2.04712e+01, -6.21000e+02, 3.02671e-01, 9.49696e-01, 2.58207e-04
33, 348, 1.19136e+00, 9.91775e+00, 2.09079e+01, 2.09079e+01, -6.21000e+02, 3.10345e-01, 1.01430e+00, 2.58207e-04
34, 359, 1.22902e+00, 9.91111e+00, 2.28186e+01, 2.28186e+01, -6.21000e+02, 3.14763e-01, 9.88078e-01, 2.58207e-04
35, 365, 1.24956e+00, 9.90822e+00, 2.16722e+01, 2.16722e+01, -6.21000e+02, 3.17808e-01, 9.85146e-01, 2.58207e-04
36, 377, 1.29064e+00, 9.90264e+00, 2.24365e+01, 2.24365e+01, -6.21000e+02, 3.36870e-01, 1.08756e+00, 2.58207e-04
37, 390, 1.33514e+00, 9.89418e+00, 2.33099e+01, 2.33099e+01, -6.21000e+02, 3.43590e-01, 1.06067e+00, 2.58207e-04
38, 401, 1.37280e+00, 9.88836e+00, 2.42925e+01, 2.42925e+01, -6.21000e+02, 3.46633e-01, 1.03769e+00, 2.58207e-04
39, 411, 1.40704e+00, 9.88412e+00, 2.40742e+01, 2.40742e+01, -6.21000e+02, 3.50365e-01, 1.13378e+00, 2.58207e-04
40, 423, 1.44812e+00, 9.87618e+00, 2.56573e+01, 2.56573e+01, -6.21000e+02, 3.54610e-01, 1.07876e+00, 2.58207e-04
41, 431, 1.47551e+00, 9.86562e+00, 2.58210e+01, 2.58210e+01, -6.21000e+02, 3.61949e-01, 1.10367e+00, 2.58207e-04
42, 442, 1.51316e+00, 9.85238e+00, 2.66399e+01, 2.66399e+01, -6.21000e+02, 3.82353e-01, 1.11384e+00, 2.58207e-04
43, 453, 1.55082e+00, 9.84563e+00, 2.79500e+01, 2.79500e+01, -6.21000e+02, 3.92936e-01, 1.15502e+00, 2.58207e-04
44, 463, 1.58506e+00, 9.83814e+00, 2.95331e+01, 2.95331e+01, -6.21000e+02, 3.99568e-01, 1.15276e+00, 2.58207e-04
45, 474, 1.62271e+00, 9.83164e+00, 2.92602e+01, 2.92602e+01, -6.21000e+02, 4.05063e-01, 1.18445e+00, 2.58207e-04
46, 483, 1.65352e+00, 9.82646e+00, 2.89327e+01, 2.89327e+01, -6.21000e+02, 4.09938e-01, 1.25072e+00, 2.58207e-04
47, 494, 1.69118e+00, 9.81932e+00, 2.97515e+01, 2.97515e+01, -6.21000e+02, 4.23077e-01, 1.29085e+00, 2.58207e-04
48, 505, 1.72884e+00, 9.81354e+00, 2.96969e+01, 2.96969e+01, -6.21000e+02, 4.23762e-01, 1.31687e+00, 2.58207e-04
49, 515, 1.76308e+00, 9.80460e+00, 2.97515e+01, 2.97515e+01, -6.21000e+02, 4.19417e-01, 1.29032e+00, 2.58207e-04
50, 525, 1.79731e+00, 9.79997e+00, 3.22626e+01, 3.22626e+01, -6.21000e+02, 4.26667e-01, 1.34833e+00, 2.58207e-04
51, 534, 1.82812e+00, 9.79067e+00, 3.25356e+01, 3.25356e+01, -6.21000e+02, 4.26966e-01, 1.35123e+00, 2.58207e-04
52, 545, 1.86578e+00, 9.78475e+00, 3.37912e+01, 3.37912e+01, -6.21000e+02, 4.40367e-01, 1.30494e+00, 2.58207e-04
53, 554, 1.89659e+00, 9.77821e+00, 3.37912e+01, 3.37912e+01, -6.21000e+02, 4.58484e-01, 1.39464e+00, 2.58207e-04
