controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, -3.94000e+02, 1.00000e+00, 2.62472e-03, 1.49012e-04
1, 10, 5.42259e-02, 1.00979e+01, 5.45899e-01, 5.45899e-01, -3.94000e+02, 9.00000e-01, 2.73810e-02, 1.49012e-04
2, 19, 1.03029e-01, 1.00833e+01, 1.03721e+00, 1.03721e+00, -3.94000e+02, 4.73684e-01, 5.92644e-02, 1.49012e-04
3, 28, 1.51833e-01, 1.00713e+01, 1.52852e+00, 1.52852e+00, -3.94000e+02, 3.21429e-01, 1.00633e-01, 1.49012e-04
4, 37, 2.00636e-01, 1.00617e+01, 2.01983e+00, 2.01983e+00, -3.94000e+02, 2.43243e-01, 1.47438e-01, 1.49012e-04
5, 46, 2.49439e-01, 1.00573e+01, 2.72950e+00, 2.72950e+00, -3.94000e+02, 1.95652e-01, 2.04137e-01, 1.49012e-04
6, 56, 3.03665e-01, 1.00500e+01, 3.05704e+00, 3.05704e+00, -3.94000e+02, 1.78571e-01, 2.72725e-01, 1.49012e-04
7, 66, 3.57891e-01, 1.00477e+01, 3.71211e+00, 3.71211e+00, -3.94000e+02, 1.51515e-01, 3.33288e-01, 1.49012e-04
8, 77, 4.17540e-01, 1.00444e+01, 4.20342e+00, 4.20342e+00, -3.94000e+02, 1.42857e-01, 4.17035e-01, 1.49012e-04
9, 85, 4.60920e-01, 1.00432e+01, 4.53096e+00, 4.53096e+00, -3.94000e+02, 9.41176e-02, 4.06169e-01, 1.49012e-04
10, 93, 5.04301e-01, 1.00385e+01, 4.69473e+00, 4.69473e+00, -3.94000e+02, 8.60215e-02, 4.25566e-01, 1.49012e-04
11, 104, 5.63949e-01, 1.00281e+01, 5.29522e+00, 5.29522e+00, -3.94000e+02, 1.05769e-01, 4.21486e-01, 1.49012e-04
12, 115, 6.23598e-01, 1.00164e+01, 5.89571e+00, 5.89571e+00, -3.94000e+02, 1.13043e-01, 4.35685e-01, 1.49012e-04
13, 123, 6.66979e-01, 1.00096e+01, 6.38702e+00, 6.38702e+00, -3.94000e+02, 1.05691e-01, 4.62807e-01, 1.49012e-04
14, 133, 7.21205e-01, 9.99942e+00, 6.76915e+00, 6.76915e+00, -3.94000e+02, 1.35338e-01, 4.94046e-01, 1.49012e-04
15, 142, 7.70008e-01, 9.99147e+00, 6.87833e+00, 6.87833e+00, -3.94000e+02, 1.69014e-01, 5.04361e-01, 1.49012e-04
16, 152, 8.24234e-01, 9.98674e+00, 8.35226e+00, 8.35226e+00, -3.94000e+02, 1.84211e-01, 4.92599e-01, 1.49012e-04
17, 161, 8.73037e-01, 9.98213e+00, 9.33488e+00, 9.33488e+00, -3.94000e+02, 1.80124e-01, 5.22358e-01, 1.49012e-04
18, 170, 9.21841e-01, 9.97464e+00, 9.38947e+00, 9.38947e+00, -3.94000e+02, 1.94118e-01, 5.59295e-01, 1.49012e-04
19, 179, 9.70644e-01, 9.96750e+00, 9.82619e+00, 9.82619e+00, -3.94000e+02, 2.17877e-01, 5.67981e-01, 1.49012e-04
20, 188, 1.01945e+00, 9.96325e+00, 9.60783e+00, 9.60783e+00, -3.94000e+02, 2.18085e-01, 5.80653e-01, 1.49012e-04
21, 195, 1.05741e+00, 9.95958e+00, 1.01537e+01, 1.01537e+01, -3.94000e+02, 2.25641e-01, 5.69225e-01, 1.49012e-04
22, 208, 1.12790e+00, 9.94909e+00, 1.19552e+01, 1.19552e+01, -3.94000e+02, 2.64423e-01, 6.25501e-01, 1.49012e-04
23, 216, 1.17128e+00, 9.94375e+00, 1.24465e+01, 1.24465e+01, -3.94000e+02, 2.50000e-01, 6.65487e-01, 1.49012e-04
24, 225, 1.22008e+00, 9.93165e+00, 1.27195e+01, 1.27195e+01, -3.94000e+02, 2.53333e-01, 6.52631e-01, 1.49012e-04
25, 233, 1.26346e+00, 9.92435e+00, 1.38658e+01, 1.38658e+01, -3.94000e+02, 2.74678e-01, 6.85587e-01, 1.49012e-04
26, 243, 1.31769e+00, 9.91673e+00, 1.38112e+01, 1.38112e+01, -3.94000e+02, 2.79835e-01, 7.02565e-01, 1.49012e-04
27, 252, 1.36649e+00, 9.90693e+00, 1.39750e+01, 1.39750e+01, -3.94000e+02, 2.85714e-01, 6.72194e-01, 1.49012e-04
28, 262, 1.42072e+00, 9.89433e+00, 1.39204e+01, 1.39204e+01, -3.94000e+02, 2.97710e-01, 6.89913e-01, 1.49012e-04
29, 270, 1.46410e+00, 9.88449e+00, 1.39750e+01, 1.39750e+01, -3.94000e+02, 3.00000e-01, 7.49524e-01, 1.49012e-04
30, 281, 1.52375e+00, 9.87332e+00, 1.49030e+01, 1.49030e+01, -3.94000e+02, 3.13167e-01, 8.19767e-01, 1.49012e-04
31, 289, 1.56713e+00, 9.86615e+00, 1.51760e+01, 1.51760e+01, -3.94000e+02, 3.11419e-01, 7.78437e-01, 1.49012e-04
32, 299, 1.62135e+00, 9.85608e+00, 1.52306e+01, 1.52306e+01, -3.94000e+02, 3.21070e-01, 8.51200e-01, 1.49012e-04
33, 306, 1.65931e+00, 9.85194e+00, 1.57219e+01, 1.57219e+01, -3.94000e+02, 3.26797e-01, 8.55690e-01, 1.49012e-04
34, 315, 1.70812e+00, 9.84175e+00, 1.58857e+01, 1.58857e+01, -3.94000e+02, 3.33333e-01, 8.30975e-01, 1.49012e-04
35, 325, 1.76234e+00, 9.83886e+00, 1.73050e+01, 1.73050e+01, -3.94000e+02, 3.56923e-01, 8.76124e-01, 1.49012e-04
36, 336, 1.82199e+00, 9.82540e+00, 1.81784e+01, 1.81784e+01, -3.94000e+02, 3.63095e-01, 9.06709e-01, 1.49012e-04
37, 342, 1.85453e+00, 9.82118e+00, 1.89973e+01, 1.89973e+01, -3.94000e+02, 3.50877e-01, 9.30647e-01, 1.49012e-04
38, 351, 1.90333e+00, 9.81337e+00, 1.88881e+01, 1.88881e+01, -3.94000e+02, 3.73219e-01, 9.33043e-01, 1.49012e-04
39, 360, 1.95213e+00, 9.80306e+00, 1.93794e+01, 1.93794e+01, -3.94000e+02, 3.75000e-01, 9.54211e-01, 1.49012e-04
40, 372, 2.01720e+00, 9.78953e+00, 2.09625e+01, 2.09625e+01, -3.94000e+02, 3.81720e-01, 9.75696e-01, 1.49012e-04
41, 382, 2.07143e+00, 9.78614e+00, 2.15630e+01, 2.15630e+01, -3.94000e+02, 3.82199e-01, 1.03215e+00, 1.49012e-04
42, 391, 2.12023e+00, 9.77751e+00, 2.22727e+01, 2.22727e+01, -3.94000e+02, 3.86189e-01, 1.00103e+00, 1.49012e-04
43, 400, 2.16904e+00, 9.76396e+00, 2.27640e+01, 2.27640e+01, -3.94000e+02, 3.82500e-01, 1.07809e+00, 1.49012e-04
44, 410, 2.22326e+00, 9.76548e+00, 2.48930e+01, 2.48930e+01, -3.94000e+02, 3.92683e-01, 1.09302e+00, 1.49012e-04
45, 419, 2.27207e+00, 9.74929e+00, 2.51114e+01, 2.51114e+01, -3.94000e+02, 4.03341e-01, 1.10363e+00, 1.49012e-04
46, 430, 2.33171e+00, 9.74611e+00, 2.60394e+01, 2.60394e+01, -3.94000e+02, 4.09302e-01, 1.22817e+00, 1.49012e-04
47, 437, 2.36967e+00, 9.74243e+00, 2.76225e+01, 2.76225e+01, -3.94000e+02, 4.09611e-01, 1.16435e+00, 1.49012e-04
48, 447, 2.42390e+00, 9.73693e+00, 2.72950e+01, 2.72950e+01, -3.94000e+02, 4.22819e-01, 1.20497e+00, 1.49012e-04
49, 456, 2.47270e+00, 9.72540e+00, 2.77863e+01, 2.77863e+01, -3.94000e+02, 4.21053e-01, 1.17935e+00, 1.49012e-04
50, 466, 2.52693e+00, 9.71088e+00, 2.71312e+01, 2.71312e+01, -3.94000e+02, 4.27039e-01, 1.23600e+00, 1.49012e-04
51, 473, 2.56489e+00, 9.70288e+00, 2.62690e+01, 2.62690e+01, -3.94000e+02, 4.31290e-01, 1.17458e+00, 1.49012e-04
52, 482, 2.61369e+00, 9.68717e+00, 2.64873e+01, 2.64873e+01, -3.94000e+02, 4.48133e-01, 1.23434e+00, 1.49012e-04
53, 491, 2.66249e+00, 9.67501e+00, 2.64873e+01, 2.64873e+01, -3.94000e+02, 4.52138e-01, 1.25475e+00, 1.49012e-04
54, 502, 2.72214e+00, 9.66775e+00, 2.67057e+01, 2.67057e+01, -3.94000e+02, 4.60159e-01, 1.25963e+00, 1.49012e-04
55, 511, 2.77094e+00, 9.65467e+00, 2.80159e+01, 2.80159e+01, -3.94000e+02, 4.69667e-01, 1.25558e+00, 1.49012e-04
56, 519, 2.81432e+00, 9.64572e+00, 2.89934e+01, 2.89934e+01, -3.94000e+02, 4.72062e-01, 1.27040e+00, 1.49012e-04
57, 525, 2.84686e+00, 9.64057e+00, 3.02489e+01, 3.02489e+01, -3.94000e+02, 4.76190e-01, 1.27614e+00, 1.49012e-04
