controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.66784e+02
1, 9, 3.08110e-02, 1.00944e+01, 4.91309e-01, 4.91309e-01, 7.00000e+00, 8.88889e-01, 2.43296e-02, 3.66784e+02
2, 17, 5.81986e-02, 1.00862e+01, 8.18849e-01, 8.18849e-01, 7.00000e+00, 4.70588e-01, 5.11825e-02, 3.66784e+02
3, 25, 8.55862e-02, 1.00794e+01, 1.25557e+00, 1.25557e+00, 7.00000e+00, 3.20000e-01, 8.81777e-02, 3.66784e+02
4, 33, 1.12974e-01, 1.00743e+01, 1.69229e+00, 1.69229e+00, 7.00000e+00, 2.42424e-01, 1.35802e-01, 3.66784e+02
5, 41, 1.40361e-01, 1.00704e+01, 2.12901e+00, 2.12901e+00, 7.00000e+00, 1.95122e-01, 1.83963e-01, 3.66784e+02
6, 49, 1.67749e-01, 1.00684e+01, 2.67491e+00, 2.67491e+00, 7.00000e+00, 1.63265e-01, 2.37247e-01, 3.66784e+02
7, 57, 1.95136e-01, 1.00668e+01, 3.11163e+00, 3.11163e+00, 7.00000e+00, 1.40351e-01, 3.02827e-01, 3.66784e+02
8, 66, 2.25947e-01, 1.00647e+01, 3.49375e+00, 3.49375e+00, 7.00000e+00, 1.36364e-01, 3.47413e-01, 3.66784e+02
9, 74, 2.53335e-01, 1.00641e+01, 3.93047e+00, 3.93047e+00, 7.00000e+00, 1.08108e-01, 3.51814e-01, 3.66784e+02
10, 81, 2.77299e-01, 1.00626e+01, 4.20342e+00, 4.20342e+00, 7.00000e+00, 8.64198e-02, 3.60972e-01, 3.66784e+02
11, 89, 3.04687e-01, 1.00590e+01, 4.53096e+00, 4.53096e+00, 7.00000e+00, 8.98876e-02, 3.83409e-01, 3.66784e+02
12, 98, 3.35498e-01, 1.00546e+01, 5.07686e+00, 5.07686e+00, 7.00000e+00, 9.18367e-02, 3.92616e-01, 3.66784e+02
13, 106, 3.62885e-01, 1.00502e+01, 5.67735e+00, 5.67735e+00, 7.00000e+00, 1.03774e-01, 4.14942e-01, 3.66784e+02
14, 114, 3.90273e-01, 1.00453e+01, 6.27784e+00, 6.27784e+00, 7.00000e+00, 1.05263e-01, 4.03227e-01, 3.66784e+02
15, 122, 4.17660e-01, 1.00400e+01, 6.87833e+00, 6.87833e+00, 7.00000e+00, 1.55738e-01, 4.02981e-01, 3.66784e+02
16, 131, 4.48472e-01, 1.00342e+01, 7.75177e+00, 7.75177e+00, 7.00000e+00, 1.75573e-01, 4.11572e-01, 3.66784e+02
