controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, -3.96000e+02, 1.00000e+00, 2.62472e-03, 2.79665e-04
1, 9, 4.88033e-02, 1.00998e+01, 4.91309e-01, 4.91309e-01, -3.96000e+02, 8.88889e-01, 2.44305e-02, 2.79665e-04
2, 18, 9.76066e-02, 1.00848e+01, 9.82619e-01, 9.82619e-01, -3.96000e+02, 5.00000e-01, 5.51868e-02, 2.79665e-04
3, 25, 1.35565e-01, 1.00762e+01, 1.36475e+00, 1.36475e+00, -3.96000e+02, 2.80000e-01, 8.72437e-02, 2.79665e-04
4, 33, 1.78946e-01, 1.00677e+01, 1.80147e+00, 1.80147e+00, -3.96000e+02, 2.42424e-01, 1.31481e-01, 2.79665e-04
5, 41, 2.22326e-01, 1.00626e+01, 2.34737e+00, 2.34737e+00, -3.96000e+02, 1.95122e-01, 1.77879e-01, 2.79665e-04
6, 50, 2.71130e-01, 1.00566e+01, 2.83868e+00, 2.83868e+00, -3.96000e+02, 1.80000e-01, 2.48561e-01, 2.79665e-04
7, 58, 3.14510e-01, 1.00556e+01, 3.27540e+00, 3.27540e+00, -3.96000e+02, 1.37931e-01, 3.04386e-01, 2.79665e-04
8, 69, 3.74159e-01, 1.00515e+01, 4.09424e+00, 4.09424e+00, -3.96000e+02, 1.59420e-01, 3.62871e-01, 2.79665e-04
9, 77, 4.17540e-01, 1.00506e+01, 4.42178e+00, 4.42178e+00, -3.96000e+02, 1.03896e-01, 3.84183e-01, 2.79665e-04
10, 85, 4.60920e-01, 1.00468e+01, 4.74932e+00, 4.74932e+00, -3.96000e+02, 9.41176e-02, 3.62040e-01, 2.79665e-04
11, 93, 5.04301e-01, 1.00411e+01, 5.07686e+00, 5.07686e+00, -3.96000e+02, 8.60215e-02, 4.00715e-01, 2.79665e-04
12, 103, 5.58527e-01, 1.00292e+01, 5.67735e+00, 5.67735e+00, -3.96000e+02, 9.70874e-02, 4.00602e-01, 2.79665e-04
