controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.43481e+02
1, 12, 4.10814e-02, 1.00908e+01, 6.55079e-01, 6.55079e-01, 7.00000e+00, 9.16667e-01, 3.22038e-02, 3.43481e+02
2, 23, 7.87393e-02, 1.00795e+01, 1.14639e+00, 1.14639e+00, 7.00000e+00, 4.78261e-01, 7.00315e-02, 3.43481e+02
3, 35, 1.19821e-01, 1.00690e+01, 1.80147e+00, 1.80147e+00, 7.00000e+00, 3.42857e-01, 1.22066e-01, 3.43481e+02
4, 47, 1.60902e-01, 1.00615e+01, 2.56573e+00, 2.56573e+00, 7.00000e+00, 2.55319e-01, 1.86596e-01, 3.43481e+02
5, 60, 2.05407e-01, 1.00544e+01, 3.38458e+00, 3.38458e+00, 7.00000e+00, 2.16667e-01, 2.54472e-01, 3.43481e+02
6, 72, 2.46488e-01, 1.00515e+01, 4.14883e+00, 4.14883e+00, 7.00000e+00, 1.66667e-01, 3.44582e-01, 3.43481e+02
7, 84, 2.87570e-01, 1.00487e+01, 4.69473e+00, 4.69473e+00, 7.00000e+00, 1.42857e-01, 4.48941e-01, 3.43481e+02
8, 95, 3.25227e-01, 1.00483e+01, 5.29522e+00, 5.29522e+00, 7.00000e+00, 1.15789e-01, 5.05957e-01, 3.43481e+02
9, 107, 3.66309e-01, 1.00470e+01, 6.27784e+00, 6.27784e+00, 7.00000e+00, 1.12150e-01, 5.15804e-01, 3.43481e+02
10, 118, 4.03967e-01, 1.00442e+01, 6.55079e+00, 6.55079e+00, 7.00000e+00, 9.32203e-02, 5.43699e-01, 3.43481e+02
11, 131, 4.48472e-01, 1.00372e+01, 6.87833e+00, 6.87833e+00, 7.00000e+00, 9.92366e-02, 5.47031e-01, 3.43481e+02
12, 143, 4.89553e-01, 1.00322e+01, 7.47882e+00, 7.47882e+00, 7.00000e+00, 8.39161e-02, 5.81047e-01, 3.43481e+02
13, 155, 5.30634e-01, 1.00264e+01, 8.73439e+00, 8.73439e+00, 7.00000e+00, 8.38710e-02, 5.53278e-01, 3.43481e+02
14, 165, 5.64869e-01, 1.00213e+01, 9.49865e+00, 9.49865e+00, 7.00000e+00, 1.09091e-01, 6.08274e-01, 3.43481e+02
15, 179, 6.12797e-01, 1.00128e+01, 1.03175e+01, 1.03175e+01, 7.00000e+00, 1.56425e-01, 6.13309e-01, 3.43481e+02
