controller=random horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, 1.60000e+01, 1.00000e+00, 2.62472e-03
1, 4, 1.26813e-01, 1.01785e+01, 2.18360e-01, 2.18360e-01, 1.60000e+01, 7.50000e-01, 1.13891e-02
2, 7, 2.21924e-01, 1.01496e+01, 2.72950e-01, 2.72950e-01, 1.60000e+01, 4.28571e-01, 2.42556e-02
3, 10, 3.17034e-01, 1.01250e+01, 3.94152e-01, 3.94152e-01, 1.60000e+01, 3.00000e-01, 3.79775e-02
4, 13, 4.12144e-01, 1.01145e+01, 4.48742e-01, 4.48742e-01, 1.60000e+01, 2.30769e-01, 5.37250e-02
5, 17, 5.38957e-01, 1.00861e+01, 6.67102e-01, 6.67102e-01, 1.60000e+01, 2.35294e-01, 7.58042e-02
6, 20, 6.34067e-01, 1.00754e+01, 9.94641e-01, 9.94641e-01, 1.60000e+01, 1.50000e-01, 9.54523e-02
7, 23, 7.29177e-01, 1.00694e+01, 1.15841e+00, 1.15841e+00, 1.60000e+01, 1.30435e-01, 1.19440e-01
8, 26, 8.24287e-01, 1.00642e+01, 1.21300e+00, 1.21300e+00, 1.60000e+01, 1.15385e-01, 1.25022e-01
9, 29, 9.19397e-01, 1.00589e+01, 1.37677e+00, 1.37677e+00, 1.60000e+01, 1.03448e-01, 1.42537e-01
10, 32, 1.01451e+00, 1.00601e+01, 1.54054e+00, 1.54054e+00, 1.60000e+01, 9.37500e-02, 1.48918e-01
11, 35, 1.10962e+00, 1.00508e+01, 1.54054e+00, 1.54054e+00, 1.60000e+01, 8.57143e-02, 1.62518e-01
12, 38, 1.20473e+00, 1.00415e+01, 2.03185e+00, 2.03185e+00, 1.60000e+01, 1.05263e-01, 1.54836e-01
13, 41, 1.29984e+00, 1.00287e+01, 2.30480e+00, 2.30480e+00, 1.60000e+01, 1.21951e-01, 1.36446e-01
14, 45, 1.42665e+00, 9.99453e+00, 2.74152e+00, 2.74152e+00, 1.60000e+01, 1.55556e-01, 1.62022e-01
15, 48, 1.52176e+00, 9.97596e+00, 2.90529e+00, 2.90529e+00, 1.60000e+01, 1.45833e-01, 1.44960e-01
16, 52, 1.64857e+00, 9.95946e+00, 2.79611e+00, 2.79611e+00, 1.60000e+01, 1.53846e-01, 1.79431e-01
17, 55, 1.74368e+00, 9.93110e+00, 2.79611e+00, 2.79611e+00, 1.60000e+01, 1.63636e-01, 1.53785e-01
18, 58, 1.83879e+00, 9.88543e+00, 3.56037e+00, 3.56037e+00, 1.60000e+01, 1.89655e-01, 1.70855e-01
19, 61, 1.93390e+00, 9.86550e+00, 3.83332e+00, 3.83332e+00, 1.60000e+01, 2.13115e-01, 1.94176e-01
20, 64, 2.02901e+00, 9.85087e+00, 3.88791e+00, 3.88791e+00, 1.60000e+01, 2.50000e-01, 1.90052e-01
21, 67, 2.12412e+00, 9.82253e+00, 4.36719e+00, 4.36719e+00, 1.60000e+01, 2.83582e-01, 1.91412e-01
22, 70, 2.21924e+00, 9.78816e+00, 5.24063e+00, 5.24063e+00, 1.60000e+01, 2.71429e-01, 1.74327e-01
23, 74, 2.34605e+00, 9.75556e+00, 5.51358e+00, 5.51358e+00, 1.60000e+01, 2.97297e-01, 1.96318e-01
24, 75, 2.37775e+00, 9.73876e+00, 6.05948e+00, 6.05948e+00, 1.60000e+01, 2.93333e-01, 2.03279e-01
25, 79, 2.50457e+00, 9.69394e+00, 5.24063e+00, 5.24063e+00, 1.60000e+01, 3.79747e-01, 2.04360e-01
26, 80, 2.53627e+00, 9.67275e+00, 5.07686e+00, 5.07686e+00, 1.60000e+01, 3.75000e-01, 2.18427e-01
27, 83, 2.63138e+00, 9.67669e+00, 5.40440e+00, 5.40440e+00, 1.60000e+01, 4.21687e-01, 2.11501e-01
28, 85, 2.69479e+00, 9.68562e+00, 5.07686e+00, 5.07686e+00, 1.60000e+01, 4.11765e-01, 2.16452e-01
29, 89, 2.82160e+00, 9.66134e+00, 5.78653e+00, 5.78653e+00, 1.60000e+01, 4.49438e-01, 2.44685e-01
30, 90, 2.85330e+00, 9.64427e+00, 4.74932e+00, 4.74932e+00, 1.60000e+01, 4.66667e-01, 2.58055e-01
31, 94, 2.98012e+00, 9.65537e+00, 5.13145e+00, 5.13145e+00, 1.60000e+01, 4.68085e-01, 2.79121e-01
32, 96, 3.04352e+00, 9.66390e+00, 5.73194e+00, 5.73194e+00, 1.60000e+01, 4.58333e-01, 2.68917e-01
33, 99, 3.13863e+00, 9.66495e+00, 6.27784e+00, 6.27784e+00, 1.60000e+01, 4.54545e-01, 2.78226e-01
34, 101, 3.20204e+00, 9.65671e+00, 6.93292e+00, 6.93292e+00, 1.60000e+01, 4.55446e-01, 3.15594e-01
35, 104, 3.29715e+00, 9.61320e+00, 7.47882e+00, 7.47882e+00, 1.60000e+01, 4.51923e-01, 2.96113e-01
36, 107, 3.39226e+00, 9.58451e+00, 8.35226e+00, 8.35226e+00, 1.60000e+01, 4.48598e-01, 3.10673e-01
37, 108, 3.42396e+00, 9.58245e+00, 8.62521e+00, 8.62521e+00, 1.60000e+01, 4.53704e-01, 3.00820e-01
38, 111, 3.51907e+00, 9.58675e+00, 9.88078e+00, 9.88078e+00, 1.60000e+01, 4.59459e-01, 3.06796e-01
39, 114, 3.61418e+00, 9.56883e+00, 1.06996e+01, 1.06996e+01, 1.60000e+01, 5.00000e-01, 2.91848e-01
40, 117, 3.70929e+00, 9.57839e+00, 1.21190e+01, 1.21190e+01, 1.60000e+01, 4.87179e-01, 3.15525e-01
41, 120, 3.80440e+00, 9.53977e+00, 1.16277e+01, 1.16277e+01, 1.60000e+01, 4.83333e-01, 3.43349e-01
42, 124, 3.93122e+00, 9.53388e+00, 1.27195e+01, 1.27195e+01, 1.60000e+01, 5.16129e-01, 3.39846e-01
43, 125, 3.96292e+00, 9.53406e+00, 1.23373e+01, 1.23373e+01, 1.60000e+01, 5.04000e-01, 3.22962e-01
44, 125, 3.96292e+00, 9.51777e+00, 1.23373e+01, 1.23373e+01, 1.60000e+01, 5.36000e-01, 3.16429e-01
45, 129, 4.08973e+00, 9.47633e+00, 1.29378e+01, 1.29378e+01, 1.60000e+01, 5.50388e-01, 3.20393e-01
46, 133, 4.21655e+00, 9.44364e+00, 1.37567e+01, 1.37567e+01, 1.60000e+01, 5.48872e-01, 3.44916e-01
47, 135, 4.27995e+00, 9.43887e+00, 1.43571e+01, 1.43571e+01, 1.60000e+01, 5.55556e-01, 3.43664e-01
48, 138, 4.37506e+00, 9.41635e+00, 1.45329e+01, 1.45329e+01, 1.60000e+01, 5.94203e-01, 3.66710e-01
49, 142, 4.50188e+00, 9.41786e+00, 1.76446e+01, 1.76446e+01, 1.60000e+01, 5.91549e-01, 3.64082e-01
50, 147, 4.66039e+00, 9.40202e+00, 1.88455e+01, 1.88455e+01, 1.60000e+01, 6.25850e-01, 3.69293e-01
51, 149, 4.72380e+00, 9.39152e+00, 2.09746e+01, 2.09746e+01, 1.60000e+01, 6.10738e-01, 3.85876e-01
52, 152, 4.81891e+00, 9.37083e+00, 2.16842e+01, 2.16842e+01, 1.60000e+01, 6.05263e-01, 3.95189e-01
53, 156, 4.94572e+00, 9.35362e+00, 2.26239e+01, 2.26239e+01, 1.60000e+01, 6.08974e-01, 4.09353e-01
54, 160, 5.07254e+00, 9.31646e+00, 2.28968e+01, 2.28968e+01, 1.60000e+01, 6.00000e-01, 4.36277e-01
55, 163, 5.16765e+00, 9.31073e+00, 2.48620e+01, 2.48620e+01, 1.60000e+01, 6.07362e-01, 4.20492e-01
56, 165, 5.23105e+00, 9.32860e+00, 2.43161e+01, 2.43161e+01, 1.60000e+01, 6.18182e-01, 4.55394e-01
57, 167, 5.29446e+00, 9.32762e+00, 2.57901e+01, 2.57901e+01, 1.60000e+01, 6.22754e-01, 4.60910e-01
58, 170, 5.38957e+00, 9.32352e+00, 2.78211e+01, 2.78211e+01, 1.60000e+01, 6.47059e-01, 4.50819e-01
59, 173, 5.48468e+00, 9.31880e+00, 2.85308e+01, 2.85308e+01, 1.60000e+01, 6.41618e-01, 4.62428e-01
60, 175, 5.54809e+00, 9.29234e+00, 0.00000e+00, 0.00000e+00, 2.80000e+01, 6.57143e-01, 4.66380e-01
61, 177, 5.61149e+00, 9.26485e+00, 2.90834e+01, 2.90834e+01, 2.80000e+01, 6.66667e-01, 4.30500e-01
62, 180, 5.70660e+00, 9.24324e+00, 2.97931e+01, 2.97931e+01, 2.80000e+01, 6.83333e-01, 4.18947e-01
