controller=global horizon=4 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 1.26626e-02, 1.01671e+01, 0.00000e+00, 0.00000e+00, 4.00000e+00, 1.00000e+00, 2.62472e-03
1, 5, 6.33132e-02, 1.01332e+01, 8.12834e-02, 8.12834e-02, 4.00000e+00, 8.00000e-01, 1.34483e-02
2, 9, 1.13964e-01, 1.01042e+01, 1.18855e-01, 1.18855e-01, 4.00000e+00, 4.44444e-01, 2.75859e-02
3, 14, 1.77277e-01, 1.00710e+01, 1.76914e-01, 1.76914e-01, 4.00000e+00, 3.57143e-01, 4.64680e-02
4, 17, 2.15265e-01, 1.00632e+01, 2.11750e-01, 2.11750e-01, 4.00000e+00, 1.76471e-01, 7.04499e-02
5, 20, 2.53253e-01, 1.00579e+01, 2.23362e-01, 2.23362e-01, 4.00000e+00, 1.50000e-01, 9.12131e-02
6, 26, 3.29229e-01, 1.00374e+01, 3.18903e-01, 3.18903e-01, 4.00000e+00, 2.30769e-01, 1.27386e-01
7, 31, 3.92542e-01, 1.00327e+01, 0.00000e+00, 0.00000e+00, -6.00000e+00, 1.61290e-01, 1.69896e-01
8, 34, 4.30530e-01, 1.00398e+01, 4.11799e-01, 4.11799e-01, -6.00000e+00, 8.82353e-02, 1.87804e-01
9, 39, 4.93843e-01, 1.00350e+01, 4.93082e-01, 4.93082e-01, -6.00000e+00, 1.28205e-01, 1.91963e-01
10, 42, 5.31831e-01, 1.00392e+01, 5.04694e-01, 5.04694e-01, -6.00000e+00, 7.14286e-02, 1.95415e-01
11, 46, 5.82481e-01, 1.00339e+01, 5.27918e-01, 5.27918e-01, -6.00000e+00, 8.69565e-02, 1.97962e-01
12, 52, 6.58457e-01, 1.00262e+01, 6.90485e-01, 6.90485e-01, -6.00000e+00, 1.15385e-01, 2.12213e-01
13, 57, 7.21770e-01, 1.00193e+01, 7.48544e-01, 7.48544e-01, -6.00000e+00, 8.77193e-02, 2.14213e-01
14, 61, 7.72421e-01, 1.00280e+01, 0.00000e+00, 0.00000e+00, -8.00000e+00, 6.55738e-02, 2.47362e-01
15, 65, 8.23072e-01, 1.00217e+01, 8.41440e-01, 8.41440e-01, -8.00000e+00, 6.15385e-02, 2.26011e-01
16, 69, 8.73722e-01, 1.00272e+01, 8.87887e-01, 8.87887e-01, -8.00000e+00, 5.79710e-02, 2.75969e-01
17, 73, 9.24373e-01, 1.00212e+01, 8.99499e-01, 8.99499e-01, -8.00000e+00, 5.47945e-02, 2.70825e-01
18, 79, 1.00035e+00, 1.00033e+01, 9.34335e-01, 9.34335e-01, -8.00000e+00, 7.59494e-02, 2.60845e-01
19, 83, 1.05100e+00, 9.98844e+00, 9.11111e-01, 9.11111e-01, -8.00000e+00, 4.81928e-02, 2.85753e-01
20, 87, 1.10165e+00, 9.97394e+00, 9.45947e-01, 9.45947e-01, -8.00000e+00, 5.74713e-02, 2.71892e-01
21, 92, 1.16496e+00, 9.97437e+00, 0.00000e+00, 0.00000e+00, 1.40000e+01, 5.43478e-02, 3.29721e-01
22, 96, 1.21561e+00, 9.98183e+00, 9.45947e-01, 9.45947e-01, 1.40000e+01, 5.20833e-02, 3.12723e-01
23, 100, 1.26626e+00, 9.95387e+00, 1.04158e+00, 1.04158e+00, 1.40000e+01, 7.00000e-02, 2.97688e-01
24, 105, 1.32958e+00, 9.94183e+00, 1.20414e+00, 1.20414e+00, 1.40000e+01, 8.57143e-02, 3.37535e-01
25, 108, 1.36757e+00, 9.91007e+00, 1.28543e+00, 1.28543e+00, 1.40000e+01, 7.40741e-02, 3.26440e-01
26, 113, 1.43088e+00, 9.90104e+00, 1.22737e+00, 1.22737e+00, 1.40000e+01, 1.06195e-01, 3.50566e-01
27, 116, 1.46887e+00, 9.88596e+00, 1.20414e+00, 1.20414e+00, 1.40000e+01, 1.29310e-01, 3.03480e-01
28, 120, 1.51952e+00, 9.88394e+00, 0.00000e+00, 0.00000e+00, -2.60000e+01, 6.66667e-02, 3.72514e-01
29, 124, 1.57017e+00, 9.89681e+00, 1.27382e+00, 1.27382e+00, -2.60000e+01, 6.45161e-02, 4.01358e-01
30, 127, 1.60816e+00, 9.88514e+00, 1.28543e+00, 1.28543e+00, -2.60000e+01, 6.29921e-02, 3.82218e-01
31, 131, 1.65881e+00, 9.88322e+00, 1.30865e+00, 1.30865e+00, -2.60000e+01, 8.39695e-02, 4.05693e-01
32, 138, 1.74744e+00, 9.88338e+00, 1.50605e+00, 1.50605e+00, -2.60000e+01, 1.01449e-01, 4.45228e-01
33, 141, 1.78543e+00, 9.88379e+00, 1.66862e+00, 1.66862e+00, -2.60000e+01, 1.06383e-01, 4.31632e-01
34, 145, 1.83608e+00, 9.87949e+00, 1.65701e+00, 1.65701e+00, -2.60000e+01, 1.03448e-01, 4.33110e-01
35, 148, 1.87407e+00, 9.87870e+00, 0.00000e+00, 0.00000e+00, -3.80000e+01, 6.08108e-02, 4.49184e-01
36, 152, 1.92472e+00, 9.87161e+00, 1.35510e+00, 1.35510e+00, -3.80000e+01, 7.23684e-02, 4.05589e-01
37, 157, 1.98803e+00, 9.86055e+00, 1.59630e+00, 1.59630e+00, -3.80000e+01, 8.91720e-02, 4.42282e-01
38, 161, 2.03868e+00, 9.86930e+00, 1.87499e+00, 1.87499e+00, -3.80000e+01, 9.31677e-02, 4.45841e-01
39, 166, 2.10200e+00, 9.84118e+00, 1.82854e+00, 1.82854e+00, -3.80000e+01, 1.14458e-01, 4.61184e-01
40, 170, 2.15265e+00, 9.83741e+00, 2.01433e+00, 2.01433e+00, -3.80000e+01, 1.11765e-01, 4.41609e-01
41, 176, 2.22862e+00, 9.83084e+00, 1.99111e+00, 1.99111e+00, -3.80000e+01, 1.36364e-01, 5.23325e-01
42, 180, 2.27928e+00, 9.81261e+00, 0.00000e+00, 0.00000e+00, -2.80000e+01, 8.88889e-02, 4.47256e-01
43, 183, 2.31726e+00, 9.80902e+00, 1.77048e+00, 1.77048e+00, -2.80000e+01, 9.83607e-02, 5.07849e-01
44, 185, 2.34259e+00, 9.83771e+00, 1.74726e+00, 1.74726e+00, -2.80000e+01, 9.18919e-02, 5.58994e-01
45, 190, 2.40590e+00, 9.85203e+00, 1.89821e+00, 1.89821e+00, -2.80000e+01, 1.10526e-01, 5.26808e-01
46, 197, 2.49454e+00, 9.83951e+00, 1.95627e+00, 1.95627e+00, -2.80000e+01, 1.16751e-01, 5.20141e-01
47, 200, 2.53253e+00, 9.84830e+00, 2.33606e+00, 2.33606e+00, -2.80000e+01, 1.10000e-01, 5.59206e-01
48, 202, 2.55785e+00, 9.83112e+00, 2.34767e+00, 2.34767e+00, -2.80000e+01, 1.33663e-01, 5.54231e-01
49, 206, 2.60850e+00, 9.82026e+00, 0.00000e+00, 0.00000e+00, -3.20000e+01, 9.70874e-02, 5.16751e-01
50, 210, 2.65915e+00, 9.82618e+00, 2.41700e+00, 2.41700e+00, -3.20000e+01, 9.52381e-02, 5.78869e-01
51, 212, 2.68448e+00, 9.81245e+00, 2.30157e+00, 2.30157e+00, -3.20000e+01, 1.08491e-01, 5.59683e-01
52, 217, 2.74779e+00, 9.80584e+00, 2.37124e+00, 2.37124e+00, -3.20000e+01, 1.24424e-01, 5.83451e-01
53, 222, 2.81111e+00, 9.79524e+00, 2.74282e+00, 2.74282e+00, -3.20000e+01, 1.30631e-01, 5.91866e-01
54, 225, 2.84909e+00, 9.78664e+00, 2.89718e+00, 2.89718e+00, -3.20000e+01, 1.28889e-01, 5.67871e-01
55, 228, 2.88708e+00, 9.80393e+00, 2.98973e+00, 2.98973e+00, -3.20000e+01, 1.35965e-01, 6.26825e-01
56, 231, 2.92507e+00, 9.75971e+00, 0.00000e+00, 0.00000e+00, -4.20000e+01, 1.08225e-01, 6.42048e-01
57, 234, 2.96306e+00, 9.75625e+00, 2.97880e+00, 2.97880e+00, -4.20000e+01, 8.97436e-02, 6.28574e-01
58, 238, 3.01371e+00, 9.74377e+00, 3.17621e+00, 3.17621e+00, -4.20000e+01, 9.24370e-02, 6.59586e-01
59, 241, 3.05170e+00, 9.74186e+00, 3.19943e+00, 3.19943e+00, -4.20000e+01, 9.54357e-02, 5.84208e-01
60, 246, 3.11501e+00, 9.71037e+00, 3.00203e+00, 3.00203e+00, -4.20000e+01, 1.30081e-01, 5.53214e-01
61, 251, 3.17832e+00, 9.69393e+00, 2.97880e+00, 2.97880e+00, -4.20000e+01, 1.35458e-01, 6.12572e-01
62, 257, 3.25430e+00, 9.67788e+00, 3.08331e+00, 3.08331e+00, -4.20000e+01, 1.59533e-01, 6.47449e-01
63, 260, 3.29229e+00, 9.67529e+00, 0.00000e+00, 0.00000e+00, -3.80000e+01, 1.19231e-01, 7.08713e-01
64, 261, 3.30495e+00, 9.69891e+00, 2.74758e+00, 2.74758e+00, -3.80000e+01, 1.26437e-01, 6.85157e-01
65, 262, 3.31761e+00, 9.72343e+00, 2.75920e+00, 2.75920e+00, -3.80000e+01, 1.29771e-01, 7.07028e-01
66, 267, 3.38092e+00, 9.73489e+00, 2.70114e+00, 2.70114e+00, -3.80000e+01, 1.42322e-01, 6.56158e-01
67, 275, 3.48223e+00, 9.70173e+00, 2.97086e+00, 2.97086e+00, -3.80000e+01, 1.60000e-01, 7.03009e-01
68, 280, 3.54554e+00, 9.70124e+00, 2.94763e+00, 2.94763e+00, -3.80000e+01, 1.71429e-01, 7.94699e-01
69, 283, 3.58353e+00, 9.69651e+00, 2.94456e+00, 2.94456e+00, -3.80000e+01, 1.87279e-01, 7.63306e-01
70, 284, 3.59619e+00, 9.66563e+00, 0.00000e+00, 0.00000e+00, -2.80000e+01, 1.26761e-01, 7.37193e-01
71, 290, 3.67217e+00, 9.69340e+00, 2.86327e+00, 2.86327e+00, -2.80000e+01, 1.24138e-01, 6.97115e-01
72, 294, 3.72282e+00, 9.69637e+00, 2.98204e+00, 2.98204e+00, -2.80000e+01, 1.29252e-01, 8.24948e-01
73, 295, 3.73548e+00, 9.72178e+00, 3.20267e+00, 3.20267e+00, -2.80000e+01, 1.22034e-01, 6.86963e-01
74, 297, 3.76080e+00, 9.69548e+00, 2.74980e+00, 2.74980e+00, -2.80000e+01, 1.31313e-01, 8.50011e-01
75, 300, 3.79879e+00, 9.68400e+00, 2.97043e+00, 2.97043e+00, -2.80000e+01, 1.43333e-01, 7.79114e-01
76, 304, 3.84944e+00, 9.67009e+00, 3.04010e+00, 3.04010e+00, -2.80000e+01, 1.57895e-01, 7.82960e-01
