controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 2.97253e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, -3.96000e+02, 1.00000e+00, 2.62472e-03
1, 5, 1.48627e-02, 1.01075e+01, 5.80596e-02, 5.80596e-02, -3.96000e+02, 8.00000e-01, 1.39316e-02
2, 9, 2.67528e-02, 1.01012e+01, 1.04507e-01, 1.04507e-01, -3.96000e+02, 4.44444e-01, 2.89771e-02
3, 14, 4.16154e-02, 1.00938e+01, 1.62567e-01, 1.62567e-01, -3.96000e+02, 3.57143e-01, 4.68566e-02
4, 18, 5.35056e-02, 1.00897e+01, 2.09015e-01, 2.09015e-01, -3.96000e+02, 2.22222e-01, 6.86282e-02
5, 21, 6.24231e-02, 1.00890e+01, 2.43850e-01, 2.43850e-01, -3.96000e+02, 1.42857e-01, 9.64678e-02
6, 26, 7.72858e-02, 1.00847e+01, 3.01910e-01, 3.01910e-01, -3.96000e+02, 1.92308e-01, 1.21611e-01
7, 31, 9.21485e-02, 1.00838e+01, 3.83193e-01, 3.83193e-01, -3.96000e+02, 1.61290e-01, 1.69600e-01
8, 35, 1.04039e-01, 1.00833e+01, 4.52865e-01, 4.52865e-01, -3.96000e+02, 1.14286e-01, 1.79500e-01
9, 39, 1.15929e-01, 1.00832e+01, 4.99313e-01, 4.99313e-01, -3.96000e+02, 1.02564e-01, 1.92937e-01
10, 43, 1.27819e-01, 1.00835e+01, 5.45760e-01, 5.45760e-01, -3.96000e+02, 9.30233e-02, 2.13019e-01
11, 47, 1.39709e-01, 1.00834e+01, 5.92208e-01, 5.92208e-01, -3.96000e+02, 8.51064e-02, 2.08934e-01
12, 53, 1.57544e-01, 1.00804e+01, 6.85103e-01, 6.85103e-01, -3.96000e+02, 1.13208e-01, 2.09401e-01
13, 57, 1.69434e-01, 1.00808e+01, 7.08327e-01, 7.08327e-01, -3.96000e+02, 7.01754e-02, 2.44162e-01
14, 61, 1.81324e-01, 1.00815e+01, 7.54775e-01, 7.54775e-01, -3.96000e+02, 6.55738e-02, 2.68350e-01
15, 66, 1.96187e-01, 1.00785e+01, 8.12834e-01, 8.12834e-01, -3.96000e+02, 7.57576e-02, 2.39655e-01
16, 69, 2.05105e-01, 1.00803e+01, 8.24446e-01, 8.24446e-01, -3.96000e+02, 4.34783e-02, 2.60185e-01
17, 74, 2.19967e-01, 1.00777e+01, 8.70894e-01, 8.70894e-01, -3.96000e+02, 6.75676e-02, 2.64989e-01
18, 79, 2.34830e-01, 1.00737e+01, 9.63789e-01, 9.63789e-01, -3.96000e+02, 6.32911e-02, 2.37720e-01
19, 82, 2.43748e-01, 1.00711e+01, 9.40566e-01, 9.40566e-01, -3.96000e+02, 3.65854e-02, 2.45277e-01
20, 86, 2.55638e-01, 1.00669e+01, 1.01024e+00, 1.01024e+00, -3.96000e+02, 5.81395e-02, 2.81125e-01
21, 92, 2.73473e-01, 1.00604e+01, 1.06830e+00, 1.06830e+00, -3.96000e+02, 8.69565e-02, 2.88213e-01
22, 96, 2.85363e-01, 1.00602e+01, 1.14958e+00, 1.14958e+00, -3.96000e+02, 8.33333e-02, 3.16529e-01
23, 100, 2.97253e-01, 1.00550e+01, 1.12636e+00, 1.12636e+00, -3.96000e+02, 1.30000e-01, 2.70452e-01
24, 104, 3.09143e-01, 1.00521e+01, 1.19603e+00, 1.19603e+00, -3.96000e+02, 1.34615e-01, 2.87540e-01
25, 108, 3.21033e-01, 1.00461e+01, 1.25409e+00, 1.25409e+00, -3.96000e+02, 1.38889e-01, 2.62450e-01
26, 112, 3.32923e-01, 1.00439e+01, 1.25409e+00, 1.25409e+00, -3.96000e+02, 1.51786e-01, 2.97655e-01
27, 116, 3.44814e-01, 1.00390e+01, 1.33537e+00, 1.33537e+00, -3.96000e+02, 1.55172e-01, 3.15543e-01
