controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, -7.00000e+01, 1.00000e+00, 2.62472e-03, 5.05447e-05, 5.05447e-05
1, 5, 1.58517e-01, 1.01661e+01, 2.72950e-01, 2.72950e-01, -7.00000e+01, 8.00000e-01, 1.40138e-02, 5.05447e-05, 5.05447e-05
2, 9, 2.85330e-01, 1.01269e+01, 3.39562e-01, 3.39562e-01, -7.00000e+01, 4.44444e-01, 3.05950e-02, 5.05447e-05, 5.05447e-05
3, 12, 3.80440e-01, 1.01049e+01, 5.03332e-01, 5.03332e-01, -7.00000e+01, 2.50000e-01, 4.51403e-02, 5.05447e-05, 5.05447e-05
4, 17, 5.38957e-01, 1.00739e+01, 7.76282e-01, 7.76282e-01, -7.00000e+01, 2.94118e-01, 6.95485e-02, 5.05447e-05, 5.05447e-05
5, 21, 6.65771e-01, 1.00514e+01, 1.15841e+00, 1.15841e+00, -7.00000e+01, 1.90476e-01, 9.19250e-02, 5.05447e-05, 5.05447e-05
6, 25, 7.92584e-01, 1.00358e+01, 1.26759e+00, 1.26759e+00, -7.00000e+01, 1.60000e-01, 1.21263e-01, 5.05447e-05, 5.05447e-05
7, 29, 9.19397e-01, 1.00272e+01, 1.37677e+00, 1.37677e+00, -7.00000e+01, 1.37931e-01, 1.51733e-01, 5.05447e-05, 5.05447e-05
8, 31, 9.82804e-01, 1.00454e+01, 1.48595e+00, 1.48595e+00, -7.00000e+01, 6.45161e-02, 1.61160e-01, 5.05447e-05, 5.05447e-05
9, 36, 1.14132e+00, 1.00317e+01, 1.75890e+00, 1.75890e+00, -7.00000e+01, 1.38889e-01, 1.80703e-01, 5.05447e-05, 5.05447e-05
10, 39, 1.23643e+00, 1.00403e+01, 1.75890e+00, 1.75890e+00, -7.00000e+01, 7.69231e-02, 1.83481e-01, 5.05447e-05, 5.05447e-05
11, 42, 1.33154e+00, 1.00287e+01, 1.97726e+00, 1.97726e+00, -7.00000e+01, 7.14286e-02, 1.72539e-01, 5.05447e-05, 5.05447e-05
12, 46, 1.45835e+00, 1.00054e+01, 2.14103e+00, 2.14103e+00, -7.00000e+01, 8.69565e-02, 1.79243e-01, 5.05447e-05, 5.05447e-05
13, 50, 1.58517e+00, 9.98889e+00, 2.35939e+00, 2.35939e+00, -7.00000e+01, 1.00000e-01, 1.85863e-01, 5.05447e-05, 5.05447e-05
14, 54, 1.71198e+00, 9.96649e+00, 2.90529e+00, 2.90529e+00, -7.00000e+01, 1.48148e-01, 1.97587e-01, 5.05447e-05, 5.05447e-05
15, 58, 1.83879e+00, 9.92552e+00, 3.88791e+00, 3.88791e+00, -7.00000e+01, 1.55172e-01, 1.80356e-01, 5.05447e-05, 5.05447e-05
16, 63, 1.99731e+00, 9.89941e+00, 4.54299e+00, 4.54299e+00, -7.00000e+01, 1.74603e-01, 2.14273e-01, 5.05447e-05, 5.05447e-05
17, 69, 2.18753e+00, 9.87462e+00, 4.92512e+00, 4.92512e+00, -7.00000e+01, 2.02899e-01, 2.16346e-01, 5.05447e-05, 5.05447e-05
18, 72, 2.28264e+00, 9.86272e+00, 5.68937e+00, 5.68937e+00, -7.00000e+01, 1.94444e-01, 2.20909e-01, 5.05447e-05, 5.05447e-05
19, 77, 2.44116e+00, 9.84465e+00, 6.45363e+00, 6.45363e+00, -7.00000e+01, 2.33766e-01, 2.39301e-01, 5.05447e-05, 5.05447e-05
20, 80, 2.53627e+00, 9.82798e+00, 6.44161e+00, 6.44161e+00, -7.00000e+01, 2.37500e-01, 2.50629e-01, 5.05447e-05, 5.05447e-05
21, 84, 2.66308e+00, 9.81564e+00, 7.31505e+00, 7.31505e+00, -7.00000e+01, 2.38095e-01, 2.81046e-01, 5.05447e-05, 5.05447e-05
22, 88, 2.78990e+00, 9.81354e+00, 7.64259e+00, 7.64259e+00, -7.00000e+01, 2.38636e-01, 2.80730e-01, 5.05447e-05, 5.05447e-05
23, 92, 2.91671e+00, 9.80630e+00, 8.24308e+00, 8.24308e+00, -7.00000e+01, 2.39130e-01, 2.84863e-01, 5.05447e-05, 5.05447e-05
24, 93, 2.94841e+00, 9.79116e+00, 8.13390e+00, 8.13390e+00, -7.00000e+01, 2.58065e-01, 2.62309e-01, 5.05447e-05, 5.05447e-05
25, 96, 3.04352e+00, 9.77905e+00, 9.11652e+00, 9.11652e+00, -7.00000e+01, 2.81250e-01, 2.27494e-01, 5.05447e-05, 5.05447e-05
26, 99, 3.13863e+00, 9.74734e+00, 9.60783e+00, 9.60783e+00, -7.00000e+01, 2.82828e-01, 2.12486e-01, 5.05447e-05, 5.05447e-05
27, 105, 3.32885e+00, 9.67953e+00, 9.77160e+00, 9.77160e+00, -7.00000e+01, 3.42857e-01, 2.59139e-01, 5.05447e-05, 5.05447e-05
28, 108, 3.42396e+00, 9.63817e+00, 1.01537e+01, 1.01537e+01, -7.00000e+01, 3.79630e-01, 2.66980e-01, 5.05447e-05, 5.05447e-05
29, 113, 3.58248e+00, 9.60080e+00, 1.10272e+01, 1.10272e+01, -7.00000e+01, 4.07080e-01, 2.83527e-01, 5.05447e-05, 5.05447e-05
30, 115, 3.64589e+00, 9.59490e+00, 1.23373e+01, 1.23373e+01, -7.00000e+01, 4.34783e-01, 2.77975e-01, 5.05447e-05, 5.05447e-05
31, 117, 3.70929e+00, 9.57503e+00, 1.39750e+01, 1.39750e+01, -7.00000e+01, 4.70085e-01, 2.66101e-01, 5.05447e-05, 5.05447e-05
32, 120, 3.80440e+00, 9.55664e+00, 1.43026e+01, 1.43026e+01, -7.00000e+01, 4.91667e-01, 2.85466e-01, 5.05447e-05, 5.05447e-05
33, 124, 3.93122e+00, 9.54867e+00, 1.57219e+01, 1.57219e+01, -7.00000e+01, 5.00000e-01, 3.03199e-01, 5.05447e-05, 5.05447e-05
34, 128, 4.05803e+00, 9.53444e+00, 1.61586e+01, 1.61586e+01, -7.00000e+01, 5.15625e-01, 3.10335e-01, 5.05447e-05, 5.05447e-05
35, 131, 4.15314e+00, 9.52064e+00, 1.74142e+01, 1.74142e+01, -7.00000e+01, 5.34351e-01, 3.17667e-01, 5.05447e-05, 5.05447e-05
36, 136, 4.31166e+00, 9.49470e+00, 1.75780e+01, 1.75780e+01, -7.00000e+01, 5.58824e-01, 3.47944e-01, 5.05447e-05, 5.05447e-05
37, 140, 4.43847e+00, 9.49402e+00, 1.77963e+01, 1.77963e+01, -7.00000e+01, 5.57143e-01, 3.76492e-01, 5.05447e-05, 5.05447e-05
38, 144, 4.56528e+00, 9.46417e+00, 1.81239e+01, 1.81239e+01, -7.00000e+01, 5.55556e-01, 3.78765e-01, 5.05447e-05, 5.05447e-05
39, 149, 4.72380e+00, 9.43661e+00, 2.01011e+01, 2.01011e+01, -7.00000e+01, 5.77181e-01, 3.77182e-01, 5.05447e-05, 5.05447e-05
40, 153, 4.85061e+00, 9.42402e+00, 2.08654e+01, 2.08654e+01, -7.00000e+01, 5.75163e-01, 3.93942e-01, 5.05447e-05, 5.05447e-05
41, 157, 4.97743e+00, 9.43121e+00, 2.21326e+01, 2.21326e+01, -7.00000e+01, 5.79618e-01, 4.12074e-01, 5.05447e-05, 5.05447e-05
42, 161, 5.10424e+00, 9.40136e+00, 2.22417e+01, 2.22417e+01, -7.00000e+01, 5.90062e-01, 4.31342e-01, 5.05447e-05, 5.05447e-05
43, 165, 5.23105e+00, 9.41669e+00, 2.34973e+01, 2.34973e+01, -7.00000e+01, 6.12121e-01, 4.35446e-01, 5.05447e-05, 5.05447e-05
44, 167, 5.29446e+00, 9.40105e+00, 2.52442e+01, 2.52442e+01, -7.00000e+01, 6.16766e-01, 4.33819e-01, 5.05447e-05, 5.05447e-05
45, 171, 5.42127e+00, 9.36908e+00, 2.68819e+01, 2.68819e+01, -7.00000e+01, 6.14035e-01, 4.43962e-01, 5.05447e-05, 5.05447e-05
46, 175, 5.54809e+00, 9.35751e+00, 2.73186e+01, 2.73186e+01, -7.00000e+01, 6.28571e-01, 4.57106e-01, 5.05447e-05, 5.05447e-05
47, 178, 5.64320e+00, 9.37842e+00, 2.81920e+01, 2.81920e+01, -7.00000e+01, 6.29213e-01, 4.73817e-01, 5.05447e-05, 5.05447e-05
48, 182, 5.77001e+00, 9.38464e+00, 3.09761e+01, 3.09761e+01, -7.00000e+01, 6.31868e-01, 4.80179e-01, 5.05447e-05, 5.05447e-05
49, 186, 5.89682e+00, 9.36957e+00, 3.23442e+01, 3.23442e+01, -7.00000e+01, 6.39785e-01, 4.57811e-01, 5.05447e-05, 5.05447e-05
50, 190, 6.02364e+00, 9.36163e+00, 3.35452e+01, 3.35452e+01, -7.00000e+01, 6.26316e-01, 5.01574e-01, 5.05447e-05, 5.05447e-05
51, 191, 6.05534e+00, 9.35224e+00, 3.60563e+01, 3.60563e+01, -7.00000e+01, 6.49215e-01, 4.88056e-01, 5.05447e-05, 5.05447e-05
52, 193, 6.11875e+00, 9.33833e+00, 3.76461e+01, 3.76461e+01, -7.00000e+01, 6.68394e-01, 4.83677e-01, 5.05447e-05, 5.05447e-05
53, 197, 6.24556e+00, 9.30735e+00, 3.91747e+01, 3.91747e+01, -7.00000e+01, 6.59898e-01, 4.91448e-01, 5.05447e-05, 5.05447e-05
54, 200, 6.34067e+00, 9.27906e+00, 4.06486e+01, 4.06486e+01, -7.00000e+01, 6.75000e-01, 4.90485e-01, 5.05447e-05, 5.05447e-05
55, 202, 6.40408e+00, 9.27997e+00, 4.24534e+01, 4.24534e+01, -7.00000e+01, 6.93069e-01, 4.87324e-01, 5.05447e-05, 5.05447e-05
56, 208, 6.59430e+00, 9.27810e+00, 4.41453e+01, 4.41453e+01, -7.00000e+01, 7.16346e-01, 5.29077e-01, 5.05447e-05, 5.05447e-05
57, 211, 6.68941e+00, 9.25139e+00, 4.42545e+01, 4.42545e+01, -7.00000e+01, 7.10900e-01, 5.28324e-01, 5.05447e-05, 5.05447e-05
58, 214, 6.78452e+00, 9.21460e+00, 4.48841e+01, 4.48841e+01, -7.00000e+01, 7.24299e-01, 5.43519e-01, 5.05447e-05, 5.05447e-05
59, 217, 6.87963e+00, 9.21294e+00, 4.60851e+01, 4.60851e+01, -7.00000e+01, 7.23502e-01, 5.71676e-01, 5.05447e-05, 5.05447e-05
60, 221, 7.00644e+00, 9.19802e+00, 0.00000e+00, 0.00000e+00, 3.40000e+01, 7.37557e-01, 5.56480e-01, 5.34058e-05, 5.05447e-05
61, 226, 7.16496e+00, 9.20771e+00, 4.93161e+01, 4.93161e+01, 3.40000e+01, 7.38938e-01, 5.91047e-01, 5.34058e-05, 5.05447e-05
62, 229, 7.26007e+00, 9.18343e+00, 4.93707e+01, 4.93707e+01, 3.40000e+01, 7.42358e-01, 5.74998e-01, 5.34058e-05, 5.05447e-05
63, 233, 7.38688e+00, 9.15595e+00, 5.08992e+01, 5.08992e+01, 3.40000e+01, 7.51073e-01, 5.97562e-01, 5.34058e-05, 5.05447e-05
64, 236, 7.48199e+00, 9.13894e+00, 5.16635e+01, 5.16635e+01, 3.40000e+01, 7.54237e-01, 5.86157e-01, 5.34058e-05, 5.05447e-05
65, 240, 7.60881e+00, 9.10473e+00, 5.33012e+01, 5.33012e+01, 3.40000e+01, 7.62500e-01, 5.92908e-01, 5.34058e-05, 5.05447e-05
66, 244, 7.73562e+00, 9.05146e+00, 5.39573e+01, 5.39573e+01, 3.40000e+01, 7.58197e-01, 5.76180e-01, 5.34058e-05, 5.05447e-05
67, 247, 7.83073e+00, 8.66029e+00, 2.86327e+01, 2.86327e+01, 3.40000e+01, 4.77733e-01, 6.77535e-01, 5.34058e-05, 5.05447e-05
68, 253, 8.02095e+00, 8.78641e+00, 2.80868e+01, 2.80868e+01, 3.40000e+01, 2.88538e-01, 8.01934e-01, 5.34058e-05, 5.05447e-05
69, 257, 8.14776e+00, 8.87583e+00, 2.80019e+01, 2.80019e+01, 3.40000e+01, 1.98444e-01, 8.85893e-01, 5.34058e-05, 5.05447e-05
70, 256, 8.11606e+00, 9.06926e+00, 2.07867e+01, 2.07867e+01, 3.40000e+01, 1.48438e-01, 9.89893e-01, 5.34058e-05, 5.05447e-05
71, 259, 8.21117e+00, 9.22943e+00, 1.84184e+01, 1.84184e+01, 3.40000e+01, 1.31274e-01, 1.10156e+00, 5.34058e-05, 5.05447e-05
72, 261, 8.27458e+00, 9.44640e+00, 2.06566e+01, 2.06566e+01, 3.40000e+01, 1.22605e-01, 1.25520e+00, 5.34058e-05, 5.05447e-05
73, 264, 8.36969e+00, 9.51336e+00, 1.71586e+01, 1.71586e+01, 3.40000e+01, 1.40152e-01, 1.23313e+00, 5.34058e-05, 5.05447e-05
74, 267, 8.46480e+00, 9.65620e+00, 1.97832e+01, 1.97832e+01, 3.40000e+01, 1.38577e-01, 1.12874e+00, 5.34058e-05, 5.05447e-05
75, 272, 8.62331e+00, 9.67158e+00, 1.94010e+01, 1.94010e+01, 3.40000e+01, 1.32353e-01, 9.84784e-01, 5.34058e-05, 5.05447e-05
76, 271, 8.59161e+00, 9.65509e+00, 2.15948e+01, 2.15948e+01, 3.40000e+01, 1.29151e-01, 6.78223e-01, 5.34058e-05, 5.05447e-05
77, 268, 8.49650e+00, 9.58934e+00, 2.24682e+01, 2.24682e+01, 3.40000e+01, 1.41791e-01, 6.41568e-01, 5.34058e-05, 5.05447e-05
78, 271, 8.59161e+00, 9.47797e+00, 2.50554e+01, 2.50554e+01, 3.40000e+01, 1.54982e-01, 5.63777e-01, 5.34058e-05, 5.05447e-05
79, 274, 8.68672e+00, 9.40291e+00, 2.87460e+01, 2.87460e+01, 3.40000e+01, 1.75182e-01, 6.64553e-01, 5.34058e-05, 5.05447e-05
80, 274, 8.68672e+00, 9.36593e+00, 3.38223e+01, 3.38223e+01, 3.40000e+01, 2.15328e-01, 6.32884e-01, 5.34058e-05, 5.05447e-05
81, 278, 8.81353e+00, 9.35840e+00, 3.24576e+01, 3.24576e+01, 3.40000e+01, 2.73381e-01, 6.88624e-01, 5.34058e-05, 5.05447e-05
82, 281, 8.90864e+00, 9.36645e+00, 3.86294e+01, 3.86294e+01, 3.40000e+01, 2.98932e-01, 6.59174e-01, 5.34058e-05, 5.05447e-05
83, 285, 9.03546e+00, 9.37873e+00, 4.17855e+01, 4.17855e+01, 3.40000e+01, 3.33333e-01, 6.20182e-01, 5.34058e-05, 5.05447e-05
84, 288, 9.13057e+00, 9.37436e+00, 5.06841e+01, 5.06841e+01, 3.40000e+01, 3.64583e-01, 5.61315e-01, 5.34058e-05, 5.05447e-05
85, 293, 9.28908e+00, 9.35212e+00, 5.17694e+01, 5.17694e+01, 3.40000e+01, 3.89078e-01, 6.17527e-01, 5.34058e-05, 5.05447e-05
86, 291, 9.22568e+00, 9.34822e+00, 5.88040e+01, 5.88040e+01, 3.40000e+01, 4.08935e-01, 6.19153e-01, 5.34058e-05, 5.05447e-05
87, 293, 9.28908e+00, 9.30971e+00, 6.25794e+01, 6.25794e+01, 3.40000e+01, 4.30034e-01, 5.67774e-01, 5.34058e-05, 5.05447e-05
88, 295, 9.35249e+00, 9.31258e+00, 6.88572e+01, 6.88572e+01, 3.40000e+01, 4.64407e-01, 6.59327e-01, 5.34058e-05, 5.05447e-05
89, 298, 9.44760e+00, 9.30534e+00, 7.52443e+01, 7.52443e+01, 3.40000e+01, 5.03356e-01, 6.70407e-01, 5.34058e-05, 5.05447e-05
