controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.68510e+02
1, 9, 3.08110e-02, 1.00944e+01, 4.91309e-01, 4.91309e-01, 7.00000e+00, 8.88889e-01, 2.43296e-02, 3.68510e+02
2, 17, 5.81986e-02, 1.00862e+01, 8.18849e-01, 8.18849e-01, 7.00000e+00, 4.70588e-01, 5.11537e-02, 3.68510e+02
3, 24, 8.21627e-02, 1.00806e+01, 1.20098e+00, 1.20098e+00, 7.00000e+00, 2.91667e-01, 8.53234e-02, 3.68510e+02
4, 32, 1.09550e-01, 1.00751e+01, 1.63770e+00, 1.63770e+00, 7.00000e+00, 2.50000e-01, 1.27660e-01, 3.68510e+02
5, 40, 1.36938e-01, 1.00711e+01, 2.07442e+00, 2.07442e+00, 7.00000e+00, 2.00000e-01, 1.78436e-01, 3.68510e+02
6, 49, 1.67749e-01, 1.00686e+01, 2.78409e+00, 2.78409e+00, 7.00000e+00, 1.83673e-01, 2.37721e-01, 3.68510e+02
7, 57, 1.95136e-01, 1.00669e+01, 3.22081e+00, 3.22081e+00, 7.00000e+00, 1.40351e-01, 2.98831e-01, 3.68510e+02
8, 66, 2.25947e-01, 1.00648e+01, 3.71211e+00, 3.71211e+00, 7.00000e+00, 1.36364e-01, 3.52725e-01, 3.68510e+02
9, 74, 2.53335e-01, 1.00652e+01, 4.25801e+00, 4.25801e+00, 7.00000e+00, 1.08108e-01, 3.54934e-01, 3.68510e+02
10, 82, 2.80723e-01, 1.00618e+01, 4.36719e+00, 4.36719e+00, 7.00000e+00, 9.75610e-02, 3.55412e-01, 3.68510e+02
11, 90, 3.08110e-01, 1.00581e+01, 4.58555e+00, 4.58555e+00, 7.00000e+00, 8.88889e-02, 3.94021e-01, 3.68510e+02
12, 98, 3.35498e-01, 1.00552e+01, 5.13145e+00, 5.13145e+00, 7.00000e+00, 8.16327e-02, 4.10186e-01, 3.68510e+02
13, 106, 3.62885e-01, 1.00501e+01, 5.34981e+00, 5.34981e+00, 7.00000e+00, 9.43396e-02, 4.03119e-01, 3.68510e+02
14, 114, 3.90273e-01, 1.00448e+01, 5.84112e+00, 5.84112e+00, 7.00000e+00, 1.22807e-01, 3.95547e-01, 3.68510e+02
15, 122, 4.17660e-01, 1.00405e+01, 6.49620e+00, 6.49620e+00, 7.00000e+00, 1.39344e-01, 4.14148e-01, 3.68510e+02
16, 131, 4.48472e-01, 1.00334e+01, 7.53341e+00, 7.53341e+00, 7.00000e+00, 1.75573e-01, 4.23495e-01, 3.68510e+02
17, 139, 4.75859e-01, 1.00290e+01, 7.69718e+00, 7.69718e+00, 7.00000e+00, 1.87050e-01, 4.30349e-01, 3.68510e+02
18, 147, 5.03247e-01, 1.00237e+01, 8.13390e+00, 8.13390e+00, 7.00000e+00, 2.10884e-01, 4.26029e-01, 3.68510e+02
