controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.70507e+02
1, 9, 3.08110e-02, 1.00944e+01, 4.91309e-01, 4.91309e-01, 7.00000e+00, 8.88889e-01, 2.43296e-02, 3.70507e+02
2, 17, 5.81986e-02, 1.00862e+01, 8.18849e-01, 8.18849e-01, 7.00000e+00, 4.70588e-01, 5.16372e-02, 3.70507e+02
3, 24, 8.21627e-02, 1.00806e+01, 1.20098e+00, 1.20098e+00, 7.00000e+00, 2.91667e-01, 8.46186e-02, 3.70507e+02
4, 32, 1.09550e-01, 1.00752e+01, 1.63770e+00, 1.63770e+00, 7.00000e+00, 2.50000e-01, 1.29177e-01, 3.70507e+02
5, 40, 1.36938e-01, 1.00713e+01, 2.07442e+00, 2.07442e+00, 7.00000e+00, 2.00000e-01, 1.79967e-01, 3.70507e+02
6, 49, 1.67749e-01, 1.00686e+01, 2.78409e+00, 2.78409e+00, 7.00000e+00, 1.83673e-01, 2.32027e-01, 3.70507e+02
7, 57, 1.95136e-01, 1.00667e+01, 3.22081e+00, 3.22081e+00, 7.00000e+00, 1.40351e-01, 2.94417e-01, 3.70507e+02
8, 66, 2.25947e-01, 1.00645e+01, 3.60293e+00, 3.60293e+00, 7.00000e+00, 1.36364e-01, 3.47060e-01, 3.70507e+02
9, 74, 2.53335e-01, 1.00635e+01, 4.03965e+00, 4.03965e+00, 7.00000e+00, 1.08108e-01, 3.58342e-01, 3.70507e+02
10, 82, 2.80723e-01, 1.00608e+01, 4.25801e+00, 4.25801e+00, 7.00000e+00, 9.75610e-02, 3.66534e-01, 3.70507e+02
11, 90, 3.08110e-01, 1.00577e+01, 4.58555e+00, 4.58555e+00, 7.00000e+00, 8.88889e-02, 3.87839e-01, 3.70507e+02
12, 98, 3.35498e-01, 1.00553e+01, 4.96768e+00, 4.96768e+00, 7.00000e+00, 8.16327e-02, 4.13420e-01, 3.70507e+02
13, 106, 3.62885e-01, 1.00517e+01, 5.40440e+00, 5.40440e+00, 7.00000e+00, 9.43396e-02, 4.12637e-01, 3.70507e+02
14, 114, 3.90273e-01, 1.00469e+01, 6.00489e+00, 6.00489e+00, 7.00000e+00, 1.22807e-01, 4.17934e-01, 3.70507e+02
15, 122, 4.17660e-01, 1.00435e+01, 6.44161e+00, 6.44161e+00, 7.00000e+00, 1.31148e-01, 4.31821e-01, 3.70507e+02
16, 131, 4.48472e-01, 1.00372e+01, 7.36964e+00, 7.36964e+00, 7.00000e+00, 1.60305e-01, 4.04065e-01, 3.70507e+02
17, 138, 4.72436e-01, 1.00329e+01, 7.64259e+00, 7.64259e+00, 7.00000e+00, 1.73913e-01, 4.13362e-01, 3.70507e+02
18, 146, 4.99823e-01, 1.00273e+01, 7.97013e+00, 7.97013e+00, 7.00000e+00, 1.91781e-01, 4.47628e-01, 3.70507e+02
19, 155, 5.30634e-01, 1.00164e+01, 8.67980e+00, 8.67980e+00, 7.00000e+00, 1.93548e-01, 4.35023e-01, 3.70507e+02
20, 162, 5.54598e-01, 1.00074e+01, 8.95275e+00, 8.95275e+00, 7.00000e+00, 2.22222e-01, 4.25670e-01, 3.70507e+02
21, 169, 5.78562e-01, 9.99790e+00, 9.49865e+00, 9.49865e+00, 7.00000e+00, 2.60355e-01, 4.61126e-01, 3.70507e+02
22, 177, 6.05950e-01, 9.98853e+00, 9.77160e+00, 9.77160e+00, 7.00000e+00, 2.82486e-01, 4.73298e-01, 3.70507e+02
23, 187, 6.40185e-01, 9.97753e+00, 9.82619e+00, 9.82619e+00, 7.00000e+00, 3.63636e-01, 4.77198e-01, 3.70507e+02
24, 194, 6.64149e-01, 9.97201e+00, 1.07542e+01, 1.07542e+01, 7.00000e+00, 3.60825e-01, 4.90448e-01, 3.70507e+02
25, 202, 6.91536e-01, 9.96499e+00, 1.06450e+01, 1.06450e+01, 7.00000e+00, 3.81188e-01, 4.94953e-01, 3.70507e+02
26, 210, 7.18924e-01, 9.95817e+00, 1.09180e+01, 1.09180e+01, 7.00000e+00, 3.90476e-01, 5.49516e-01, 3.70507e+02
27, 218, 7.46311e-01, 9.95021e+00, 1.12455e+01, 1.12455e+01, 7.00000e+00, 4.26606e-01, 5.41710e-01, 3.70507e+02
28, 227, 7.77122e-01, 9.94282e+00, 1.22827e+01, 1.22827e+01, 7.00000e+00, 4.36123e-01, 5.76922e-01, 3.70507e+02
29, 235, 8.04510e-01, 9.94041e+00, 1.31016e+01, 1.31016e+01, 7.00000e+00, 4.38298e-01, 6.44511e-01, 3.70507e+02
30, 243, 8.31898e-01, 9.93541e+00, 1.39750e+01, 1.39750e+01, 7.00000e+00, 4.56790e-01, 6.19241e-01, 3.70507e+02
31, 252, 8.62709e-01, 9.92899e+00, 1.50122e+01, 1.50122e+01, 7.00000e+00, 4.60317e-01, 6.99601e-01, 3.70507e+02
32, 260, 8.90096e-01, 9.92137e+00, 1.52852e+01, 1.52852e+01, 7.00000e+00, 4.57692e-01, 7.25917e-01, 3.70507e+02
33, 268, 9.17484e-01, 9.91622e+00, 1.61040e+01, 1.61040e+01, 7.00000e+00, 4.77612e-01, 7.20880e-01, 3.70507e+02
34, 276, 9.44871e-01, 9.90652e+00, 1.64862e+01, 1.64862e+01, 7.00000e+00, 4.71014e-01, 7.06104e-01, 3.70507e+02
35, 282, 9.65412e-01, 9.90468e+00, 1.82330e+01, 1.82330e+01, 7.00000e+00, 4.82270e-01, 7.47941e-01, 3.70507e+02
36, 290, 9.92800e-01, 9.89855e+00, 1.93794e+01, 1.93794e+01, 7.00000e+00, 4.86207e-01, 7.60618e-01, 3.70507e+02
37, 297, 1.01676e+00, 9.88992e+00, 2.05804e+01, 2.05804e+01, 7.00000e+00, 4.84848e-01, 7.95997e-01, 3.70507e+02
38, 305, 1.04415e+00, 9.88622e+00, 2.10171e+01, 2.10171e+01, 7.00000e+00, 5.08197e-01, 8.11424e-01, 3.70507e+02
39, 315, 1.07839e+00, 9.87411e+00, 2.08533e+01, 2.08533e+01, 7.00000e+00, 5.33333e-01, 8.00446e-01, 3.70507e+02
40, 322, 1.10235e+00, 9.86794e+00, 2.05804e+01, 2.05804e+01, 7.00000e+00, 5.55901e-01, 7.90769e-01, 3.70507e+02
41, 331, 1.13316e+00, 9.86516e+00, 2.24910e+01, 2.24910e+01, 7.00000e+00, 5.52870e-01, 8.58262e-01, 3.70507e+02
42, 339, 1.16055e+00, 9.85739e+00, 2.31461e+01, 2.31461e+01, 7.00000e+00, 5.51622e-01, 8.63376e-01, 3.70507e+02
43, 347, 1.18794e+00, 9.84916e+00, 2.36374e+01, 2.36374e+01, 7.00000e+00, 5.64841e-01, 8.46998e-01, 3.70507e+02
44, 355, 1.21532e+00, 9.84435e+00, 2.46201e+01, 2.46201e+01, 7.00000e+00, 5.77465e-01, 8.83498e-01, 3.70507e+02
45, 361, 1.23586e+00, 9.83839e+00, 2.53843e+01, 2.53843e+01, 7.00000e+00, 5.84488e-01, 9.23684e-01, 3.70507e+02
46, 370, 1.26668e+00, 9.82895e+00, 2.64215e+01, 2.64215e+01, 7.00000e+00, 5.91892e-01, 9.77103e-01, 3.70507e+02
47, 378, 1.29406e+00, 9.81929e+00, 2.68582e+01, 2.68582e+01, 7.00000e+00, 5.92593e-01, 9.59423e-01, 3.70507e+02
48, 387, 1.32487e+00, 9.80991e+00, 2.85505e+01, 2.85505e+01, 7.00000e+00, 5.99483e-01, 9.64193e-01, 3.70507e+02
