controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.93358e+02
1, 16, 5.47751e-02, 1.00859e+01, 8.73439e-01, 8.73439e-01, 7.00000e+00, 9.37500e-01, 4.24328e-02, 3.93358e+02
2, 30, 1.02703e-01, 1.00719e+01, 1.63770e+00, 1.63770e+00, 7.00000e+00, 4.66667e-01, 9.40046e-02, 3.93358e+02
3, 45, 1.54055e-01, 1.00591e+01, 2.56573e+00, 2.56573e+00, 7.00000e+00, 3.33333e-01, 1.60375e-01, 3.93358e+02
4, 59, 2.01983e-01, 1.00508e+01, 3.43916e+00, 3.43916e+00, 7.00000e+00, 2.37288e-01, 2.36190e-01, 3.93358e+02
5, 75, 2.56758e-01, 1.00421e+01, 4.42178e+00, 4.42178e+00, 7.00000e+00, 2.13333e-01, 3.22557e-01, 3.93358e+02
6, 91, 3.11534e-01, 1.00361e+01, 5.29522e+00, 5.29522e+00, 7.00000e+00, 1.75824e-01, 4.40724e-01, 3.93358e+02
7, 105, 3.59462e-01, 1.00342e+01, 5.95030e+00, 5.95030e+00, 7.00000e+00, 1.33333e-01, 5.54707e-01, 3.93358e+02
8, 119, 4.07390e-01, 1.00335e+01, 6.71456e+00, 6.71456e+00, 7.00000e+00, 1.17647e-01, 6.06047e-01, 3.93358e+02
9, 136, 4.65589e-01, 1.00296e+01, 7.97013e+00, 7.97013e+00, 7.00000e+00, 1.25000e-01, 6.82490e-01, 3.93358e+02
10, 151, 5.16940e-01, 1.00270e+01, 8.84357e+00, 8.84357e+00, 7.00000e+00, 9.93377e-02, 6.93998e-01, 3.93358e+02
11, 165, 5.64869e-01, 1.00198e+01, 9.55324e+00, 9.55324e+00, 7.00000e+00, 8.48485e-02, 6.87597e-01, 3.93358e+02
12, 180, 6.16220e-01, 1.00095e+01, 9.71701e+00, 9.71701e+00, 7.00000e+00, 1.00000e-01, 7.05563e-01, 3.93358e+02
13, 193, 6.60725e-01, 1.00045e+01, 1.05904e+01, 1.05904e+01, 7.00000e+00, 9.84456e-02, 7.05830e-01, 3.93358e+02
14, 208, 7.12077e-01, 9.99597e+00, 1.11909e+01, 1.11909e+01, 7.00000e+00, 1.25000e-01, 7.32275e-01, 3.93358e+02
15, 223, 7.63429e-01, 9.98407e+00, 1.18460e+01, 1.18460e+01, 7.00000e+00, 1.56951e-01, 7.62896e-01, 3.93358e+02
16, 240, 8.21627e-01, 9.97226e+00, 1.28832e+01, 1.28832e+01, 7.00000e+00, 1.70833e-01, 7.74128e-01, 3.93358e+02
17, 254, 8.69555e-01, 9.96458e+00, 1.36475e+01, 1.36475e+01, 7.00000e+00, 2.00787e-01, 8.24897e-01, 3.93358e+02
18, 268, 9.17484e-01, 9.95310e+00, 1.43026e+01, 1.43026e+01, 7.00000e+00, 2.27612e-01, 8.12343e-01, 3.93358e+02
19, 282, 9.65412e-01, 9.93769e+00, 1.42480e+01, 1.42480e+01, 7.00000e+00, 2.48227e-01, 7.59938e-01, 3.93358e+02
20, 298, 1.02019e+00, 9.92250e+00, 1.43026e+01, 1.43026e+01, 7.00000e+00, 2.68456e-01, 8.23059e-01, 3.93358e+02
21, 313, 1.07154e+00, 9.91412e+00, 1.62132e+01, 1.62132e+01, 7.00000e+00, 2.81150e-01, 8.94639e-01, 3.93358e+02
22, 328, 1.12289e+00, 9.90925e+00, 1.80693e+01, 1.80693e+01, 7.00000e+00, 2.89634e-01, 9.54450e-01, 3.93358e+02
23, 344, 1.17767e+00, 9.89913e+00, 1.81239e+01, 1.81239e+01, 7.00000e+00, 3.16860e-01, 9.96291e-01, 3.93358e+02
24, 359, 1.22902e+00, 9.88988e+00, 1.99253e+01, 1.99253e+01, 7.00000e+00, 3.34262e-01, 9.48710e-01, 3.93358e+02
